WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
112.1, None, None, None, None,2021-10-22 00:00:00,91.9, None,43
112.9, None, None, None, None,2021-10-22 01:00:00,90.5, None,43
97.7, None, None, None, None,2021-10-22 02:00:00,91.8, None,43
47.7, None, None, None, None,2021-10-22 03:00:00,93.2, None,43
335.0, None, None, None, None,2021-10-22 04:00:00,93.5, None,43
332.8, None, None, None, None,2021-10-22 05:00:00,92.5, None,43
248.8, None, None, None, None,2021-10-22 06:00:00,85.2, None,43
147.1, None, None, None, None,2021-10-22 07:00:00,90.5, None,43
151.0, None, None, None, None,2021-10-22 08:00:00,92.6, None,43
163.1, None, None, None, None,2021-10-22 09:00:00,93.7, None,43
207.2, None, None, None, None,2021-10-22 10:00:00,94.0, None,43
236.5, None, None, None, None,2021-10-22 11:00:00,94.1, None,43
200.6, None, None, None, None,2021-10-22 12:00:00,93.8, None,43
186.5, None, None, None, None,2021-10-22 13:00:00,92.6, None,43
172.5, None, None, None, None,2021-10-22 14:00:00,89.8, None,43
175.9, None, None, None, None,2021-10-22 15:00:00,86.9, None,43
215.0, None, None, None, None,2021-10-22 16:00:00,83.6, None,43
216.5, None, None, None, None,2021-10-22 17:00:00,83.1, None,43
240.4, None, None, None, None,2021-10-22 18:00:00,75.1, None,43
141.0, None, None, None, None,2021-10-22 19:00:00,81.3, None,43
118.5, None, None, None, None,2021-10-22 20:00:00,84.6, None,43
116.6, None, None, None, None,2021-10-22 21:00:00,85.9, None,43
120.2, None, None, None, None,2021-10-22 22:00:00,86.5, None,43
115.2, None, None, None, None,2021-10-22 23:00:00,89.2, None,43
82.3, None, None, None, None,2021-10-23 00:00:00,90.8, None,43
93.6, None, None, None, None,2021-10-23 01:00:00,89.0, None,43
82.6, None, None, None, None,2021-10-23 02:00:00,87.8, None,43
97.1, None, None, None, None,2021-10-23 03:00:00,89.0, None,43
105.9, None, None, None, None,2021-10-23 04:00:00,89.3, None,43
113.1, None, None, None, None,2021-10-23 05:00:00,88.9, None,43
117.1, None, None, None, None,2021-10-23 06:00:00,88.7, None,43
121.6, None, None, None, None,2021-10-23 07:00:00,88.5, None,43
108.1, None, None, None, None,2021-10-23 08:00:00,87.1, None,43
122.1, None, None, None, None,2021-10-23 09:00:00,85.2, None,43
121.9, None, None, None, None,2021-10-23 10:00:00,84.8, None,43
129.0, None, None, None, None,2021-10-23 11:00:00,84.1, None,43
99.4, None, None, None, None,2021-10-23 12:00:00,82.3, None,43
83.7, None, None, None, None,2021-10-23 13:00:00,81.4, None,43
313.5, None, None, None, None,2021-10-23 14:00:00,75.4, None,43
6.5, None, None, None, None,2021-10-23 15:00:00,73.4, None,43
78.9, None, None, None, None,2021-10-23 16:00:00,75.4, None,43
189.3, None, None, None, None,2021-10-23 17:00:00,81.1, None,43
193.1, None, None, None, None,2021-10-23 18:00:00,84.2, None,43
229.9, None, None, None, None,2021-10-23 19:00:00,84.6, None,43
0.0, None, None, None, None,2021-10-23 20:00:00,85.7, None,43
95.5, None, None, None, None,2021-10-23 21:00:00,86.0, None,43
90.7, None, None, None, None,2021-10-23 22:00:00,87.6, None,43
91.1, None, None, None, None,2021-10-23 23:00:00,87.7, None,43
86.7, None, None, None, None,2021-10-24 00:00:00,87.9, None,43
95.0, None, None, None, None,2021-10-24 01:00:00,84.5, None,43
86.1, None, None, None, None,2021-10-24 02:00:00,83.9, None,43
79.4, None, None, None, None,2021-10-24 03:00:00,81.7, None,43
74.3, None, None, None, None,2021-10-24 04:00:00,80.4, None,43
66.9, None, None, None, None,2021-10-24 05:00:00,76.1, None,43
99.5, None, None, None, None,2021-10-24 06:00:00,74.9, None,43
108.7, None, None, None, None,2021-10-24 07:00:00,72.9, None,43
112.7, None, None, None, None,2021-10-24 08:00:00,73.3, None,43
105.0, None, None, None, None,2021-10-24 09:00:00,74.1, None,43
111.0, None, None, None, None,2021-10-24 10:00:00,75.2, None,43
107.4, None, None, None, None,2021-10-24 11:00:00,77.3, None,43
130.4, None, None, None, None,2021-10-24 12:00:00,76.8, None,43
134.5, None, None, None, None,2021-10-24 13:00:00,79.0, None,43
129.0, None, None, None, None,2021-10-24 14:00:00,77.2, None,43
135.1, None, None, None, None,2021-10-24 15:00:00,77.0, None,43
129.5, None, None, None, None,2021-10-24 16:00:00,77.2, None,43
124.9, None, None, None, None,2021-10-24 17:00:00,76.1, None,43
132.8, None, None, None, None,2021-10-24 18:00:00,74.4, None,43
132.8, None, None, None, None,2021-10-24 19:00:00,70.9, None,43
130.6, None, None, None, None,2021-10-24 20:00:00,71.3, None,43
130.1, None, None, None, None,2021-10-24 21:00:00,69.4, None,43
131.7, None, None, None, None,2021-10-24 22:00:00,67.9, None,43
134.6, None, None, None, None,2021-10-24 23:00:00,68.3, None,43
134.9, None, None, None, None,2021-10-25 00:00:00,65.9, None,43
130.6, None, None, None, None,2021-10-25 01:00:00,65.0, None,43
134.3, None, None, None, None,2021-10-25 02:00:00,66.9, None,43
137.8, None, None, None, None,2021-10-25 03:00:00,69.5, None,43
138.3, None, None, None, None,2021-10-25 04:00:00,70.4, None,43
135.0, None, None, None, None,2021-10-25 05:00:00,72.2, None,43
134.5, None, None, None, None,2021-10-25 06:00:00,74.1, None,43
135.4, None, None, None, None,2021-10-25 07:00:00,76.1, None,43
136.2, None, None, None, None,2021-10-25 08:00:00,75.5, None,43
135.9, None, None, None, None,2021-10-25 09:00:00,75.7, None,43
136.5, None, None, None, None,2021-10-25 10:00:00,75.4, None,43
138.7, None, None, None, None,2021-10-25 11:00:00,77.7, None,43
140.6, None, None, None, None,2021-10-25 12:00:00,79.2, None,43
143.8, None, None, None, None,2021-10-25 13:00:00,73.2, None,43
156.1, None, None, None, None,2021-10-25 14:00:00,74.2, None,43
145.4, None, None, None, None,2021-10-25 15:00:00,81.5, None,43
154.8, None, None, None, None,2021-10-25 16:00:00,84.8, None,43
186.4, None, None, None, None,2021-10-25 17:00:00,85.0, None,43
194.6, None, None, None, None,2021-10-25 18:00:00,83.7, None,43
192.4, None, None, None, None,2021-10-25 19:00:00,83.5, None,43
204.4, None, None, None, None,2021-10-25 20:00:00,79.9, None,43
230.3, None, None, None, None,2021-10-25 21:00:00,78.1, None,43
256.2, None, None, None, None,2021-10-25 22:00:00,80.5, None,43
247.9, None, None, None, None,2021-10-25 23:00:00,83.4, None,43
249.7, None, None, None, None,2021-10-26 00:00:00,81.3, None,43
220.7, None, None, None, None,2021-10-26 01:00:00,79.9, None,43
155.1, None, None, None, None,2021-10-26 02:00:00,85.4, None,43
163.5, None, None, None, None,2021-10-26 03:00:00,89.6, None,43
116.6, None, None, None, None,2021-10-26 04:00:00,90.5, None,43
91.0, None, None, None, None,2021-10-26 05:00:00,90.9, None,43
56.0, None, None, None, None,2021-10-26 06:00:00,91.1, None,43
66.7, None, None, None, None,2021-10-26 07:00:00,91.5, None,43
71.1, None, None, None, None,2021-10-26 08:00:00,91.1, None,43
127.0, None, None, None, None,2021-10-26 09:00:00,88.1, None,43
127.9, None, None, None, None,2021-10-26 10:00:00,84.7, None,43
