AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
1.6, 1.0,0.0, 8.3,2020-12-16 00:00:00, 63.0, 100.0,51
1.5, None,0.0, 10.6,2020-12-16 00:15:00, 149.0, 100.0,51
1.5, None,0.0, 7.7,2020-12-16 00:30:00, 65.0, 100.0,51
1.5, None,0.0, 8.3,2020-12-16 00:45:00, 89.0, 100.0,51
1.6, 0.0,0.508, 7.3,2020-12-16 01:00:00, 353.0, 100.0,51
1.7, None,0.0, 8.5,2020-12-16 01:15:00, 83.0, 100.0,51
1.7, None,0.508, 8.2,2020-12-16 01:30:00, 139.0, 100.0,51
1.7, None,0.0, 9.5,2020-12-16 01:45:00, 28.0, 100.0,51
1.7, 1.0,0.762, 7.4,2020-12-16 02:00:00, 0.0, 100.0,51
1.5, None,0.508, 6.8,2020-12-16 02:15:00, 23.0, 100.0,51
1.6, None,0.254, 9.2,2020-12-16 02:30:00, 0.0, 100.0,51
1.7, None,0.0, 8.3,2020-12-16 02:45:00, 320.0, 100.0,51
1.8, 1.0,0.254, 9.9,2020-12-16 03:00:00, 330.0, 100.0,51
1.7, None,0.254, 9.7,2020-12-16 03:15:00, 8.0, 100.0,51
1.8, None,0.254, 9.3,2020-12-16 03:30:00, 14.0, 100.0,51
1.9, None,0.254, 8.5,2020-12-16 03:45:00, 265.0, 100.0,51
1.8, 1.0,0.254, 7.7,2020-12-16 04:00:00, 305.0, 100.0,51
1.8, None,0.254, 6.6,2020-12-16 04:15:00, 174.0, 100.0,51
1.7, None,0.508, 4.6,2020-12-16 04:30:00, 187.0, 100.0,51
1.7, None,0.254, 9.3,2020-12-16 04:45:00, 188.0, 100.0,51
1.6, 2.0,0.254, 8.5,2020-12-16 05:00:00, 195.0, 100.0,51
1.5, None,0.762, 12.1,2020-12-16 05:15:00, 185.0, 100.0,51
1.4, None,0.0, 10.0,2020-12-16 05:30:00, 185.0, 100.0,51
1.4, None,0.254, 8.0,2020-12-16 05:45:00, 184.0, 100.0,51
1.3, 0.0,0.0, 6.9,2020-12-16 06:00:00, 169.0, 100.0,51
1.3, None,0.0, 6.5,2020-12-16 06:15:00, 177.0, 100.0,51
1.3, None,0.254, 7.0,2020-12-16 06:30:00, 174.0, 100.0,51
1.2, None,0.508, 4.6,2020-12-16 06:45:00, 181.0, 100.0,51
1.2, 1.0,0.0, 4.7,2020-12-16 07:00:00, 218.0, 100.0,51
1.2, None,0.254, 4.3,2020-12-16 07:15:00, 187.0, 100.0,51
1.3, None,0.0, 4.5,2020-12-16 07:30:00, 189.0, 100.0,51
1.3, None,0.0, 4.2,2020-12-16 07:45:00, 184.0, 100.0,51
1.4, 1.0,0.254, 3.7,2020-12-16 08:00:00, 166.0, 100.0,51
1.5, None,0.0, 3.8,2020-12-16 08:15:00, 185.0, 100.0,51
1.8, None,0.0, 5.8,2020-12-16 08:30:00, 184.0, 100.0,51
2.0, None,0.0, 5.4,2020-12-16 08:45:00, 174.0, 100.0,51
1.6, 0.0,0.0, 3.4,2020-12-16 09:00:00, 28.0, 100.0,51
1.6, None,0.0, 2.0,2020-12-16 09:15:00, 34.0, 100.0,51
1.7, None,0.0, 2.5,2020-12-16 09:30:00, 50.0, 100.0,51
1.8, None,0.0, 2.9,2020-12-16 09:45:00, 38.0, 100.0,51
1.9, 0.0,0.0, 2.2,2020-12-16 10:00:00, 40.0, 100.0,51
2.1, None,0.0, 3.9,2020-12-16 10:15:00, 34.0, 100.0,51
2.2, None,0.0, 5.8,2020-12-16 10:30:00, 38.0, 100.0,51
2.2, None,0.0, 4.7,2020-12-16 10:45:00, 32.0, 100.0,51
2.4, 0.0,0.0, 5.8,2020-12-16 11:00:00, 39.0, 100.0,51
2.5, None,0.0, 8.0,2020-12-16 11:15:00, 41.0, 100.0,51
2.3, None,0.0, 8.6,2020-12-16 11:30:00, 40.0, 100.0,51
2.2, None,0.0, 9.8,2020-12-16 11:45:00, 42.0, 100.0,51
2.2, 0.0,0.254, 9.2,2020-12-16 12:00:00, 41.0, 100.0,51
2.2, None,0.0, 7.0,2020-12-16 12:15:00, 42.0, 100.0,51
2.1, None,0.0, 7.8,2020-12-16 12:30:00, 41.0, 100.0,51
1.9, None,0.0, 8.9,2020-12-16 12:45:00, 37.0, 100.0,51
1.9, 0.0,0.0, 10.9,2020-12-16 13:00:00, 37.0, 100.0,51
