wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
270.0, -6.0, None, 0.0, 3.0, 100.6, -6.7, None, None, 95.0,2023-02-19 00:00:00, None, None,8
270.0, -5.7, None, 0.02, 3.0, 100.6, -6.1, None, None, 97.0,2023-02-19 01:00:00, None, None,8
202.5, -5.0, None, 0.01, 7.0, 100.7, -5.4, None, None, 96.0,2023-02-19 02:00:00, None, None,8
292.5, -4.9, None, 0.1, 5.0, 100.7, -5.4, None, None, 96.0,2023-02-19 03:00:00, None, None,8
270.0, -3.7, None, 0.15, 6.0, 100.8, -4.3, None, None, 95.0,2023-02-19 04:00:00, None, None,8
247.5, -4.3, None, 0.15, 3.0, 100.8, -4.7, None, None, 97.0,2023-02-19 05:00:00, None, None,8
225.0, -5.9, None, 0.12, 4.0, 100.9, -6.3, None, None, 97.0,2023-02-19 06:00:00, None, None,8
247.5, -5.1, None, 0.13, 8.0, 100.9, -5.5, None, None, 97.0,2023-02-19 07:00:00, None, None,8
247.5, -5.4, None, 0.09, 4.0, 100.9, -6.1, None, None, 94.0,2023-02-19 08:00:00, None, None,8
247.5, -4.9, None, 0.08, 12.0, 101.0, -5.6, None, None, 95.0,2023-02-19 09:00:00, None, None,8
270.0, -4.5, None, 0.11, 3.0, 101.0, -5.5, None, None, 93.0,2023-02-19 10:00:00, None, None,8
247.5, -3.0, None, 0.18, 4.0, 101.1, -4.7, None, None, 88.0,2023-02-19 11:00:00, None, None,8
225.0, -2.2, None, 0.21, 8.0, 101.2, -4.3, None, None, 85.0,2023-02-19 12:00:00, None, None,8
202.5, -1.0, None, 0.15, 13.0, 101.2, -4.4, None, None, 78.0,2023-02-19 13:00:00, None, None,8
225.0, -0.3, 29.0, 0.12, 18.0, 101.2, -4.4, None, None, 74.0,2023-02-19 14:00:00, None, None,8
225.0, -0.2, None, 0.13, 12.0, 101.3, -3.9, None, -2.3, 76.0,2023-02-19 15:00:00, -8.1, 9.9,8
202.5, -0.2, None, 0.18, 8.0, 101.4, -3.1, None, None, 80.0,2023-02-19 16:00:00, None, None,8
247.5, -2.0, None, 0.15, 6.0, 101.4, -4.5, None, None, 83.0,2023-02-19 17:00:00, None, None,8
247.5, -3.5, None, 0.14, 3.0, 101.5, -4.3, None, None, 94.0,2023-02-19 18:00:00, None, None,8
247.5, -3.6, None, 0.12, 2.0, 101.6, -3.9, None, None, 97.0,2023-02-19 19:00:00, None, None,8
None, -4.9, None, 0.16, 0.0, 101.6, -6.1, None, None, 92.0,2023-02-19 20:00:00, None, None,8
None, -3.5, None, 0.11, 0.0, 101.6, -3.9, None, None, 97.0,2023-02-19 21:00:00, None, None,8
45.0, -4.2, None, 0.09, 4.0, 101.7, -4.6, None, None, 97.0,2023-02-19 22:00:00, None, None,8
315.0, -4.9, None, 0.08, 1.0, 101.7, -5.1, None, None, 98.0,2023-02-19 23:00:00, None, None,8
292.5, -5.7, None, 0.09, 1.0, 101.7, -6.4, None, None, 95.0,2023-02-20 00:00:00, None, None,8
225.0, -5.3, None, 0.06, 3.0, 101.7, -5.8, None, None, 96.0,2023-02-20 01:00:00, None, None,8
None, -4.9, None, 0.0, 0.0, 101.7, -5.4, None, None, 97.0,2023-02-20 02:00:00, None, None,8
None, -7.2, None, -0.07, 0.0, 101.6, -8.0, None, None, 94.0,2023-02-20 03:00:00, None, None,8
90.0, -5.4, None, -0.11, 7.0, 101.6, -5.8, None, None, 97.0,2023-02-20 04:00:00, None, None,8
67.5, -5.4, None, -0.17, 4.0, 101.5, -5.8, None, None, 97.0,2023-02-20 05:00:00, None, None,8
22.5, -5.5, None, -0.23, 6.0, 101.4, -5.9, None, None, 97.0,2023-02-20 06:00:00, None, None,8
337.5, -5.8, None, -0.33, 9.0, 101.2, -6.5, None, None, 95.0,2023-02-20 07:00:00, None, None,8
None, -6.2, None, -0.26, 0.0, 101.2, -6.8, None, None, 95.0,2023-02-20 08:00:00, None, None,8
45.0, -6.6, None, -0.2, 7.0, 101.2, -7.9, None, None, 91.0,2023-02-20 09:00:00, None, None,8
0.0, -6.1, None, -0.11, 14.0, 101.1, -8.0, None, None, 87.0,2023-02-20 10:00:00, None, None,8
0.0, -5.8, None, -0.17, 12.0, 101.0, -8.2, None, None, 83.0,2023-02-20 11:00:00, None, None,8
337.5, -5.4, 28.0, -0.13, 18.0, 101.0, -8.9, None, None, 76.0,2023-02-20 12:00:00, None, None,8
0.0, -5.1, 29.0, -0.11, 17.0, 101.0, -9.7, None, None, 71.0,2023-02-20 13:00:00, None, None,8
0.0, -5.1, 28.0, -0.04, 14.0, 101.0, -10.4, None, None, 66.0,2023-02-20 14:00:00, None, None,8
22.5, -5.7, 28.0, 0.0, 17.0, 101.1, -11.1, None, 0.2, 65.0,2023-02-20 15:00:00, -6.7, 0.0,8
22.5, -6.2, 27.0, 0.11, 18.0, 101.1, -12.1, None, None, 63.0,2023-02-20 16:00:00, None, None,8
22.5, -7.1, None, 0.18, 14.0, 101.2, -13.0, None, None, 63.0,2023-02-20 17:00:00, None, None,8
0.0, -8.4, 29.0, 0.2, 14.0, 101.3, -13.8, None, None, 65.0,2023-02-20 18:00:00, None, None,8
0.0, -9.2, 38.0, 0.22, 14.0, 101.4, -14.8, None, None, 64.0,2023-02-20 19:00:00, None, None,8
337.5, -10.2, 35.0, 0.26, 12.0, 101.6, -15.7, None, None, 64.0,2023-02-20 20:00:00, None, None,8
0.0, -11.0, 34.0, 0.31, 16.0, 101.7, -16.3, None, None, 65.0,2023-02-20 21:00:00, None, None,8
0.0, -11.6, 29.0, 0.36, 11.0, 101.8, -16.7, None, None, 66.0,2023-02-20 22:00:00, None, None,8
22.5, -12.1, None, 0.36, 12.0, 102.0, -17.6, None, None, 63.0,2023-02-20 23:00:00, None, None,8
22.5, -12.2, None, 0.39, 11.0, 102.1, -17.4, None, None, 66.0,2023-02-21 00:00:00, None, None,8
22.5, -13.7, None, 0.39, 12.0, 102.3, -17.7, None, None, 72.0,2023-02-21 01:00:00, None, None,8
67.5, -17.4, None, 0.4, 8.0, 102.5, -19.8, None, None, 82.0,2023-02-21 02:00:00, None, None,8
22.5, -14.0, None, 0.36, 8.0, 102.5, -18.6, None, None, 68.0,2023-02-21 03:00:00, None, None,8
135.0, -20.5, None, 0.29, 1.0, 102.7, -22.6, None, None, 83.0,2023-02-21 04:00:00, None, None,8
0.0, -24.4, None, 0.22, 2.0, 102.8, -26.6, None, None, 82.0,2023-02-21 05:00:00, None, None,8
22.5, -22.9, None, 0.21, 2.0, 102.9, -24.5, None, None, 86.0,2023-02-21 06:00:00, None, None,8
45.0, -20.7, None, 0.17, 4.0, 102.9, -23.3, None, None, 80.0,2023-02-21 07:00:00, None, None,8
67.5, -20.2, None, 0.15, 4.0, 103.0, -23.4, None, None, 75.0,2023-02-21 08:00:00, None, None,8
22.5, -19.5, None, 0.14, 7.0, 103.0, -23.3, None, None, 72.0,2023-02-21 09:00:00, None, None,8
45.0, -18.0, None, 0.1, 3.0, 103.0, -22.5, None, None, 68.0,2023-02-21 10:00:00, None, None,8
67.5, -15.3, None, 0.08, 13.0, 103.0, -20.5, None, None, 64.0,2023-02-21 11:00:00, None, None,8
67.5, -12.6, None, 0.04, 5.0, 103.0, -19.2, None, None, 58.0,2023-02-21 12:00:00, None, None,8
67.5, -10.6, None, 0.04, 3.0, 103.0, -17.5, None, None, 57.0,2023-02-21 13:00:00, None, None,8
22.5, -9.9, None, 0.02, 8.0, 103.1, -16.5, None, None, 59.0,2023-02-21 14:00:00, None, None,8
337.5, -9.2, 37.0, 0.01, 1.0, 103.0, -15.7, None, -3.7, 59.0,2023-02-21 15:00:00, -11.6, 0.2,8
0.0, -9.5, None, 0.04, 7.0, 103.1, -17.0, None, None, 54.0,2023-02-21 16:00:00, None, None,8
315.0, -9.9, None, 0.07, 1.0, 103.2, -15.4, None, None, 64.0,2023-02-21 17:00:00, None, None,8
