AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
12.3, 0.0, 0.0, 7.4, 0.001,2017-07-23 00:00:00, 273.0,99.0,30
12.2, None, 0.0, 8.5, None,2017-07-23 00:15:00, 270.0,99.0,30
12.1, None, 0.0, 8.0, None,2017-07-23 00:30:00, 271.0,100.0,30
11.9, None, 0.0, 7.6, None,2017-07-23 00:45:00, 271.0,100.0,30
11.7, 0.0, 0.0, 7.4, 0.001,2017-07-23 01:00:00, 277.0,100.0,30
11.8, None, 0.0, 8.5, None,2017-07-23 01:15:00, 273.0,100.0,30
11.6, None, 0.0, 8.2, None,2017-07-23 01:30:00, 273.0,100.0,30
11.6, None, 0.0, 8.7, None,2017-07-23 01:45:00, 274.0,100.0,30
11.5, 0.0, 0.0, 6.1, 0.0,2017-07-23 02:00:00, 283.0,100.0,30
11.5, None, 0.0, 6.8, None,2017-07-23 02:15:00, 272.0,100.0,30
11.6, None, 0.0, 8.6, None,2017-07-23 02:30:00, 275.0,100.0,30
11.6, None, 0.0, 8.1, None,2017-07-23 02:45:00, 272.0,100.0,30
11.5, 0.0, 0.0, 7.9, 0.001,2017-07-23 03:00:00, 278.0,100.0,30
11.4, None, 0.0, 7.5, None,2017-07-23 03:15:00, 273.0,100.0,30
11.5, None, 0.0, 6.6, None,2017-07-23 03:30:00, 273.0,100.0,30
11.5, None, 0.0, 8.7, None,2017-07-23 03:45:00, 275.0,100.0,30
11.5, 0.0, 0.0, 8.1, 0.002,2017-07-23 04:00:00, 274.0,100.0,30
11.5, None, 0.0, 7.8, None,2017-07-23 04:15:00, 272.0,100.0,30
11.4, None, 0.0, 7.4, None,2017-07-23 04:30:00, 269.0,100.0,30
11.4, None, 0.0, 6.3, None,2017-07-23 04:45:00, 265.0,100.0,30
11.4, 0.0, 0.0, 7.5, 0.001,2017-07-23 05:00:00, 267.0,100.0,30
11.2, None, 0.0, 6.8, None,2017-07-23 05:15:00, 264.0,100.0,30
11.3, None, 0.0, 6.7, None,2017-07-23 05:30:00, 268.0,100.0,30
11.3, None, 0.0, 6.6, None,2017-07-23 05:45:00, 268.0,100.0,30
11.5, 0.0, 0.0, 7.2, 0.002,2017-07-23 06:00:00, 269.0,100.0,30
11.6, None, 0.0, 7.6, None,2017-07-23 06:15:00, 270.0,100.0,30
11.8, None, 0.0, 5.8, None,2017-07-23 06:30:00, 266.0,100.0,30
12.1, None, 0.0, 5.2, None,2017-07-23 06:45:00, 268.0,100.0,30
12.7, 0.0, 0.0, 4.3, 0.001,2017-07-23 07:00:00, 264.0,100.0,30
12.9, None, 0.0, 4.6, None,2017-07-23 07:15:00, 261.0,100.0,30
13.5, None, 0.0, 4.4, None,2017-07-23 07:30:00, 260.0,99.0,30
14.4, None, 0.0, 5.8, None,2017-07-23 07:45:00, 257.0,99.0,30
15.2, 0.0, 0.0, 3.8, 0.004,2017-07-23 08:00:00, 219.0,96.0,30
16.2, None, 0.0, 5.7, None,2017-07-23 08:15:00, 227.0,88.0,30
