ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.0,2.0,0.0,2018-12-24,0.0,52
7.0,7.0,0.0,2018-12-25,0.0,52
25.8,25.8,0.0,2018-12-26,0.0,52
9.3,9.3,0.0,2018-12-27,0.0,52
25.8,25.8,0.0,2018-12-28,0.0,52
9.3,9.3,0.0,2018-12-29,0.0,52
0.0,0.0,0.0,2018-12-30,0.0,52
