ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
1.7,1.7,0.0,2020-01-01, 0.0,1
33.6,33.6,0.0,2020-01-02, 0.0,1
6.1,6.1,0.0,2020-01-03, 0.0,1
4.6,4.6,0.0,2020-01-04, 0.0,1
10.3,10.3,0.0,2020-01-05, 0.0,1
15.7,15.7,0.0,2020-01-06, 0.0,1
10.4,10.4,0.0,2020-01-07, 0.0,1
