wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
296.0, 60.0, 14.3, 0.0, -11.6, 5.6, -5.0, -6.0, 267.0, 0.0, 0.0, 57.0,2020-04-08 00:00:00, None,15
156.0, 61.0, 9.7, 0.0, -12.3, 6.9, -6.0, -5.0, 288.0, 0.0, 0.0, 48.0,2020-04-08 01:00:00, None,15
275.0, 57.0, 5.6, 0.0, -13.1, 1.8, -6.0, -4.3, 296.0, 0.0, 0.0, 50.0,2020-04-08 02:00:00, None,15
214.0, 48.0, 6.9, 0.0, -14.3, 5.3, -5.0, -4.1, 156.0, 0.0, 0.0, 49.0,2020-04-08 03:00:00, None,15
201.0, 50.0, 1.8, 0.0, -13.2, 7.4, -4.3, -3.7, 275.0, 0.0, 0.0, 46.0,2020-04-08 04:00:00, None,15
189.0, 49.0, 5.3, 0.0, -13.2, 19.5, -4.1, -4.7, 214.0, 0.0, 0.0, 56.0,2020-04-08 05:00:00, None,15
173.0, 46.0, 7.4, 0.0, -13.6, 19.8, -3.7, -4.1, 201.0, 0.0, 0.0, 53.0,2020-04-08 06:00:00, None,15
202.0, 56.0, 19.5, 0.0, -12.1, 9.3, -4.7, -1.5, 189.0, 0.0, 0.0, 51.0,2020-04-08 07:00:00, None,15
144.0, 53.0, 19.8, 0.0, -12.3, 6.8, -4.1, 1.8, 173.0, 0.0, 0.0, 44.0,2020-04-08 08:00:00, None,15
160.0, 51.0, 9.3, 0.0, -10.3, 9.4, -1.5, 2.5, 202.0, 0.0, 0.0, 44.0,2020-04-08 09:00:00, None,15
208.0, 44.0, 6.8, 0.0, -9.2, 8.6, 1.8, 3.8, 144.0, 0.0, 0.0, 37.0,2020-04-08 10:00:00, None,15
213.0, 44.0, 9.4, 0.0, -8.5, 14.3, 2.5, 3.7, 160.0, 0.0, 0.0, 29.0,2020-04-08 11:00:00, None,15
198.0, 37.0, 8.6, 0.0, -9.6, 13.8, 3.8, 3.4, 208.0, 0.0, 0.0, 26.0,2020-04-08 12:00:00, None,15
208.0, 29.0, 14.3, 0.0, -12.7, 13.3, 3.7, 7.7, 213.0, 0.0, 0.0, 19.0,2020-04-08 13:00:00, None,15
216.0, 26.0, 13.8, 0.0, -14.3, 21.3, 3.4, 4.4, 198.0, 0.0, 0.0, 26.0,2020-04-08 14:00:00, None,15
224.0, None, None, 0.0, None, 18.6, None, 4.4, None, None, None, 30.0,2020-04-08 15:00:00, None,15
223.0, 26.0, 21.3, 0.0, -13.4, 18.3, 4.4, 3.7, 216.0, 0.0, 0.0, 35.0,2020-04-08 16:00:00, None,15
254.0, 30.0, 18.6, 0.0, -11.7, 16.0, 4.4, 2.8, 224.0, 0.0, 0.0, 44.0,2020-04-08 17:00:00, None,15
246.0, 35.0, 18.3, 0.0, -10.3, 14.0, 3.7, 1.6, 223.0, 0.0, 0.0, 50.0,2020-04-08 18:00:00, None,15
256.0, 44.0, 16.0, 0.0, -8.2, 23.7, 2.8, 0.5, 254.0, 0.0, 0.0, 61.0,2020-04-08 19:00:00, None,15
264.0, 50.0, 14.0, 0.0, -7.7, 20.0, 1.6, -0.3, 246.0, 0.0, 0.0, 70.0,2020-04-08 20:00:00, None,15
261.0, 61.0, 23.7, 0.0, -6.1, 22.2, 0.5, -0.5, 256.0, 0.0, 0.0, 74.0,2020-04-08 21:00:00, None,15
248.0, 70.0, 20.0, 0.0, -5.1, 20.2, -0.3, -0.1, 264.0, 0.0, 0.0, 75.0,2020-04-08 22:00:00, None,15
249.0, 74.0, 22.2, 0.0, -4.6, 20.0, -0.5, -0.1, 261.0, 0.0, 0.0, 76.0,2020-04-08 23:00:00, None,15
255.0, 75.0, 20.2, 0.0, -4.0, 21.6, -0.1, -0.1, 248.0, 0.0, 0.0, 74.0,2020-04-09 00:00:00, None,15
263.0, 76.0, 20.0, 0.0, -3.8, 18.5, -0.1, -0.5, 249.0, 0.0, 0.0, 73.0,2020-04-09 01:00:00, None,15
266.0, 74.0, 21.6, 0.0, -4.2, 20.2, -0.1, -0.7, 255.0, 0.0, 0.0, 74.0,2020-04-09 02:00:00, None,15
271.0, 73.0, 18.5, 0.0, -4.7, 17.3, -0.5, -1.0, 263.0, 0.0, 0.0, 79.0,2020-04-09 03:00:00, None,15
262.0, 74.0, 20.2, 0.0, -4.8, 27.1, -0.7, -0.8, 266.0, 0.0, 0.0, 83.0,2020-04-09 04:00:00, None,15
249.0, 79.0, 17.3, 0.0, -4.2, 23.1, -1.0, -0.5, 271.0, 0.0, 0.0, 83.0,2020-04-09 05:00:00, None,15
258.0, 83.0, 27.1, 0.0, -3.3, 24.7, -0.8, 0.8, 262.0, 0.0, 0.0, 78.0,2020-04-09 06:00:00, None,15
241.0, 83.0, 23.1, 0.0, -3.0, 25.9, -0.5, 0.8, 249.0, 0.0, 0.0, 81.0,2020-04-09 07:00:00, None,15
238.0, 78.0, 24.7, 0.0, -2.6, 19.6, 0.8, 3.8, 258.0, 0.0, 0.0, 67.0,2020-04-09 08:00:00, None,15
246.0, 81.0, 25.9, 0.0, -2.1, 15.0, 0.8, 5.0, 241.0, 0.0, 0.0, 60.0,2020-04-09 09:00:00, None,15
257.0, 67.0, 19.6, 0.0, -1.8, 22.4, 3.8, 4.5, 238.0, 0.0, 0.0, 62.0,2020-04-09 10:00:00, None,15
251.0, 60.0, 15.0, 0.0, -2.1, 17.0, 5.0, 5.9, 246.0, 0.0, 0.0, 57.0,2020-04-09 11:00:00, None,15
276.0, 62.0, 22.4, 0.0, -2.1, 19.4, 4.5, 5.4, 257.0, 0.0, 0.0, 59.0,2020-04-09 12:00:00, None,15
275.0, 57.0, 17.0, 0.0, -2.0, 18.8, 5.9, 5.6, 251.0, 0.0, 0.0, 59.0,2020-04-09 13:00:00, None,15
277.0, 59.0, 19.4, 0.0, -2.0, 22.7, 5.4, 4.4, 276.0, 0.0, 0.0, 65.0,2020-04-09 14:00:00, None,15
303.0, 59.0, 18.8, 0.0, -1.8, 14.8, 5.6, 5.1, 275.0, 0.0, 0.0, 63.0,2020-04-09 15:00:00, None,15
317.0, 65.0, 22.7, 0.0, -1.6, 13.3, 4.4, 4.1, 277.0, 0.0, 0.0, 66.0,2020-04-09 16:00:00, None,15
329.0, 63.0, 14.8, 0.0, -1.4, 13.9, 5.1, 3.4, 303.0, 0.0, 0.0, 67.0,2020-04-09 17:00:00, None,15
298.0, 66.0, 13.3, 0.0, -1.7, 13.0, 4.1, 2.1, 317.0, 0.0, 0.0, 73.0,2020-04-09 18:00:00, None,15
293.0, 67.0, 13.9, 0.0, -2.1, 20.6, 3.4, 1.3, 329.0, 0.0, 0.0, 75.0,2020-04-09 19:00:00, None,15
326.0, 73.0, 13.0, 0.0, -2.2, 8.2, 2.1, 0.7, 298.0, 0.0, 0.0, 78.0,2020-04-09 20:00:00, None,15
276.0, 75.0, 20.6, 0.0, -2.6, 7.7, 1.3, -1.4, 293.0, 0.0, 0.0, 92.0,2020-04-09 21:00:00, None,15
272.0, 78.0, 8.2, 0.0, -2.7, 7.2, 0.7, -1.2, 326.0, 0.0, 0.0, 94.0,2020-04-09 22:00:00, None,15
24.0, 92.0, 7.7, 0.0, -2.5, 5.0, -1.4, -1.4, 276.0, 0.0, 0.0, 91.0,2020-04-09 23:00:00, None,15
290.0, 94.0, 7.2, 0.0, -2.0, 9.9, -1.2, -2.6, 272.0, 0.0, 0.0, 91.0,2020-04-10 00:00:00, None,15
299.0, 91.0, 5.0, 0.0, -2.7, 8.5, -1.4, -2.4, 24.0, 0.0, 0.0, 85.0,2020-04-10 01:00:00, None,15
327.0, 91.0, 9.9, 0.0, -3.9, 9.7, -2.6, -3.0, 290.0, 0.0, 0.0, 80.0,2020-04-10 02:00:00, None,15
325.0, 85.0, 8.5, 0.0, -4.6, 10.1, -2.4, -3.0, 299.0, 0.0, 0.0, 77.0,2020-04-10 03:00:00, None,15
317.0, 80.0, 9.7, 0.0, -6.0, 8.6, -3.0, -3.4, 327.0, 0.0, 0.0, 77.0,2020-04-10 04:00:00, None,15
328.0, 77.0, 10.1, 0.0, -6.5, 8.8, -3.0, -3.2, 325.0, 0.0, 0.0, 75.0,2020-04-10 05:00:00, None,15
