wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
40.0, 41.0, 9.8, 0.0, -15.0, 10.8, -3.7, -5.4, 25.0, 0.0, 0.0, 45.0,2020-04-08 00:00:00,15
28.0, 47.0, 11.9, 0.0, -14.8, 10.9, -5.2, -6.4, 31.0, 0.0, 0.0, 49.0,2020-04-08 01:00:00,15
32.0, 45.0, 10.8, 0.0, -15.5, 9.8, -5.4, -6.8, 40.0, 0.0, 0.0, 48.0,2020-04-08 02:00:00,15
57.0, 49.0, 10.9, 0.0, -15.4, 7.2, -6.4, -6.6, 28.0, 0.0, 0.0, 45.0,2020-04-08 03:00:00,15
44.0, 48.0, 9.8, 0.0, -16.0, 8.0, -6.8, -5.8, 32.0, 0.0, 0.0, 43.0,2020-04-08 04:00:00,15
43.0, 45.0, 7.2, 0.0, -16.6, 7.1, -6.6, -7.1, 57.0, 0.0, 0.0, 50.0,2020-04-08 05:00:00,15
145.0, 43.0, 8.0, 0.0, -16.4, 4.8, -5.8, -1.3, 44.0, 0.0, 0.0, 33.0,2020-04-08 06:00:00,15
154.0, 50.0, 7.1, 0.0, -15.8, 6.1, -7.1, 1.9, 43.0, 0.0, 0.0, 26.0,2020-04-08 07:00:00,15
65.0, 33.0, 4.8, 0.0, -15.5, 5.3, -1.3, 4.2, 145.0, 0.0, 0.0, 23.0,2020-04-08 08:00:00,15
339.0, 26.0, 6.1, 0.0, -15.6, 7.0, 1.9, 5.6, 154.0, 0.0, 0.0, 21.0,2020-04-08 09:00:00,15
259.0, 23.0, 5.3, 0.0, -15.1, 6.4, 4.2, 7.2, 65.0, 0.0, 0.0, 21.0,2020-04-08 10:00:00,15
182.0, 21.0, 7.0, 0.0, -15.0, 7.0, 5.6, 9.1, 339.0, 0.0, 0.0, 18.0,2020-04-08 11:00:00,15
239.0, 21.0, 6.4, 0.0, -13.7, 7.4, 7.2, 9.8, 259.0, 0.0, 0.0, 18.0,2020-04-08 12:00:00,15
166.0, 18.0, 7.0, 0.0, -14.0, 6.6, 9.1, 9.9, 182.0, 0.0, 0.0, 19.0,2020-04-08 13:00:00,15
74.0, 18.0, 7.4, 0.0, -13.4, 6.6, 9.8, 10.4, 239.0, 0.0, 0.0, 19.0,2020-04-08 14:00:00,15
