pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 15.43, 87.3, 20.7, 87.0, 13.0, 15.4, 15.4, 1009.3, 0.0, 13.0, 961.0, 0.0,2021-06-25 00:00:00, -6999.0, 961.0,26
None, 15.07, 87.8, 20.7, 88.0, 13.0, 15.1, 15.0, 1009.3, 0.0, 13.0, 961.0, 0.0,2021-06-25 01:00:00, -6999.0, 961.0,26
None, 14.99, 89.3, 20.7, 89.0, 13.0, 15.0, 14.8, 1009.2, 0.0, 13.0, 961.0, 0.0,2021-06-25 02:00:00, -6999.0, 961.0,26
None, 14.41, 90.2, 20.7, 90.0, 13.0, 14.4, 14.5, 1010.2, 0.0, 13.0, 962.0, 0.0,2021-06-25 03:00:00, -6999.0, 962.0,26
None, 14.06, 92.4, 20.7, 92.0, 13.0, 14.1, 14.0, 1010.3, 0.0, 13.0, 962.0, 0.0,2021-06-25 04:00:00, -6999.0, 962.0,26
None, 13.45, 93.1, 20.7, 93.0, 13.0, 13.5, 13.5, 1010.3, 0.0, 13.0, 962.0, 0.0,2021-06-25 05:00:00, -6999.0, 962.0,26
None, 13.54, 92.3, 20.7, 92.0, 12.0, 13.5, 13.3, 1010.3, 0.0, 12.0, 962.0, 0.0,2021-06-25 06:00:00, -6999.0, 962.0,26
None, 14.64, 90.6, 14.6, 91.0, 13.0, 14.6, 13.5, 1010.2, 0.0, 13.0, 962.0, 0.0,2021-06-25 07:00:00, -6999.0, 962.0,26
None, 16.58, 81.7, 16.6, 82.0, 13.0, 16.6, 13.5, 1010.2, 0.0, 13.0, 962.0, 0.0,2021-06-25 08:00:00, -6999.0, 962.0,26
None, 18.56, 67.79, 18.7, 68.0, 13.0, 18.6, 13.5, 1011.1, 0.0, 13.0, 963.0, 0.0,2021-06-25 09:00:00, -6999.0, 963.0,26
None, 18.74, 67.08, 18.9, 67.0, 12.0, 18.7, 13.5, 1011.2, 0.0, 12.0, 963.0, 0.0,2021-06-25 10:00:00, -6999.0, 963.0,26
None, 20.36, 61.07, 20.4, 61.0, 13.0, 20.4, 13.5, 1011.2, 0.0, 13.0, 963.0, 0.0,2021-06-25 11:00:00, -6999.0, 963.0,26
None, 21.93, 59.6, 21.9, 60.0, 14.0, 21.9, 13.5, 1011.2, 0.0, 14.0, 963.0, 0.0,2021-06-25 12:00:00, -6999.0, 963.0,26
None, 23.51, 55.7, 23.5, 56.0, 14.0, 23.5, 13.5, 1011.1, 0.0, 14.0, 963.0, 0.0,2021-06-25 13:00:00, -6999.0, 963.0,26
None, 24.88, 52.86, 24.9, 53.0, 14.0, 24.9, 13.5, 1010.0, 0.0, 14.0, 962.0, 0.0,2021-06-25 14:00:00, -6999.0, 962.0,26
None, 25.9, 48.96, 26.0, 49.0, 14.0, 25.9, 13.5, 1010.0, 0.0, 14.0, 962.0, 0.0,2021-06-25 15:00:00, -6999.0, 962.0,26
None, 26.32, 48.21, 26.5, 48.0, 15.0, 26.3, 13.5, 1010.0, 0.0, 15.0, 962.0, 0.0,2021-06-25 16:00:00, -6999.0, 962.0,26
None, 27.12, 46.48, 27.2, 46.0, 15.0, 27.1, 13.5, 1008.9, 0.0, 15.0, 961.0, 0.0,2021-06-25 17:00:00, -6999.0, 961.0,26
None, 27.47, 48.88, 27.5, 49.0, 15.0, 27.5, 13.5, 1008.9, 0.0, 15.0, 961.0, 0.0,2021-06-25 18:00:00, -6999.0, 961.0,26
None, 26.92, 51.88, 27.6, 52.0, 16.0, 26.9, 26.7, 1008.9, 0.0, 16.0, 961.0, 0.0,2021-06-25 19:00:00, -6999.0, 961.0,26
None, 25.75, 53.7, 27.6, 54.0, 16.0, 25.8, 25.5, 1007.8, 0.0, 16.0, 960.0, 0.0,2021-06-25 20:00:00, -6999.0, 960.0,26
None, 23.58, 62.14, 27.6, 62.0, 16.0, 23.6, 23.5, 1007.8, 0.0, 16.0, 960.0, 0.0,2021-06-25 21:00:00, -6999.0, 960.0,26
None, 20.59, 76.85, 27.6, 77.0, 16.0, 20.6, 20.7, 1009.0, 0.0, 16.0, 961.0, 0.0,2021-06-25 22:00:00, -6999.0, 961.0,26
None, 18.06, 85.9, 27.6, 86.0, 16.0, 18.1, 18.2, 1010.1, 0.0, 16.0, 962.0, 0.0,2021-06-25 23:00:00, -6999.0, 962.0,26
None, 16.41, 90.4, 27.6, 90.0, 15.0, 16.4, 16.4, 1010.1, 0.0, 15.0, 962.0, 0.0,2021-06-26 00:00:00, -6999.0, 962.0,26
None, 15.41, 93.1, 27.6, 93.0, 14.0, 15.4, 15.3, 1010.1, 0.0, 14.0, 962.0, 0.0,2021-06-26 01:00:00, -6999.0, 962.0,26
None, 14.45, 93.9, 27.6, 94.0, 13.0, 14.5, 14.4, 1010.0, 0.0, 13.0, 962.0, 0.0,2021-06-26 02:00:00, -6999.0, 962.0,26
None, 14.06, 93.9, 27.6, 94.0, 13.0, 14.1, 14.1, 1010.0, 0.0, 13.0, 962.0, 0.0,2021-06-26 03:00:00, -6999.0, 962.0,26
None, 13.32, 94.9, 27.6, 95.0, 12.0, 13.3, 13.4, 1010.0, 0.0, 12.0, 962.0, 0.0,2021-06-26 04:00:00, -6999.0, 962.0,26
None, 12.65, 96.0, 27.6, 96.0, 12.0, 12.7, 12.6, 1010.0, 0.0, 12.0, 962.0, 0.0,2021-06-26 05:00:00, -6999.0, 962.0,26
None, 12.61, 96.6, 27.6, 97.0, 12.0, 12.6, 12.3, 1010.0, 0.0, 12.0, 962.0, 0.0,2021-06-26 06:00:00, -6999.0, 962.0,26
None, 16.0, 82.8, 15.9, 83.0, 13.0, 16.0, 12.5, 1011.0, 0.0, 13.0, 963.0, 0.0,2021-06-26 07:00:00, -6999.0, 963.0,26
None, 17.55, 83.2, 17.4, 83.0, 15.0, 17.6, 12.5, 1009.9, 0.0, 15.0, 962.0, 0.0,2021-06-26 08:00:00, -6999.0, 962.0,26
None, 21.09, 66.58, 21.1, 67.0, 15.0, 21.1, 12.5, 1009.8, 0.0, 15.0, 962.0, 0.0,2021-06-26 09:00:00, -6999.0, 962.0,26
None, 23.61, 59.16, 23.7, 59.0, 15.0, 23.6, 12.5, 1009.9, 0.0, 15.0, 962.0, 0.0,2021-06-26 10:00:00, -6999.0, 962.0,26
None, 24.62, 56.57, 25.2, 57.0, 15.0, 24.6, 12.5, 1008.9, 0.0, 15.0, 961.0, 0.0,2021-06-26 11:00:00, -6999.0, 961.0,26
None, 26.47, 50.08, 26.5, 50.0, 15.0, 26.5, 12.5, 1007.8, 0.0, 15.0, 960.0, 0.0,2021-06-26 12:00:00, -6999.0, 960.0,26
None, 28.58, 43.83, 28.7, 44.0, 15.0, 28.6, 12.5, 1006.7, 0.0, 15.0, 959.0, 0.0,2021-06-26 13:00:00, -6999.0, 959.0,26
None, 30.5, 40.31, 30.5, 40.0, 15.0, 30.5, 12.5, 1006.7, 0.0, 15.0, 959.0, 0.0,2021-06-26 14:00:00, -6999.0, 959.0,26
None, 31.97, 36.28, 32.4, 36.0, 15.0, 32.0, 12.5, 1005.6, 0.0, 15.0, 958.0, 0.0,2021-06-26 15:00:00, -6999.0, 958.0,26
None, 33.42, 32.8, 33.5, 33.0, 15.0, 33.4, 12.5, 1004.5, 0.0, 15.0, 957.0, 0.0,2021-06-26 16:00:00, -6999.0, 957.0,26
