wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
261.0, None, None,2.6, None,0.0, None,4.9, None, None,100.0,2017-04-10 08:00:00, None,15
310.0, None, None,0.8, None,3.8, None,4.6, None, None,100.0,2017-04-10 09:00:00, None,15
348.0, None, None,0.0, None,3.3, None,6.8, None, None,86.0,2017-04-10 10:00:00, None,15
60.0, None, None,0.0, None,4.1, None,8.9, None, None,83.0,2017-04-10 11:00:00, None,15
174.0, None, None,0.0, None,2.0, None,10.0, None, None,75.0,2017-04-10 12:00:00, None,15
5.0, None, None,0.0, None,3.5, None,11.0, None, None,62.0,2017-04-10 13:00:00, None,15
261.0, None, None,0.0, None,2.6, None,10.7, None, None,63.0,2017-04-10 14:00:00, None,15
334.0, None, None,0.0, None,3.2, None,8.7, None, None,70.0,2017-04-10 15:00:00, None,15
309.0, None, None,0.0, None,0.0, None,7.7, None, None,90.0,2017-04-10 16:00:00, None,15
299.0, None, None,0.6, None,1.7, None,7.4, None, None,87.0,2017-04-10 17:00:00, None,15
302.0, None, None,0.8, None,0.0, None,6.2, None, None,98.0,2017-04-10 18:00:00, None,15
320.0, None, None,2.8, None,2.1, None,5.1, None, None,99.0,2017-04-10 19:00:00, None,15
310.0, None, None,0.8, None,1.6, None,4.9, None, None,100.0,2017-04-10 20:00:00, None,15
331.0, None, None,0.0, None,1.7, None,4.4, None, None,100.0,2017-04-10 21:00:00, None,15
232.0, None, None,0.0, None,0.0, None,3.9, None, None,100.0,2017-04-10 22:00:00, None,15
178.0, None, None,0.0, None,0.0, None,3.8, None, None,100.0,2017-04-10 23:00:00, None,15
315.0, None, None,1.0, None,0.0, None,4.1, None, None,100.0,2017-04-11 00:00:00, None,15
359.0, None, None,1.2, None,0.0, None,4.2, None, None,100.0,2017-04-11 01:00:00, None,15
14.0, None, None,0.0, None,1.6, None,4.0, None, None,100.0,2017-04-11 02:00:00, None,15
309.0, None, None,0.2, None,2.2, None,3.8, None, None,100.0,2017-04-11 03:00:00, None,15
296.0, None, None,0.0, None,2.0, None,3.3, None, None,100.0,2017-04-11 04:00:00, None,15
196.0, None, None,0.0, None,1.9, None,3.0, None, None,100.0,2017-04-11 05:00:00, None,15
172.0, None, None,0.0, None,0.0, None,3.2, None, None,100.0,2017-04-11 06:00:00, None,15
12.0, None, None,0.0, None,1.7, None,3.0, None, None,100.0,2017-04-11 07:00:00, None,15
142.0, None, None,0.0, None,1.6, None,4.1, None, None,100.0,2017-04-11 08:00:00, None,15
179.0, None, None,0.0, None,2.1, None,4.7, None, None,100.0,2017-04-11 09:00:00, None,15
91.0, None, None,0.0, None,2.5, None,7.9, None, None,90.0,2017-04-11 10:00:00, None,15
189.0, None, None,0.0, None,3.5, None,10.9, None, None,67.0,2017-04-11 11:00:00, None,15
143.0, None, None,0.0, None,3.0, None,12.4, None, None,56.0,2017-04-11 12:00:00, None,15
2.0, None, None,0.0, None,4.4, None,14.6, None, None,35.0,2017-04-11 13:00:00, None,15
58.0, None, None,0.0, None,4.6, None,14.9, None, None,43.0,2017-04-11 14:00:00, None,15
312.0, None, None,0.0, None,3.0, None,13.1, None, None,55.0,2017-04-11 15:00:00, None,15
301.0, None, None,0.0, None,3.5, None,10.8, None, None,63.0,2017-04-11 16:00:00, None,15
344.0, None, None,0.0, None,2.4, None,9.6, None, None,77.0,2017-04-11 17:00:00, None,15
341.0, None, None,0.0, None,0.0, None,8.6, None, None,83.0,2017-04-11 18:00:00, None,15
15.0, None, None,0.0, None,2.3, None,7.0, None, None,87.0,2017-04-11 19:00:00, None,15
10.0, None, None,0.0, None,2.7, None,5.6, None, None,92.0,2017-04-11 20:00:00, None,15
22.0, None, None,0.0, None,2.2, None,4.7, None, None,94.0,2017-04-11 21:00:00, None,15
13.0, None, None,0.0, None,2.1, None,4.3, None, None,96.0,2017-04-11 22:00:00, None,15
