pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,3.302, 89.1, None, None,17.95, 10.28,224.6, None, None, None, None, None, None, 2.0, 979.0, None, None, None,2016-03-25 00:00:00, None, -0.03, None,13
None,3.253, 88.7, None, None,16.44, 10.11,224.1, None, None, None, None, None, None, 2.0, 979.0, None, None, None,2016-03-25 01:00:00, None, -0.02, None,13
None,4.489, 74.86, None, None,29.24, 6.485,233.2, None, None, None, None, None, None, 0.0, 979.0, None, None, None,2016-03-25 02:00:00, None, 0.081, None,13
None,2.826, 84.9, None, None,65.67, 3.105,359.5, None, None, None, None, None, None, 1.0, 979.0, None, None, None,2016-03-25 03:00:00, None, -0.093, None,13
None,3.763, 78.71, None, None,64.32, 3.403,301.8, None, None, None, None, None, None, 0.0, 979.0, None, None, None,2016-03-25 04:00:00, None, 0.019, None,13
None,3.562, 79.59, None, None,46.09, 2.973,292.1, None, None, None, None, None, None, 0.0, 979.0, None, None, None,2016-03-25 05:00:00, None, 0.047, None,13
None,3.421, 79.07, None, None,34.37, 3.941,308.2, None, None, None, None, None, None, 0.0, 979.0, None, None, None,2016-03-25 06:00:00, None, 0.019, None,13
None,3.859, 73.75, None, None,41.07, 2.474,331.4, None, None, None, None, None, None, 0.0, 980.0, None, None, None,2016-03-25 07:00:00, None, -0.009, None,13
None,3.593, 78.74, None, None,21.23, 2.893,274.6, None, None, None, None, None, None, 0.0, 980.0, None, None, None,2016-03-25 08:00:00, None, 0.089, None,13
None,4.536, 74.5, None, None,19.17, 4.066,266.1, None, None, None, None, None, None, 0.0, 981.0, None, None, None,2016-03-25 09:00:00, None, 0.073, None,13
None,7.024, 75.15, None, None,48.27, 3.323,210.9, None, None, None, None, None, None, 3.0, 981.0, None, None, None,2016-03-25 10:00:00, None, 0.083, None,13
None,6.567, 68.14, None, None,44.35, 3.474,110.5, None, None, None, None, None, None, 1.0, 982.0, None, None, None,2016-03-25 11:00:00, None, 0.222, None,13
None,8.02, 63.45, None, None,33.67, 4.902,68.25, None, None, None, None, None, None, 2.0, 982.0, None, None, None,2016-03-25 12:00:00, None, 0.272, None,13
None,7.701, 65.42, None, None,39.93, 4.314,70.78, None, None, None, None, None, None, 2.0, 981.0, None, None, None,2016-03-25 13:00:00, None, 0.393, None,13
None,8.68, 61.11, None, None,42.18, 3.495,90.0, None, None, None, None, None, None, 1.0, 981.0, None, None, None,2016-03-25 14:00:00, None, 0.077, None,13
None,8.52, 67.75, None, None,52.2, 3.825,82.0, None, None, None, None, None, None, 3.0, 981.0, None, None, None,2016-03-25 15:00:00, None, -0.046, None,13
None,9.44, 61.19, None, None,61.48, 2.99,119.5, None, None, None, None, None, None, 2.0, 981.0, None, None, None,2016-03-25 16:00:00, None, -0.197, None,13
None,9.16, 62.29, None, None,24.29, 6.455,58.77, None, None, None, None, None, None, 2.0, 981.0, None, None, None,2016-03-25 17:00:00, None, -0.244, None,13
None,8.64, 63.89, None, None,24.9, 4.917,61.25, None, None, None, None, None, None, 2.0, 981.0, None, None, None,2016-03-25 18:00:00, None, 0.054, None,13
None,7.011, 72.06, None, None,36.71, 2.193,21.4, None, None, None, None, None, None, 2.0, 981.0, None, None, None,2016-03-25 19:00:00, None, -0.025, None,13
None,5.864, 72.57, None, None,26.05, 0.852,339.3, None, None, None, None, None, None, 1.0, 980.0, None, None, None,2016-03-25 20:00:00, None, 0.035, None,13
None,5.684, 72.13, None, None,13.41, 1.606,320.0, None, None, None, None, None, None, 1.0, 980.0, None, None, None,2016-03-25 21:00:00, None, -0.098, None,13
None,5.96, 68.46, None, None,20.28, 1.5,314.9, None, None, None, None, None, None, 1.0, 980.0, None, None, None,2016-03-25 22:00:00, None, 0.019, None,13
None,5.63, 69.56, None, None,15.76, 1.436,316.0, None, None, None, None, None, None, 0.0, 980.0, None, None, None,2016-03-25 23:00:00, None, -0.026, None,13
None,5.974, 65.2, None, None,21.4, 0.998,331.2, None, None, None, None, None, None, 0.0, 980.0, None, None, None,2016-03-26 00:00:00, None, -0.003, None,13
None,5.731, 63.43, None, None,11.11, 0.861,332.8, None, None, None, None, None, None, -1.0, 980.0, None, None, None,2016-03-26 01:00:00, None, -0.094, None,13
None,5.56, 73.41, None, None,30.35, 0.301,335.9, None, None, None, None, None, None, 1.0, 979.0, None, None, None,2016-03-26 02:00:00, None, -0.017, None,13
None,5.48, 74.35, None, None,47.49, 0.246,291.3, None, None, None, None, None, None, 1.0, 979.0, None, None, None,2016-03-26 03:00:00, None, 0.07, None,13
None,5.494, 76.55, None, None,32.94, 0.17,352.7, None, None, None, None, None, None, 2.0, 979.0, None, None, None,2016-03-26 04:00:00, None, 0.008, None,13
None,5.548, 73.52, None, None,14.44, 2.797,34.78, None, None, None, None, None, None, 1.0, 978.0, None, None, None,2016-03-26 05:00:00, None, 0.102, None,13
None,5.428, 78.61, None, None,16.79, 4.466,43.3, None, None, None, None, None, None, 2.0, 977.0, None, None, None,2016-03-26 06:00:00, None, 0.034, None,13
None,4.946, 82.9, None, None,76.35, 0.832,9.19, None, None, None, None, None, None, 2.0, 977.0, None, None, None,2016-03-26 07:00:00, None, -0.021, None,13
None,5.048, 84.8, None, None,41.91, 0.589,233.7, None, None, None, None, None, None, 3.0, 977.0, None, None, None,2016-03-26 08:00:00, None, 0.067, None,13
None,5.409, 86.3, None, None,50.79, 0.647,144.7, None, None, None, None, None, None, 3.0, 977.0, None, None, None,2016-03-26 09:00:00, None, 0.105, None,13
None,7.484, 73.09, None, None,49.64, 3.251,85.8, None, None, None, None, None, None, 3.0, 977.0, None, None, None,2016-03-26 10:00:00, None, 0.095, None,13
None,8.58, 64.12, None, None,32.45, 4.854,88.2, None, None, None, None, None, None, 2.0, 976.0, None, None, None,2016-03-26 11:00:00, None, 0.441, None,13
None,9.32, 67.13, None, None,26.0, 5.481,74.38, None, None, None, None, None, None, 3.0, 976.0, None, None, None,2016-03-26 12:00:00, None, 0.346, None,13
None,8.76, 63.27, None, None,22.13, 8.39,54.6, None, None, None, None, None, None, 2.0, 975.0, None, None, None,2016-03-26 13:00:00, None, 0.073, None,13
None,9.67, 61.31, None, None,29.2, 7.099,57.34, None, None, None, None, None, None, 3.0, 974.0, None, None, None,2016-03-26 14:00:00, None, -0.043, None,13
None,9.31, 61.37, None, None,24.35, 8.27,49.64, None, None, None, None, None, None, 2.0, 974.0, None, None, None,2016-03-26 15:00:00, None, 0.144, None,13
None,9.51, 54.68, None, None,21.97, 8.11,51.44, None, None, None, None, None, None, 1.0, 973.0, None, None, None,2016-03-26 16:00:00, None, 0.009, None,13
None,9.25, 55.61, None, None,29.4, 4.856,64.31, None, None, None, None, None, None, 1.0, 972.0, None, None, None,2016-03-26 17:00:00, None, 0.04, None,13
None,9.13, 59.95, None, None,35.62, 2.362,67.13, None, None, None, None, None, None, 2.0, 971.0, None, None, None,2016-03-26 18:00:00, None, -0.125, None,13
None,8.12, 67.51, None, None,60.94, 2.022,98.9, None, None, None, None, None, None, 2.0, 970.0, None, None, None,2016-03-26 19:00:00, None, -0.125, None,13
None,7.221, 75.7, None, None,41.94, 0.816,315.4, None, None, None, None, None, None, 3.0, 970.0, None, None, None,2016-03-26 20:00:00, None, -0.036, None,13
None,7.241, 76.71, None, None,37.31, 2.532,291.1, None, None, None, None, None, None, 3.0, 970.0, None, None, None,2016-03-26 21:00:00, None, 0.033, None,13
None,5.884, 92.1, None, None,31.79, 0.99,325.8, None, None, None, None, None, None, 5.0, 969.0, None, None, None,2016-03-26 22:00:00, None, 0.118, None,13
None,5.556, 94.3, None, None,46.06, 0.55,326.3, None, None, None, None, None, None, 5.0, 969.0, None, None, None,2016-03-26 23:00:00, None, 0.047, None,13
None,5.326, 95.0, None, None,67.43, 1.193,343.4, None, None, None, None, None, None, 5.0, 968.0, None, None, None,2016-03-27 00:00:00, None, 0.043, None,13
None,5.182, 95.2, None, None,61.28, 1.585,224.4, None, None, None, None, None, None, 4.0, 968.0, None, None, None,2016-03-27 01:00:00, None, 0.08, None,13
None,5.236, 95.8, None, None,62.78, 2.127,247.2, None, None, None, None, None, None, 5.0, 968.0, None, None, None,2016-03-27 02:00:00, None, 0.112, None,13
None,5.14, 96.4, None, None,61.46, 1.088,265.6, None, None, None, None, None, None, 5.0, 968.0, None, None, None,2016-03-27 03:00:00, None, 0.124, None,13
None,5.175, 97.0, None, None,32.1, 3.266,222.4, None, None, None, None, None, None, 5.0, 968.0, None, None, None,2016-03-27 04:00:00, None, 0.086, None,13
None,5.133, 97.1, None, None,24.93, 4.904,224.6, None, None, None, None, None, None, 5.0, 968.0, None, None, None,2016-03-27 05:00:00, None, -0.013, None,13
None,4.498, 96.9, None, None,35.73, 5.304,209.2, None, None, None, None, None, None, 4.0, 968.0, None, None, None,2016-03-27 06:00:00, None, 0.165, None,13
None,4.083, 97.5, None, None,62.83, 3.025,214.2, None, None, None, None, None, None, 4.0, 969.0, None, None, None,2016-03-27 07:00:00, None, 0.042, None,13
