pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -0.747,95.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 00:00:00, None, None, 27.34,13
None, None, -1.215,95.4, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-25 01:00:00, None, None, 27.25,13
None, None, -1.836,95.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-25 02:00:00, None, None, 27.09,13
None, None, -1.836,94.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-25 03:00:00, None, None, 27.12,13
None, None, -1.883,95.0, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-25 04:00:00, None, None, 27.18,13
None, None, -1.788,94.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-25 05:00:00, None, None, 27.18,13
None, None, -2.602,92.6, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-25 06:00:00, None, None, 27.08,13
None, None, -2.742,91.6, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-25 07:00:00, None, None, 27.12,13
None, None, -3.07,89.5, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-25 08:00:00, None, None, 26.93,13
None, None, -1.967,87.6, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-25 09:00:00, None, None, 27.16,13
None, None, 0.655,89.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 10:00:00, None, None, 27.07,13
None, None, 1.925,91.7, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-03-25 11:00:00, None, None, 28.06,13
None, None, 3.569,85.0, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-03-25 12:00:00, None, None, 27.88,13
None, None, 5.142,75.1, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-03-25 13:00:00, None, None, 25.85,13
None, None, 5.858,67.79, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-25 14:00:00, None, None, 25.58,13
None, None, 5.694,69.24, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-03-25 15:00:00, None, None, 25.34,13
None, None, 5.189,66.12, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 16:00:00, None, None, 24.66,13
None, None, 4.262,69.89, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 17:00:00, None, None, 24.89,13
None, None, 3.245,76.8, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-25 18:00:00, None, None, 24.53,13
None, None, 1.924,84.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-25 19:00:00, None, None, 24.46,13
None, None, 0.7,86.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 20:00:00, None, None, 24.52,13
None, None, 0.242,88.8, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 21:00:00, None, None, 24.51,13
None, None, 0.342,89.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 22:00:00, None, None, 24.57,13
None, None, 0.534,88.7, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-25 23:00:00, None, None, 24.51,13
None, None, 0.342,86.4, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 01:00:00, None, None, 24.56,13
None, None, 0.247,86.5, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 02:00:00, None, None, 24.5,13
None, None, -0.567,87.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 03:00:00, None, None, 24.4,13
None, None, 0.019,79.2, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-26 04:00:00, None, None, 24.52,13
None, None, 0.163,71.9, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-26 06:00:00, None, None, 24.4,13
None, None, 0.163,82.4, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 07:00:00, None, None, 24.17,13
None, None, 0.498,75.3, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-26 08:00:00, None, None, 24.23,13
None, None, 1.779,71.9, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-26 09:00:00, None, None, 24.22,13
None, None, 2.209,72.3, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 10:00:00, None, None, 24.55,13
None, None, 3.493,65.69, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 11:00:00, None, None, 24.95,13
None, None, 4.529,54.44, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-26 12:00:00, None, None, 25.04,13
None, None, 6.706,55.49, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 13:00:00, None, None, 24.78,13
None, None, 7.2,54.2, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 14:00:00, None, None, 24.19,13
None, None, 7.46,52.51, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-26 15:00:00, None, None, 24.21,13
None, None, 7.99,43.76, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-26 16:00:00, None, None, 24.58,13
None, None, 6.649,58.99, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 17:00:00, None, None, 23.41,13
None, None, 5.477,64.63, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 18:00:00, None, None, 23.23,13
None, None, 4.582,68.65, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 19:00:00, None, None, 23.64,13
None, None, 3.258,74.5, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 20:00:00, None, None, 23.75,13
None, None, 2.706,76.5, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-26 21:00:00, None, None, 23.83,13
None, None, 2.232,86.8, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-26 22:00:00, None, None, 23.69,13
None, None, 1.663,91.5, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-26 23:00:00, None, None, 23.57,13
None, None, 1.387,92.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 00:00:00, None, None, 23.57,13
None, None, 1.204,93.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 01:00:00, None, None, 23.64,13
None, None, 1.012,94.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 02:00:00, None, None, 23.3,13
None, None, 0.869,94.5, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 03:00:00, None, None, 22.13,13
None, None, 0.534,94.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 04:00:00, None, None, 22.08,13
None, None, 0.294,95.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 05:00:00, None, None, 22.09,13
None, None, 0.294,95.3, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 06:00:00, None, None, 22.1,13
None, None, 0.103,95.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-27 07:00:00, None, None, 21.98,13
None, None, -0.515,95.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-27 08:00:00, None, None, 22.0,13
None, None, -0.175,95.1, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-03-27 09:00:00, None, None, 22.09,13
None, None, 1.156,95.1, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 10:00:00, None, None, 22.87,13
None, None, 2.209,94.1, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-03-27 11:00:00, None, None, 23.28,13
None, None, 2.472,82.4, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 12:00:00, None, None, 23.25,13
None, None, 5.085,71.3, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-03-27 13:00:00, None, None, 22.93,13
None, None, 5.197,58.21, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-27 14:00:00, None, None, 21.48,13
None, None, 6.078,50.04, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-27 15:00:00, None, None, 21.47,13
None, None, 3.769,59.45, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-27 16:00:00, None, None, 21.99,13
None, None, 4.089,54.06, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-27 17:00:00, None, None, 22.36,13
None, None, 3.304,61.77, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-27 18:00:00, None, None, 22.08,13
None, None, 1.737,68.47, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-27 19:00:00, None, None, 21.91,13
None, None, 0.318,73.5, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-27 20:00:00, None, None, 21.93,13
None, None, -0.616,78.3, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-27 21:00:00, None, None, 21.9,13
None, None, -0.944,81.8, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-27 22:00:00, None, None, 21.92,13
None, None, -0.975,78.4, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-03-27 23:00:00, None, None, 21.81,13
None, None, -0.83,71.9, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None,2016-03-28 00:00:00, None, None, 21.71,13
None, None, -1.596,76.8, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None,2016-03-28 01:00:00, None, None, 21.84,13
None, None, -2.219,73.6, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2016-03-28 02:00:00, None, None, 21.64,13
None, None, -2.554,72.5, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2016-03-28 03:00:00, None, None, 21.69,13
None, None, -2.929,75.3, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2016-03-28 04:00:00, None, None, 21.63,13
None, None, -3.112,76.2, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2016-03-28 05:00:00, None, None, 21.45,13
None, None, -3.871,75.2, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2016-03-28 06:00:00, None, None, 21.6,13
None, None, -4.494,78.4, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2016-03-28 07:00:00, None, None, 21.56,13
None, None, -5.068,77.7, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2016-03-28 08:00:00, None, None, 21.54,13
None, None, -1.764,64.07, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2016-03-28 09:00:00, None, None, 21.96,13
None, None, 1.526,70.9, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-28 10:00:00, None, None, 22.22,13
None, None, 1.976,69.78, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-28 11:00:00, None, None, 22.12,13
None, None, 3.865,63.34, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-03-28 12:00:00, None, None, 21.52,13
None, None, 5.631,55.48, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-03-28 13:00:00, None, None, 20.7,13
