RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,10.73,342.1, None, None, None, None, None, None, None, None, None, 69.62, None,0.214, None, None, None, None,14.92, None, None, None, None, None,2016-03-25 00:00:00, None,13
None, None, None, None,10.21,328.9, None, None, None, None, None, None, None, None, None, 68.87, None,0.09, None, None, None, None,16.13, None, None, None, None, None,2016-03-25 01:00:00, None,13
None, None, None, None,9.62,309.6, None, None, None, None, None, None, None, None, None, 68.52, None,0.363, None, None, None, None,15.52, None, None, None, None, None,2016-03-25 02:00:00, None,13
None, None, None, None,10.44,314.6, None, None, None, None, None, None, None, None, None, 69.28, None,0.203, None, None, None, None,15.7, None, None, None, None, None,2016-03-25 03:00:00, None,13
None, None, None, None,9.32,309.8, None, None, None, None, None, None, None, None, None, 70.1, None,-0.08, None, None, None, None,11.78, None, None, None, None, None,2016-03-25 04:00:00, None,13
None, None, None, None,9.1,311.6, None, None, None, None, None, None, None, None, None, 70.2, None,-0.241, None, None, None, None,10.56, None, None, None, None, None,2016-03-25 05:00:00, None,13
None, None, None, None,7.21,296.9, None, None, None, None, None, None, None, None, None, 69.99, None,-0.143, None, None, None, None,20.21, None, None, None, None, None,2016-03-25 06:00:00, None,13
None, None, None, None,1.446,317.2, None, None, None, None, None, None, None, None, None, 70.6, None,-0.116, None, None, None, None,62.99, None, None, None, None, None,2016-03-25 07:00:00, None,13
None, None, None, None,3.881,74.5, None, None, None, None, None, None, None, None, None, 71.0, None,0.051, None, None, None, None,22.29, None, None, None, None, None,2016-03-25 08:00:00, None,13
None, None, None, None,2.742,90.2, None, None, None, None, None, None, None, None, None, 70.4, None,0.703, None, None, None, None,49.93, None, None, None, None, None,2016-03-25 09:00:00, None,13
None, None, None, None,6.541,54.52, None, None, None, None, None, None, None, None, None, 70.2, None,1.564, None, None, None, None,12.59, None, None, None, None, None,2016-03-25 10:00:00, None,13
None, None, None, None,0.019,319.9, None, None, None, None, None, None, None, None, None, 69.59, None,2.478, None, None, None, None,80.4, None, None, None, None, None,2016-03-25 11:00:00, None,13
