wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
72.0, 64.0, 5.3, 0.0, -6.5, 5.0, -0.5, -2.1, 165.0, 0.0, 0.0, 73.0,2022-04-16 00:00:00, None,16,,,,,,,,,,,,
138.0, 69.0, 6.2, 0.0, -6.4, 3.9, -1.5, -2.5, 112.0, 0.0, 0.0, 74.0,2022-04-16 01:00:00, None,16,,,,,,,,,,,,
125.0, 73.0, None, 0.0, -6.3, 3.9, -2.1, -3.0, 72.0, 0.0, 0.0, 77.0,2022-04-16 02:00:00, None,16,,,,,,,,,,,,
105.0, 74.0, 3.9, 0.0, -6.5, 3.1, -2.5, -3.7, 138.0, 0.0, 0.0, 81.0,2022-04-16 03:00:00, None,16,,,,,,,,,,,,
323.0, 77.0, 3.9, 0.0, -6.5, 2.4, -3.0, -3.9, 125.0, 0.0, 0.0, 80.0,2022-04-16 04:00:00, None,16,,,,,,,,,,,,
112.0, 81.0, 3.1, 0.0, -6.5, 3.5, -3.7, -4.1, 105.0, 0.0, 0.0, 85.0,2022-04-16 05:00:00, None,16,,,,,,,,,,,,
144.0, 80.0, 2.4, 0.0, -6.8, 2.2, -3.9, -1.7, 323.0, 0.0, 0.0, 73.0,2022-04-16 06:00:00, None,16,,,,,,,,,,,,
288.0, 85.0, 3.5, 0.0, -6.2, 3.7, -4.1, 1.8, 112.0, 0.0, 0.0, 58.0,2022-04-16 07:00:00, None,16,,,,,,,,,,,,
266.0, 73.0, 2.2, 0.0, -5.9, 4.8, -1.7, 3.7, 144.0, 0.0, 0.0, 46.0,2022-04-16 08:00:00, None,16,,,,,,,,,,,,
266.0, None, None, 0.0, None, 6.7, None, 5.4, None, None, None, 40.0,2022-04-16 09:00:00, None,16,,,,,,,,,,,,
249.0, 46.0, 4.8, 0.0, -6.8, 5.5, 3.7, 7.4, 266.0, 0.0, 0.0, 31.0,2022-04-16 10:00:00, None,16,,,,,,,,,,,,
337.0, 40.0, 6.7, 0.0, -7.1, 8.9, 5.4, 8.5, 266.0, 0.0, 0.0, 23.0,2022-04-16 11:00:00, None,16,,,,,,,,,,,,
333.0, 31.0, 5.5, 0.0, -8.6, 12.7, 7.4, 9.9, 249.0, 0.0, 0.0, 24.0,2022-04-16 12:00:00, None,16,,,,,,,,,,,,
342.0, 23.0, 8.9, 0.0, -11.5, 13.0, 8.5, 9.8, 337.0, 0.0, 0.0, 18.0,2022-04-16 13:00:00, None,16,,,,,,,,,,,,
336.0, 24.0, 12.7, 0.0, -9.7, 15.5, 9.9, 9.9, 333.0, 0.0, 0.0, 20.0,2022-04-16 14:00:00, None,16,,,,,,,,,,,,
121.0, 18.0, None, 0.0, -13.4, 6.7, 9.8, 9.2, 342.0, 0.0, 0.0, 19.0,2022-04-16 15:00:00, None,16,,,,,,,,,,,,
313.0, 20.0, 15.5, 0.0, -12.0, 9.2, 9.9, 9.6, 336.0, 0.0, 0.0, 23.0,2022-04-16 16:00:00, None,16,,,,,,,,,,,,
314.0, 19.0, 6.7, 0.0, -13.2, 5.6, 9.2, 8.3, 121.0, 0.0, 0.0, 24.0,2022-04-16 17:00:00, None,16,,,,,,,,,,,,
114.0, 23.0, 9.2, 0.0, -10.5, 12.9, 9.6, 6.1, 313.0, 0.0, 0.0, 29.0,2022-04-16 18:00:00, None,16,,,,,,,,,,,,
