ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 617.0, 216.0, None, None,2017-07-02 00:00:00, 20.3, None, None,27
None, 617.0, 210.0, None, None,2017-07-02 01:00:00, 20.0, None, None,27
None, 617.0, 204.0, None, None,2017-07-02 02:00:00, 17.7, None, None,27
None, 617.0, 199.0, None, None,2017-07-02 03:00:00, 13.7, None, None,27
None, 618.0, 196.0, None, None,2017-07-02 04:00:00, 11.8, None, None,27
None, 618.0, 192.0, None, None,2017-07-02 05:00:00, 10.8, None, None,27
None, 618.0, 190.0, None, None,2017-07-02 06:00:00, 10.5, None, None,27
None, 619.0, 189.0, None, None,2017-07-02 07:00:00, 10.0, None, None,27
None, 619.0, 188.0, None, None,2017-07-02 08:00:00, 10.0, None, None,27
None, 619.0, 188.0, None, None,2017-07-02 09:00:00, 9.8, None, None,27
None, 619.0, 187.0, None, None,2017-07-02 10:00:00, 9.7, None, None,27
None, 619.0, 186.0, None, None,2017-07-02 11:00:00, 9.0, None, None,27
None, 619.0, 186.0, None, None,2017-07-02 12:00:00, 8.5, None, None,27
None, 619.0, 186.0, None, None,2017-07-02 13:00:00, 8.6, None, None,27
None, 619.0, 185.0, None, None,2017-07-02 14:00:00, 11.0, None, None,27
None, 619.0, 185.0, None, None,2017-07-02 15:00:00, 14.8, None, None,27
None, 618.0, 184.0, 999.0, None,2017-07-02 16:00:00, 17.0, None, None,27
None, 617.0, 184.0, None, None,2017-07-02 17:00:00, 17.5, None, None,27
None, 617.0, 184.0, None, None,2017-07-02 18:00:00, 18.5, None, None,27
None, 617.0, 181.0, None, None,2017-07-02 19:00:00, 19.8, None, None,27
None, 617.0, 174.0, None, None,2017-07-02 20:00:00, 20.7, None, None,27
None, 616.0, 170.0, None, None,2017-07-02 21:00:00, 20.7, None, None,27
None, 616.0, 164.0, None, None,2017-07-02 22:00:00, 21.4, None, None,27
None, 616.0, 158.0, None, None,2017-07-02 23:00:00, 21.4, None, None,27
None, 616.0, 153.0, None, None,2017-07-03 00:00:00, 21.2, None, None,27
None, 616.0, 148.0, None, None,2017-07-03 01:00:00, 21.2, None, None,27
None, 616.0, 142.0, None, None,2017-07-03 02:00:00, 20.3, None, None,27
None, 616.0, 138.0, None, None,2017-07-03 03:00:00, 18.4, None, None,27
None, 617.0, 135.0, None, None,2017-07-03 04:00:00, 15.0, None, None,27
None, 617.0, 132.0, None, None,2017-07-03 05:00:00, 14.6, None, None,27
None, 617.0, 130.0, None, None,2017-07-03 06:00:00, 13.2, None, None,27
None, 617.0, 128.0, None, None,2017-07-03 07:00:00, 13.3, None, None,27
None, 618.0, 127.0, None, None,2017-07-03 08:00:00, 12.0, None, None,27
None, 618.0, 126.0, None, None,2017-07-03 09:00:00, 11.2, None, None,27
None, 618.0, 125.0, None, None,2017-07-03 10:00:00, 10.3, None, None,27
None, 618.0, 124.0, None, None,2017-07-03 11:00:00, 8.8, None, None,27
None, 618.0, 123.0, None, None,2017-07-03 12:00:00, 8.5, None, None,27
None, 618.0, 122.0, None, None,2017-07-03 13:00:00, 7.7, None, None,27
None, 618.0, 121.0, None, None,2017-07-03 14:00:00, 9.4, None, None,27
