BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,98.2, None,2022-05-07 00:00:00, None,19
None, None, None,98.9, None,2022-05-07 01:00:00, None,19
None, None, None,95.7, None,2022-05-07 02:00:00, None,19
None, None, None,92.7, None,2022-05-07 03:00:00, None,19
None, None, None,92.3, None,2022-05-07 04:00:00, None,19
None, None, None,86.2, None,2022-05-07 05:00:00, None,19
None, None, None,80.2, None,2022-05-07 06:00:00, None,19
None, None, None,80.1, None,2022-05-07 07:00:00, None,19
None, None, None,81.8, None,2022-05-07 08:00:00, None,19
None, None, None,88.8, None,2022-05-07 09:00:00, None,19
None, None, None,88.0, None,2022-05-07 10:00:00, None,19
None, None, None,77.9, None,2022-05-07 11:00:00, None,19
None, None, None,73.9, None,2022-05-07 12:00:00, None,19
None, None, None,66.4, None,2022-05-07 13:00:00, None,19
None, None, None,61.8, None,2022-05-07 14:00:00, None,19
None, None, None,60.8, None,2022-05-07 15:00:00, None,19
None, None, None,58.3, None,2022-05-07 16:00:00, None,19
None, None, None,54.5, None,2022-05-07 17:00:00, None,19
None, None, None,53.8, None,2022-05-07 18:00:00, None,19
None, None, None,58.7, None,2022-05-07 19:00:00, None,19
None, None, None,63.1, None,2022-05-07 20:00:00, None,19
None, None, None,69.1, None,2022-05-07 21:00:00, None,19
None, None, None,64.5, None,2022-05-07 22:00:00, None,19
None, None, None,72.9, None,2022-05-07 23:00:00, None,19
None, None, None,74.3, None,2022-05-08 00:00:00, None,19
None, None, None,76.2, None,2022-05-08 01:00:00, None,19
None, None, None,85.2, None,2022-05-08 02:00:00, None,19
None, None, None,89.4, None,2022-05-08 03:00:00, None,19
None, None, None,86.6, None,2022-05-08 04:00:00, None,19
None, None, None,82.8, None,2022-05-08 05:00:00, None,19
None, None, None,83.7, None,2022-05-08 06:00:00, None,19
None, None, None,88.2, None,2022-05-08 07:00:00, None,19
None, None, None,94.0, None,2022-05-08 08:00:00, None,19
None, None, None,87.9, None,2022-05-08 09:00:00, None,19
None, None, None,68.1, None,2022-05-08 10:00:00, None,19
None, None, None,80.4, None,2022-05-08 11:00:00, None,19
None, None, None,90.9, None,2022-05-08 12:00:00, None,19
None, None, None,89.7, None,2022-05-08 13:00:00, None,19
None, None, None,93.8, None,2022-05-08 14:00:00, None,19
None, None, None,90.7, None,2022-05-08 15:00:00, None,19
None, None, None,91.3, None,2022-05-08 16:00:00, None,19
None, None, None,86.5, None,2022-05-08 17:00:00, None,19
None, None, None,92.8, None,2022-05-08 18:00:00, None,19
None, None, None,92.4, None,2022-05-08 19:00:00, None,19
None, None, None,87.4, None,2022-05-08 20:00:00, None,19
None, None, None,79.4, None,2022-05-08 21:00:00, None,19
None, None, None,74.3, None,2022-05-08 22:00:00, None,19
None, None, None,74.6, None,2022-05-08 23:00:00, None,19
None, None, None,77.2, None,2022-05-09 00:00:00, None,19
None, None, None,81.9, None,2022-05-09 01:00:00, None,19
None, None, None,82.6, None,2022-05-09 02:00:00, None,19
None, None, None,84.4, None,2022-05-09 03:00:00, None,19
None, None, None,95.8, None,2022-05-09 04:00:00, None,19
None, None, None,99.8, None,2022-05-09 05:00:00, None,19
None, None, None,98.5, None,2022-05-09 06:00:00, None,19
None, None, None,97.6, None,2022-05-09 07:00:00, None,19
None, None, None,89.7, None,2022-05-09 08:00:00, None,19
None, None, None,81.8, None,2022-05-09 09:00:00, None,19
None, None, None,73.8, None,2022-05-09 10:00:00, None,19
None, None, None,74.3, None,2022-05-09 11:00:00, None,19
None, None, None,73.9, None,2022-05-09 12:00:00, None,19
None, None, None,77.7, None,2022-05-09 13:00:00, None,19
None, None, None,77.4, None,2022-05-09 14:00:00, None,19
None, None, None,85.6, None,2022-05-09 15:00:00, None,19
None, None, None,98.8, None,2022-05-09 16:00:00, None,19
None, None, None,98.4, None,2022-05-09 17:00:00, None,19
None, None, None,99.8, None,2022-05-09 18:00:00, None,19
