pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,8.41,74.17, None, None, None, None, None, None, None, None, None,4.0,886.0, None, None, None,2018-08-20 00:00:00, None, None, None,34
None,8.31,73.79, None, None, None, None, None, None, None, None, None,4.0,886.0, None, None, None,2018-08-20 01:00:00, None, None, None,34
None,8.13,76.6, None, None, None, None, None, None, None, None, None,4.0,886.0, None, None, None,2018-08-20 02:00:00, None, None, None,34
None,8.98,72.23, None, None, None, None, None, None, None, None, None,5.0,887.0, None, None, None,2018-08-20 03:00:00, None, None, None,34
None,9.08,75.14, None, None, None, None, None, None, None, None, None,5.0,887.0, None, None, None,2018-08-20 04:00:00, None, None, None,34
None,12.14,63.62, None, None, None, None, None, None, None, None, None,5.0,888.0, None, None, None,2018-08-20 05:00:00, None, None, None,34
None,12.83,71.89, None, None, None, None, None, None, None, None, None,8.0,890.0, None, None, None,2018-08-20 06:00:00, None, None, None,34
None,10.15,94.2, None, None, None, None, None, None, None, None, None,9.0,891.0, None, None, None,2018-08-20 07:00:00, None, None, None,34
None,10.7,95.1, None, None, None, None, None, None, None, None, None,10.0,891.0, None, None, None,2018-08-20 08:00:00, None, None, None,34
None,11.35,95.5, None, None, None, None, None, None, None, None, None,11.0,891.0, None, None, None,2018-08-20 09:00:00, None, None, None,34
None,13.23,91.5, None, None, None, None, None, None, None, None, None,12.0,891.0, None, None, None,2018-08-20 10:00:00, None, None, None,34
None,14.61,87.2, None, None, None, None, None, None, None, None, None,12.0,890.0, None, None, None,2018-08-20 11:00:00, None, None, None,34
None,18.28,44.14, None, None, None, None, None, None, None, None, None,6.0,890.0, None, None, None,2018-08-20 12:00:00, None, None, None,34
None,19.14,36.85, None, None, None, None, None, None, None, None, None,5.0,890.0, None, None, None,2018-08-20 13:00:00, None, None, None,34
None,21.79,29.81, None, None, None, None, None, None, None, None, None,3.0,889.0, None, None, None,2018-08-20 14:00:00, None, None, None,34
None,21.68,28.93, None, None, None, None, None, None, None, None, None,3.0,889.0, None, None, None,2018-08-20 15:00:00, None, None, None,34
None,21.36,29.0, None, None, None, None, None, None, None, None, None,2.0,889.0, None, None, None,2018-08-20 16:00:00, None, None, None,34
None,19.28,38.35, None, None, None, None, None, None, None, None, None,6.0,888.0, None, None, None,2018-08-20 17:00:00, None, None, None,34
None,15.8,50.63, None, None, None, None, None, None, None, None, None,6.0,888.0, None, None, None,2018-08-20 18:00:00, None, None, None,34
None,14.51,56.83, None, None, None, None, None, None, None, None, None,6.0,888.0, None, None, None,2018-08-20 19:00:00, None, None, None,34
None,12.38,65.66, None, None, None, None, None, None, None, None, None,6.0,888.0, None, None, None,2018-08-20 20:00:00, None, None, None,34
None,10.1,75.07, None, None, None, None, None, None, None, None, None,6.0,889.0, None, None, None,2018-08-20 21:00:00, None, None, None,34
None,8.43,80.2, None, None, None, None, None, None, None, None, None,5.0,890.0, None, None, None,2018-08-20 22:00:00, None, None, None,34
None,7.259,84.0, None, None, None, None, None, None, None, None, None,5.0,890.0, None, None, None,2018-08-20 23:00:00, None, None, None,34
None,6.151,85.5, None, None, None, None, None, None, None, None, None,4.0,890.0, None, None, None,2018-08-21 00:00:00, None, None, None,34
None,5.229,88.3, None, None, None, None, None, None, None, None, None,3.0,890.0, None, None, None,2018-08-21 01:00:00, None, None, None,34
None,4.547,89.6, None, None, None, None, None, None, None, None, None,3.0,890.0, None, None, None,2018-08-21 02:00:00, None, None, None,34
None,3.812,91.6, None, None, None, None, None, None, None, None, None,3.0,890.0, None, None, None,2018-08-21 03:00:00, None, None, None,34
None,3.348,92.5, None, None, None, None, None, None, None, None, None,2.0,890.0, None, None, None,2018-08-21 04:00:00, None, None, None,34
None,2.967,93.5, None, None, None, None, None, None, None, None, None,2.0,890.0, None, None, None,2018-08-21 05:00:00, None, None, None,34
None,2.386,94.3, None, None, None, None, None, None, None, None, None,2.0,890.0, None, None, None,2018-08-21 06:00:00, None, None, None,34
None,2.895,94.9, None, None, None, None, None, None, None, None, None,2.0,890.0, None, None, None,2018-08-21 07:00:00, None, None, None,34
None,6.618,87.2, None, None, None, None, None, None, None, None, None,4.0,890.0, None, None, None,2018-08-21 08:00:00, None, None, None,34
None,12.36,58.28, None, None, None, None, None, None, None, None, None,5.0,890.0, None, None, None,2018-08-21 09:00:00, None, None, None,34
None,16.89,41.41, None, None, None, None, None, None, None, None, None,3.0,889.0, None, None, None,2018-08-21 10:00:00, None, None, None,34
None,20.37,33.37, None, None, None, None, None, None, None, None, None,4.0,888.0, None, None, None,2018-08-21 11:00:00, None, None, None,34
None,22.19,30.04, None, None, None, None, None, None, None, None, None,4.0,888.0, None, None, None,2018-08-21 12:00:00, None, None, None,34
None,24.78,21.92, None, None, None, None, None, None, None, None, None,1.0,887.0, None, None, None,2018-08-21 13:00:00, None, None, None,34
None,25.35,18.67, None, None, None, None, None, None, None, None, None,-1.0,886.0, None, None, None,2018-08-21 14:00:00, None, None, None,34
None,26.05,15.98, None, None, None, None, None, None, None, None, None,-2.0,886.0, None, None, None,2018-08-21 15:00:00, None, None, None,34
None,25.99,14.85, None, None, None, None, None, None, None, None, None,-3.0,885.0, None, None, None,2018-08-21 16:00:00, None, None, None,34
None,24.36,21.73, None, None, None, None, None, None, None, None, None,1.0,884.0, None, None, None,2018-08-21 17:00:00, None, None, None,34
None,20.69,36.28, None, None, None, None, None, None, None, None, None,5.0,884.0, None, None, None,2018-08-21 18:00:00, None, None, None,34
None,18.46,39.79, None, None, None, None, None, None, None, None, None,4.0,884.0, None, None, None,2018-08-21 19:00:00, None, None, None,34
None,15.93,49.6, None, None, None, None, None, None, None, None, None,5.0,884.0, None, None, None,2018-08-21 20:00:00, None, None, None,34
None,13.16,57.09, None, None, None, None, None, None, None, None, None,5.0,885.0, None, None, None,2018-08-21 21:00:00, None, None, None,34
None,11.18,64.54, None, None, None, None, None, None, None, None, None,5.0,885.0, None, None, None,2018-08-21 22:00:00, None, None, None,34
