CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 0.552, None, None,2016-01-16 18:00:00, None, None,14.15, 15.66,162.5, None, None, None, None, None, 69.03,3
None, 0.755, None, None,2016-01-16 19:00:00, None, None,11.29, 19.09,156.8, None, None, None, None, None, 69.02,3
None, 0.704, None, None,2016-01-16 20:00:00, None, None,12.96, 17.08,161.7, None, None, None, None, None, 68.72,3
None, 0.858, None, None,2016-01-16 21:00:00, None, None,14.37, 14.9,158.2, None, None, None, None, None, 68.59,3
None, 1.247, None, None,2016-01-16 22:00:00, None, None,14.11, 13.92,160.9, None, None, None, None, None, 68.4,3
None, 1.347, None, None,2016-01-16 23:00:00, None, None,15.67, 13.28,164.6, None, None, None, None, None, 68.2,3
None, 1.147, None, None,2016-01-17 00:00:00, None, None,17.0, 14.6,160.7, None, None, None, None, None, 67.72,3
None, 1.412, None, None,2016-01-17 01:00:00, None, None,19.13, 15.03,159.8, None, None, None, None, None, 67.62,3
None, 1.238, None, None,2016-01-17 02:00:00, None, None,16.63, 14.69,159.6, None, None, None, None, None, 67.42,3
None, 1.252, None, None,2016-01-17 03:00:00, None, None,17.23, 14.27,151.8, None, None, None, None, None, 67.81,3
None, 1.34, None, None,2016-01-17 04:00:00, None, None,28.81, 9.87,157.3, None, None, None, None, None, 67.4,3
None, 0.702, None, None,2016-01-17 05:00:00, None, None,24.04, 9.03,172.6, None, None, None, None, None, 67.23,3
None, 0.882, None, None,2016-01-17 06:00:00, None, None,61.25, 5.3,113.4, None, None, None, None, None, 67.29,3
None, 1.308, None, None,2016-01-17 07:00:00, None, None,56.45, 3.272,178.5, None, None, None, None, None, 67.25,3
None, 0.904, None, None,2016-01-17 08:00:00, None, None,66.99, 5.049,97.5, None, None, None, None, None, 67.19,3
None, 0.926, None, None,2016-01-17 09:00:00, None, None,24.09, 6.318,39.72, None, None, None, None, None, 67.17,3
None, 1.523, None, None,2016-01-17 10:00:00, None, None,24.02, 6.157,45.89, None, None, None, None, None, 67.1,3
None, 0.752, None, None,2016-01-17 11:00:00, None, None,57.41, 5.819,152.9, None, None, None, None, None, 67.01,3
None, 0.353, None, None,2016-01-17 12:00:00, None, None,16.15, 6.595,188.4, None, None, None, None, None, 67.08,3
None, 0.943, None, None,2016-01-17 13:00:00, None, None,19.9, 8.84,162.2, None, None, None, None, None, 66.64,3
None, 0.477, None, None,2016-01-17 14:00:00, None, None,22.23, 8.19,176.5, None, None, None, None, None, 65.45,3
None, 1.28, None, None,2016-01-17 15:00:00, None, None,20.77, 14.4,162.6, None, None, None, None, None, 66.56,3
None, 1.306, None, None,2016-01-17 16:00:00, None, None,16.24, 16.18,158.8, None, None, None, None, None, 66.54,3
None, 1.183, None, None,2016-01-17 17:00:00, None, None,16.29, 15.41,161.6, None, None, None, None, None, 66.54,3
None, 0.738, None, None,2016-01-17 18:00:00, None, None,16.01, 16.13,159.2, None, None, None, None, None, 66.44,3
None, 0.51, None, None,2016-01-17 19:00:00, None, None,17.27, 19.25,157.4, None, None, None, None, None, 66.38,3
None, 0.23, None, None,2016-01-17 20:00:00, None, None,14.02, 20.76,152.5, None, None, None, None, None, 66.3,3
None, 0.001, None, None,2016-01-17 21:00:00, None, None,13.88, 20.33,153.2, None, None, None, None, None, 66.19,3
None, 0.099, None, None,2016-01-17 22:00:00, None, None,14.69, 16.29,157.4, None, None, None, None, None, 66.14,3
None, 0.25, None, None,2016-01-17 23:00:00, None, None,16.43, 12.81,160.1, None, None, None, None, None, 65.95,3
None, 0.442, None, None,2016-01-18 00:00:00, None, None,24.13, 6.986,167.5, None, None, None, None, None, 65.87,3
None, 0.562, None, None,2016-01-18 01:00:00, None, None,15.19, 10.59,166.8, None, None, None, None, None, 65.27,3
None, 0.621, None, None,2016-01-18 02:00:00, None, None,13.49, 9.26,163.2, None, None, None, None, None, 65.44,3
None, 0.052, None, None,2016-01-18 03:00:00, None, None,16.0, 11.14,164.6, None, None, None, None, None, 65.58,3
None, 0.048, None, None,2016-01-18 04:00:00, None, None,17.57, 12.62,164.0, None, None, None, None, None, 64.45,3
None, 2.369, None, None,2016-01-18 12:00:00, None, None,52.13, 3.471,164.8, None, None, None, None, None, 66.18,3
None, 3.39, None, None,2016-01-18 13:00:00, None, None,16.84, None,161.0, None, None, None, None, None, None,3
None, 3.04, None, None,2016-01-18 14:00:00, None, None,36.57, None,173.6, None, None, None, None, None, 63.67,3
