RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.353,327.4, None, None, 0.0, None, None, None, None, None, None, 126.4, None, None, -0.482, None, None, None, None,1.512, None, None, None, None, None,2016-01-15 00:00:00, None,3
None, None, None, None,0.353,328.0, None, None, -1.0, None, None, None, None, None, None, 125.6, None, None, -0.529, None, None, None, None,2.187, None, None, None, None, None,2016-01-15 01:00:00, None,3
None, None, None, None,0.352,326.4, None, None, -1.0, None, None, None, None, None, None, 123.8, None, None, -0.53, None, None, None, None,3.447, None, None, None, None, None,2016-01-15 02:00:00, None,3
None, None, None, None,0.352,327.3, None, None, -1.0, None, None, None, None, None, None, 123.1, None, None, -0.614, None, None, None, None,4.019, None, None, None, None, None,2016-01-15 03:00:00, None,3
None, None, None, None,0.348,326.3, None, None, -1.0, None, None, None, None, None, None, 123.5, None, None, -0.953, None, None, None, None,11.97, None, None, None, None, None,2016-01-15 04:00:00, None,3
None, None, None, None,0.344,319.1, None, None, -1.0, None, None, None, None, None, None, 123.9, None, None, -1.123, None, None, None, None,14.2, None, None, None, None, None,2016-01-15 05:00:00, None,3
None, None, None, None,0.346,320.9, None, None, -2.0, None, None, None, None, None, None, 124.3, None, None, -1.585, None, None, None, None,15.2, None, None, None, None, None,2016-01-15 06:00:00, None,3
None, None, None, None,0.37,327.2, None, None, -2.0, None, None, None, None, None, None, 124.5, None, None, -1.745, None, None, None, None,9.37, None, None, None, None, None,2016-01-15 07:00:00, None,3
None, None, None, None,0.343,346.4, None, None, -2.0, None, None, None, None, None, None, 124.7, None, None, -1.896, None, None, None, None,24.11, None, None, None, None, None,2016-01-15 08:00:00, None,3
None, None, None, None,0.353,16.15, None, None, -2.0, None, None, None, None, None, None, 124.9, None, None, -1.84, None, None, None, None,0.236, None, None, None, None, None,2016-01-15 09:00:00, None,3
None, None, None, None,0.344,339.0, None, None, -1.0, None, None, None, None, None, None, 124.8, None, None, -1.444, None, None, None, None,23.7, None, None, None, None, None,2016-01-15 10:00:00, None,3
None, None, None, None,0.344,336.3, None, None, -1.0, None, None, None, None, None, None, 124.4, None, None, -0.699, None, None, None, None,15.88, None, None, None, None, None,2016-01-15 11:00:00, None,3
None, None, None, None,0.327,342.4, None, None, 0.0, None, None, None, None, None, None, 124.8, None, None, 0.243, None, None, None, None,21.85, None, None, None, None, None,2016-01-15 12:00:00, None,3
None, None, None, None,0.316,345.6, None, None, 1.0, None, None, None, None, None, None, 123.5, None, None, 0.573, None, None, None, None,26.36, None, None, None, None, None,2016-01-15 13:00:00, None,3
None, None, None, None,0.314,322.5, None, None, 1.0, None, None, None, None, None, None, 124.8, None, None, 0.677, None, None, None, None,26.9, None, None, None, None, None,2016-01-15 14:00:00, None,3
None, None, None, None,0.329,338.3, None, None, 0.0, None, None, None, None, None, None, 125.0, None, None, 0.169, None, None, None, None,21.24, None, None, None, None, None,2016-01-15 15:00:00, None,3
None, None, None, None,0.321,335.2, None, None, 0.0, None, None, None, None, None, None, 125.1, None, None, -0.255, None, None, None, None,24.36, None, None, None, None, None,2016-01-15 16:00:00, None,3
None, None, None, None,0.323,335.2, None, None, -1.0, None, None, None, None, None, None, 125.3, None, None, -1.168, None, None, None, None,23.7, None, None, None, None, None,2016-01-15 17:00:00, None,3
None, None, None, None,0.335,326.0, None, None, -1.0, None, None, None, None, None, None, 125.3, None, None, -0.793, None, None, None, None,20.71, None, None, None, None, None,2016-01-15 18:00:00, None,3
None, None, None, None,0.324,341.0, None, None, -1.0, None, None, None, None, None, None, 125.0, None, None, -0.586, None, None, None, None,25.51, None, None, None, None, None,2016-01-15 19:00:00, None,3
None, None, None, None,0.31,352.5, None, None, 0.0, None, None, None, None, None, None, 125.1, None, None, -0.473, None, None, None, None,29.19, None, None, None, None, None,2016-01-15 20:00:00, None,3
None, None, None, None,0.307,342.2, None, None, 0.0, None, None, None, None, None, None, 125.0, None, None, -0.482, None, None, None, None,30.08, None, None, None, None, None,2016-01-15 21:00:00, None,3
None, None, None, None,0.293,349.0, None, None, 0.0, None, None, None, None, None, None, 125.3, None, None, -0.238, None, None, None, None,34.19, None, None, None, None, None,2016-01-15 22:00:00, None,3
None, None, None, None,0.292,342.5, None, None, 0.0, None, None, None, None, None, None, 125.3, None, None, -0.228, None, None, None, None,34.0, None, None, None, None, None,2016-01-15 23:00:00, None,3
None, None, None, None,0.298,346.2, None, None, 0.0, None, None, None, None, None, None, 125.0, None, None, -0.294, None, None, None, None,32.02, None, None, None, None, None,2016-01-16 00:00:00, None,3
None, None, None, None,0.3,341.1, None, None, 0.0, None, None, None, None, None, None, 124.9, None, None, -0.397, None, None, None, None,31.68, None, None, None, None, None,2016-01-16 01:00:00, None,3
None, None, None, None,0.305,340.3, None, None, -1.0, None, None, None, None, None, None, 125.1, None, None, -0.595, None, None, None, None,30.54, None, None, None, None, None,2016-01-16 02:00:00, None,3
None, None, None, None,0.301,354.7, None, None, -1.0, None, None, None, None, None, None, 124.7, None, None, -0.802, None, None, None, None,31.75, None, None, None, None, None,2016-01-16 03:00:00, None,3
None, None, None, None,0.244,9.91, None, None, -1.0, None, None, None, None, None, None, 124.7, None, None, -0.972, None, None, None, None,45.16, None, None, None, None, None,2016-01-16 04:00:00, None,3
