CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.612,96.2, None, None, None, None,38.96, None,1.202,260.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 00:00:00, None, None, 62.65,3
None, -5.804,95.4, None, None, None, None,33.79, None,1.544,250.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 01:00:00, None, None, 62.92,3
None, -5.948,95.5, None, None, None, None,43.69, None,1.841,253.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 02:00:00, None, None, 63.36,3
None, -6.044,95.8, None, None, None, None,38.59, None,0.916,245.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 03:00:00, None, None, 64.14,3
None, -6.236,95.2, None, None, None, None,40.63, None,0.608,257.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 04:00:00, None, None, 64.23,3
None, -6.667,95.0, None, None, None, None,40.79, None,1.13,251.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 05:00:00, None, None, 65.54,3
None, -6.763,95.0, None, None, None, None,27.28, None,1.56,240.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 06:00:00, None, None, 65.0,3
None, -6.907,95.2, None, None, None, None,33.57, None,1.584,241.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 07:00:00, None, None, 64.83,3
None, -7.29,94.8, None, None, None, None,26.8, None,2.285,227.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 08:00:00, None, None, 64.79,3
None, -6.955,94.6, None, None, None, None,35.07, None,1.24,214.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 09:00:00, None, None, 64.75,3
None, -6.523,93.8, None, None, None, None,24.45, None,0.971,230.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 10:00:00, None, None, 65.04,3
None, -6.092,94.2, None, None, None, None,25.92, None,2.06,239.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 11:00:00, None, None, 65.28,3
None, -5.713,93.6, None, None, None, None,26.1, None,3.448,234.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 12:00:00, None, None, 65.42,3
None, -5.44,93.6, None, None, None, None,27.98, None,2.79,234.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 13:00:00, None, None, 65.87,3
None, -5.587,93.3, None, None, None, None,36.52, None,1.041,243.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2016-01-15 14:00:00, None, None, 65.64,3
None, -6.21,93.3, None, None, None, None,34.16, None,1.029,230.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 15:00:00, None, None, 65.67,3
None, -6.306,93.7, None, None, None, None,48.01, None,0.584,274.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2016-01-15 16:00:00, None, None, 65.56,3
None, -7.01,93.8, None, None, None, None,52.84, None,0.909,239.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 17:00:00, None, None, 65.49,3
None, -7.19,94.0, None, None, None, None,62.49, None,0.582,239.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 18:00:00, None, None, 65.42,3
None, -7.39,95.4, None, None, None, None,70.7, None,0.371,241.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 19:00:00, None, None, 65.29,3
None, -7.34,94.2, None, None, None, None,64.65, None,0.212,22.42, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2016-01-15 20:00:00, None, None, 65.25,3
None, -7.87,94.1, None, None, None, None,74.2, None,0.133,169.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2016-01-15 21:00:00, None, None, 65.03,3
