CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-7.13, None, None, None,24.56,2.855,17.45, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 00:00:00, None, None, None, None,3
-7.59, None, None, None,17.22,2.513,12.2, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 01:00:00, None, None, None, None,3
-7.81, None, None, None,48.14,0.435,90.5, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 02:00:00, None, None, None, None,3
-8.23, None, None, None,24.33,1.515,42.16, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 03:00:00, None, None, None, None,3
-8.83, None, None, None,33.48,1.741,86.1, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 04:00:00, None, None, None, None,3
-8.58, None, None, None,18.39,1.95,109.4, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 05:00:00, None, None, None, None,3
-7.69, None, None, None,18.14,2.412,121.8, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 06:00:00, None, None, None, None,3
-8.17, None, None, None,15.87,3.243,123.5, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 07:00:00, None, None, None, None,3
-7.85, None, None, None,7.49,5.858,120.1, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 08:00:00, None, None, None, None,3
-9.24, None, None, None,11.93,5.967,120.7, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 09:00:00, None, None, None, None,3
-7.6, None, None, None,12.36,6.168,120.9, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 10:00:00, None, None, None, None,3
-6.601, None, None, None,11.39,7.02,119.5, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 11:00:00, None, None, None, None,3
-7.38, None, None, None,17.87,6.879,125.5, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 12:00:00, None, None, None, None,3
-6.008, None, None, None,36.35,3.014,149.7, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 13:00:00, None, None, None, None,3
-6.416, None, None, None,20.51,6.043,153.2, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 14:00:00, None, None, None, None,3
-8.28, None, None, None,18.28,7.74,147.4, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 15:00:00, None, None, None, None,3
-10.19, None, None, None,20.35,7.77,136.4, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 16:00:00, None, None, None, None,3
-10.67, None, None, None,10.73,9.1,133.0, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 17:00:00, None, None, None, None,3
-9.93, None, None, None,16.25,7.93,127.1, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 18:00:00, None, None, None, None,3
-9.96, None, None, None,21.04,6.503,127.9, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 19:00:00, None, None, None, None,3
-9.76, None, None, None,18.61,11.76,133.1, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 20:00:00, None, None, None, None,3
-9.8, None, None, None,12.11,22.6,135.0, None, None, None, None, None, None, None, None, None, None, None,2016-01-15 21:00:00, None, None, None, None,3
