WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 999.0, -0.3, None, 94.8,94.8,2018-12-17 00:00:00,-0.342,51
None, 999.0, -0.5, None, 93.8,93.8,2018-12-17 01:00:00,-0.486999,51
None, 1000.0, -1.1, None, 95.6,95.6,2018-12-17 02:00:00,-1.058,51
None, 1000.0, -1.7, None, 97.4,97.4,2018-12-17 03:00:00,-1.727,51
None, 1000.0, -1.4, None, 97.5,97.5,2018-12-17 04:00:00,-1.434,51
None, 1000.0, -1.7, None, 97.2,97.2,2018-12-17 05:00:00,-1.703,51
None, 1000.0, -1.7, None, 95.1,95.1,2018-12-17 06:00:00,-1.749,51
None, 1000.0, -2.0, None, 91.2,91.2,2018-12-17 07:00:00,-1.951,51
None, 1000.0, -1.3, None, 85.9,85.9,2018-12-17 08:00:00,-1.317,51
None, 1000.0, -2.3, None, 94.3,94.3,2018-12-17 09:00:00,-2.342,51
None, 1000.0, -1.7, None, 82.6,82.6,2018-12-17 10:00:00,-1.69,51
None, 1000.0, -1.5, None, 81.5,81.5,2018-12-17 11:00:00,-1.511,51
None, 1000.0, -1.7, None, 85.5,85.5,2018-12-17 12:00:00,-1.685,51
None, 999.0, -2.0, None, 92.9,92.9,2018-12-17 13:00:00,-1.962,51
None, 998.0, -2.8, None, 96.5,96.5,2018-12-17 14:00:00,-2.844,51
None, 997.0, -2.5, None, 96.9,96.9,2018-12-17 15:00:00,-2.527,51
None, 996.0, -2.1, None, 95.6,95.6,2018-12-17 16:00:00,-2.067,51
None, 996.0, -1.9, None, 96.5,96.5,2018-12-17 17:00:00,-1.85,51
None, 994.0, -1.7, None, 93.2,93.2,2018-12-17 18:00:00,-1.696,51
None, 993.0, -0.3, None, 88.9,88.9,2018-12-17 19:00:00,-0.263,51
None, 992.0, -0.5, None, 93.5,93.5,2018-12-17 20:00:00,-0.509998,51
None, 991.0, -0.7, None, 92.1,92.1,2018-12-17 21:00:00,-0.689998,51
None, 991.0, -0.3, None, 87.5,87.5,2018-12-17 22:00:00,-0.335999,51
None, 991.0, 0.1, None, 79.8,79.78,2018-12-17 23:00:00,0.090998,51
None, 992.0, 0.8, None, 73.7,73.7,2018-12-18 00:00:00,0.785,51
None, 992.0, 0.5, None, 70.9,70.85,2018-12-18 01:00:00,0.46,51
None, 992.0, 0.3, None, 72.4,72.42,2018-12-18 02:00:00,0.261,51
None, 992.0, 0.3, None, 69.4,69.41,2018-12-18 03:00:00,0.264999,51
None, 992.0, -0.3, None, 78.1,78.05,2018-12-18 04:00:00,-0.340999,51
None, 992.0, -0.9, None, 78.2,78.16,2018-12-18 05:00:00,-0.897,51
None, 992.0, -1.0, None, 75.8,75.83,2018-12-18 06:00:00,-0.954999,51
None, 992.0, -0.8, None, 68.6,68.59,2018-12-18 07:00:00,-0.819998,51
None, 992.0, -0.4, None, 70.9,70.88,2018-12-18 08:00:00,-0.426999,51
None, 992.0, -1.9, None, 72.5,72.53,2018-12-18 09:00:00,-1.893,51
None, 993.0, -0.5, None, 74.3,74.26,2018-12-18 10:00:00,-0.513998,51
None, 993.0, -0.8, None, 73.6,73.6,2018-12-18 11:00:00,-0.772,51
None, 993.0, -0.5, None, 75.3,75.34,2018-12-18 12:00:00,-0.527998,51
None, 994.0, 0.1, None, 73.7,73.65,2018-12-18 13:00:00,0.149,51
None, 994.0, -0.3, None, 76.1,76.12,2018-12-18 14:00:00,-0.312,51
None, 995.0, -0.2, None, 76.0,75.98,2018-12-18 15:00:00,-0.194998,51
None, 995.0, 0.0, None, 75.0,75.0,2018-12-18 16:00:00,0.003,51
None, 996.0, 0.3, None, 68.2,68.17,2018-12-18 17:00:00,0.287999,51
None, 997.0, 1.0, None, 62.9,62.91,2018-12-18 18:00:00,0.972,51
None, 997.0, -0.5, None, 77.3,77.34,2018-12-18 19:00:00,-0.483999,51
None, 998.0, 0.6, None, 65.7,65.65,2018-12-18 20:00:00,0.644999,51
None, 999.0, 1.3, None, 66.5,66.52,2018-12-18 21:00:00,1.341,51
None, 1000.0, 1.3, None, 67.8,67.75,2018-12-18 22:00:00,1.349,51
None, 1001.0, 1.0, None, 70.3,70.27,2018-12-18 23:00:00,0.975,51
None, 1002.0, 0.8, None, 70.1,70.1,2018-12-19 00:00:00,0.802999,51
None, 1003.0, 0.4, None, 70.0,69.97,2018-12-19 01:00:00,0.437999,51
None, 1004.0, 0.6, None, 68.7,68.67,2018-12-19 02:00:00,0.561999,51
