WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
163.7, 8.9,2.444,0.0,86.7,2018-12-17 00:00:00, 86.7,8.91,51
138.3, 8.6,3.269,0.0,88.8,2018-12-17 01:00:00, 88.8,8.55,51
118.6, 8.8,2.745,0.0,88.7,2018-12-17 02:00:00, 88.7,8.84,51
86.1, 8.3,1.389,0.5,95.1,2018-12-17 03:00:00, 95.1,8.25,51
113.7, 7.9,1.579,0.1,96.5,2018-12-17 04:00:00, 96.5,7.91,51
326.4, 7.6,0.947,0.0,97.2,2018-12-17 05:00:00, 97.2,7.58,51
346.6, 7.1,1.405,0.0,97.8,2018-12-17 06:00:00, 97.8,7.08,51
109.0, 7.2,2.492,0.0,98.5,2018-12-17 07:00:00, 98.5,7.17,51
100.8, 7.3,1.897,0.0,98.2,2018-12-17 08:00:00, 98.2,7.27,51
351.7, 6.6,1.44,0.1,97.7,2018-12-17 09:00:00, 97.7,6.619,51
343.7, 7.0,1.262,0.0,97.7,2018-12-17 10:00:00, 97.7,7.01,51
53.9, 8.2,1.234,0.0,96.7,2018-12-17 11:00:00, 96.7,8.19,51
18.3, 8.5,0.558,0.0,91.5,2018-12-17 12:00:00, 91.5,8.53,51
72.3, 8.6,0.921998,0.0,90.2,2018-12-17 13:00:00, 90.2,8.65,51
76.0, 8.6,1.131,0.0,88.3,2018-12-17 14:00:00, 88.3,8.61,51
99.0, 8.4,1.216,0.0,87.9,2018-12-17 15:00:00, 87.9,8.35,51
144.4, 8.9,4.195,0.0,83.4,2018-12-17 16:00:00, 83.4,8.87,51
136.9, 9.1,7.44,0.0,85.0,2018-12-17 17:00:00, 85.0,9.06,51
136.0, 9.0,8.64,0.1,82.2,2018-12-17 18:00:00, 82.2,8.98,51
131.9, 8.9,10.31,0.1,78.3,2018-12-17 19:00:00, 78.3,8.95,51
133.3, 8.6,10.91,0.5,77.3,2018-12-17 20:00:00, 77.3,8.59,51
137.9, 8.5,9.11,0.899999,79.2,2018-12-17 21:00:00, 79.2,8.52,51
140.1, 8.2,5.659,2.3,85.0,2018-12-17 22:00:00, 85.0,8.21,51
134.1, 8.4,3.543,0.3,87.2,2018-12-17 23:00:00, 87.2,8.35,51
117.0, 8.0,2.996,0.699998,90.4,2018-12-18 00:00:00, 90.4,7.96,51
105.4, 7.8,2.188,0.4,91.8,2018-12-18 01:00:00, 91.8,7.75,51
91.6, 7.7,1.664,0.2,92.5,2018-12-18 02:00:00, 92.5,7.65,51
28.1, 7.4,1.36,0.5,94.5,2018-12-18 03:00:00, 94.5,7.37,51
326.5, 7.2,0.953,0.3,96.1,2018-12-18 04:00:00, 96.1,7.18,51
133.8, 7.3,0.917999,0.899999,97.1,2018-12-18 05:00:00, 97.1,7.27,51
311.9, 7.2,1.122,0.3,97.6,2018-12-18 06:00:00, 97.6,7.23,51
286.2, 7.2,1.378,2.3,98.4,2018-12-18 07:00:00, 98.4,7.22,51
200.0, 7.7,2.69,0.2,97.6,2018-12-18 08:00:00, 97.6,7.71,51
