CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -0.345,52.15, None, None, None, None, 49.88, 8.26, 329.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 08:00:00, None, None,1
None, 0.627,50.37, None, None, None, None, 50.96, 7.46, 343.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 09:00:00, None, None,1
None, 1.614,48.79, None, None, None, None, 11.4, 14.16, 332.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 10:00:00, None, None,1
None, 0.07,54.42, None, None, None, None, 13.85, 15.13, 316.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 11:00:00, None, None,1
None, 0.824,48.32, None, None, None, None, 2.568, 18.71, 299.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 12:00:00, None, None,1
None, 0.272,51.7, None, None, None, None, 9.09, 17.33, 286.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 13:00:00, None, None,1
None, -0.196,50.15, None, None, None, None, 5.331, 18.6, 278.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 14:00:00, None, None,1
None, -0.276,47.56, None, None, None, None, 5.578, 19.1, 279.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 15:00:00, None, None,1
None, 0.177,43.77, None, None, None, None, 4.18, 21.66, 294.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 16:00:00, None, None,1
None, 0.217,53.88, None, None, None, None, 3.649, 19.94, 280.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 17:00:00, None, None,1
None, -0.621,61.74, None, None, None, None, 4.271, 14.67, 271.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 18:00:00, None, None,1
None, -0.118,70.75, None, None, None, None, 3.055, 16.83, 271.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 19:00:00, None, None,1
None, -0.768,49.36, None, None, None, None, 6.54, 13.77, 258.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 20:00:00, None, None,1
None, -1.266,41.39, None, None, None, None, 2.214, 17.3, 238.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 21:00:00, None, None,1
None, -1.412,29.55, None, None, None, None, 4.261, 15.82, 243.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 22:00:00, None, None,1
None, -1.959,36.73, None, None, None, None, 3.94, 14.81, 240.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 23:00:00, None, None,1
None, -1.025,44.66, None, None, None, None, 6.075, 15.32, 238.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 00:00:00, None, None,1
None, -2.689,66.31, None, None, None, None, 3.387, 16.12, 238.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 01:00:00, None, None,1
None, -4.397,97.3, None, None, None, None, 25.42, 14.86, 257.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 02:00:00, None, None,1
None, -3.474,98.3, None, None, None, None, 8.02, 19.29, 275.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 03:00:00, None, None,1
None, -3.547,98.2, None, None, None, None, 10.69, 18.11, 265.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 04:00:00, None, None,1
None, -3.476,98.2, None, None, None, None, 7.061, 15.53, 266.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 05:00:00, None, None,1
None, -2.917,98.6, None, None, None, None, 7.191, 13.48, 280.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 06:00:00, None, None,1
None, -2.823,98.7, None, None, None, None, 5.712, 15.03, 261.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 07:00:00, None, None,1
None, -2.809,98.7, None, None, None, None, 10.51, 16.74, 274.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 08:00:00, None, None,1
None, -3.031,98.5, None, None, None, None, 9.11, 14.24, 264.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 09:00:00, None, None,1
None, -2.857,98.3, None, None, None, None, 11.45, 13.12, 287.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 10:00:00, None, None,1
None, -2.801,98.3, None, None, None, None, 37.21, 9.28, 320.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 11:00:00, None, None,1
None, -2.15,98.6, None, None, None, None, 20.17, 6.778, 354.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 12:00:00, None, None,1
None, -1.243,99.0, None, None, None, None, 44.16, 4.672, 326.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 13:00:00, None, None,1
None, -1.642,97.4, None, None, None, None, 65.47, 2.02, 2.998, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 14:00:00, None, None,1
None, -1.614,93.1, None, None, None, None, 37.51, 6.214, 65.29, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 15:00:00, None, None,1
None, -1.95,91.0, None, None, None, None, 10.87, 6.169, 91.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 16:00:00, None, None,1
None, -2.345,94.3, None, None, None, None, 45.96, 2.798, 125.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 17:00:00, None, None,1
None, -1.958,94.5, None, None, None, None, 30.82, 1.226, 179.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 18:00:00, None, None,1
None, -1.904,93.2, None, None, None, None, 13.76, 3.144, 236.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 19:00:00, None, None,1
None, -2.298,92.3, None, None, None, None, 17.35, 3.861, 198.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 20:00:00, None, None,1
None, -1.491,87.7, None, None, None, None, 18.05, 5.642, 207.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 21:00:00, None, None,1
None, -1.815,86.9, None, None, None, None, 5.843, 7.838, 240.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 22:00:00, None, None,1
None, -1.714,87.1, None, None, None, None, 4.12, 10.72, 235.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-03 23:00:00, None, None,1
None, -1.367,82.7, None, None, None, None, 9.76, 12.55, 217.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 00:00:00, None, None,1
None, -1.495,82.8, None, None, None, None, 4.557, 14.29, 218.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 01:00:00, None, None,1
None, -2.311,87.4, None, None, None, None, 10.02, 10.24, 236.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 02:00:00, None, None,1
None, -1.634,74.83, None, None, None, None, 5.909, 10.41, 219.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 03:00:00, None, None,1
None, -1.518,75.61, None, None, None, None, 12.7, 7.989, 206.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 04:00:00, None, None,1
None, -1.904,73.27, None, None, None, None, 12.38, 6.885, 188.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 05:00:00, None, None,1
None, -1.862,71.08, None, None, None, None, 22.7, 5.856, 137.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 06:00:00, None, None,1
None, -2.201,74.31, None, None, None, None, 38.8, 7.628, 172.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 07:00:00, None, None,1
None, -0.858,67.6, None, None, None, None, 13.05, 9.29, 178.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 08:00:00, None, None,1
None, 0.065,64.91, None, None, None, None, 16.18, 8.76, 173.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 09:00:00, None, None,1
None, -1.052,72.42, None, None, None, None, 13.15, 7.051, 124.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 10:00:00, None, None,1
None, -0.61,71.98, None, None, None, None, 36.89, 8.6, 146.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 11:00:00, None, None,1
None, 0.095,67.2, None, None, None, None, 16.97, 8.06, 188.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 12:00:00, None, None,1
None, -1.406,78.42, None, None, None, None, 13.67, 12.09, 209.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 13:00:00, None, None,1
None, -0.273,77.32, None, None, None, None, 7.731, 13.9, 210.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 14:00:00, None, None,1
None, -0.669,90.6, None, None, None, None, 7.595, 15.68, 214.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 15:00:00, None, None,1
None, -1.249,83.7, None, None, None, None, 12.39, 16.52, 202.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 17:00:00, None, None,1
None, -1.249,62.39, None, None, None, None, 10.17, 16.44, 201.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 18:00:00, None, None,1
None, -1.703,63.57, None, None, None, None, 8.13, 15.02, 204.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 19:00:00, None, None,1
None, -1.791,61.38, None, None, None, None, 10.38, 17.13, 211.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 20:00:00, None, None,1
None, -1.521,63.86, None, None, None, None, 3.888, 20.26, 221.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 21:00:00, None, None,1
None, -2.93,80.7, None, None, None, None, 6.011, 18.35, 222.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 22:00:00, None, None,1
None, -1.836,99.0, None, None, None, None, 3.94, 18.45, 225.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-04 23:00:00, None, None,1
None, -1.978,99.4, None, None, None, None, 3.302, 22.05, 222.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 00:00:00, None, None,1
None, -2.75,98.9, None, None, None, None, 4.826, 21.83, 224.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 01:00:00, None, None,1
None, -2.877,98.8, None, None, None, None, 3.566, 19.56, 227.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 02:00:00, None, None,1
None, -2.641,98.8, None, None, None, None, 5.306, 19.35, 231.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 03:00:00, None, None,1
None, -2.591,98.9, None, None, None, None, 5.507, 16.35, 230.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 04:00:00, None, None,1
None, -3.246,98.5, None, None, None, None, 7.197, 10.94, 235.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 05:00:00, None, None,1
None, -2.637,98.8, None, None, None, None, 6.315, 13.09, 230.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 06:00:00, None, None,1
None, -1.739,99.2, None, None, None, None, 3.446, 13.65, 226.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 07:00:00, None, None,1
None, -1.164,99.5, None, None, None, None, 3.144, 13.93, 222.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 08:00:00, None, None,1
None, -1.088,99.5, None, None, None, None, 3.722, 13.39, 221.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 09:00:00, None, None,1
None, -1.134,99.6, None, None, None, None, 4.023, 12.44, 220.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 10:00:00, None, None,1
None, -1.243,99.6, None, None, None, None, 5.805, 12.14, 221.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 11:00:00, None, None,1
None, -1.443,99.6, None, None, None, None, 6.165, 12.84, 219.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 12:00:00, None, None,1
None, -1.369,99.5, None, None, None, None, 6.756, 11.52, 220.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 13:00:00, None, None,1
None, -0.81,99.6, None, None, None, None, 4.96, 11.41, 213.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 14:00:00, None, None,1
None, -1.005,99.7, None, None, None, None, 5.697, 12.69, 212.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 15:00:00, None, None,1
None, -0.992,99.8, None, None, None, None, 5.274, 15.79, 214.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 16:00:00, None, None,1
None, -0.742,99.8, None, None, None, None, 6.579, 18.07, 216.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 17:00:00, None, None,1
None, -1.053,100.0, None, None, None, None, 7.019, 11.98, 214.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 18:00:00, None, None,1
None, -1.37,99.8, None, None, None, None, 7.65, 0.0, 218.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 19:00:00, None, None,1
None, -1.42,99.7, None, None, None, None, 5.307, 0.0, 226.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 20:00:00, None, None,1
None, -2.128,99.4, None, None, None, None, 5.851, 0.0, 228.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 21:00:00, None, None,1
None, -2.336,99.2, None, None, None, None, 3.874, 0.0, 227.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 22:00:00, None, None,1
None, -2.614,99.0, None, None, None, None, 0.134, 0.0, 231.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-05 23:00:00, None, None,1
None, -4.05,98.0, None, None, None, None, 0.095, 0.0, 231.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 00:00:00, None, None,1
None, -3.55,98.4, None, None, None, None, 0.02, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 01:00:00, None, None,1
None, -3.702,98.2, None, None, None, None, 0.0, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 02:00:00, None, None,1
None, -4.639,97.6, None, None, None, None, 0.0, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 03:00:00, None, None,1
None, -4.593,97.6, None, None, None, None, 0.02, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 04:00:00, None, None,1
None, -5.065,97.2, None, None, None, None, 0.0, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 05:00:00, None, None,1
None, -5.661,96.4, None, None, None, None, 0.0, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 06:00:00, None, None,1
None, -5.59,96.8, None, None, None, None, 0.02, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 07:00:00, None, None,1
None, -5.027,97.2, None, None, None, None, 0.0, 0.0, 231.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-06 08:00:00, None, None,1
