wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
8.0, None, None,0.0, None,6.1, None,-21.9, None, None, None,72.0,2016-12-12 21:00:00,50,,,,,,,,,,,
9.0, None, None,0.0, None,4.9, None,-21.5, None, None, None,72.0,2016-12-12 22:00:00,50,,,,,,,,,,,
309.0, None, None,0.0, None,2.2, None,-22.0, None, None, None,75.0,2016-12-12 23:00:00,50,,,,,,,,,,,
9.0, None, None,0.0, None,7.6, None,-22.3, None, None, None,72.0,2016-12-13 00:00:00,50,,,,,,,,,,,
5.0, None, None,0.0, None,4.2, None,-22.2, None, None, None,73.0,2016-12-13 01:00:00,50,,,,,,,,,,,
7.0, None, None,0.0, None,5.7, None,-22.7, None, None, None,76.0,2016-12-13 02:00:00,50,,,,,,,,,,,
7.0, None, None,0.0, None,4.4, None,-22.4, None, None, None,76.0,2016-12-13 03:00:00,50,,,,,,,,,,,
6.0, None, None,0.0, None,7.9, None,-22.8, None, None, None,74.0,2016-12-13 04:00:00,50,,,,,,,,,,,
342.0, None, None,0.0, None,3.9, None,-20.8, None, None, None,73.0,2016-12-13 05:00:00,50,,,,,,,,,,,
324.0, None, None,0.0, None,5.4, None,-20.8, None, None, None,74.0,2016-12-13 06:00:00,50,,,,,,,,,,,
344.0, None, None,0.0, None,5.9, None,-21.9, None, None, None,69.0,2016-12-13 07:00:00,50,,,,,,,,,,,
3.0, None, None,0.0, None,4.6, None,-20.9, None, None, None,70.0,2016-12-13 08:00:00,50,,,,,,,,,,,
358.0, None, None,0.0, None,5.8, None,-17.9, None, None, None,73.0,2016-12-13 09:00:00,50,,,,,,,,,,,
166.0, None, None,0.0, None,3.1, None,-16.3, None, None, None,65.0,2016-12-13 10:00:00,50,,,,,,,,,,,
125.0, None, None,0.0, None,3.4, None,-15.0, None, None, None,64.0,2016-12-13 11:00:00,50,,,,,,,,,,,
151.0, None, None,0.0, None,4.2, None,-11.6, None, None, None,58.0,2016-12-13 12:00:00,50,,,,,,,,,,,
152.0, None, None,0.0, None,4.7, None,-11.4, None, None, None,55.0,2016-12-13 13:00:00,50,,,,,,,,,,,
324.0, None, None,0.0, None,9.2, None,-12.7, None, None, None,58.0,2016-12-13 14:00:00,50,,,,,,,,,,,
308.0, None, None,0.0, None,7.7, None,-14.1, None, None, None,62.0,2016-12-13 15:00:00,50,,,,,,,,,,,
273.0, None, None,0.0, None,3.3, None,-17.9, None, None, None,81.0,2016-12-13 16:00:00,50,,,,,,,,,,,
321.0, None, None,0.0, None,4.6, None,-18.9, None, None, None,81.0,2016-12-13 17:00:00,50,,,,,,,,,,,
330.0, None, None,0.0, None,4.2, None,-19.9, None, None, None,80.0,2016-12-13 18:00:00,50,,,,,,,,,,,
333.0, None, None,0.0, None,4.7, None,-20.1, None, None, None,80.0,2016-12-13 19:00:00,50,,,,,,,,,,,
324.0, None, None,0.0, None,2.9, None,-20.0, None, None, None,78.0,2016-12-13 20:00:00,50,,,,,,,,,,,
288.0, None, None,0.0, None,2.2, None,-20.7, None, None, None,80.0,2016-12-13 21:00:00,50,,,,,,,,,,,
352.0, None, None,0.0, None,4.2, None,-21.9, None, None, None,76.0,2016-12-13 22:00:00,50,,,,,,,,,,,
349.0, None, None,0.0, None,4.9, None,-21.9, None, None, None,79.0,2016-12-13 23:00:00,50,,,,,,,,,,,
337.0, None, None,0.0, None,4.1, None,-22.1, None, None, None,77.0,2016-12-14 00:00:00,50,,,,,,,,,,,
351.0, None, None,0.0, None,3.6, None,-21.4, None, None, None,79.0,2016-12-14 01:00:00,50,,,,,,,,,,,
308.0, None, None,0.0, None,2.2, None,-22.5, None, None, None,76.0,2016-12-14 02:00:00,50,,,,,,,,,,,
328.0, None, None,0.0, None,3.6, None,-21.5, None, None, None,78.0,2016-12-14 03:00:00,50,,,,,,,,,,,
249.0, None, None,0.0, None,1.7, None,-23.3, None, None, None,76.0,2016-12-14 04:00:00,50,,,,,,,,,,,
201.0, None, None,0.0, None,3.9, None,-23.3, None, None, None,77.0,2016-12-14 05:00:00,50,,,,,,,,,,,
194.0, None, None,0.0, None,0.0, None,-24.3, None, None, None,75.0,2016-12-14 06:00:00,50,,,,,,,,,,,
330.0, None, None,0.0, None,4.0, None,-24.3, None, None, None,76.0,2016-12-14 07:00:00,50,,,,,,,,,,,
185.0, None, None,0.0, None,4.5, None,-22.4, None, None, None,75.0,2016-12-14 08:00:00,50,,,,,,,,,,,
187.0, None, None,0.0, None,2.2, None,-19.4, None, None, None,75.0,2016-12-14 09:00:00,50,,,,,,,,,,,
166.0, None, None,0.0, None,2.5, None,-19.5, None, None, None,77.0,2016-12-14 10:00:00,50,,,,,,,,,,,
110.0, None, None,0.0, None,2.9, None,-17.4, None, None, None,78.0,2016-12-14 11:00:00,50,,,,,,,,,,,
173.0, None, None,0.0, None,4.1, None,-14.0, None, None, None,72.0,2016-12-14 12:00:00,50,,,,,,,,,,,
324.0, None, None,0.0, None,3.5, None,-13.4, None, None, None,69.0,2016-12-14 13:00:00,50,,,,,,,,,,,
357.0, None, None,0.0, None,1.9, None,-15.8, None, None, None,74.0,2016-12-14 14:00:00,50,,,,,,,,,,,
0.0, None, None,0.0, None,6.8, None,-16.8, None, None, None,67.0,2016-12-14 15:00:00,50,,,,,,,,,,,
355.0, None, None,0.0, None,5.2, None,-17.9, None, None, None,71.0,2016-12-14 16:00:00,50,,,,,,,,,,,
342.0, None, None,0.0, None,5.5, None,-17.5, None, None, None,72.0,2016-12-14 17:00:00,50,,,,,,,,,,,
359.0, None, None,0.0, None,3.9, None,-18.0, None, None, None,66.0,2016-12-14 18:00:00,50,,,,,,,,,,,
350.0, None, None,0.0, None,8.3, None,-17.4, None, None, None,69.0,2016-12-14 19:00:00,50,,,,,,,,,,,
75.0, None, None,0.0, None,3.6, None,-17.8, None, None, None,70.0,2016-12-14 20:00:00,50,,,,,,,,,,,
139.0, None, None,0.0, None,1.9, None,-18.3, None, None, None,81.0,2016-12-14 21:00:00,50,,,,,,,,,,,
340.0, None, None,0.0, None,5.1, None,-16.6, None, None, None,75.0,2016-12-14 22:00:00,50,,,,,,,,,,,
358.0, None, None,0.0, None,4.8, None,-16.3, None, None, None,77.0,2016-12-14 23:00:00,50,,,,,,,,,,,
340.0, None, None,0.0, None,2.1, None,-17.5, None, None, None,76.0,2016-12-15 00:00:00,50,,,,,,,,,,,
32.0, None, None,0.0, None,2.6, None,-16.2, None, None, None,79.0,2016-12-15 01:00:00,50,,,,,,,,,,,
335.0, None, None,0.0, None,3.9, None,-17.2, None, None, None,77.0,2016-12-15 02:00:00,50,,,,,,,,,,,
354.0, None, None,0.0, None,8.1, None,-17.4, None, None, None,74.0,2016-12-15 03:00:00,50,,,,,,,,,,,
354.0, None, None,0.0, None,6.7, None,-18.9, None, None, None,78.0,2016-12-15 04:00:00,50,,,,,,,,,,,
332.0, None, None,0.0, None,4.1, None,-18.3, None, None, None,79.0,2016-12-15 05:00:00,50,,,,,,,,,,,
358.0, None, None,0.0, None,2.4, None,-19.5, None, None, None,80.0,2016-12-15 06:00:00,50,,,,,,,,,,,
348.0, None, None,0.0, None,3.8, None,-19.0, None, None, None,79.0,2016-12-15 07:00:00,50,,,,,,,,,,,
344.0, None, None,0.0, None,4.8, None,-18.8, None, None, None,79.0,2016-12-15 08:00:00,50,,,,,,,,,,,
2.0, None, None,0.0, None,2.0, None,-15.3, None, None, None,68.0,2016-12-15 09:00:00,50,,,,,,,,,,,
336.0, None, None,0.0, None,6.1, None,-13.3, None, None, None,59.0,2016-12-15 10:00:00,50,,,,,,,,,,,
152.0, None, None,0.0, None,3.6, None,-13.8, None, None, None,67.0,2016-12-15 11:00:00,50,,,,,,,,,,,
176.0, None, None,0.0, None,4.5, None,-10.8, None, None, None,59.0,2016-12-15 12:00:00,50,,,,,,,,,,,
158.0, None, None,0.0, None,4.4, None,-11.4, None, None, None,64.0,2016-12-15 13:00:00,50,,,,,,,,,,,
207.0, None, None,0.0, None,3.0, None,-12.7, None, None, None,62.0,2016-12-15 14:00:00,50,,,,,,,,,,,
39.0, None, None,0.0, None,4.3, None,-15.0, None, None, None,63.0,2016-12-15 15:00:00,50,,,,,,,,,,,
358.0, None, None,0.0, None,4.3, None,-17.9, None, None, None,70.0,2016-12-15 16:00:00,50,,,,,,,,,,,
51.0, None, None,0.0, None,5.8, None,-19.1, None, None, None,70.0,2016-12-15 17:00:00,50,,,,,,,,,,,
40.0, None, None,0.0, None,13.6, None,-18.9, None, None, None,69.0,2016-12-15 18:00:00,50,,,,,,,,,,,
147.0, None, None,0.0, None,3.7, None,-20.8, None, None, None,73.0,2016-12-15 19:00:00,50,,,,,,,,,,,
1.0, None, None,0.0, None,21.2, None,-18.8, None, None, None,70.0,2016-12-15 20:00:00,50,,,,,,,,,,,
359.0, None, None,0.0, None,26.5, None,-20.6, None, None, None,72.0,2016-12-15 21:00:00,50,,,,,,,,,,,
342.0, None, None,0.0, None,23.2, None,-21.4, None, None, None,73.0,2016-12-15 22:00:00,50,,,,,,,,,,,
17.0, None, None,0.0, None,8.8, None,-22.2, None, None, None,75.0,2016-12-15 23:00:00,50,,,,,,,,,,,
,,,,,,,,,,,,2016-12-09,50,,2.0,-14.8, None, None,-11.2,,,,,
,,,,,,,,,,,,2016-12-10,50,,1.0,-12.1, None, None,-8.3,,,,,
,,,,,,,,,,,,2016-12-11,50,,0.0,-11.2, None, None,-6.5,,,,,
,,,,,,,,,,,,2016-12-12,50,,0.0,-18.1, None, None,-11.2,,,,,
,,,,,,,,,,,,2016-12-13,50,,0.0,-18.2, None, None,-12.5,,,,,
,,,,,,,,,,,,2016-12-14,50,,0.0,-19.6, None, None,-13.9,,,,,
,,,,,,,,,,,,2016-12-15,50,,0.0,-19.0, None, None,-12.2,,,,,
,,,,,,,,,,,,2016-12-09 00:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.9
,,,,,,,,,,,,2016-12-09 01:00:00,50,,, None,,, None,487.0,77.0, None, None,-14.4
,,,,,,,,,,,,2016-12-09 02:00:00,50,,, None,,, None,487.0,77.0, None, None,-14.5
,,,,,,,,,,,,2016-12-09 03:00:00,50,,, None,,, None,487.0,77.0, None, None,-14.4
,,,,,,,,,,,,2016-12-09 04:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.4
,,,,,,,,,,,,2016-12-09 05:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.5
,,,,,,,,,,,,2016-12-09 06:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.4
,,,,,,,,,,,,2016-12-09 07:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.4
,,,,,,,,,,,,2016-12-09 08:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.5
,,,,,,,,,,,,2016-12-09 09:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.7
,,,,,,,,,,,,2016-12-09 10:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.6
,,,,,,,,,,,,2016-12-09 11:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.6
,,,,,,,,,,,,2016-12-09 12:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.7
,,,,,,,,,,,,2016-12-09 13:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.8
,,,,,,,,,,,,2016-12-09 14:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.7
,,,,,,,,,,,,2016-12-09 15:00:00,50,,, None,,, None,487.0,78.0, None, None,-14.6
,,,,,,,,,,,,2016-12-09 16:00:00,50,,, None,,, None,488.0,78.0, 90.0, None,-14.3
,,,,,,,,,,,,2016-12-09 17:00:00,50,,, None,,, None,488.0,78.0, None, None,-13.7
,,,,,,,,,,,,2016-12-09 18:00:00,50,,, None,,, None,489.0,78.0, None, None,-13.1
,,,,,,,,,,,,2016-12-09 19:00:00,50,,, None,,, None,489.0,78.0, None, None,-12.3
,,,,,,,,,,,,2016-12-09 20:00:00,50,,, None,,, None,489.0,78.0, None, None,-11.9
,,,,,,,,,,,,2016-12-09 21:00:00,50,,, None,,, None,489.0,78.0, None, None,-11.5
,,,,,,,,,,,,2016-12-09 22:00:00,50,,, None,,, None,489.0,78.0, None, None,-11.4
,,,,,,,,,,,,2016-12-09 23:00:00,50,,, None,,, None,489.0,78.0, None, None,-11.4
,,,,,,,,,,,,2016-12-10 00:00:00,50,,, None,,, None,489.0,80.0, None, None,-11.4
,,,,,,,,,,,,2016-12-10 01:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.6
,,,,,,,,,,,,2016-12-10 02:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.9
,,,,,,,,,,,,2016-12-10 03:00:00,50,,, None,,, None,489.0,80.0, None, None,-12.8
,,,,,,,,,,,,2016-12-10 04:00:00,50,,, None,,, None,490.0,80.0, None, None,-12.2
,,,,,,,,,,,,2016-12-10 05:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.6
,,,,,,,,,,,,2016-12-10 06:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.5
,,,,,,,,,,,,2016-12-10 07:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.3
,,,,,,,,,,,,2016-12-10 08:00:00,50,,, None,,, None,490.0,80.0, None, None,-11.3
,,,,,,,,,,,,2016-12-10 09:00:00,50,,, None,,, None,490.0,81.0, None, None,-11.3
,,,,,,,,,,,,2016-12-10 10:00:00,50,,, None,,, None,490.0,82.0, None, None,-11.7
,,,,,,,,,,,,2016-12-10 11:00:00,50,,, None,,, None,490.0,82.0, None, None,-11.5
,,,,,,,,,,,,2016-12-10 12:00:00,50,,, None,,, None,491.0,82.0, None, None,-11.4
,,,,,,,,,,,,2016-12-10 13:00:00,50,,, None,,, None,490.0,82.0, None, None,-11.3
,,,,,,,,,,,,2016-12-10 14:00:00,50,,, None,,, None,490.0,82.0, None, None,-11.5
,,,,,,,,,,,,2016-12-10 15:00:00,50,,, None,,, None,490.0,82.0, None, None,-12.1
,,,,,,,,,,,,2016-12-10 16:00:00,50,,, None,,, None,490.0,82.0, 99.0, None,-11.9
,,,,,,,,,,,,2016-12-10 17:00:00,50,,, None,,, None,491.0,82.0, None, None,-10.8
,,,,,,,,,,,,2016-12-10 18:00:00,50,,, None,,, None,491.0,82.0, None, None,-9.4
,,,,,,,,,,,,2016-12-10 19:00:00,50,,, None,,, None,491.0,82.0, None, None,-8.7
,,,,,,,,,,,,2016-12-10 20:00:00,50,,, None,,, None,491.0,82.0, None, None,-8.5
,,,,,,,,,,,,2016-12-10 21:00:00,50,,, None,,, None,491.0,82.0, None, None,-8.6
,,,,,,,,,,,,2016-12-10 22:00:00,50,,, None,,, None,491.0,82.0, None, None,-8.8
,,,,,,,,,,,,2016-12-10 23:00:00,50,,, None,,, None,490.0,82.0, None, None,-9.4
,,,,,,,,,,,,2016-12-11 00:00:00,50,,, None,,, None,490.0,82.0, None, None,-9.9
,,,,,,,,,,,,2016-12-11 01:00:00,50,,, None,,, None,490.0,82.0, None, None,-10.1
,,,,,,,,,,,,2016-12-11 02:00:00,50,,, None,,, None,491.0,82.0, None, None,-10.1
,,,,,,,,,,,,2016-12-11 03:00:00,50,,, None,,, None,491.0,83.0, None, None,-10.1
,,,,,,,,,,,,2016-12-11 04:00:00,50,,, None,,, None,491.0,83.0, None, None,-10.0
,,,,,,,,,,,,2016-12-11 05:00:00,50,,, None,,, None,491.0,83.0, None, None,-10.0
,,,,,,,,,,,,2016-12-11 06:00:00,50,,, None,,, None,492.0,84.0, None, None,-10.1
,,,,,,,,,,,,2016-12-11 07:00:00,50,,, None,,, None,492.0,84.0, None, None,-10.1
