WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 92.8,2017-01-29 00:00:00, 1.212,5
None, None, None, 93.5,2017-01-29 01:00:00, 0.92,5
None, None, None, 94.3,2017-01-29 02:00:00, 0.836,5
None, None, None, 94.4,2017-01-29 03:00:00, 0.688,5
None, None, None, 95.0,2017-01-29 04:00:00, 0.541,5
None, None, None, 94.8,2017-01-29 05:00:00, 0.586,5
None, None, None, 95.6,2017-01-29 06:00:00, 0.397,5
None, None, None, 95.9,2017-01-29 07:00:00, 0.358,5
None, None, None, 96.2,2017-01-29 08:00:00, 0.550998,5
None, None, None, 96.3,2017-01-29 09:00:00, 0.693,5
None, None, None, 96.0,2017-01-29 10:00:00, 0.890999,5
None, None, None, 96.0,2017-01-29 11:00:00, 1.059,5
None, None, None, 96.2,2017-01-29 12:00:00, 1.458,5
None, None, None, 94.8,2017-01-29 13:00:00, 1.984,5
None, None, None, 91.0,2017-01-29 14:00:00, 2.364,5
None, None, None, 72.79,2017-01-29 15:00:00, 3.37,5
None, None, None, 70.98,2017-01-29 16:00:00, 3.224,5
None, None, None, 68.51,2017-01-29 17:00:00, 2.931,5
None, None, None, 66.06,2017-01-29 18:00:00, 2.564,5
None, None, None, 62.47,2017-01-29 19:00:00, 2.118,5
None, None, None, 59.6,2017-01-29 20:00:00, 1.511,5
None, None, None, 53.15,2017-01-29 21:00:00, 1.0,5
None, None, None, 64.05,2017-01-29 22:00:00, -0.261999,5
None, None, None, 63.72,2017-01-29 23:00:00, -0.816999,5
None, None, None, 55.78,2017-01-30 00:00:00, -1.322,5
None, None, None, 52.07,2017-01-30 01:00:00, -1.541,5
None, None, None, 49.83,2017-01-30 02:00:00, -1.86,5
None, None, None, 52.1,2017-01-30 03:00:00, -2.433,5
None, None, None, 56.61,2017-01-30 04:00:00, -3.286,5
None, None, None, 67.3,2017-01-30 05:00:00, -5.306,5
None, None, None, 72.27,2017-01-30 06:00:00, -6.231,5
None, None, None, 73.24,2017-01-30 07:00:00, -6.952,5
None, None, None, 75.72,2017-01-30 08:00:00, -7.899,5
None, None, None, 79.38,2017-01-30 09:00:00, -8.57,5
None, None, None, 71.95,2017-01-30 10:00:00, -6.466,5
None, None, None, 61.74,2017-01-30 11:00:00, -3.743,5
None, None, None, 51.9,2017-01-30 12:00:00, -1.737,5
None, None, None, 43.96,2017-01-30 13:00:00, -0.8,5
None, None, None, 41.13,2017-01-30 14:00:00, -0.801998,5
None, None, None, 40.44,2017-01-30 15:00:00, -0.727998,5
None, None, None, 44.85,2017-01-30 16:00:00, -1.33,5
None, None, None, 58.49,2017-01-30 17:00:00, -3.19,5
None, None, None, 60.1,2017-01-30 18:00:00, -3.904,5
None, None, None, 69.89,2017-01-30 19:00:00, -5.105,5
None, None, None, 75.17,2017-01-30 20:00:00, -5.761,5
None, None, None, 71.88,2017-01-30 21:00:00, -5.769,5
None, None, None, 65.45,2017-01-30 22:00:00, -5.84,5
None, None, None, 74.17,2017-01-30 23:00:00, -7.848,5
None, None, None, 76.77,2017-01-31 00:00:00, -8.7,5
None, None, None, 73.97,2017-01-31 01:00:00, -9.26,5
None, None, None, 79.13,2017-01-31 02:00:00, -11.05,5
None, None, None, 81.2,2017-01-31 03:00:00, -12.2,5
None, None, None, 81.9,2017-01-31 04:00:00, -12.9,5
None, None, None, 83.0,2017-01-31 05:00:00, -13.41,5
None, None, None, 81.6,2017-01-31 06:00:00, -13.77,5
None, None, None, 81.5,2017-01-31 07:00:00, -14.1,5
None, None, None, 80.6,2017-01-31 08:00:00, -15.36,5
None, None, None, 79.16,2017-01-31 09:00:00, -16.11,5
None, None, None, 77.61,2017-01-31 10:00:00, -14.49,5
None, None, None, 72.0,2017-01-31 11:00:00, -11.49,5
None, None, None, 64.51,2017-01-31 12:00:00, -8.71,5
None, None, None, 56.41,2017-01-31 13:00:00, -6.34,5
None, None, None, 48.37,2017-01-31 14:00:00, -4.941,5
None, None, None, 45.64,2017-01-31 15:00:00, -4.95,5
None, None, None, 43.44,2017-01-31 16:00:00, -5.552,5
None, None, None, 49.08,2017-01-31 17:00:00, -6.581,5
None, None, None, 61.49,2017-01-31 18:00:00, -9.16,5
None, None, None, 69.21,2017-01-31 19:00:00, -10.57,5
None, None, None, 76.1,2017-01-31 20:00:00, -12.84,5
None, None, None, 78.77,2017-01-31 21:00:00, -13.84,5
None, None, None, 80.0,2017-01-31 22:00:00, -14.59,5
None, None, None, 80.1,2017-01-31 23:00:00, -14.98,5
None, None, None, 79.25,2017-02-01 00:00:00, -16.39,5
None, None, None, 77.99,2017-02-01 01:00:00, -16.97,5
None, None, None, 77.01,2017-02-01 02:00:00, -18.5,5
None, None, None, 76.45,2017-02-01 03:00:00, -18.56,5
None, None, None, 75.35,2017-02-01 04:00:00, -19.59,5
None, None, None, 74.74,2017-02-01 05:00:00, -20.23,5
None, None, None, 74.57,2017-02-01 06:00:00, -20.2,5
None, None, None, 73.98,2017-02-01 07:00:00, -20.58,5
None, None, None, 73.44,2017-02-01 08:00:00, -21.02,5
None, None, None, 73.12,2017-02-01 09:00:00, -21.09,5
None, None, None, 73.28,2017-02-01 10:00:00, -20.73,5
None, None, None, 74.53,2017-02-01 11:00:00, -16.77,5
None, None, None, 68.68,2017-02-01 12:00:00, -13.18,5
