pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 570.0, 1152.0, None, None, None,2019-05-14 00:00:00, 7.3, None, 189.0, None,20
None, None, 570.0, 1152.0, None, None, None,2019-05-14 01:00:00, 8.0, None, 190.0, None,20
None, None, 570.0, 1150.0, None, None, None,2019-05-14 02:00:00, 8.0, None, 191.0, None,20
None, None, 570.0, 1150.0, None, None, None,2019-05-14 03:00:00, 8.6, None, 190.0, None,20
None, None, 570.0, 1148.0, None, None, None,2019-05-14 04:00:00, 11.3, None, 191.0, None,20
None, None, 569.0, 1148.0, None, None, None,2019-05-14 05:00:00, 14.3, None, 190.0, None,20
None, None, 570.0, 1147.0, None, None, None,2019-05-14 06:00:00, 15.5, None, 190.0, None,20
None, None, 570.0, 1147.0, None, None, None,2019-05-14 07:00:00, 15.0, None, 191.0, None,20
None, None, 570.0, 1146.0, None, None, None,2019-05-14 08:00:00, 13.7, None, 190.0, None,20
None, None, 570.0, 1146.0, None, None, None,2019-05-14 09:00:00, 14.7, None, 190.0, None,20
None, None, 570.0, 1143.0, None, None, None,2019-05-14 10:00:00, 14.1, None, 190.0, None,20
None, None, 570.0, 1140.0, None, None, None,2019-05-14 11:00:00, 13.2, None, 190.0, None,20
None, None, 570.0, 1137.0, None, None, None,2019-05-14 12:00:00, 12.6, None, 190.0, None,20
None, None, 573.0, 1135.0, None, None, None,2019-05-14 13:00:00, 6.2, None, 190.0, None,20
None, None, 573.0, 1135.0, None, None, None,2019-05-14 14:00:00, 7.7, None, 190.0, None,20
None, None, 573.0, 1134.0, None, None, None,2019-05-14 15:00:00, 9.6, None, None, None,20
None, None, 574.0, 1132.0, None, None, None,2019-05-14 16:00:00, 7.5, None, 188.0, None,20
None, None, 575.0, 1132.0, None, None, None,2019-05-14 17:00:00, 6.2, None, 189.0, None,20
None, None, 575.0, 1132.0, None, None, None,2019-05-14 18:00:00, 5.1, None, 189.0, None,20
None, None, 575.0, 1132.0, None, None, None,2019-05-14 19:00:00, 5.2, None, 189.0, None,20
None, None, 576.0, 1130.0, None, None, None,2019-05-14 20:00:00, 4.6, None, 189.0, None,20
None, None, 578.0, 1131.0, None, None, None,2019-05-14 21:00:00, 4.7, None, 188.0, None,20
None, None, 578.0, 1130.0, None, None, None,2019-05-14 22:00:00, 4.5, None, 188.0, None,20
None, None, 579.0, 1129.0, None, None, None,2019-05-14 23:00:00, 3.8, None, 188.0, None,20
None, None, 579.0, 1128.0, None, None, None,2019-05-15 00:00:00, 2.5, None, 188.0, None,20
None, None, 579.0, 1126.0, None, None, None,2019-05-15 01:00:00, 2.7, None, 188.0, None,20
None, None, 579.0, 1126.0, None, None, None,2019-05-15 02:00:00, 2.4, None, 188.0, None,20
None, None, 579.0, 1125.0, None, None, None,2019-05-15 03:00:00, 3.7, None, 186.0, None,20
None, None, 577.0, 1124.0, None, None, None,2019-05-15 04:00:00, 8.6, None, None, None,20
None, None, 577.0, 1124.0, None, None, None,2019-05-15 05:00:00, 11.6, None, None, None,20
None, None, 578.0, 1123.0, None, None, None,2019-05-15 06:00:00, 10.0, None, None, None,20
None, None, 578.0, 1123.0, None, None, None,2019-05-15 07:00:00, 11.4, None, None, None,20
