snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
527.0, None, None,2019-05-14 00:00:00, 8.1, None, None,20
525.0, None, None,2019-05-14 01:00:00, 8.0, None, None,20
524.0, None, None,2019-05-14 02:00:00, 8.2, None, None,20
522.0, None, None,2019-05-14 03:00:00, 6.7, None, None,20
521.0, None, None,2019-05-14 04:00:00, 5.3, None, None,20
519.0, None, None,2019-05-14 05:00:00, 5.3, None, None,20
518.0, None, None,2019-05-14 06:00:00, 5.1, None, None,20
518.0, None, None,2019-05-14 07:00:00, 5.0, None, None,20
517.0, None, None,2019-05-14 08:00:00, 4.8, None, None,20
517.0, None, None,2019-05-14 09:00:00, 4.8, None, None,20
517.0, None, None,2019-05-14 10:00:00, 4.7, None, None,20
516.0, None, None,2019-05-14 11:00:00, 4.9, None, None,20
516.0, None, None,2019-05-14 12:00:00, 4.8, None, None,20
516.0, None, None,2019-05-14 13:00:00, 4.5, None, None,20
516.0, None, None,2019-05-14 14:00:00, 5.1, None, None,20
516.0, None, None,2019-05-14 15:00:00, 4.2, None, None,20
516.0, 710.0, None,2019-05-14 16:00:00, 4.3, None, None,20
516.0, None, None,2019-05-14 17:00:00, 4.6, None, None,20
516.0, None, None,2019-05-14 18:00:00, 4.1, None, None,20
517.0, None, None,2019-05-14 19:00:00, 3.7, None, None,20
518.0, None, None,2019-05-14 20:00:00, 4.1, None, None,20
518.0, None, None,2019-05-14 21:00:00, 4.8, None, None,20
518.0, None, None,2019-05-14 22:00:00, 5.0, None, None,20
517.0, None, None,2019-05-14 23:00:00, 5.3, None, None,20
516.0, None, None,2019-05-15 00:00:00, 5.5, None, None,20
516.0, None, None,2019-05-15 01:00:00, 4.9, None, None,20
514.0, None, None,2019-05-15 02:00:00, 4.3, None, None,20
513.0, None, None,2019-05-15 03:00:00, 3.8, None, None,20
512.0, None, None,2019-05-15 04:00:00, 3.2, None, None,20
511.0, None, None,2019-05-15 05:00:00, 3.1, None, None,20
510.0, None, None,2019-05-15 06:00:00, 3.3, None, None,20
509.0, None, None,2019-05-15 07:00:00, 3.0, None, None,20
508.0, None, None,2019-05-15 08:00:00, 3.4, None, None,20
508.0, None, None,2019-05-15 09:00:00, 3.1, None, None,20
508.0, None, None,2019-05-15 10:00:00, 3.0, None, None,20
507.0, None, None,2019-05-15 11:00:00, 2.9, None, None,20
507.0, None, None,2019-05-15 12:00:00, 2.1, None, None,20
507.0, None, None,2019-05-15 13:00:00, 2.2, None, None,20
506.0, None, None,2019-05-15 14:00:00, 1.9, None, None,20
506.0, None, None,2019-05-15 15:00:00, 2.6, None, None,20
506.0, 719.0, None,2019-05-15 16:00:00, 4.0, None, None,20
505.0, None, None,2019-05-15 17:00:00, 6.5, None, None,20
506.0, None, None,2019-05-15 18:00:00, 8.8, None, None,20
508.0, None, None,2019-05-15 19:00:00, 12.1, None, None,20
509.0, None, None,2019-05-15 20:00:00, 12.5, None, None,20
509.0, None, None,2019-05-15 21:00:00, 12.8, None, None,20
508.0, None, None,2019-05-15 22:00:00, 12.2, None, None,20
506.0, None, None,2019-05-15 23:00:00, 12.1, None, None,20
