pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
321.0, 664.0, None, None,2019-05-14 00:00:00, 11.5, None, None,20
320.0, 662.0, None, None,2019-05-14 01:00:00, 11.1, None, None,20
320.0, 659.0, None, None,2019-05-14 02:00:00, 7.8, None, None,20
320.0, 657.0, None, None,2019-05-14 03:00:00, 5.9, None, None,20
320.0, 655.0, None, None,2019-05-14 04:00:00, 5.8, None, None,20
320.0, 653.0, None, None,2019-05-14 05:00:00, 5.9, None, None,20
320.0, 653.0, None, None,2019-05-14 06:00:00, 5.6, None, None,20
320.0, 652.0, None, None,2019-05-14 07:00:00, 5.9, None, None,20
320.0, 651.0, None, None,2019-05-14 08:00:00, 5.5, None, None,20
320.0, 651.0, None, None,2019-05-14 09:00:00, 5.2, None, None,20
320.0, 650.0, None, None,2019-05-14 10:00:00, 5.0, None, None,20
320.0, 650.0, None, None,2019-05-14 11:00:00, 3.9, None, None,20
320.0, 649.0, None, None,2019-05-14 12:00:00, 3.7, None, None,20
320.0, 649.0, None, None,2019-05-14 13:00:00, 3.6, None, None,20
320.0, 648.0, None, None,2019-05-14 14:00:00, 6.5, None, None,20
320.0, 647.0, None, None,2019-05-14 15:00:00, 7.8, None, None,20
320.0, 647.0, None, None,2019-05-14 16:00:00, 7.9, None, None,20
320.0, 648.0, None, None,2019-05-14 17:00:00, 7.6, None, None,20
320.0, 648.0, None, None,2019-05-14 18:00:00, 7.1, None, None,20
320.0, 648.0, None, None,2019-05-14 19:00:00, 5.8, None, None,20
321.0, 648.0, None, None,2019-05-14 20:00:00, 6.5, None, None,20
321.0, 648.0, None, None,2019-05-14 21:00:00, 6.1, None, None,20
321.0, 648.0, None, None,2019-05-14 22:00:00, 6.0, None, None,20
321.0, 648.0, None, None,2019-05-14 23:00:00, 4.7, None, None,20
321.0, 647.0, None, None,2019-05-15 00:00:00, 4.3, None, None,20
321.0, 647.0, None, None,2019-05-15 01:00:00, 3.9, None, None,20
321.0, 647.0, None, None,2019-05-15 02:00:00, 3.1, None, None,20
322.0, 646.0, None, None,2019-05-15 03:00:00, 2.4, None, None,20
322.0, 645.0, None, None,2019-05-15 04:00:00, 1.9, None, None,20
322.0, 644.0, None, None,2019-05-15 05:00:00, 1.6, None, None,20
322.0, 643.0, None, None,2019-05-15 06:00:00, 0.7, None, None,20
322.0, 642.0, None, None,2019-05-15 07:00:00, 0.6, None, None,20
323.0, 642.0, None, None,2019-05-15 08:00:00, 0.3, None, None,20
323.0, 641.0, None, None,2019-05-15 09:00:00, 0.1, None, None,20
323.0, 640.0, None, None,2019-05-15 10:00:00, -0.1, None, None,20
323.0, 640.0, None, None,2019-05-15 11:00:00, 0.0, None, None,20
323.0, 640.0, None, None,2019-05-15 12:00:00, -0.5, None, None,20
323.0, 638.0, None, None,2019-05-15 13:00:00, -0.1, None, None,20
323.0, 638.0, None, None,2019-05-15 14:00:00, 1.1, None, None,20
323.0, 638.0, None, None,2019-05-15 15:00:00, 1.7, None, None,20
323.0, 637.0, None, None,2019-05-15 16:00:00, 4.8, None, None,20
323.0, 637.0, None, None,2019-05-15 17:00:00, 3.4, None, None,20
323.0, 637.0, None, None,2019-05-15 18:00:00, 5.6, None, None,20
323.0, 638.0, None, None,2019-05-15 19:00:00, 5.7, None, None,20
323.0, 638.0, None, None,2019-05-15 20:00:00, 7.1, None, None,20
323.0, 638.0, None, None,2019-05-15 21:00:00, 6.7, None, None,20
323.0, 638.0, None, None,2019-05-15 22:00:00, 6.3, None, None,20
323.0, 638.0, None, None,2019-05-15 23:00:00, 6.2, None, None,20
323.0, 637.0, None, None,2019-05-16 00:00:00, 5.9, None, None,20
323.0, 637.0, None, None,2019-05-16 01:00:00, 7.4, None, None,20
323.0, 635.0, None, None,2019-05-16 02:00:00, 5.6, None, None,20
323.0, 634.0, None, None,2019-05-16 03:00:00, 3.5, None, None,20
323.0, 633.0, None, None,2019-05-16 04:00:00, 2.5, None, None,20
323.0, 632.0, None, None,2019-05-16 05:00:00, 3.4, None, None,20
323.0, 631.0, None, None,2019-05-16 06:00:00, 3.5, None, None,20
323.0, 630.0, None, None,2019-05-16 07:00:00, 3.3, None, None,20
323.0, 628.0, None, None,2019-05-16 08:00:00, 3.5, None, None,20
323.0, 626.0, None, None,2019-05-16 09:00:00, 3.8, None, None,20
324.0, 627.0, None, None,2019-05-16 10:00:00, 1.6, None, None,20
326.0, 628.0, None, None,2019-05-16 11:00:00, 0.9, None, None,20
329.0, 631.0, None, None,2019-05-16 12:00:00, 1.1, None, None,20
333.0, 634.0, None, None,2019-05-16 13:00:00, 1.1, None, None,20
337.0, 637.0, None, None,2019-05-16 14:00:00, 1.5, None, None,20
340.0, 638.0, None, None,2019-05-16 15:00:00, 1.3, None, None,20
340.0, 638.0, None, None,2019-05-16 16:00:00, 1.2, None, None,20
342.0, 638.0, None, None,2019-05-16 17:00:00, 1.3, None, None,20
342.0, 638.0, None, None,2019-05-16 18:00:00, 1.4, None, None,20
344.0, 638.0, None, None,2019-05-16 19:00:00, 1.8, None, None,20
344.0, 638.0, None, None,2019-05-16 20:00:00, 1.9, None, None,20
344.0, 638.0, None, None,2019-05-16 21:00:00, 2.6, None, None,20
344.0, 638.0, None, None,2019-05-16 22:00:00, 2.9, None, None,20
344.0, 638.0, None, None,2019-05-16 23:00:00, 2.8, None, None,20
