pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,13.96, None, None, None, None,31.3, None,1.643,338.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 00:00:00, None, None, None, None,29
None,12.39, None, None, None, None,17.89, None,2.826,349.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 01:00:00, None, None, None, None,29
None,12.23, None, None, None, None,16.65, None,3.456,347.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 02:00:00, None, None, None, None,29
None,11.74, None, None, None, None,18.48, None,2.919,347.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 03:00:00, None, None, None, None,29
None,12.42, None, None, None, None,14.94, None,2.676,346.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 04:00:00, None, None, None, None,29
None,13.05, None, None, None, None,33.34, None,1.252,343.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 05:00:00, None, None, None, None,29
None,12.91, None, None, None, None,22.0, None,1.612,349.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 06:00:00, None, None, None, None,29
None,12.86, None, None, None, None,50.72, None,1.119,320.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 07:00:00, None, None, None, None,29
None,14.67, None, None, None, None,65.82, None,0.292,315.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 08:00:00, None, None, None, None,29
None,14.7, None, None, None, None,26.04, None,2.816,127.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 09:00:00, None, None, None, None,29
None,14.81, None, None, None, None,37.85, None,2.114,127.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 10:00:00, None, None, None, None,29
None,15.47, None, None, None, None,33.54, None,1.812,121.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 11:00:00, None, None, None, None,29
None,16.61, None, None, None, None,32.56, None,2.044,123.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 12:00:00, None, None, None, None,29
None,16.96, None, None, None, None,33.85, None,2.83,120.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 13:00:00, None, None, None, None,29
None,18.74, None, None, None, None,31.26, None,4.491,132.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 14:00:00, None, None, None, None,29
None,18.64, None, None, None, None,33.93, None,4.169,145.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 15:00:00, None, None, None, None,29
None,19.0, None, None, None, None,41.26, None,3.181,148.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 16:00:00, None, None, None, None,29
None,20.84, None, None, None, None,37.39, None,5.479,144.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 17:00:00, None, None, None, None,29
None,19.26, None, None, None, None,72.2, None,0.94,133.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 18:00:00, None, None, None, None,29
None,19.08, None, None, None, None,73.8, None,0.561,235.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 19:00:00, None, None, None, None,29
None,18.21, None, None, None, None,77.7, None,0.226,151.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 20:00:00, None, None, None, None,29
None,17.28, None, None, None, None,70.1, None,0.606,82.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 21:00:00, None, None, None, None,29
None,16.25, None, None, None, None,67.67, None,0.602,331.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 22:00:00, None, None, None, None,29
None,15.39, None, None, None, None,55.11, None,1.38,8.85, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 23:00:00, None, None, None, None,29
None,15.27, None, None, None, None,48.53, None,1.542,15.63, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 00:00:00, None, None, None, None,29
None,14.46, None, None, None, None,35.56, None,1.498,348.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 01:00:00, None, None, None, None,29
None,13.29, None, None, None, None,19.32, None,3.21,345.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 02:00:00, None, None, None, None,29
None,12.78, None, None, None, None,16.23, None,3.598,352.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 03:00:00, None, None, None, None,29
None,13.11, None, None, None, None,19.23, None,3.527,346.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 04:00:00, None, None, None, None,29
None,12.55, None, None, None, None,12.85, None,2.995,351.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 05:00:00, None, None, None, None,29
None,12.64, None, None, None, None,19.84, None,2.133,347.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 06:00:00, None, None, None, None,29
None,13.9, None, None, None, None,38.29, None,1.059,338.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 07:00:00, None, None, None, None,29
None,15.49, None, None, None, None,57.45, None,0.413,4.549, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 08:00:00, None, None, None, None,29
None,14.46, None, None, None, None,55.88, None,0.73,144.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 09:00:00, None, None, None, None,29
None,15.03, None, None, None, None,43.73, None,1.411,158.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 10:00:00, None, None, None, None,29
None,15.81, None, None, None, None,42.27, None,1.329,131.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 11:00:00, None, None, None, None,29
None,16.23, None, None, None, None,44.05, None,1.56,138.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 12:00:00, None, None, None, None,29
None,16.31, None, None, None, None,40.04, None,1.893,159.3, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 13:00:00, None, None, None, None,29
None,17.93, None, None, None, None,42.29, None,1.752,134.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 14:00:00, None, None, None, None,29
None,18.29, None, None, None, None,21.35, None,5.417,132.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 15:00:00, None, None, None, None,29
None,16.54, None, None, None, None,30.62, None,4.252,120.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 16:00:00, None, None, None, None,29
None,15.9, None, None, None, None,58.21, None,1.627,102.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 17:00:00, None, None, None, None,29
None,16.32, None, None, None, None,73.1, None,0.264,2.685, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 18:00:00, None, None, None, None,29
None,15.34, None, None, None, None,60.98, None,0.735,248.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 19:00:00, None, None, None, None,29
None,14.53, None, None, None, None,68.27, None,0.807,56.54, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 20:00:00, None, None, None, None,29
None,13.59, None, None, None, None,55.57, None,1.28,21.64, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 21:00:00, None, None, None, None,29
None,12.85, None, None, None, None,43.56, None,2.383,73.4, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 22:00:00, None, None, None, None,29
None,12.52, None, None, None, None,50.29, None,2.079,20.06, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 23:00:00, None, None, None, None,29
None,12.08, None, None, None, None,31.04, None,1.853,331.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 00:00:00, None, None, None, None,29
None,12.07, None, None, None, None,62.14, None,0.979,18.23, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 01:00:00, None, None, None, None,29
None,11.35, None, None, None, None,35.27, None,3.264,93.5, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 02:00:00, None, None, None, None,29
None,10.91, None, None, None, None,43.64, None,2.248,63.89, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 03:00:00, None, None, None, None,29
None,10.81, None, None, None, None,47.28, None,1.494,12.35, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 04:00:00, None, None, None, None,29
None,10.45, None, None, None, None,42.53, None,2.0,69.75, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 05:00:00, None, None, None, None,29
None,10.09, None, None, None, None,63.12, None,0.784,76.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 06:00:00, None, None, None, None,29
None,9.95, None, None, None, None,45.08, None,1.298,24.53, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 07:00:00, None, None, None, None,29
None,13.21, None, None, None, None,26.31, None,1.082,10.14, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 08:00:00, None, None, None, None,29
None,12.94, None, None, None, None,34.82, None,2.619,124.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 09:00:00, None, None, None, None,29
None,13.06, None, None, None, None,21.37, None,6.119,116.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 10:00:00, None, None, None, None,29
None,13.94, None, None, None, None,19.37, None,8.13,123.6, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 11:00:00, None, None, None, None,29
None,15.81, None, None, None, None,20.26, None,9.2,119.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 12:00:00, None, None, None, None,29
None,14.61, None, None, None, None,23.18, None,7.8,124.0, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 13:00:00, None, None, None, None,29
None,16.19, None, None, None, None,49.54, None,3.015,135.8, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 14:00:00, None, None, None, None,29
None,16.7, None, None, None, None,39.61, None,4.454,140.2, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 15:00:00, None, None, None, None,29
None,15.34, None, None, None, None,62.15, None,1.958,157.9, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 16:00:00, None, None, None, None,29
None,15.98, None, None, None, None,61.77, None,1.237,80.7, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 17:00:00, None, None, None, None,29
None,15.59, None, None, None, None,60.35, None,1.254,154.1, None, None, None, None, None, None, None, None, None, None, None,2018-07-18 18:00:00, None, None, None, None,29
