CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 16.73,19.68, None, None, None, None, 10.09, 8.14, 245.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 00:00:00, None, None,29
None, 16.45,22.7, None, None, None, None, 4.958, 9.63, 248.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 01:00:00, None, None,29
None, 16.26,21.75, None, None, None, None, 4.329, 11.86, 242.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 02:00:00, None, None,29
None, 16.1,18.25, None, None, None, None, 4.255, 13.59, 242.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 03:00:00, None, None,29
None, 16.15,14.58, None, None, None, None, 7.076, 13.53, 264.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 04:00:00, None, None,29
None, 15.63,27.58, None, None, None, None, 6.851, 15.51, 263.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 05:00:00, None, None,29
None, 16.67,25.43, None, None, None, None, 11.6, 15.33, 270.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 06:00:00, None, None,29
None, 17.04,25.37, None, None, None, None, 16.64, 9.56, 266.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 07:00:00, None, None,29
None, 18.01,24.63, None, None, None, None, 27.32, 5.098, 308.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 08:00:00, None, None,29
None, 18.51,26.86, None, None, None, None, 30.66, 5.033, 307.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 09:00:00, None, None,29
None, 19.12,26.49, None, None, None, None, 40.89, 4.203, 285.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 10:00:00, None, None,29
None, 20.05,25.62, None, None, None, None, 34.13, 5.966, 244.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 11:00:00, None, None,29
None, 20.95,22.37, None, None, None, None, 25.55, 9.81, 218.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 12:00:00, None, None,29
None, 21.52,21.36, None, None, None, None, 20.61, 10.6, 217.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 13:00:00, None, None,29
None, 22.23,19.76, None, None, None, None, 27.24, 9.99, 208.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 14:00:00, None, None,29
None, 22.69,16.71, None, None, None, None, 25.17, 9.83, 216.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 15:00:00, None, None,29
None, 22.91,17.33, None, None, None, None, 20.35, 11.25, 231.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 16:00:00, None, None,29
None, 23.23,18.7, None, None, None, None, 22.74, 12.43, 240.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 17:00:00, None, None,29
None, 22.17,21.56, None, None, None, None, 22.89, 11.47, 250.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 18:00:00, None, None,29
None, 20.98,23.34, None, None, None, None, 26.01, 10.59, 264.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 19:00:00, None, None,29
None, 20.2,24.34, None, None, None, None, 12.76, 12.29, 265.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 20:00:00, None, None,29
None, 18.93,23.63, None, None, None, None, 7.224, 12.7, 253.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 21:00:00, None, None,29
None, 19.01,22.3, None, None, None, None, 4.043, 12.01, 242.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 22:00:00, None, None,29
None, 18.55,22.83, None, None, None, None, 2.579, 14.29, 247.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-16 23:00:00, None, None,29
None, 18.44,22.01, None, None, None, None, 3.868, 11.98, 245.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 00:00:00, None, None,29
None, 18.01,24.38, None, None, None, None, 8.76, 13.84, 259.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 01:00:00, None, None,29
None, 17.6,30.43, None, None, None, None, 8.02, 15.15, 259.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 02:00:00, None, None,29
None, 17.62,28.02, None, None, None, None, 7.171, 14.68, 262.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 03:00:00, None, None,29
None, 17.31,29.79, None, None, None, None, 8.23, 15.53, 266.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 04:00:00, None, None,29
None, 17.06,29.96, None, None, None, None, 7.874, 14.45, 281.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 05:00:00, None, None,29
None, 17.59,29.15, None, None, None, None, 5.728, 10.8, 268.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 06:00:00, None, None,29
None, 18.45,29.18, None, None, None, None, 15.63, 7.41, 276.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 07:00:00, None, None,29
None, 18.61,28.66, None, None, None, None, 36.19, 3.545, 293.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 08:00:00, None, None,29
None, 18.67,28.47, None, None, None, None, 9.93, 5.348, 238.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 09:00:00, None, None,29
None, 18.99,31.27, None, None, None, None, 12.82, 6.244, 238.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 10:00:00, None, None,29
None, 19.14,32.36, None, None, None, None, 15.02, 6.035, 223.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-07-17 11:00:00, None, None,29
