pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,16.36, 15.67, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-16 00:00:00, None, None, None, None,29
None, None,15.71, 15.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-16 01:00:00, None, None, None, None,29
None, None,15.51, 15.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-16 02:00:00, None, None, None, None,29
None, None,15.03, 16.13, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-16 03:00:00, None, None, None, None,29
None, None,14.91, 16.16, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2018-07-16 04:00:00, None, None, None, None,29
None, None,14.66, 16.24, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2018-07-16 05:00:00, None, None, None, None,29
None, None,14.72, 16.35, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None,2018-07-16 06:00:00, None, None, None, None,29
None, None,15.69, 16.85, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-16 07:00:00, None, None, None, None,29
None, None,20.25, 15.24, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2018-07-16 08:00:00, None, None, None, None,29
None, None,22.15, 14.24, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2018-07-16 09:00:00, None, None, None, None,29
None, None,23.67, 13.78, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2018-07-16 10:00:00, None, None, None, None,29
None, None,24.56, 13.39, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2018-07-16 11:00:00, None, None, None, None,29
None, None,25.22, 13.26, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2018-07-16 12:00:00, None, None, None, None,29
None, None,26.82, 12.59, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-16 13:00:00, None, None, None, None,29
None, None,27.76, 12.19, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-16 14:00:00, None, None, None, None,29
None, None,27.24, 12.34, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-16 15:00:00, None, None, None, None,29
None, None,26.52, 12.62, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2018-07-16 16:00:00, None, None, None, None,29
None, None,24.75, 13.09, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2018-07-16 17:00:00, None, None, None, None,29
None, None,23.82, 13.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2018-07-16 18:00:00, None, None, None, None,29
None, None,22.17, 13.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2018-07-16 19:00:00, None, None, None, None,29
None, None,21.01, 14.21, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None,2018-07-16 20:00:00, None, None, None, None,29
None, None,20.33, 14.35, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2018-07-16 21:00:00, None, None, None, None,29
None, None,19.31, 14.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2018-07-16 22:00:00, None, None, None, None,29
None, None,18.85, 14.92, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2018-07-16 23:00:00, None, None, None, None,29
None, None,18.46, 15.04, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-17 00:00:00, None, None, None, None,29
None, None,18.05, 15.16, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-17 01:00:00, None, None, None, None,29
None, None,17.63, 15.29, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-17 02:00:00, None, None, None, None,29
None, None,17.24, 15.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-17 03:00:00, None, None, None, None,29
None, None,16.8, 15.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, None,2018-07-17 04:00:00, None, None, None, None,29
None, None,16.49, 15.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-17 05:00:00, None, None, None, None,29
None, None,16.43, 15.89, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None,2018-07-17 06:00:00, None, None, None, None,29
None, None,17.29, 16.43, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None,2018-07-17 07:00:00, None, None, None, None,29
None, None,22.26, 14.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2018-07-17 08:00:00, None, None, None, None,29
None, None,23.51, 13.89, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None,2018-07-17 09:00:00, None, None, None, None,29
None, None,25.06, 13.37, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None,2018-07-17 10:00:00, None, None, None, None,29
None, None,26.31, 12.93, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-17 11:00:00, None, None, None, None,29
None, None,27.84, 12.41, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-17 12:00:00, None, None, None, None,29
None, None,28.08, 12.28, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-17 13:00:00, None, None, None, None,29
None, None,28.8, 11.94, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None,2018-07-17 14:00:00, None, None, None, None,29
None, None,28.6, 12.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None,2018-07-17 15:00:00, None, None, None, None,29
