CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
1.123, None, None, None, None, None, None, None, None, 1.1, -0.3, None, 0.0, None, 1.7, None, None,2020-11-18 00:00:00, None, None, None,47
1.595, None, None, None, None, None, None, None, None, 1.6, -0.3, None, 0.1, None, 1.7, None, None,2020-11-18 01:00:00, None, None, None,47
1.133, None, None, None, None, None, None, None, None, 1.1, -0.3, None, 0.1, None, 1.7, None, None,2020-11-18 02:00:00, None, None, None,47
1.02, None, None, None, None, None, None, None, None, 1.0, -0.3, None, 1.0, None, 1.7, None, None,2020-11-18 03:00:00, None, None, None,47
0.709, None, None, None, None, None, None, None, None, 0.7, -0.3, None, 0.1, None, 1.7, None, None,2020-11-18 04:00:00, None, None, None,47
0.728, None, None, None, None, None, None, None, None, 0.7, -0.3, None, 0.0, None, 1.7, None, None,2020-11-18 05:00:00, None, None, None,47
0.256, None, None, None, None, None, None, None, None, 0.3, -0.3, None, 0.1, None, 1.7, None, None,2020-11-18 06:00:00, None, None, None,47
-0.394, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-11-18 07:00:00, None, None, None,47
0.105, None, None, None, None, None, None, None, None, 0.1, -0.5, None, 0.0, None, 0.3, None, None,2020-11-18 08:00:00, None, None, None,47
0.341, None, None, None, None, None, None, None, None, 0.3, -0.7, None, 0.1, None, 0.4, None, None,2020-11-18 09:00:00, None, None, None,47
1.576, None, None, None, None, None, None, None, None, 1.6, -0.7, None, -0.1, None, 1.7, None, None,2020-11-18 10:00:00, None, None, None,47
0.162, None, None, None, None, None, None, None, None, 0.2, -0.7, None, -1.0, None, 1.7, None, None,2020-11-18 11:00:00, None, None, None,47
1.605, None, None, None, None, None, None, None, None, 1.6, -0.7, None, -1.0, None, 2.1, None, None,2020-11-18 12:00:00, None, None, None,47
0.879, None, None, None, None, None, None, None, None, 0.9, -0.7, None, -2.0, None, 2.1, None, None,2020-11-18 13:00:00, None, None, None,47
0.681, None, None, None, None, None, None, None, None, 0.7, -0.7, None, 0.1, None, 2.1, None, None,2020-11-18 14:00:00, None, None, None,47
0.992, None, None, None, None, None, None, None, None, 1.0, -0.7, None, 2.0, None, 2.1, None, None,2020-11-18 15:00:00, None, None, None,47
0.501, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-11-18 16:00:00, None, None, None,47
0.454, None, None, None, None, None, None, None, None, 0.5, -0.7, None, 1.0, None, 2.1, None, None,2020-11-18 17:00:00, None, None, None,47
-0.112, None, None, None, None, None, None, None, None, -0.1, -0.7, None, 0.1, None, 2.1, None, None,2020-11-18 18:00:00, None, None, None,47
-0.621, None, None, None, None, None, None, None, None, -0.6, -0.6, None, 0.1, None, -0.1, None, None,2020-11-18 19:00:00, None, None, None,47
-0.404, None, None, None, None, None, None, None, None, -0.4, -0.9, None, 0.1, None, -0.1, None, None,2020-11-18 20:00:00, None, None, None,47
-0.678, None, None, None, None, None, None, None, None, -0.7, -0.9, None, 0.0, None, -0.1, None, None,2020-11-18 21:00:00, None, None, None,47
