pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 0.738, 97.4, 0.8, 0.0, 67.95, 0.0, 4.342, 0.0, 0.0, 0.7, 0.6, 991.5, 0.3, 0.0, 990.0, 4.0, 1.0, 97.0,2020-11-18 00:00:00, 1.0, 1.325, 990.0,47
None, 0.74, 97.4, 0.9, 0.0, 51.36, 0.0, 7.72, 0.0, 0.0, 0.7, 0.6, 993.5, 0.0, 0.0, 992.0, 8.0, 0.0, 97.0,2020-11-18 01:00:00, 1.0, 1.179, 992.0,47
None, 0.792, 97.5, 0.9, 0.0, 60.67, 0.0, 32.05, 0.0, 0.0, 0.8, 0.6, 993.5, 0.0, 0.0, 992.0, 32.0, 0.0, 98.0,2020-11-18 02:00:00, 1.0, 1.017, 992.0,47
None, 0.895, 97.5, 0.9, 0.0, 51.57, 0.0, 34.69, 1.0, 0.0, 0.9, 0.6, 994.5, 0.0, 1.0, 993.0, 35.0, 0.0, 98.0,2020-11-18 03:00:00, 1.0, 1.003, 993.0,47
None, 0.901, 97.5, 1.0, 0.0, 29.33, 0.0, 34.13, 1.0, 0.0, 0.9, 0.6, 995.5, 0.2, 1.0, 994.0, 34.0, 0.0, 98.0,2020-11-18 04:00:00, 1.0, 0.886, 994.0,47
None, 0.877, 97.5, 1.0, 0.0, 48.81, 0.0, 32.92, 1.0, 0.0, 0.9, 0.6, 995.5, 0.1, 1.0, 994.0, 33.0, 0.0, 98.0,2020-11-18 05:00:00, 1.0, 0.895, 994.0,47
None, 0.861, 97.5, 1.0, 0.0, 42.38, 0.0, 34.13, 1.0, 0.0, 0.9, 0.6, 996.5, 0.3, 1.0, 995.0, 34.0, 0.0, 98.0,2020-11-18 06:00:00, 1.0, 0.903, 995.0,47
None, 0.859, 97.5, None, None, 40.79, 0.0, 27.42, None, None, None, None, None, None, 1.0, 995.0, None, None, None,2020-11-18 07:00:00, None, 0.812, None,47
None, 1.171, 97.6, 1.4, 11.3, 54.1, 1.678, 359.3, 1.0, 1.7, 1.2, 0.8, 997.5, 0.0, 1.0, 996.0, 359.0, 0.0, 98.0,2020-11-18 08:00:00, 1.0, 0.804, 996.0,47
14.9, 0.955, 97.6, 1.4, 5.4, 43.26, 1.031, 37.57, 1.0, 1.0, 1.0, 0.8, 998.5, 0.1, 1.0, 997.0, 38.0, 0.0, 98.0,2020-11-18 09:00:00, 1.0, 0.87, 997.0,47
