WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 16.3,2.21, 61.4,63.73,2017-07-02 00:00:00, 15.81,27
None, 15.8,1.61, 63.7,64.51,2017-07-02 01:00:00, 15.54,27
None, 15.5,1.12, 64.5,72.1,2017-07-02 02:00:00, 14.33,27
None, 14.3,0.69, 72.1,77.7,2017-07-02 03:00:00, 13.32,27
None, 13.3,0.84, 77.7,82.7,2017-07-02 04:00:00, 12.21,27
None, 12.2,0.64, 82.7,85.2,2017-07-02 05:00:00, 11.56,27
None, 11.6,0.81, 85.2,84.8,2017-07-02 06:00:00, 11.88,27
None, 11.9,1.28, 84.8,79.4,2017-07-02 07:00:00, 13.28,27
None, 13.3,1.41, 79.4,70.1,2017-07-02 08:00:00, 15.1,27
None, 15.1,1.58, 70.1,61.54,2017-07-02 09:00:00, 16.92,27
None, 16.9,1.71, 61.5,55.27,2017-07-02 10:00:00, 17.56,27
None, 17.6,1.73, 55.3,52.39,2017-07-02 11:00:00, 17.99,27
None, 18.0,3.27, 52.4,43.03,2017-07-02 12:00:00, 18.71,27
None, 18.7,4.7, 43.0,32.93,2017-07-02 13:00:00, 19.89,27
None, 19.9,6.09, 32.9,32.66,2017-07-02 14:00:00, 20.04,27
None, 20.0,6.85, 32.7,35.33,2017-07-02 15:00:00, 19.58,27
None, 19.6,7.1, 35.3,35.58,2017-07-02 16:00:00, 19.07,27
None, 19.1,7.03, 35.6,39.99,2017-07-02 17:00:00, 18.15,27
None, 18.2,7.35, 40.0,45.24,2017-07-02 18:00:00, 16.78,27
None, 16.8,6.41, 45.2,42.5,2017-07-02 19:00:00, 16.67,27
None, 16.7,5.52, 42.5,48.26,2017-07-02 20:00:00, 15.32,27
None, 15.3,4.93, 48.3,53.63,2017-07-02 21:00:00, 13.91,27
None, 13.9,3.54, 53.6,60.13,2017-07-02 22:00:00, 12.58,27
None, 12.6,2.12, 60.1,59.8,2017-07-02 23:00:00, 12.07,27
None, 12.1,2.83, 59.8,59.86,2017-07-03 00:00:00, 11.54,27
None, 11.5,3.14, 59.9,60.5,2017-07-03 01:00:00, 11.16,27
None, 11.2,3.86, 60.5,61.55,2017-07-03 02:00:00, 10.75,27
None, 10.8,2.04, 61.6,66.47,2017-07-03 03:00:00, 9.95,27
None, 9.9,1.1, 66.5,69.72,2017-07-03 04:00:00, 9.12,27
None, 9.1,1.49, 69.7,72.0,2017-07-03 05:00:00, 8.41,27
None, 8.4,1.0, 72.0,66.22,2017-07-03 06:00:00, 9.45,27
None, 9.4,2.4, 66.2,62.28,2017-07-03 07:00:00, 10.41,27
None, 10.4,2.95, 62.3,55.62,2017-07-03 08:00:00, 11.84,27
None, 11.8,3.97, 55.6,49.42,2017-07-03 09:00:00, 12.92,27
None, 12.9,3.62, 49.4,47.32,2017-07-03 10:00:00, 13.37,27
None, 13.4,5.34, 47.3,45.66,2017-07-03 11:00:00, 14.07,27
None, 14.1,4.93, 45.7,46.54,2017-07-03 12:00:00, 14.17,27
None, 14.2,2.5, 46.5,52.13,2017-07-03 13:00:00, 14.08,27
None, 14.1,2.36, 52.1,41.41,2017-07-03 14:00:00, 15.29,27
None, 15.3,2.41, 41.4,37.27,2017-07-03 15:00:00, 15.87,27
None, 15.9,5.29, 37.3,39.38,2017-07-03 16:00:00, 15.53,27
None, 15.5,3.54, 39.4,38.6,2017-07-03 17:00:00, 15.49,27
None, 15.5,4.82, 38.6,41.77,2017-07-03 18:00:00, 15.23,27
None, 15.2,4.66, 41.8,44.83,2017-07-03 19:00:00, 14.78,27
None, 14.8,2.38, 44.8,46.22,2017-07-03 20:00:00, 14.09,27
None, 14.1,4.53, 46.2,49.27,2017-07-03 21:00:00, 13.31,27
None, 13.3,3.33, 49.3,55.55,2017-07-03 22:00:00, 11.89,27
None, 11.9,1.73, 55.6,63.01,2017-07-03 23:00:00, 10.46,27
None, 10.5,0.77, 63.0,75.4,2017-07-04 00:00:00, 8.46,27
None, 8.5,0.65, 75.4,83.0,2017-07-04 01:00:00, 6.807,27
None, 6.8,0.99, 83.0,85.5,2017-07-04 02:00:00, 5.789,27
None, 5.8,0.8, 85.5,92.2,2017-07-04 03:00:00, 4.564,27
None, 4.6,1.07, 92.2,92.2,2017-07-04 04:00:00, 4.25,27
None, 4.3,1.3, 92.2,92.1,2017-07-04 05:00:00, 4.042,27
None, 4.0,1.55, 92.1,88.7,2017-07-04 06:00:00, 4.532,27
None, 4.5,1.18, 88.7,80.8,2017-07-04 07:00:00, 6.651,27
None, 6.7,1.4, 80.8,68.77,2017-07-04 08:00:00, 9.99,27
None, 10.0,0.88, 68.8,61.58,2017-07-04 09:00:00, 11.93,27
None, 11.9,1.81, 61.6,59.94,2017-07-04 10:00:00, 12.49,27
None, 12.5,1.75, 59.9,49.12,2017-07-04 11:00:00, 14.44,27
None, 14.4,1.95, 49.1,45.61,2017-07-04 12:00:00, 15.59,27
None, 15.6,2.14, 45.6,39.55,2017-07-04 13:00:00, 16.48,27
None, 16.5,1.94, 39.6,35.09,2017-07-04 14:00:00, 17.55,27
None, 17.6,2.48, 35.1,30.74,2017-07-04 15:00:00, 18.62,27
None, 18.6,2.06, 30.7,29.18,2017-07-04 16:00:00, 19.08,27
None, 19.1,2.24, 29.2,29.31,2017-07-04 17:00:00, 19.35,27
None, 19.4,2.55, 29.3,31.86,2017-07-04 18:00:00, 18.99,27
None, 19.0,3.09, 31.9,38.68,2017-07-04 19:00:00, 17.77,27
None, 17.8,2.26, 38.7,45.22,2017-07-04 20:00:00, 16.33,27
None, 16.3,2.41, 45.2,52.06,2017-07-04 21:00:00, 15.16,27
None, 15.2,2.21, 52.1,58.6,2017-07-04 22:00:00, 13.98,27
None, 14.0,2.02, 58.6,67.92,2017-07-04 23:00:00, 11.9,27
None, 11.9,1.29, 67.9,74.0,2017-07-05 00:00:00, 10.44,27
None, 10.4,1.74, 74.0,81.8,2017-07-05 01:00:00, 7.92,27
None, 7.9,0.63, 81.8,87.9,2017-07-05 02:00:00, 6.598,27
None, 6.6,0.52, 87.9,91.1,2017-07-05 03:00:00, 5.326,27
None, 5.3,0.44, 91.1,92.6,2017-07-05 04:00:00, 4.279,27
None, 4.3,0.65, 92.6,91.9,2017-07-05 05:00:00, 3.991,27
None, 4.0,0.6, 91.9,85.8,2017-07-05 06:00:00, 5.093,27
None, 5.1,0.75, 85.8,77.5,2017-07-05 07:00:00, 7.27,27
None, 7.3,0.88, 77.5,71.8,2017-07-05 08:00:00, 9.12,27
None, 9.1,1.1, 71.8,64.22,2017-07-05 09:00:00, 11.97,27
None, 12.0,0.88, 64.2,55.38,2017-07-05 10:00:00, 14.47,27
None, 14.5,0.96, 55.4,43.35,2017-07-05 11:00:00, 17.1,27
None, 17.1,0.81, 43.4,34.11,2017-07-05 12:00:00, 18.81,27
None, 18.8,1.19, 34.1,27.21,2017-07-05 13:00:00, 20.46,27
None, 20.5,1.32, 27.2,26.53,2017-07-05 14:00:00, 21.54,27
None, 21.5,1.64, 26.5,25.02,2017-07-05 15:00:00, 22.87,27
None, 22.9,1.68, 25.0,22.22,2017-07-05 16:00:00, 23.79,27
None, 23.8,1.99, 22.2,21.15,2017-07-05 17:00:00, 24.6,27
None, 24.6,1.82, 21.2,20.31,2017-07-05 18:00:00, 25.34,27
None, 25.3,1.46, 20.3,20.0,2017-07-05 19:00:00, 25.71,27
None, 25.7,1.11, 20.0,29.38,2017-07-05 20:00:00, 24.31,27
None, 24.3,1.03, 29.4,47.78,2017-07-05 21:00:00, 19.1,27
None, 19.1,0.58, 47.8,60.75,2017-07-05 22:00:00, 15.76,27
None, 15.8,0.87, 60.8,71.2,2017-07-05 23:00:00, 13.29,27
None, 13.3,0.74, 71.2,78.2,2017-07-06 00:00:00, 11.37,27
None, 11.4,0.87, 78.2,80.5,2017-07-06 01:00:00, 9.88,27
None, 9.9,0.52, 80.5,85.9,2017-07-06 02:00:00, 8.5,27
None, 8.5,0.9, 85.9,86.3,2017-07-06 03:00:00, 7.53,27
None, 7.5,0.71, 86.3,89.1,2017-07-06 04:00:00, 6.915,27
None, 6.9,0.71, 89.1,89.1,2017-07-06 05:00:00, 6.334,27
