WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
227.6,2022-06-25 00:00:00, None,76.5,26
153.9,2022-06-25 01:00:00, None,77.6,26
253.7,2022-06-25 02:00:00, None,83.4,26
199.3,2022-06-25 03:00:00, None,85.2,26
165.1,2022-06-25 04:00:00, None,86.2,26
177.1,2022-06-25 05:00:00, None,85.1,26
24.6,2022-06-25 06:00:00, None,90.5,26
3.0,2022-06-25 07:00:00, None,69.1,26
320.2,2022-06-25 08:00:00, None,61.0,26
316.1,2022-06-25 09:00:00, None,45.8,26
320.9,2022-06-25 10:00:00, None,46.9,26
323.7,2022-06-25 11:00:00, None,44.2,26
321.0,2022-06-25 12:00:00, None,40.6,26
324.5,2022-06-25 13:00:00, None,38.5,26
317.9,2022-06-25 14:00:00, None,33.7,26
300.5,2022-06-25 15:00:00, None,27.1,26
297.8,2022-06-25 16:00:00, None,30.0,26
300.8,2022-06-25 17:00:00, None,24.2,26
300.5,2022-06-25 18:00:00, None,32.6,26
330.4,2022-06-25 19:00:00, None,43.6,26
310.0,2022-06-25 20:00:00, None,56.5,26
358.1,2022-06-25 21:00:00, None,67.7,26
357.7,2022-06-25 22:00:00, None,70.8,26
15.5,2022-06-25 23:00:00, None,77.3,26
96.6,2022-06-26 00:00:00, None,77.7,26
223.8,2022-06-26 01:00:00, None,73.7,26
299.5,2022-06-26 02:00:00, None,81.1,26
229.1,2022-06-26 03:00:00, None,78.8,26
144.1,2022-06-26 04:00:00, None,77.2,26
220.6,2022-06-26 05:00:00, None,79.8,26
328.1,2022-06-26 06:00:00, None,81.9,26
14.9,2022-06-26 07:00:00, None,64.2,26
314.9,2022-06-26 08:00:00, None,66.7,26
317.3,2022-06-26 09:00:00, None,53.2,26
321.7,2022-06-26 10:00:00, None,44.8,26
330.5,2022-06-26 11:00:00, None,45.9,26
341.7,2022-06-26 12:00:00, None,39.8,26
343.8,2022-06-26 13:00:00, None,33.6,26
308.2,2022-06-26 14:00:00, None,29.2,26
300.9,2022-06-26 15:00:00, None,23.2,26
305.8,2022-06-26 16:00:00, None,27.7,26
305.6,2022-06-26 17:00:00, None,28.4,26
313.7,2022-06-26 18:00:00, None,37.7,26
323.6,2022-06-26 19:00:00, None,44.3,26
300.8,2022-06-26 20:00:00, None,59.9,26
71.2,2022-06-26 21:00:00, None,66.3,26
56.2,2022-06-26 22:00:00, None,73.4,26
139.1,2022-06-26 23:00:00, None,73.9,26
260.3,2022-06-27 00:00:00, None,76.5,26
268.6,2022-06-27 01:00:00, None,77.5,26
25.4,2022-06-27 02:00:00, None,82.4,26
262.0,2022-06-27 03:00:00, None,81.6,26
179.1,2022-06-27 04:00:00, None,84.4,26
201.9,2022-06-27 05:00:00, None,77.7,26
319.2,2022-06-27 06:00:00, None,77.9,26
350.0,2022-06-27 07:00:00, None,66.2,26
326.1,2022-06-27 08:00:00, None,67.8,26
315.1,2022-06-27 09:00:00, None,47.7,26
312.2,2022-06-27 10:00:00, None,50.1,26
322.8,2022-06-27 11:00:00, None,44.6,26
324.7,2022-06-27 12:00:00, None,36.0,26
326.7,2022-06-27 13:00:00, None,30.1,26
328.4,2022-06-27 14:00:00, None,38.3,26
335.1,2022-06-27 15:00:00, None,32.4,26
321.3,2022-06-27 16:00:00, None,41.8,26
301.0,2022-06-27 17:00:00, None,37.2,26
203.5,2022-06-27 18:00:00, None,32.2,26
312.3,2022-06-27 19:00:00, None,35.3,26
311.4,2022-06-27 20:00:00, None,65.3,26
167.3,2022-06-27 21:00:00, None,76.6,26
0.5,2022-06-27 22:00:00, None,75.5,26
160.5,2022-06-27 23:00:00, None,70.2,26
133.2,2022-06-28 00:00:00, None,62.1,26
127.2,2022-06-28 01:00:00, None,65.1,26
106.5,2022-06-28 02:00:00, None,67.1,26
113.7,2022-06-28 03:00:00, None,68.0,26
105.0,2022-06-28 04:00:00, None,63.8,26
112.9,2022-06-28 05:00:00, None,64.6,26
