ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,4.0, None,2016-04-08, None,23.5,15,,,,,,
, None,8.0, None,2016-04-09, None,20.0,15,,,,,,
, None,1.5, None,2016-04-10, None,20.0,15,,,,,,
, None,2.0, None,2016-04-11, None,21.0,15,,,,,,
, None,2.5, None,2016-04-12, None,19.0,15,,,,,,
, None,4.5, None,2016-04-13, None,17.0,15,,,,,,
, None,5.5, None,2016-04-14, None,16.0,15,,,,,,
,,,,2016-04-08 00:00:00,,,15,, None,0.479, None,72.59,10.47
,,,,2016-04-08 01:00:00,,,15,, None,0.801, None,74.7,9.43
,,,,2016-04-08 02:00:00,,,15,, None,1.694, None,72.67,8.98
,,,,2016-04-08 03:00:00,,,15,, None,1.917, None,77.81,8.3
,,,,2016-04-08 04:00:00,,,15,, None,1.74, None,80.3,7.573
,,,,2016-04-08 05:00:00,,,15,, None,1.528, None,81.4,6.778
,,,,2016-04-08 06:00:00,,,15,, None,1.527, None,83.2,6.01
,,,,2016-04-08 07:00:00,,,15,, None,0.93, None,81.5,5.668
,,,,2016-04-08 08:00:00,,,15,, None,0.804, None,76.95,7.484
,,,,2016-04-08 09:00:00,,,15,, None,0.519, None,66.89,10.35
,,,,2016-04-08 10:00:00,,,15,, None,1.412, None,66.54,12.03
,,,,2016-04-08 11:00:00,,,15,, None,1.329, None,54.54,13.94
,,,,2016-04-08 12:00:00,,,15,, None,1.777, None,49.95,15.07
,,,,2016-04-08 13:00:00,,,15,, None,1.551, None,42.98,17.04
,,,,2016-04-08 14:00:00,,,15,, None,2.832, None,43.04,17.36
,,,,2016-04-08 15:00:00,,,15,, None,2.32, None,37.21,19.36
,,,,2016-04-08 16:00:00,,,15,, None,2.166, None,33.42,20.96
,,,,2016-04-08 17:00:00,,,15,, None,1.169, None,27.54,23.64
,,,,2016-04-08 18:00:00,,,15,, None,1.447, None,32.27,21.77
,,,,2016-04-08 19:00:00,,,15,, None,2.831, None,37.08,20.47
,,,,2016-04-08 20:00:00,,,15,, None,1.294, None,40.61,20.18
,,,,2016-04-08 21:00:00,,,15,, None,2.748, None,41.45,19.48
,,,,2016-04-08 22:00:00,,,15,, None,3.91, None,24.31,20.96
,,,,2016-04-08 23:00:00,,,15,, None,6.676, None,22.34,20.23
,,,,2016-04-09 00:00:00,,,15,, None,3.612, None,25.65,18.48
,,,,2016-04-09 01:00:00,,,15,, None,1.953, None,26.28,17.53
,,,,2016-04-09 02:00:00,,,15,, None,2.536, None,29.03,16.33
,,,,2016-04-09 03:00:00,,,15,, None,2.039, None,40.79,12.59
,,,,2016-04-09 04:00:00,,,15,, None,2.397, None,38.37,12.1
,,,,2016-04-09 05:00:00,,,15,, None,2.994, None,34.34,12.31
,,,,2016-04-09 06:00:00,,,15,, None,1.562, None,39.67,10.67
,,,,2016-04-09 07:00:00,,,15,, None,1.96, None,49.81,8.3
,,,,2016-04-09 08:00:00,,,15,, None,1.44, None,51.51,8.65
,,,,2016-04-09 09:00:00,,,15,, None,1.127, None,40.28,12.56
,,,,2016-04-09 10:00:00,,,15,, None,2.175, None,32.26,14.36
,,,,2016-04-09 11:00:00,,,15,, None,1.51, None,28.22,15.38
,,,,2016-04-09 12:00:00,,,15,, None,1.434, None,27.1,16.28
,,,,2016-04-09 13:00:00,,,15,, None,2.439, None,27.15,16.63
,,,,2016-04-09 14:00:00,,,15,, None,2.478, None,25.94,17.61
,,,,2016-04-09 15:00:00,,,15,, None,2.514, None,24.22,18.62
,,,,2016-04-09 16:00:00,,,15,, None,2.514, None,22.71,18.97
,,,,2016-04-09 17:00:00,,,15,, None,2.553, None,20.95,19.73
,,,,2016-04-09 18:00:00,,,15,, None,2.401, None,21.24,19.77
,,,,2016-04-09 19:00:00,,,15,, None,1.646, None,23.42,19.18
,,,,2016-04-09 20:00:00,,,15,, None,1.911, None,27.47,17.04
,,,,2016-04-09 21:00:00,,,15,, None,1.008, None,35.93,14.61
,,,,2016-04-09 22:00:00,,,15,, None,1.523, None,45.36,11.98
,,,,2016-04-09 23:00:00,,,15,, None,1.817, None,47.5,10.71
,,,,2016-04-10 00:00:00,,,15,, None,1.647, None,48.17,9.85
,,,,2016-04-10 01:00:00,,,15,, None,1.763, None,49.1,9.12
,,,,2016-04-10 02:00:00,,,15,, None,3.398, None,51.87,8.44
,,,,2016-04-10 03:00:00,,,15,, None,1.845, None,78.39,7.598
,,,,2016-04-10 04:00:00,,,15,, None,2.911, None,92.4,6.464
,,,,2016-04-10 05:00:00,,,15,, None,2.887, None,83.2,6.111
,,,,2016-04-10 06:00:00,,,15,, None,2.533, None,87.5,5.267
,,,,2016-04-10 07:00:00,,,15,, None,2.62, None,81.6,4.614
,,,,2016-04-10 08:00:00,,,15,, None,2.411, None,76.6,6.325
,,,,2016-04-10 09:00:00,,,15,, None,0.612, None,64.6,9.2
,,,,2016-04-10 10:00:00,,,15,, None,0.674, None,56.03,10.81
,,,,2016-04-10 11:00:00,,,15,, None,1.806, None,54.64,11.89
,,,,2016-04-10 12:00:00,,,15,, None,2.355, None,60.84,12.91
,,,,2016-04-10 13:00:00,,,15,, None,1.733, None,62.92,14.54
,,,,2016-04-10 14:00:00,,,15,, None,1.856, None,76.76,16.87
,,,,2016-04-10 15:00:00,,,15,, None,2.423, None,45.63,17.86
,,,,2016-04-10 16:00:00,,,15,, None,2.22, None,54.68,19.12
,,,,2016-04-10 17:00:00,,,15,, None,2.317, None,43.61,19.95
,,,,2016-04-10 18:00:00,,,15,, None,2.357, None,48.88,19.58
