WDIR_VECT,time,TEMP_MEAN,week_of_year
359.8,2019-11-05 00:00:00,6.4,45
4.4,2019-11-05 01:00:00,6.6,45
298.5,2019-11-05 02:00:00,7.1,45
18.6,2019-11-05 03:00:00,6.9,45
7.7,2019-11-05 04:00:00,6.8,45
278.0,2019-11-05 17:00:00,9.7,45
258.5,2019-11-05 18:00:00,8.6,45
338.1,2019-11-05 19:00:00,8.1,45
6.3,2019-11-05 20:00:00,7.0,45
359.9,2019-11-05 21:00:00,6.8,45
2.9,2019-11-05 22:00:00,6.6,45
1.7,2019-11-05 23:00:00,6.5,45
6.2,2019-11-06 00:00:00,6.4,45
358.7,2019-11-06 01:00:00,6.1,45
353.4,2019-11-06 09:00:00,5.3,45
29.3,2019-11-06 10:00:00,7.9,45
50.0,2019-11-06 11:00:00,9.3,45
42.0,2019-11-06 12:00:00,10.3,45
245.8,2019-11-06 13:00:00,12.2,45
256.1,2019-11-06 14:00:00,12.2,45
261.5,2019-11-06 15:00:00,11.9,45
304.5,2019-11-06 16:00:00,10.9,45
335.8,2019-11-06 17:00:00,10.2,45
6.1,2019-11-06 18:00:00,8.9,45
3.9,2019-11-06 19:00:00,8.9,45
11.8,2019-11-06 20:00:00,8.7,45
5.0,2019-11-06 21:00:00,8.3,45
7.8,2019-11-06 22:00:00,8.5,45
50.3,2019-11-08 10:00:00,9.5,45
72.8,2019-11-08 11:00:00,10.1,45
7.9,2019-11-08 12:00:00,10.5,45
346.3,2019-11-08 13:00:00,12.7,45
16.7,2019-11-08 14:00:00,11.5,45
11.9,2019-11-08 15:00:00,12.1,45
19.4,2019-11-08 16:00:00,11.3,45
75.3,2019-11-08 17:00:00,12.0,45
345.2,2019-11-08 18:00:00,11.1,45
326.5,2019-11-08 19:00:00,10.2,45
166.2,2019-11-08 20:00:00,9.9,45
171.5,2019-11-08 21:00:00,10.3,45
228.4,2019-11-08 22:00:00,9.7,45
105.9,2019-11-08 23:00:00,9.3,45
241.0,2019-11-09 00:00:00,8.8,45
20.5,2019-11-09 01:00:00,8.6,45
18.6,2019-11-09 12:00:00,8.6,45
11.4,2019-11-09 13:00:00,8.9,45
15.4,2019-11-09 14:00:00,9.0,45
18.6,2019-11-09 15:00:00,9.2,45
17.4,2019-11-09 16:00:00,9.3,45
11.4,2019-11-09 17:00:00,9.3,45
16.3,2019-11-09 18:00:00,9.3,45
17.7,2019-11-09 19:00:00,9.4,45
15.1,2019-11-09 20:00:00,9.3,45
2.0,2019-11-09 21:00:00,9.3,45
352.4,2019-11-09 22:00:00,9.2,45
335.5,2019-11-09 23:00:00,9.2,45
350.4,2019-11-10 00:00:00,9.3,45
156.3,2019-11-10 11:00:00,9.7,45
217.0,2019-11-10 12:00:00,9.8,45
209.4,2019-11-10 13:00:00,11.3,45
237.5,2019-11-10 14:00:00,11.8,45
256.4,2019-11-10 15:00:00,11.4,45
263.8,2019-11-10 16:00:00,10.7,45
291.6,2019-11-10 17:00:00,10.0,45
16.6,2019-11-10 18:00:00,9.4,45
17.6,2019-11-10 19:00:00,9.1,45
14.0,2019-11-10 20:00:00,8.6,45
8.7,2019-11-10 21:00:00,8.2,45
357.1,2019-11-10 22:00:00,8.1,45
353.4,2019-11-10 23:00:00,8.1,45
230.5,2019-11-11 00:00:00,7.7,45
6.9,2019-11-11 01:00:00,7.2,45
358.7,2019-11-11 10:00:00,7.3,45
5.7,2019-11-11 11:00:00,8.3,45
231.7,2019-11-11 12:00:00,9.0,45
18.7,2019-11-11 13:00:00,9.7,45
294.4,2019-11-11 14:00:00,10.3,45
9.9,2019-11-11 15:00:00,10.0,45
15.5,2019-11-11 16:00:00,9.6,45
199.5,2019-11-11 17:00:00,9.7,45
27.7,2019-11-11 18:00:00,9.5,45
196.0,2019-11-11 19:00:00,9.2,45
234.8,2019-11-11 20:00:00,9.3,45
326.7,2019-11-11 21:00:00,9.2,45
301.6,2019-11-11 22:00:00,9.2,45
2.2,2019-11-11 23:00:00,8.6,45
