WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
12.8, None, None, None, None,2020-12-02 00:00:00, 83.1, None,49
12.0, None, None, None, None,2020-12-02 01:00:00, 84.0, None,49
13.2, None, None, None, None,2020-12-02 02:00:00, 85.4, None,49
11.3, None, None, None, None,2020-12-02 03:00:00, 86.1, None,49
10.0, None, None, None, None,2020-12-02 04:00:00, 87.3, None,49
13.7, None, None, None, None,2020-12-02 05:00:00, 83.4, None,49
7.0, None, None, None, None,2020-12-02 06:00:00, 84.3, None,49
5.3, None, None, None, None,2020-12-02 07:00:00, 84.1, None,49
6.2, None, None, None, None,2020-12-02 08:00:00, 83.2, None,49
12.2, None, None, None, None,2020-12-02 09:00:00, 80.1, None,49
17.6, None, None, None, None,2020-12-02 10:00:00, 77.3, None,49
12.8, None, None, None, None,2020-12-02 11:00:00, 73.2, None,49
11.7, None, None, None, None,2020-12-02 12:00:00, 69.5, None,49
10.8, None, None, None, None,2020-12-02 13:00:00, 67.5, None,49
17.5, None, None, None, None,2020-12-02 14:00:00, 63.9, None,49
20.4, None, None, None, None,2020-12-02 15:00:00, 61.8, None,49
19.2, None, None, None, None,2020-12-02 16:00:00, 63.6, None,49
16.8, None, None, None, None,2020-12-02 17:00:00, 65.4, None,49
2.6, None, None, None, None,2020-12-02 18:00:00, 66.7, None,49
2.2, None, None, None, None,2020-12-02 19:00:00, 68.6, None,49
337.7, None, None, None, None,2020-12-02 20:00:00, 69.5, None,49
13.4, None, None, None, None,2020-12-02 21:00:00, 68.2, None,49
358.7, None, None, None, None,2020-12-02 22:00:00, 70.1, None,49
13.2, None, None, None, None,2020-12-02 23:00:00, 70.1, None,49
7.6, None, None, None, None,2020-12-03 00:00:00, 72.8, None,49
3.5, None, None, None, None,2020-12-03 01:00:00, 74.1, None,49
11.0, None, None, None, None,2020-12-03 02:00:00, 77.1, None,49
10.2, None, None, None, None,2020-12-03 03:00:00, 77.8, None,49
9.8, None, None, None, None,2020-12-03 04:00:00, 80.9, None,49
9.1, None, None, None, None,2020-12-03 05:00:00, 80.1, None,49
21.4, None, None, None, None,2020-12-03 06:00:00, 81.8, None,49
9.0, None, None, None, None,2020-12-03 07:00:00, 82.6, None,49
10.1, None, None, None, None,2020-12-03 08:00:00, 81.6, None,49
15.9, None, None, None, None,2020-12-03 09:00:00, 79.7, None,49
18.4, None, None, None, None,2020-12-03 10:00:00, 79.8, None,49
25.5, None, None, None, None,2020-12-03 11:00:00, 81.9, None,49
47.8, None, None, None, None,2020-12-03 12:00:00, 81.8, None,49
42.3, None, None, None, None,2020-12-03 13:00:00, 81.6, None,49
18.7, None, None, None, None,2020-12-03 14:00:00, 82.7, None,49
55.5, None, None, None, None,2020-12-03 15:00:00, 80.3, None,49
88.1, None, None, None, None,2020-12-03 16:00:00, 81.1, None,49
57.9, None, None, None, None,2020-12-03 17:00:00, 81.3, None,49
20.8, None, None, None, None,2020-12-03 18:00:00, 81.5, None,49
9.1, None, None, None, None,2020-12-03 19:00:00, 83.2, None,49
2.9, None, None, None, None,2020-12-03 20:00:00, 83.5, None,49
10.7, None, None, None, None,2020-12-03 21:00:00, 83.2, None,49
16.6, None, None, None, None,2020-12-03 22:00:00, 82.4, None,49
1.8, None, None, None, None,2020-12-03 23:00:00, 83.6, None,49
4.0, None, None, None, None,2020-12-04 00:00:00, 84.5, None,49
33.5, None, None, None, None,2020-12-04 01:00:00, 83.8, None,49
18.9, None, None, None, None,2020-12-04 02:00:00, 88.1, None,49
16.8, None, None, None, None,2020-12-04 03:00:00, 90.1, None,49
16.1, None, None, None, None,2020-12-04 04:00:00, 89.6, None,49
359.9, None, None, None, None,2020-12-04 05:00:00, 90.7, None,49
0.7, None, None, None, None,2020-12-04 06:00:00, 91.5, None,49
35.3, None, None, None, None,2020-12-04 07:00:00, 87.9, None,49
28.9, None, None, None, None,2020-12-04 08:00:00, 85.1, None,49
43.0, None, None, None, None,2020-12-04 09:00:00, 82.5, None,49
7.2, None, None, None, None,2020-12-04 10:00:00, 79.2, None,49
48.1, None, None, None, None,2020-12-04 11:00:00, 70.3, None,49
34.6, None, None, None, None,2020-12-04 12:00:00, 62.7, None,49
30.0, None, None, None, None,2020-12-04 13:00:00, 56.7, None,49
36.7, None, None, None, None,2020-12-04 14:00:00, 57.2, None,49
32.1, None, None, None, None,2020-12-04 15:00:00, 64.6, None,49
18.0, None, None, None, None,2020-12-04 16:00:00, 67.7, None,49
27.5, None, None, None, None,2020-12-04 17:00:00, 72.3, None,49
9.6, None, None, None, None,2020-12-04 18:00:00, 81.5, None,49
335.4, None, None, None, None,2020-12-04 19:00:00, 85.3, None,49
31.3, None, None, None, None,2020-12-04 20:00:00, 83.7, None,49
21.3, None, None, None, None,2020-12-04 21:00:00, 76.8, None,49
28.1, None, None, None, None,2020-12-04 22:00:00, 75.3, None,49
20.3, None, None, None, None,2020-12-04 23:00:00, 77.6, None,49
22.8, None, None, None, None,2020-12-05 00:00:00, 78.8, None,49
14.9, None, None, None, None,2020-12-05 01:00:00, 83.9, None,49
20.6, None, None, None, None,2020-12-05 02:00:00, 81.3, None,49
22.6, None, None, None, None,2020-12-05 03:00:00, 76.1, None,49
17.4, None, None, None, None,2020-12-05 04:00:00, 74.1, None,49
21.1, None, None, None, None,2020-12-05 05:00:00, 73.8, None,49
19.6, None, None, None, None,2020-12-05 06:00:00, 69.9, None,49
2.6, None, None, None, None,2020-12-05 07:00:00, 76.8, None,49
17.2, None, None, None, None,2020-12-05 08:00:00, 78.6, None,49
5.6, None, None, None, None,2020-12-05 09:00:00, 79.3, None,49
15.3, None, None, None, None,2020-12-05 10:00:00, 74.1, None,49
7.2, None, None, None, None,2020-12-05 11:00:00, 68.2, None,49
20.2, None, None, None, None,2020-12-05 12:00:00, 64.0, None,49
10.9, None, None, None, None,2020-12-05 13:00:00, 60.5, None,49
2.8, None, None, None, None,2020-12-05 14:00:00, 59.0, None,49
6.1, None, None, None, None,2020-12-05 15:00:00, 55.2, None,49
4.2, None, None, None, None,2020-12-05 16:00:00, 55.1, None,49
6.8, None, None, None, None,2020-12-05 17:00:00, 60.5, None,49
13.7, None, None, None, None,2020-12-05 18:00:00, 64.4, None,49
17.3, None, None, None, None,2020-12-05 19:00:00, 68.8, None,49
9.9, None, None, None, None,2020-12-05 20:00:00, 71.9, None,49
9.3, None, None, None, None,2020-12-05 21:00:00, 70.0, None,49
24.8, None, None, None, None,2020-12-05 22:00:00, 73.5, None,49
332.9, None, None, None, None,2020-12-05 23:00:00, 80.4, None,49
9.7, None, None, None, None,2020-12-06 00:00:00, 78.0, None,49
11.7, None, None, None, None,2020-12-06 01:00:00, 75.5, None,49
0.1, None, None, None, None,2020-12-06 02:00:00, 74.1, None,49
357.1, None, None, None, None,2020-12-06 03:00:00, 74.0, None,49
10.1, None, None, None, None,2020-12-06 04:00:00, 74.6, None,49
321.3, None, None, None, None,2020-12-06 05:00:00, 74.0, None,49
341.2, None, None, None, None,2020-12-06 06:00:00, 75.6, None,49
84.3, None, None, None, None,2020-12-06 07:00:00, 75.9, None,49
105.2, None, None, None, None,2020-12-06 08:00:00, 84.2, None,49
127.2, None, None, None, None,2020-12-06 09:00:00, 88.3, None,49
124.2, None, None, None, None,2020-12-06 10:00:00, 87.8, None,49
129.0, None, None, None, None,2020-12-06 11:00:00, 87.7, None,49
120.8, None, None, None, None,2020-12-06 12:00:00, 85.2, None,49
116.4, None, None, None, None,2020-12-06 13:00:00, 85.8, None,49
118.6, None, None, None, None,2020-12-06 14:00:00, 85.1, None,49
111.1, None, None, None, None,2020-12-06 15:00:00, 84.9, None,49
115.5, None, None, None, None,2020-12-06 16:00:00, 86.5, None,49
113.4, None, None, None, None,2020-12-06 17:00:00, 87.2, None,49
87.8, None, None, None, None,2020-12-06 18:00:00, 88.3, None,49
69.4, None, None, None, None,2020-12-06 19:00:00, 88.3, None,49
51.5, None, None, None, None,2020-12-06 20:00:00, 88.6, None,49
21.3, None, None, None, None,2020-12-06 21:00:00, 90.5, None,49
23.1, None, None, None, None,2020-12-06 22:00:00, 91.0, None,49
336.1, None, None, None, None,2020-12-06 23:00:00, 90.9, None,49
12.0, None, None, None, None,2020-12-07 00:00:00, 91.7, None,49
36.3, None, None, None, None,2020-12-07 01:00:00, 92.0, None,49
353.0, None, None, None, None,2020-12-07 02:00:00, 92.5, None,49
