pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 1.813, 89.4, 10.9, 89.0, 0.0, 1.8, 1.9, 0.0, -0.1, 0.0,2021-05-14 00:00:00, 16.0, 15.59,20
None, 1.766, 90.5, 10.9, 91.0, 1.0, 1.8, 1.6, 1.0, 0.0, 0.0,2021-05-14 01:00:00, 16.0, 15.6,20
None, 1.195, 92.0, 10.9, 92.0, 0.0, 1.2, 1.1, 0.0, 0.0, 0.0,2021-05-14 02:00:00, 16.0, 15.69,20
None, 1.465, 91.6, 10.9, 92.0, 0.0, 1.5, 1.1, 0.0, -0.1, 0.0,2021-05-14 03:00:00, 16.0, 15.67,20
None, 0.134, 93.7, 10.9, 94.0, -1.0, 0.1, 0.2, -1.0, 0.0, 0.0,2021-05-14 04:00:00, 16.0, 15.67,20
None, 0.371, 94.0, 10.9, 94.0, -1.0, 0.4, -0.2, -1.0, -0.1, 0.0,2021-05-14 05:00:00, 16.0, 15.72,20
None, 0.038, 94.8, 10.9, 95.0, -1.0, 0.0, -0.2, -1.0, 0.0, 0.0,2021-05-14 06:00:00, 16.0, 15.72,20
None, 1.433, 96.2, 1.4, 96.0, 1.0, 1.4, 0.0, 1.0, 0.2, 0.0,2021-05-14 07:00:00, 16.0, 15.79,20
None, 2.97, 92.1, 3.9, 92.0, 2.0, 3.0, 0.0, 2.0, 0.4, 0.0,2021-05-14 08:00:00, 15.0, 15.42,20
None, 6.583, 81.8, 6.4, 82.0, 4.0, 6.6, 0.0, 4.0, 0.1, -1.0,2021-05-14 09:00:00, 15.0, 14.57,20
None, None, None, 11.0, 67.0, 5.0, 10.3, 0.0, None, 0.3, 1.0,2021-05-14 10:00:00, 15.0, None,20
None, 9.87, 74.73, 11.8, 75.0, 5.0, 9.9, 0.0, 5.0, None, None,2021-05-14 11:00:00, None, 13.89,20
None, 13.54, 47.9, 14.4, 48.0, 2.0, 13.5, 0.0, 2.0, 0.3, 0.0,2021-05-14 12:00:00, 13.0, 13.47,20
None, 14.47, 43.05, 14.9, 43.0, 2.0, 14.5, 0.0, 2.0, -0.1, -1.0,2021-05-14 13:00:00, 13.0, 12.87,20
None, 14.69, 43.28, 15.4, 43.0, 3.0, 14.7, 0.0, 3.0, -0.1, 0.0,2021-05-14 14:00:00, 13.0, 12.9,20
None, 15.9, 40.89, 15.8, 41.0, 3.0, 15.9, 0.0, 3.0, None, None,2021-05-14 15:00:00, None, 11.51,20
None, 9.75, 83.6, 16.3, 84.0, 7.0, 9.8, 0.0, 7.0, -0.2, -2.0,2021-05-14 16:00:00, 9.0, 9.49,20
None, 7.553, 92.4, 16.3, 92.0, 6.0, 7.6, 0.0, 6.0, -0.5, 1.0,2021-05-14 17:00:00, 10.0, 10.32,20
None, 7.648, 85.4, 16.3, 85.0, 5.0, 7.6, 0.0, 5.0, 0.0, -1.0,2021-05-14 18:00:00, 9.0, 9.13,20
None, 7.731, 89.1, 7.7, 89.0, 6.0, 7.7, 6.7, 6.0, -0.1, 1.0,2021-05-14 19:00:00, 10.0, 9.54,20
None, 4.825, 89.5, 7.8, 90.0, 3.0, 4.8, 4.8, 3.0, -0.1, 1.0,2021-05-14 20:00:00, 10.0, 10.17,20
