pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 1.974, 70.9, 15.5, None, 31.45, 0.872, 153.9, -3.0, None, 2.0, 2.2, -3.0, 0.0, None, 0.0, 71.0,2021-05-14 00:00:00, -6999.0, -6999.0,20
None, 1.181, 74.49, 15.5, None, 15.88, 1.468, 163.5, -3.0, None, 1.2, 1.1, -3.0, 0.0, None, 0.0, 74.0,2021-05-14 01:00:00, -6999.0, -6999.0,20
None, 0.143, 78.62, 15.5, None, 10.64, 1.217, 161.0, -3.0, None, 0.1, 0.0, -3.0, 0.0, None, 0.0, 79.0,2021-05-14 02:00:00, -6999.0, -6999.0,20
None, -0.787, 80.6, 15.5, None, 41.25, 0.309, 169.9, -4.0, None, -0.8, -0.9, -4.0, 0.0, None, 0.0, 81.0,2021-05-14 03:00:00, -6999.0, -6999.0,20
None, -1.232, 83.7, 15.5, None, 51.28, 1.127, 169.5, -4.0, None, -1.2, -1.5, -4.0, 0.0, None, 0.0, 84.0,2021-05-14 04:00:00, -6999.0, -6999.0,20
None, -1.902, 85.7, 15.5, None, 26.67, 0.521, 172.5, -3.0, None, -1.9, -1.9, -3.0, 0.0, None, 0.0, 86.0,2021-05-14 05:00:00, -6999.0, -6999.0,20
None, -1.66, 85.0, 15.5, None, 52.78, 0.485, 161.4, -4.0, None, -1.7, -2.0, -4.0, 0.0, None, 0.0, 85.0,2021-05-14 06:00:00, -6999.0, -6999.0,20
None, 1.018, 78.4, 1.0, None, 63.01, 0.992, 108.6, -2.0, None, 1.0, -1.7, -2.0, 0.0, None, 0.0, 78.0,2021-05-14 07:00:00, -6999.0, -6999.0,20
None, 7.112, 56.02, 7.0, None, 58.51, 0.698, 164.1, -1.0, None, 7.1, -1.7, -1.0, 0.0, None, 0.0, 56.0,2021-05-14 08:00:00, -6999.0, -6999.0,20
None, 9.68, 43.92, 10.0, None, 68.47, 2.803, 161.8, -2.0, None, 9.7, -1.7, -2.0, 0.0, None, 0.0, 44.0,2021-05-14 09:00:00, -6999.0, -6999.0,20
None, 13.17, 32.96, 13.3, None, 33.99, 4.791, 161.5, -3.0, None, 13.2, -1.7, -3.0, 0.0, None, 0.0, 33.0,2021-05-14 10:00:00, -6999.0, -6999.0,20
None, 15.36, 28.86, 15.9, None, 73.27, 6.416, 80.7, -3.0, None, 15.4, -1.7, -3.0, 0.0, None, 0.0, 29.0,2021-05-14 11:00:00, -6999.0, -6999.0,20
None, 16.06, 28.23, 16.6, None, 44.97, 7.491, 358.0, -2.0, None, 16.1, -1.7, -2.0, 0.0, None, 0.0, 28.0,2021-05-14 12:00:00, -6999.0, -6999.0,20
None, 17.06, 25.31, 17.9, None, 35.56, 10.56, 5.001, -3.0, None, 17.1, -1.7, -3.0, 0.0, None, 0.0, 25.0,2021-05-14 13:00:00, -6999.0, -6999.0,20
None, 18.52, 24.22, 18.4, None, 26.62, 11.21, 351.7, -2.0, None, 18.5, -1.7, -2.0, 0.0, None, 0.0, 24.0,2021-05-14 14:00:00, -6999.0, -6999.0,20
None, 16.88, 24.31, 18.5, None, 24.58, 14.24, 346.4, -3.0, None, 16.9, -1.7, -3.0, 0.0, None, 0.0, 24.0,2021-05-14 15:00:00, -6999.0, -6999.0,20
None, 17.08, 26.73, 18.5, None, 27.01, 12.52, 359.7, -2.0, None, 17.1, -1.7, -2.0, 0.0, None, 0.0, 27.0,2021-05-14 16:00:00, -6999.0, -6999.0,20
None, 18.01, 24.25, 18.5, None, 31.3, 9.32, 1.375, -3.0, None, 18.0, -1.7, -3.0, 0.0, None, 0.0, 24.0,2021-05-14 17:00:00, -6999.0, -6999.0,20
None, 17.32, 25.56, 18.5, None, 25.67, 11.15, 350.7, -2.0, None, 17.3, -1.7, -2.0, 0.0, None, 0.0, 26.0,2021-05-14 18:00:00, -6999.0, -6999.0,20
None, 16.94, 27.18, 17.4, None, 28.83, 8.8, 352.2, -2.0, None, 16.9, 16.7, -2.0, 0.0, None, 0.0, 27.0,2021-05-14 19:00:00, -6999.0, -6999.0,20
None, 15.4, 31.85, 17.4, None, 48.64, 5.164, 15.12, -1.0, None, 15.4, 15.5, -1.0, 0.0, None, 0.0, 32.0,2021-05-14 20:00:00, -6999.0, -6999.0,20
None, 14.01, 37.2, 17.4, None, 54.77, 4.367, 322.1, 0.0, None, 14.0, 14.1, 0.0, 0.0, None, 0.0, 37.0,2021-05-14 21:00:00, -6999.0, -6999.0,20
None, 10.72, 45.21, 17.4, None, 26.29, 5.313, 328.8, -1.0, None, 10.7, 10.8, -1.0, 0.0, None, 0.0, 45.0,2021-05-14 22:00:00, -6999.0, -6999.0,20
None, 8.23, 51.85, 17.4, None, 19.81, 6.118, 321.7, -1.0, None, 8.2, 8.4, -1.0, 0.0, None, 0.0, 52.0,2021-05-14 23:00:00, -6999.0, -6999.0,20
None, 5.833, 60.65, 17.4, None, 62.12, 1.542, 281.7, -1.0, None, 5.8, 6.0, -1.0, 0.0, None, 0.0, 61.0,2021-05-15 00:00:00, -6999.0, -6999.0,20
None, 4.215, 68.88, 17.4, None, 36.78, 1.192, 168.0, -1.0, None, 4.2, 4.3, -1.0, 0.0, None, 0.0, 69.0,2021-05-15 01:00:00, -6999.0, -6999.0,20
None, 2.613, 73.1, 17.4, None, 49.99, 0.596, 151.8, -1.0, None, 2.6, 2.6, -1.0, 0.0, None, 0.0, 73.0,2021-05-15 02:00:00, -6999.0, -6999.0,20
None, 1.883, 75.08, 17.4, None, 59.43, 0.074, 196.1, -2.0, None, 1.9, 1.8, -2.0, 0.0, None, 0.0, 75.0,2021-05-15 03:00:00, -6999.0, -6999.0,20
None, 1.104, 80.8, 17.4, None, 11.97, 0.867, 157.5, -2.0, None, 1.1, 1.0, -2.0, 0.0, None, 0.0, 81.0,2021-05-15 04:00:00, -6999.0, -6999.0,20
None, -0.1, 83.7, 17.4, None, 67.03, 0.733, 155.0, -2.0, None, -0.1, -0.1, -2.0, 0.0, None, 0.0, 84.0,2021-05-15 05:00:00, -6999.0, -6999.0,20
None, 0.487, 83.8, 17.4, None, 32.7, 0.569, 160.7, -2.0, None, 0.5, -0.3, -2.0, 0.0, None, 0.0, 84.0,2021-05-15 06:00:00, -6999.0, -6999.0,20
None, 2.711, 78.58, 2.7, None, 76.46, 0.365, 78.79, -1.0, None, 2.7, 0.5, -1.0, 0.0, None, 0.0, 79.0,2021-05-15 07:00:00, -6999.0, -6999.0,20
None, 7.598, 63.15, 7.4, None, 42.57, 2.002, 352.8, 1.0, None, 7.6, 0.5, 1.0, 0.0, None, 0.0, 63.0,2021-05-15 08:00:00, -6999.0, -6999.0,20
None, 11.36, 50.62, 11.1, None, 62.76, 1.953, 142.4, 1.0, None, 11.4, 0.5, 1.0, 0.0, None, 0.0, 51.0,2021-05-15 09:00:00, -6999.0, -6999.0,20
None, 14.68, 37.86, 15.0, None, 44.9, 7.424, 355.2, 1.0, None, 14.7, 0.5, 1.0, 0.0, None, 0.0, 38.0,2021-05-15 10:00:00, -6999.0, -6999.0,20
None, 16.22, 31.7, 16.5, None, 27.61, 11.86, 353.0, 0.0, None, 16.2, 0.5, 0.0, 0.0, None, 0.0, 32.0,2021-05-15 11:00:00, -6999.0, -6999.0,20
None, 16.71, 30.33, 17.2, None, 43.9, 14.11, 356.1, -1.0, None, 16.7, 0.5, -1.0, 0.0, None, 0.0, 30.0,2021-05-15 12:00:00, -6999.0, -6999.0,20
None, 17.92, 28.73, 18.3, None, 62.33, 9.12, 26.07, 0.0, None, 17.9, 0.5, 0.0, 0.0, None, 0.0, 29.0,2021-05-15 13:00:00, -6999.0, -6999.0,20
None, 18.62, 27.98, 19.3, None, 65.36, 8.91, 52.09, -1.0, None, 18.6, 0.5, -1.0, 0.0, None, 0.0, 28.0,2021-05-15 14:00:00, -6999.0, -6999.0,20
None, 18.98, 26.97, 19.7, None, 71.76, 8.25, 70.25, 0.0, None, 19.0, 0.5, 0.0, 0.0, None, 0.0, 27.0,2021-05-15 15:00:00, -6999.0, -6999.0,20
None, 18.95, 26.32, 20.5, None, 52.36, 10.46, 21.78, -1.0, None, 19.0, 0.5, -1.0, 0.0, None, 0.0, 26.0,2021-05-15 16:00:00, -6999.0, -6999.0,20
None, 18.16, 27.3, 20.5, None, 44.6, 9.58, 18.97, -1.0, None, 18.2, 0.5, -1.0, 0.0, None, 0.0, 27.0,2021-05-15 17:00:00, -6999.0, -6999.0,20
None, 16.33, 35.72, 20.5, None, 30.71, 14.88, 356.0, 1.0, None, 16.3, 0.5, 1.0, 0.0, None, 0.0, 36.0,2021-05-15 18:00:00, -6999.0, -6999.0,20
None, 16.09, 35.54, 16.9, None, 25.58, 10.69, 346.0, 1.0, None, 16.1, 16.2, 1.0, 0.0, None, 0.0, 36.0,2021-05-15 19:00:00, -6999.0, -6999.0,20
None, 15.03, 42.35, 16.9, None, 28.34, 6.741, 5.885, 2.0, None, 15.0, 15.1, 2.0, 0.0, None, 0.0, 42.0,2021-05-15 20:00:00, -6999.0, -6999.0,20
None, 13.87, 45.04, 16.9, None, 34.74, 4.066, 9.21, 2.0, None, 13.9, 13.9, 2.0, 0.0, None, 0.0, 45.0,2021-05-15 21:00:00, -6999.0, -6999.0,20
None, 11.71, 50.74, 16.9, None, 30.34, 4.184, 328.1, 2.0, None, 11.7, 11.7, 2.0, 0.0, None, 0.0, 51.0,2021-05-15 22:00:00, -6999.0, -6999.0,20
None, 10.67, 53.25, 16.9, None, 21.75, 5.263, 321.2, 1.0, None, 10.7, 10.6, 1.0, 0.0, None, 0.0, 53.0,2021-05-15 23:00:00, -6999.0, -6999.0,20
None, 9.85, 57.21, 16.9, None, 18.04, 4.314, 318.4, 1.0, None, 9.9, 9.9, 1.0, 0.0, None, 0.0, 57.0,2021-05-16 00:00:00, -6999.0, -6999.0,20
None, 8.68, 62.64, 16.9, None, 43.33, 3.869, 318.5, 2.0, None, 8.7, 8.6, 2.0, 0.0, None, 0.0, 63.0,2021-05-16 01:00:00, -6999.0, -6999.0,20
None, 8.08, 65.92, 16.9, None, 58.86, 1.185, 175.7, 2.0, None, 8.1, 8.2, 2.0, 0.0, None, 0.0, 66.0,2021-05-16 02:00:00, -6999.0, -6999.0,20
None, 7.232, 70.12, 16.9, None, 56.88, 0.421, 213.2, 2.0, None, 7.2, 7.1, 2.0, 0.0, None, 0.0, 70.0,2021-05-16 03:00:00, -6999.0, -6999.0,20
None, 7.301, 70.33, 16.9, None, 65.61, 0.152, 121.9, 2.0, None, 7.3, 7.1, 2.0, 0.0, None, 0.0, 70.0,2021-05-16 04:00:00, -6999.0, -6999.0,20
None, 6.94, 72.93, 16.9, None, 56.23, 0.537, 193.6, 2.0, None, 6.9, 6.9, 2.0, 0.0, None, 0.0, 73.0,2021-05-16 05:00:00, -6999.0, -6999.0,20
None, 6.19, 75.72, 16.9, None, 42.63, 0.47, 215.8, 2.0, None, 6.2, 6.2, 2.0, 0.0, None, 0.0, 76.0,2021-05-16 06:00:00, -6999.0, -6999.0,20
None, 8.38, 69.45, 8.1, None, 75.8, 0.432, 229.4, 3.0, None, 8.4, 6.2, 3.0, 0.0, None, 0.0, 69.0,2021-05-16 07:00:00, -6999.0, -6999.0,20
None, 9.77, 63.25, 9.7, None, 65.99, 3.071, 318.6, 3.0, None, 9.8, 6.2, 3.0, 0.0, None, 0.0, 63.0,2021-05-16 08:00:00, -6999.0, -6999.0,20
None, 12.02, 55.43, 12.0, None, 41.86, 5.445, 331.9, 3.0, None, 12.0, 6.2, 3.0, 0.0, None, 0.0, 55.0,2021-05-16 09:00:00, -6999.0, -6999.0,20
None, 13.91, 50.14, 13.8, None, 26.55, 9.01, 339.9, 3.0, None, 13.9, 6.2, 3.0, 0.0, None, 0.0, 50.0,2021-05-16 10:00:00, -6999.0, -6999.0,20
None, 15.42, 46.82, 16.0, None, 24.2, 9.95, 339.0, 4.0, None, 15.4, 6.2, 4.0, 0.0, None, 0.0, 47.0,2021-05-16 11:00:00, -6999.0, -6999.0,20
None, 18.16, 36.25, 18.3, None, 33.17, 9.91, 2.065, 3.0, None, 18.2, 6.2, 3.0, 0.0, None, 0.0, 36.0,2021-05-16 12:00:00, -6999.0, -6999.0,20
None, 19.59, 32.16, 20.0, None, 27.12, 14.19, 352.4, 3.0, None, 19.6, 6.2, 3.0, 0.0, None, 0.0, 32.0,2021-05-16 13:00:00, -6999.0, -6999.0,20
None, 20.07, 31.63, 20.9, None, 23.57, 17.88, 347.6, 3.0, None, 20.1, 6.2, 3.0, 0.0, None, 0.0, 32.0,2021-05-16 14:00:00, -6999.0, -6999.0,20
None, 20.1, 32.31, 20.9, None, 68.7, 7.894, 59.29, 3.0, None, 20.1, 6.2, 3.0, 0.0, None, 0.0, 32.0,2021-05-16 15:00:00, -6999.0, -6999.0,20
None, 20.02, 31.15, 21.4, None, 61.28, 10.74, 21.81, 3.0, None, 20.0, 6.2, 3.0, 0.0, None, 0.0, 31.0,2021-05-16 16:00:00, -6999.0, -6999.0,20
None, 21.29, 28.67, 21.6, None, 29.6, 13.77, 3.481, 3.0, None, 21.3, 6.2, 3.0, 0.0, None, 0.0, 29.0,2021-05-16 17:00:00, -6999.0, -6999.0,20
None, 21.31, 28.78, 21.8, None, 36.14, 11.57, 1.476, 3.0, None, 21.3, 6.2, 3.0, 0.0, None, 0.0, 29.0,2021-05-16 18:00:00, -6999.0, -6999.0,20
None, 19.56, 31.2, 21.6, None, 63.96, 6.739, 102.9, 2.0, None, 19.6, 19.6, 2.0, 0.0, None, 0.0, 31.0,2021-05-16 19:00:00, -6999.0, -6999.0,20
None, 17.29, 38.9, 21.6, None, 78.11, 4.754, 5.346, 3.0, None, 17.3, 17.3, 3.0, 0.0, None, 0.0, 39.0,2021-05-16 20:00:00, -6999.0, -6999.0,20
None, 11.68, 84.7, 21.6, None, 44.21, 7.287, 339.2, 9.0, None, 11.7, 11.7, 9.0, 0.0, None, 0.0, 85.0,2021-05-16 21:00:00, -6999.0, -6999.0,20
None, 10.48, 94.3, 21.6, None, 54.01, 2.359, 357.4, 10.0, None, 10.5, 10.5, 10.0, 0.0, None, 0.0, 94.0,2021-05-16 22:00:00, -6999.0, -6999.0,20
None, 9.69, 95.0, 21.6, None, 61.99, 1.489, 193.8, 9.0, None, 9.7, 9.6, 9.0, 0.0, None, 0.0, 95.0,2021-05-16 23:00:00, -6999.0, -6999.0,20
None, 8.35, 94.8, 21.6, None, 60.78, 1.486, 286.4, 7.0, None, 8.4, 8.3, 7.0, 0.0, None, 0.0, 95.0,2021-05-17 00:00:00, -6999.0, -6999.0,20
None, 7.19, 94.1, 21.6, None, 64.19, 1.927, 300.5, 6.0, None, 7.2, 7.2, 6.0, 0.0, None, 0.0, 94.0,2021-05-17 01:00:00, -6999.0, -6999.0,20
None, 6.48, 94.4, 21.6, None, 34.93, 1.757, 303.9, 5.0, None, 6.5, 6.5, 5.0, 0.0, None, 0.0, 94.0,2021-05-17 02:00:00, -6999.0, -6999.0,20
None, 6.23, 95.1, 21.6, None, 69.89, 0.537, 350.5, 5.0, None, 6.2, 6.1, 5.0, 0.0, None, 0.0, 95.0,2021-05-17 03:00:00, -6999.0, -6999.0,20
None, 6.063, 95.9, 21.6, None, 69.93, 0.551, 180.3, 5.0, None, 6.1, 6.1, 5.0, 0.0, None, 0.0, 96.0,2021-05-17 04:00:00, -6999.0, -6999.0,20
None, 6.309, 96.6, 21.6, None, 60.31, 1.023, 190.9, 6.0, None, 6.3, 6.1, 6.0, 0.0, None, 0.0, 97.0,2021-05-17 05:00:00, -6999.0, -6999.0,20
None, 6.46, 97.0, 21.6, None, 70.13, 1.695, 278.4, 6.0, None, 6.5, 6.1, 6.0, 0.0, None, 0.0, 97.0,2021-05-17 06:00:00, -6999.0, -6999.0,20
None, 7.039, 97.1, 7.1, None, 78.05, 1.72, 186.3, 6.0, None, 7.0, 6.4, 6.0, 0.0, None, 0.0, 97.0,2021-05-17 07:00:00, -6999.0, -6999.0,20
None, 7.479, 97.2, 7.5, None, 43.0, 4.414, 340.3, 7.0, None, 7.5, 6.4, 7.0, 0.0, None, 0.0, 97.0,2021-05-17 08:00:00, -6999.0, -6999.0,20
None, 7.871, 97.0, 8.0, None, 42.3, 2.252, 166.0, 7.0, None, 7.9, 6.4, 7.0, 0.0, None, 0.0, 97.0,2021-05-17 09:00:00, -6999.0, -6999.0,20
None, 8.64, 95.8, 8.7, None, 68.31, 2.945, 0.732, 8.0, None, 8.6, 6.4, 8.0, 0.0, None, 0.0, 96.0,2021-05-17 10:00:00, -6999.0, -6999.0,20
None, 9.56, 92.4, 9.8, None, 58.6, 2.133, 350.8, 8.0, None, 9.6, 6.4, 8.0, 0.0, None, 0.0, 92.0,2021-05-17 11:00:00, -6999.0, -6999.0,20
None, 8.88, 93.7, 9.8, None, 50.27, 3.512, 326.7, 8.0, None, 8.9, 6.4, 8.0, 0.0, None, 0.0, 94.0,2021-05-17 12:00:00, -6999.0, -6999.0,20
None, 8.55, 91.1, 9.8, None, 73.45, 1.614, 118.8, 7.0, None, 8.6, 6.4, 7.0, 0.0, None, 0.0, 91.0,2021-05-17 13:00:00, -6999.0, -6999.0,20
None, 8.6, 93.1, 9.8, None, 71.84, 2.074, 98.1, 8.0, None, 8.6, 6.4, 8.0, 0.0, None, 0.0, 93.0,2021-05-17 14:00:00, -6999.0, -6999.0,20
None, 7.268, 92.3, 9.8, None, 42.68, 4.425, 355.6, 6.0, None, 7.3, 6.4, 6.0, 0.0, None, 0.0, 92.0,2021-05-17 15:00:00, -6999.0, -6999.0,20
None, 6.55, 94.8, 9.8, None, 55.69, 3.737, 4.386, 6.0, None, 6.6, 6.4, 6.0, 0.0, None, 0.0, 95.0,2021-05-17 16:00:00, -6999.0, -6999.0,20
None, 6.472, 96.0, 9.8, None, 60.3, 0.779, 102.8, 6.0, None, 6.5, 6.4, 6.0, 0.0, None, 0.0, 96.0,2021-05-17 17:00:00, -6999.0, -6999.0,20
None, 6.702, 95.2, 9.8, None, 58.09, 1.435, 145.3, 6.0, None, 6.7, 6.3, 6.0, 0.0, None, 0.0, 95.0,2021-05-17 18:00:00, -6999.0, -6999.0,20
None, 6.507, 95.1, 6.7, None, 44.28, 1.93, 159.4, 6.0, None, 6.5, 6.3, 6.0, 0.0, None, 0.0, 95.0,2021-05-17 19:00:00, -6999.0, -6999.0,20
None, 6.329, 95.6, 6.7, None, 72.17, 1.178, 133.4, 6.0, None, 6.3, 6.3, 6.0, 0.0, None, 0.0, 96.0,2021-05-17 20:00:00, -6999.0, -6999.0,20
None, 5.909, 96.5, 6.7, None, 67.7, 2.226, 333.5, 6.0, None, 5.9, 5.8, 6.0, 0.0, None, 0.0, 97.0,2021-05-17 21:00:00, -6999.0, -6999.0,20
None, 5.31, 96.8, 6.7, None, 64.91, 0.613, 218.1, 5.0, None, 5.3, 5.2, 5.0, 0.0, None, 0.0, 97.0,2021-05-17 22:00:00, -6999.0, -6999.0,20
None, 5.163, 97.2, 6.7, None, 59.52, 1.895, 319.6, 5.0, None, 5.2, 5.0, 5.0, 0.0, None, 0.0, 97.0,2021-05-17 23:00:00, -6999.0, -6999.0,20
None, 4.239, 95.7, 6.7, None, 72.99, 1.584, 24.35, 4.0, None, 4.2, 4.2, 4.0, 0.0, None, 0.0, 96.0,2021-05-18 00:00:00, -6999.0, -6999.0,20
None, 4.263, 96.7, 6.7, None, 65.5, 1.075, 169.7, 4.0, None, 4.3, 4.2, 4.0, 0.0, None, 0.0, 97.0,2021-05-18 01:00:00, -6999.0, -6999.0,20
None, 3.64, 97.0, 6.7, None, 69.8, 0.549, 166.2, 3.0, None, 3.6, 3.6, 3.0, 0.0, None, 0.0, 97.0,2021-05-18 02:00:00, -6999.0, -6999.0,20
None, 3.632, 97.3, 6.7, None, 71.15, 0.917, 197.2, 3.0, None, 3.6, 3.4, 3.0, 0.0, None, 0.0, 97.0,2021-05-18 03:00:00, -6999.0, -6999.0,20
None, 3.485, 97.4, 6.7, None, 51.74, 0.434, 269.1, 3.0, None, 3.5, 3.4, 3.0, 0.0, None, 0.0, 97.0,2021-05-18 04:00:00, -6999.0, -6999.0,20
None, 2.974, 97.5, 6.7, None, 55.65, 0.787, 224.7, 2.0, None, 3.0, 2.9, 2.0, 0.0, None, 0.0, 98.0,2021-05-18 05:00:00, -6999.0, -6999.0,20
None, 3.168, 97.7, 6.7, None, 71.46, 0.516, 219.4, 3.0, None, 3.2, 2.9, 3.0, 0.0, None, 0.0, 98.0,2021-05-18 06:00:00, -6999.0, -6999.0,20
None, 3.763, 97.7, 3.8, None, 68.67, 1.019, 156.5, 4.0, None, 3.8, 3.1, 4.0, 0.0, None, 0.0, 98.0,2021-05-18 07:00:00, -6999.0, -6999.0,20
None, 4.774, 95.0, 4.8, None, 25.19, 5.656, 345.7, 4.0, None, 4.8, 3.1, 4.0, 0.0, None, 0.0, 95.0,2021-05-18 08:00:00, -6999.0, -6999.0,20
None, 6.174, 83.7, 6.3, None, 34.71, 6.443, 338.7, 4.0, None, 6.2, 3.1, 4.0, 0.0, None, 0.0, 84.0,2021-05-18 09:00:00, -6999.0, -6999.0,20
None, 7.445, 78.15, 7.8, None, 38.51, 6.708, 22.12, 4.0, None, 7.4, 3.1, 4.0, 0.0, None, 0.0, 78.0,2021-05-18 10:00:00, -6999.0, -6999.0,20
None, 4.282, 85.0, 7.8, None, 41.03, 12.05, 354.7, 2.0, None, 4.3, 3.1, 2.0, 0.0, None, 0.0, 85.0,2021-05-18 11:00:00, -6999.0, -6999.0,20
None, 5.716, 86.4, 7.8, None, 33.69, 5.435, 15.47, 4.0, None, 5.7, 3.1, 4.0, 0.0, None, 0.0, 86.0,2021-05-18 12:00:00, -6999.0, -6999.0,20
None, 8.22, 56.98, 9.0, None, 57.99, 4.949, 56.88, 0.0, None, 8.2, 3.1, 0.0, 0.0, None, 0.0, 57.0,2021-05-18 13:00:00, -6999.0, -6999.0,20
None, 8.08, 51.09, 9.0, None, 44.55, 8.84, 12.35, 0.0, None, 8.1, 3.1, 0.0, 0.0, None, 0.0, 51.0,2021-05-18 14:00:00, -6999.0, -6999.0,20
None, 7.44, 53.95, 9.0, None, 34.46, 13.41, 9.11, -2.0, None, 7.4, 3.1, -2.0, 0.0, None, 0.0, 54.0,2021-05-18 15:00:00, -6999.0, -6999.0,20
None, 7.422, 56.1, 9.0, None, 29.0, 13.27, 8.52, -1.0, None, 7.4, 3.1, -1.0, 0.0, None, 0.0, 56.0,2021-05-18 16:00:00, -6999.0, -6999.0,20
None, 6.477, 53.12, 9.0, None, 54.89, 6.706, 38.88, -2.0, None, 6.5, 3.1, -2.0, 0.0, None, 0.0, 53.0,2021-05-18 17:00:00, -6999.0, -6999.0,20
None, 6.468, 49.95, 9.0, None, 39.15, 7.89, 32.74, -3.0, None, 6.5, 3.1, -3.0, 0.0, None, 0.0, 50.0,2021-05-18 18:00:00, -6999.0, -6999.0,20
None, 6.359, 50.08, 6.6, None, 41.48, 7.282, 20.87, -3.0, None, 6.4, 6.1, -3.0, 0.0, None, 0.0, 50.0,2021-05-18 19:00:00, -6999.0, -6999.0,20
None, 5.79, 55.31, 6.6, None, 30.66, 6.817, 1.348, -2.0, None, 5.8, 5.7, -2.0, 0.0, None, 0.0, 55.0,2021-05-18 20:00:00, -6999.0, -6999.0,20
None, 4.818, 63.91, 6.6, None, 27.62, 6.726, 355.5, -2.0, None, 4.8, 4.8, -2.0, 0.0, None, 0.0, 64.0,2021-05-18 21:00:00, -6999.0, -6999.0,20
None, 3.814, 71.85, 6.6, None, 32.87, 2.828, 6.923, -1.0, None, 3.8, 3.8, -1.0, 0.0, None, 0.0, 72.0,2021-05-18 22:00:00, -6999.0, -6999.0,20
