CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-19.35,83.1,2021-12-17 00:00:00,-21.0,51
-17.37,84.1,2021-12-17 01:00:00,-19.0,51
-17.48,83.8,2021-12-17 02:00:00,-20.0,51
-18.51,82.9,2021-12-17 03:00:00,-20.0,51
-19.89,82.6,2021-12-17 04:00:00,-22.0,51
-18.91,82.8,2021-12-17 05:00:00,-21.0,51
-19.79,82.1,2021-12-17 06:00:00,-22.0,51
-20.41,81.5,2021-12-17 07:00:00,-22.0,51
-20.61,81.3,2021-12-17 08:00:00,-23.0,51
-20.95,81.1,2021-12-17 09:00:00,-23.0,51
-18.66,82.5,2021-12-17 10:00:00,-20.0,51
-17.36,83.3,2021-12-17 11:00:00,-20.0,51
-16.54,83.9,2021-12-17 12:00:00,-18.0,51
-15.8,84.8,2021-12-17 13:00:00,-18.0,51
-15.33,85.2,2021-12-17 14:00:00,-17.0,51
-14.95,85.6,2021-12-17 15:00:00,-17.0,51
-14.61,83.6,2021-12-17 16:00:00,-16.0,51
-14.6,83.5,2021-12-17 17:00:00,-17.0,51
-14.44,83.8,2021-12-17 18:00:00,-16.0,51
-14.01,84.3,2021-12-17 19:00:00,-16.0,51
-13.8,85.2,2021-12-17 20:00:00,-16.0,51
-13.46,85.3,2021-12-17 21:00:00,-15.0,51
-13.28,86.3,2021-12-17 22:00:00,-15.0,51
-12.72,88.0,2021-12-17 23:00:00,-14.0,51
-12.37,88.1,2021-12-18 00:00:00,-13.0,51
-11.87,88.3,2021-12-18 01:00:00,-13.0,51
-11.94,88.4,2021-12-18 02:00:00,-13.0,51
-11.6,88.8,2021-12-18 03:00:00,-13.0,51
-11.59,88.8,2021-12-18 04:00:00,-13.0,51
-11.08,89.3,2021-12-18 05:00:00,-13.0,51
-10.62,89.5,2021-12-18 06:00:00,-12.0,51
-10.59,89.6,2021-12-18 07:00:00,-12.0,51
-10.01,90.1,2021-12-18 08:00:00,-11.0,51
-9.98,90.1,2021-12-18 09:00:00,-11.0,51
-9.51,90.4,2021-12-18 10:00:00,-11.0,51
-8.9,90.9,2021-12-18 11:00:00,-10.0,51
-8.54,91.2,2021-12-18 12:00:00,-10.0,51
-7.928,91.6,2021-12-18 13:00:00,-9.0,51
-7.279,91.9,2021-12-18 14:00:00,-9.0,51
-7.629,91.8,2021-12-18 15:00:00,-8.0,51
-7.827,92.0,2021-12-18 16:00:00,-9.0,51
-7.793,91.4,2021-12-18 18:00:00,-9.0,51
-7.453,89.8,2021-12-18 19:00:00,-9.0,51
-7.765,88.2,2021-12-18 20:00:00,-9.0,51
-8.25,86.2,2021-12-18 21:00:00,-10.0,51
-8.35,81.5,2021-12-18 22:00:00,-10.0,51
-9.24,79.2,2021-12-18 23:00:00,-12.0,51
-9.73,83.3,2021-12-19 00:00:00,-12.0,51
-10.02,80.8,2021-12-19 01:00:00,-13.0,51
-10.37,78.66,2021-12-19 02:00:00,-13.0,51
-10.72,81.8,2021-12-19 03:00:00,-13.0,51
-10.88,80.8,2021-12-19 04:00:00,-13.0,51
-11.5,82.7,2021-12-19 05:00:00,-14.0,51
-11.4,82.5,2021-12-19 06:00:00,-14.0,51
-11.81,82.7,2021-12-19 07:00:00,-14.0,51
-12.13,84.0,2021-12-19 08:00:00,-14.0,51
-12.41,83.3,2021-12-19 09:00:00,-14.0,51
-11.88,81.8,2021-12-19 10:00:00,-14.0,51
-11.21,79.3,2021-12-19 11:00:00,-14.0,51
-10.92,76.14,2021-12-19 12:00:00,-14.0,51
-10.53,72.72,2021-12-19 13:00:00,-14.0,51
-10.29,71.99,2021-12-19 14:00:00,-14.0,51
-12.52,81.4,2021-12-19 15:00:00,-15.0,51
-14.45,85.5,2021-12-19 16:00:00,-16.0,51
-15.76,84.8,2021-12-19 17:00:00,-18.0,51
-15.48,84.9,2021-12-19 18:00:00,-17.0,51
-15.23,84.7,2021-12-19 19:00:00,-17.0,51
-15.28,84.5,2021-12-19 20:00:00,-17.0,51
-14.96,85.1,2021-12-19 21:00:00,-17.0,51
-14.54,85.5,2021-12-19 22:00:00,-16.0,51
-14.28,87.0,2021-12-19 23:00:00,-16.0,51
-14.67,86.7,2021-12-20 00:00:00,-16.0,51
-15.07,86.0,2021-12-20 01:00:00,-17.0,51
-15.38,85.7,2021-12-20 02:00:00,-17.0,51
-15.77,85.4,2021-12-20 03:00:00,-18.0,51
-15.75,85.1,2021-12-20 04:00:00,-18.0,51
-16.11,84.9,2021-12-20 05:00:00,-18.0,51
-16.59,84.6,2021-12-20 06:00:00,-19.0,51
-16.86,84.2,2021-12-20 07:00:00,-19.0,51
-16.98,84.2,2021-12-20 08:00:00,-19.0,51
-17.24,84.0,2021-12-20 09:00:00,-19.0,51
-17.37,83.7,2021-12-20 10:00:00,-19.0,51
-17.16,84.0,2021-12-20 11:00:00,-19.0,51
-16.52,84.3,2021-12-20 12:00:00,-19.0,51
-16.03,84.7,2021-12-20 13:00:00,-18.0,51
-15.76,85.0,2021-12-20 14:00:00,-18.0,51
-15.83,84.9,2021-12-20 15:00:00,-18.0,51
-16.66,84.4,2021-12-20 16:00:00,-19.0,51
-16.69,84.5,2021-12-20 17:00:00,-18.0,51
-16.03,85.1,2021-12-20 18:00:00,-18.0,51
-16.16,84.8,2021-12-20 19:00:00,-18.0,51
-16.21,84.8,2021-12-20 20:00:00,-18.0,51
-16.06,85.0,2021-12-20 21:00:00,-18.0,51
-16.04,84.9,2021-12-20 22:00:00,-18.0,51
-17.5,83.7,2021-12-20 23:00:00,-19.0,51
-17.78,83.6,2021-12-21 00:00:00,-20.0,51
-17.53,83.8,2021-12-21 01:00:00,-20.0,51
-17.44,84.0,2021-12-21 02:00:00,-19.0,51
-17.36,84.1,2021-12-21 03:00:00,-19.0,51
-17.13,84.0,2021-12-21 04:00:00,-19.0,51
-17.65,83.6,2021-12-21 05:00:00,-19.0,51
-17.14,84.1,2021-12-21 06:00:00,-19.0,51
-16.83,84.3,2021-12-21 07:00:00,-18.0,51
-17.31,84.0,2021-12-21 08:00:00,-19.0,51
-17.03,84.2,2021-12-21 09:00:00,-19.0,51
