RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,24.06,233.5, None, None, None, None, None, None, None, None, None, None, None, 0.071, None, None, None, None,8.98, None, None, None, None,2016-05-27 00:00:00, None,22
None, None, None, None,31.57,235.4, None, None, None, None, None, None, None, None, None, None, None, -0.029, None, None, None, None,5.838, None, None, None, None,2016-05-27 01:00:00, None,22
None, None, None, None,27.07,231.5, None, None, None, None, None, None, None, None, None, None, None, -0.188, None, None, None, None,8.67, None, None, None, None,2016-05-27 02:00:00, None,22
None, None, None, None,24.1,225.4, None, None, None, None, None, None, None, None, None, None, None, -0.619, None, None, None, None,9.64, None, None, None, None,2016-05-27 03:00:00, None,22
None, None, None, None,20.46,224.0, None, None, None, None, None, None, None, None, None, None, None, -0.646, None, None, None, None,10.04, None, None, None, None,2016-05-27 04:00:00, None,22
None, None, None, None,15.25,224.3, None, None, None, None, None, None, None, None, None, None, None, -0.589, None, None, None, None,11.54, None, None, None, None,2016-05-27 05:00:00, None,22
None, None, None, None,9.12,218.5, None, None, None, None, None, None, None, None, None, None, None, -0.647, None, None, None, None,8.02, None, None, None, None,2016-05-27 06:00:00, None,22
None, None, None, None,5.698,218.0, None, None, None, None, None, None, None, None, None, None, None, -0.591, None, None, None, None,10.25, None, None, None, None,2016-05-27 07:00:00, None,22
None, None, None, None,4.458,235.5, None, None, None, None, None, None, None, None, None, None, None, -0.311, None, None, None, None,16.85, None, None, None, None,2016-05-27 08:00:00, None,22
None, None, None, None,8.98,227.9, None, None, None, None, None, None, None, None, None, None, None, 0.1, None, None, None, None,18.4, None, None, None, None,2016-05-27 09:00:00, None,22
None, None, None, None,13.51,205.6, None, None, None, None, None, None, None, None, None, None, None, 0.105, None, None, None, None,7.73, None, None, None, None,2016-05-27 10:00:00, None,22
None, None, None, None,16.01,205.4, None, None, None, None, None, None, None, None, None, None, None, 0.415, None, None, None, None,7.64, None, None, None, None,2016-05-27 11:00:00, None,22
None, None, None, None,16.93,206.7, None, None, None, None, None, None, None, None, None, None, None, 0.293, None, None, None, None,8.15, None, None, None, None,2016-05-27 12:00:00, None,22
None, None, None, None,15.6,207.6, None, None, None, None, None, None, None, None, None, None, None, 0.995, None, None, None, None,9.76, None, None, None, None,2016-05-27 13:00:00, None,22
None, None, None, None,14.31,205.4, None, None, None, None, None, None, None, None, None, None, None, 1.169, None, None, None, None,11.48, None, None, None, None,2016-05-27 14:00:00, None,22
