RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
97.2, None, None, None,8.28,231.2, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.494, None, None, None, None,22.43, None, None, None, None,2016-05-27 00:00:00, None,22
97.1, None, None, None,4.364,187.9, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.008, None, None, None, None,38.58, None, None, None, None,2016-05-27 01:00:00, None,22
97.8, None, None, None,5.067,170.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.634, None, None, None, None,27.09, None, None, None, None,2016-05-27 02:00:00, None,22
98.3, None, None, None,8.08,237.3, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.298, None, None, None, None,30.24, None, None, None, None,2016-05-27 03:00:00, None,22
98.5, None, None, None,11.09,247.4, None, None, 3.0, None, None, None, None, None, None, None, None, None,2.804, None, None, None, None,19.34, None, None, None, None,2016-05-27 04:00:00, None,22
98.7, None, None, None,8.01,219.9, None, None, 2.0, None, None, None, None, None, None, None, None, None,1.854, None, None, None, None,20.7, None, None, None, None,2016-05-27 05:00:00, None,22
98.7, None, None, None,6.675,233.4, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.03, None, None, None, None,21.3, None, None, None, None,2016-05-27 06:00:00, None,22
98.7, None, None, None,7.79,230.3, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.03, None, None, None, None,22.44, None, None, None, None,2016-05-27 07:00:00, None,22
98.7, None, None, None,5.193,227.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.421, None, None, None, None,30.99, None, None, None, None,2016-05-27 08:00:00, None,22
98.6, None, None, None,6.022,238.1, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.016, None, None, None, None,26.5, None, None, None, None,2016-05-27 09:00:00, None,22
98.7, None, None, None,9.17,239.3, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.17, None, None, None, None,22.65, None, None, None, None,2016-05-27 10:00:00, None,22
98.5, None, None, None,2.188,266.4, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.127, None, None, None, None,36.64, None, None, None, None,2016-05-27 11:00:00, None,22
98.6, None, None, None,6.597,268.0, None, None, 3.0, None, None, None, None, None, None, None, None, None,3.502, None, None, None, None,20.43, None, None, None, None,2016-05-27 12:00:00, None,22
98.7, None, None, None,5.489,259.4, None, None, 4.0, None, None, None, None, None, None, None, None, None,4.625, None, None, None, None,26.91, None, None, None, None,2016-05-27 13:00:00, None,22
