CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.132, None, None, None, None, None,31.11, None,2.925,280.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 00:00:00, None, None, 290.0,13
None, -6.615, None, None, None, None, None,30.45, None,2.26,281.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 01:00:00, None, None, 289.8,13
None, -6.567, None, None, None, None, None,24.12, None,3.256,273.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 02:00:00, None, None, 289.7,13
None, -6.577, None, None, None, None, None,34.5, None,1.844,271.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 03:00:00, None, None, 289.2,13
None, -6.838, None, None, None, None, None,20.12, None,1.777,243.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 04:00:00, None, None, 290.5,13
None, -6.732, None, None, None, None, None,16.09, None,5.21,316.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 05:00:00, None, None, 291.1,13
None, -6.751, None, None, None, None, None,10.25, None,7.79,323.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 06:00:00, None, None, 291.2,13
None, -6.81, None, None, None, None, None,12.69, None,6.74,315.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 07:00:00, None, None, 291.2,13
None, -5.478, None, None, None, None, None,16.04, None,5.885,336.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 09:00:00, None, None, 291.0,13
None, -5.488, None, None, None, None, None,21.8, None,5.972,350.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 10:00:00, None, None, 291.1,13
None, -3.673, None, None, None, None, None,27.62, None,4.861,349.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 11:00:00, None, None, 290.8,13
None, -3.339, None, None, None, None, None,36.59, None,2.594,307.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 12:00:00, None, None, 290.6,13
None, -2.067, None, None, None, None, None,20.64, None,6.265,315.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 13:00:00, None, None, 290.5,13
None, -0.617, None, None, None, None, None,25.21, None,6.503,313.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 14:00:00, None, None, 290.0,13
None, -3.601, None, None, None, None, None,25.79, None,7.48,318.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 15:00:00, None, None, 289.0,13
None, -1.106, None, None, None, None, None,20.94, None,8.19,318.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 16:00:00, None, None, 288.8,13
None, -2.705, None, None, None, None, None,26.19, None,7.25,326.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 17:00:00, None, None, 288.9,13
None, -4.042, None, None, None, None, None,23.27, None,6.921,324.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 18:00:00, None, None, 288.6,13
None, -4.581, None, None, None, None, None,17.66, None,10.07,321.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 19:00:00, None, None, 288.5,13
None, -6.084, None, None, None, None, None,21.89, None,7.52,321.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 20:00:00, None, None, 288.3,13
None, -6.267, None, None, None, None, None,21.41, None,8.48,325.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 21:00:00, None, None, 288.1,13
None, -6.24, None, None, None, None, None,14.99, None,11.37,326.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 22:00:00, None, None, 287.9,13
None, -6.5, None, None, None, None, None,9.06, None,14.13,332.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-25 23:00:00, None, None, 287.9,13
None, -7.42, None, None, None, None, None,20.28, None,7.34,334.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 00:00:00, None, None, 287.6,13
None, -6.92, None, None, None, None, None,36.89, None,3.774,344.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 01:00:00, None, None, 287.3,13
None, -7.61, None, None, None, None, None,22.07, None,6.918,299.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 02:00:00, None, None, 287.4,13
None, -7.86, None, None, None, None, None,20.62, None,5.971,285.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 03:00:00, None, None, 287.2,13
None, -7.99, None, None, None, None, None,11.56, None,8.46,313.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 04:00:00, None, None, 287.0,13
None, -7.91, None, None, None, None, None,19.08, None,5.71,286.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 05:00:00, None, None, 287.0,13
None, -7.83, None, None, None, None, None,21.0, None,5.557,283.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 06:00:00, None, None, 287.0,13
None, -6.796, None, None, None, None, None,14.87, None,6.476,304.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 07:00:00, None, None, 286.8,13
None, -5.711, None, None, None, None, None,11.8, None,9.54,317.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 08:00:00, None, None, 286.8,13
None, -4.477, None, None, None, None, None,12.57, None,5.641,317.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 09:00:00, None, None, 286.6,13
None, -4.0, None, None, None, None, None,32.53, None,2.496,232.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 10:00:00, None, None, 286.6,13
None, -1.751, None, None, None, None, None,25.52, None,5.555,233.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 11:00:00, None, None, 286.5,13
None, -1.159, None, None, None, None, None,34.48, None,4.317,246.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 12:00:00, None, None, 286.3,13
None, -1.846, None, None, None, None, None,36.5, None,3.976,288.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 13:00:00, None, None, 286.3,13
None, -0.331, None, None, None, None, None,55.68, None,2.262,276.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 14:00:00, None, None, 286.1,13
None, -0.192, None, None, None, None, None,49.58, None,3.084,299.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 15:00:00, None, None, 286.4,13
None, -0.022, None, None, None, None, None,50.14, None,3.361,302.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 16:00:00, None, None, 286.2,13
None, -1.067, None, None, None, None, None,45.0, None,2.694,304.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 17:00:00, None, None, 286.1,13
None, -0.759, None, None, None, None, None,46.16, None,3.02,294.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 18:00:00, None, None, 285.5,13
None, -3.33, None, None, None, None, None,29.79, None,5.221,208.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 19:00:00, None, None, 285.7,13
None, -4.202, None, None, None, None, None,23.37, None,8.76,181.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 20:00:00, None, None, 285.8,13
None, -4.599, None, None, None, None, None,23.09, None,8.58,181.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 21:00:00, None, None, 285.5,13
None, -5.191, None, None, None, None, None,19.14, None,6.966,167.9, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 22:00:00, None, None, 285.4,13
None, -5.144, None, None, None, None, None,17.78, None,8.96,185.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-26 23:00:00, None, None, 285.4,13
None, -5.729, None, None, None, None, None,15.61, None,8.68,181.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 00:00:00, None, None, 285.2,13
None, -5.508, None, None, None, None, None,17.72, None,10.24,191.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 01:00:00, None, None, 285.0,13
None, -5.479, None, None, None, None, None,16.68, None,7.58,152.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 02:00:00, None, None, 284.9,13
None, -5.27, None, None, None, None, None,24.96, None,7.14,165.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 03:00:00, None, None, 284.9,13
None, -5.44, None, None, None, None, None,21.2, None,7.63,144.8, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 05:00:00, None, None, 284.7,13
None, -5.42, None, None, None, None, None,22.49, None,5.689,137.2, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 08:00:00, None, None, 285.5,13
None, -4.541, None, None, None, None, None,14.58, None,9.41,131.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 09:00:00, None, None, 286.2,13
None, -4.08, None, None, None, None, None,15.99, None,8.01,141.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 10:00:00, None, None, 287.0,13
None, -2.99, None, None, None, None, None,24.08, None,8.19,185.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 12:00:00, None, None, 285.3,13
None, -2.429, None, None, None, None, None,22.61, None,6.626,191.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 13:00:00, None, None, 288.7,13
None, -3.486, None, None, None, None, None,21.15, None,8.52,211.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 14:00:00, None, None, 290.2,13
None, -2.789, None, None, None, None, None,22.65, None,6.127,213.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 15:00:00, None, None, 290.3,13
None, -2.74, None, None, None, None, None,29.57, None,5.107,221.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 16:00:00, None, None, 290.3,13
None, -3.893, None, None, None, None, None,23.81, None,4.841,218.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 18:00:00, None, None, 289.2,13
None, -4.174, None, None, None, None, None,22.72, None,4.746,212.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 19:00:00, None, None, 290.4,13
None, -4.356, None, None, None, None, None,22.68, None,5.189,217.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 20:00:00, None, None, 289.7,13
None, -4.603, None, None, None, None, None,21.8, None,4.147,213.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 21:00:00, None, None, 290.3,13
None, -4.581, None, None, None, None, None,19.67, None,4.205,213.5, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 22:00:00, None, None, 290.8,13
None, -4.772, None, None, None, None, None,20.01, None,3.571,192.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-27 23:00:00, None, None, 291.3,13
None, -4.886, None, None, None, None, None,19.49, None,2.577,186.4, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 00:00:00, None, None, 291.1,13
None, -4.961, None, None, None, None, None,17.63, None,2.667,171.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 01:00:00, None, None, 289.3,13
None, -5.209, None, None, None, None, None,25.26, None,1.251,152.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 03:00:00, None, None, 292.5,13
None, -5.239, None, None, None, None, None,12.48, None,1.977,139.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 04:00:00, None, None, 292.6,13
None, -5.316, None, None, None, None, None,31.42, None,1.338,23.57, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 07:00:00, None, None, 292.0,13
None, -3.727, None, None, None, None, None,18.87, None,2.274,30.54, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 08:00:00, None, None, 292.3,13
None, -3.53, None, None, None, None, None,26.91, None,3.277,16.05, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 09:00:00, None, None, 291.6,13
None, -3.073, None, None, None, None, None,30.16, None,3.952,27.46, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 10:00:00, None, None, 291.8,13
None, -1.038, None, None, None, None, None,33.54, None,3.824,25.76, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 11:00:00, None, None, 291.5,13
None, 0.498, None, None, None, None, None,46.42, None,3.025,29.48, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 12:00:00, None, None, 290.6,13
None, -0.279, None, None, None, None, None,61.45, None,1.349,35.49, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 13:00:00, None, None, 289.9,13
None, None, None, None, None, None, None,40.2, None,3.112,312.6, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 14:00:00, None, None, 288.1,13
None, -1.517, None, None, None, None, None,32.45, None,5.328,326.7, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 15:00:00, None, None, 288.4,13
None, -1.551, None, None, None, None, None,25.04, None,7.98,325.3, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 17:00:00, None, None, 287.9,13
None, -1.415, None, None, None, None, None,15.05, None,17.97,336.1, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 18:00:00, None, None, 287.4,13
None, -1.423, None, None, None, None, None,25.11, None,11.52,348.0, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-28 19:00:00, None, None, 287.1,13
