CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 4.795, 56.44, None,2016-03-26 21:00:00, None, None,19.4, 8.26,161.0, None, None, None, None, None, 45.35,13
None, 4.384, 59.25, None,2016-03-26 22:00:00, None, None,63.8, 2.729,174.8, None, None, None, None, None, 45.88,13
None, 4.067, 62.63, None,2016-03-26 23:00:00, None, None,56.12, 2.711,146.8, None, None, None, None, None, 45.73,13
None, 3.802, 66.7, None,2016-03-27 00:00:00, None, None,28.93, 5.979,158.7, None, None, None, None, None, 45.72,13
None, 3.04, 77.02, None,2016-03-27 01:00:00, None, None,31.28, 8.02,157.1, None, None, None, None, None, 45.47,13
None, 1.109, 93.2, None,2016-03-27 02:00:00, None, None,14.47, 9.07,159.1, None, None, None, None, None, 45.82,13
None, 0.917, 95.6, None,2016-03-27 03:00:00, None, None,13.5, 9.24,159.0, None, None, None, None, None, 45.92,13
None, 0.814, 96.0, None,2016-03-27 04:00:00, None, None,14.13, 6.174,158.7, None, None, None, None, None, 45.87,13
None, 0.902, 96.1, None,2016-03-27 05:00:00, None, None,17.14, 5.561,179.4, None, None, None, None, None, 45.86,13
None, 0.71, 96.2, None,2016-03-27 06:00:00, None, None,18.89, 5.194,187.1, None, None, None, None, None, 45.9,13
None, 0.25, 96.4, None,2016-03-27 07:00:00, None, None,17.16, 8.6,173.4, None, None, None, None, None, 45.97,13
None, 0.382, 96.8, None,2016-03-27 08:00:00, None, None,14.29, 13.83,159.6, None, None, None, None, None, 45.88,13
None, 0.433, 96.9, None,2016-03-27 09:00:00, None, None,15.56, 17.02,158.3, None, None, None, None, None, 45.92,13
None, 1.426, 96.9, None,2016-03-27 10:00:00, None, None,13.98, 16.32,149.7, None, None, None, None, None, 46.02,13
None, 1.14, 96.7, None,2016-03-27 11:00:00, None, None,14.28, 17.78,155.3, None, None, None, None, None, 45.98,13
None, 1.297, 96.8, None,2016-03-27 12:00:00, None, None,15.16, 18.62,151.2, None, None, None, None, None, 45.87,13
None, 2.033, 96.0, None,2016-03-27 13:00:00, None, None,14.61, 17.52,153.5, None, None, None, None, None, 45.7,13
None, 2.452, 96.3, None,2016-03-27 14:00:00, None, None,16.09, 14.95,160.6, None, None, None, None, None, 45.47,13
None, 2.233, 96.1, None,2016-03-27 15:00:00, None, None,18.47, 14.16,160.2, None, None, None, None, None, 45.03,13
None, 1.888, 95.8, None,2016-03-27 16:00:00, None, None,18.43, 17.49,165.1, None, None, None, None, None, 44.22,13
None, 1.358, 95.9, None,2016-03-27 17:00:00, None, None,20.93, 18.07,166.7, None, None, None, None, None, 43.83,13
None, 1.175, 95.6, None,2016-03-27 18:00:00, None, None,19.83, 15.63,166.4, None, None, None, None, None, 44.06,13
None, 0.43, 96.0, None,2016-03-27 19:00:00, None, None,15.6, 16.41,154.4, None, None, None, None, None, 44.01,13
None, 0.291, 95.6, None,2016-03-27 20:00:00, None, None,15.33, 16.66,157.1, None, None, None, None, None, 43.9,13
None, 0.176, 95.7, None,2016-03-27 21:00:00, None, None,13.07, 16.56,161.5, None, None, None, None, None, 43.93,13
None, -0.061, 96.1, None,2016-03-27 22:00:00, None, None,15.37, 12.48,165.0, None, None, None, None, None, 43.97,13
None, 0.052, 96.2, None,2016-03-27 23:00:00, None, None,16.89, 12.05,161.1, None, None, None, None, None, 44.83,13
None, 0.027, 96.2, None,2016-03-28 00:00:00, None, None,19.26, 0.821,158.4, None, None, None, None, None, 44.68,13
None, -0.03, 96.3, None,2016-03-28 01:00:00, None, None,17.02, 0.0,161.5, None, None, None, None, None, 44.94,13
None, -0.032, 96.3, None,2016-03-28 02:00:00, None, None,19.49, 0.0,163.2, None, None, None, None, None, 45.18,13
None, -0.078, 96.2, None,2016-03-28 03:00:00, None, None,15.14, 0.0,162.4, None, None, None, None, None, 45.14,13
None, -0.074, 96.2, None,2016-03-28 04:00:00, None, None,15.27, 0.0,162.2, None, None, None, None, None, 44.52,13
None, -0.049, 96.1, None,2016-03-28 05:00:00, None, None,19.11, 0.0,163.3, None, None, None, None, None, 44.26,13
None, -0.14, 95.7, None,2016-03-28 06:00:00, None, None,53.98, 0.0,162.7, None, None, None, None, None, 44.05,13
None, -0.356, 95.8, None,2016-03-28 07:00:00, None, None,58.87, 0.0,91.1, None, None, None, None, None, 44.28,13
None, 0.306, 94.7, None,2016-03-28 08:00:00, None, None,25.14, 3.242,20.81, None, None, None, None, None, 44.06,13
None, -0.109, 93.5, None,2016-03-28 09:00:00, None, None,26.34, 10.04,17.11, None, None, None, None, None, 44.08,13
None, 0.622, 90.1, None,2016-03-28 10:00:00, None, None,19.26, 13.78,11.12, None, None, None, None, None, 44.89,13
None, 1.695, 85.3, None,2016-03-28 11:00:00, None, None,17.76, 17.97,16.52, None, None, None, None, None, 44.09,13
None, 3.745, 74.49, None,2016-03-28 12:00:00, None, None,17.87, 17.2,10.59, None, None, None, None, None, 44.41,13
None, 5.993, 53.87, None,2016-03-28 13:00:00, None, None,29.45, 12.21,358.7, None, None, None, None, None, 42.54,13
None, 7.228, 47.87, None,2016-03-28 14:00:00, None, None,27.29, 15.86,3.422, None, None, None, None, None, 43.23,13
None, 8.15, 40.8, None,2016-03-28 15:00:00, None, None,29.96, 14.63,359.6, None, None, None, None, None, 41.22,13
None, 7.402, 39.58, None,2016-03-28 16:00:00, None, None,32.59, 14.54,340.1, None, None, None, None, None, 42.2,13
None, 9.61, 38.7, None,2016-03-28 17:00:00, None, None,31.92, 11.09,337.7, None, None, None, None, None, 42.69,13
None, 8.84, 40.29, None,2016-03-28 18:00:00, None, None,28.99, 11.33,354.7, None, None, None, None, None, 42.59,13
None, 6.497, 39.33, None,2016-03-28 19:00:00, None, None,31.54, 10.53,351.2, None, None, None, None, None, 42.76,13
None, 5.909, 37.06, None,2016-03-28 20:00:00, None, None,24.45, 8.28,18.22, None, None, None, None, None, 42.53,13
None, 5.08, 42.45, None,2016-03-28 21:00:00, None, None,33.41, 3.611,86.2, None, None, None, None, None, 42.55,13
None, 3.952, 52.94, None,2016-03-28 22:00:00, None, None,17.25, 6.666,30.39, None, None, None, None, None, 42.55,13
None, 3.805, 49.98, None,2016-03-28 23:00:00, None, None,10.46, 11.42,26.76, None, None, None, None, None, 42.58,13
None, 3.16, 47.22, None,2016-03-29 00:00:00, None, None,13.58, 7.236,43.1, None, None, None, None, None, 42.65,13
None, 2.705, 55.67, None,2016-03-29 01:00:00, None, None,13.55, 7.775,38.8, None, None, None, None, None, 42.61,13
None, 2.522, 52.16, None,2016-03-29 02:00:00, None, None,16.6, 7.644,28.06, None, None, None, None, None, 42.54,13
None, 1.957, 58.45, None,2016-03-29 03:00:00, None, None,14.28, 8.8,33.15, None, None, None, None, None, 42.51,13
None, 1.861, 55.96, None,2016-03-29 04:00:00, None, None,18.77, 8.37,49.56, None, None, None, None, None, 42.55,13
None, 2.001, 51.22, None,2016-03-29 05:00:00, None, None,22.66, 7.443,38.32, None, None, None, None, None, 42.47,13
None, 1.913, 53.38, None,2016-03-29 06:00:00, None, None,16.48, 7.371,32.95, None, None, None, None, None, 42.51,13
None, 2.805, 50.04, None,2016-03-29 07:00:00, None, None,35.58, 5.458,10.18, None, None, None, None, None, 42.67,13
None, 3.341, 49.46, None,2016-03-29 08:00:00, None, None,24.55, 4.411,1.079, None, None, None, None, None, 42.57,13
None, 3.951, 52.72, None,2016-03-29 09:00:00, None, None,30.83, 8.97,4.39, None, None, None, None, None, 42.36,13
None, 5.465, 50.87, None,2016-03-29 10:00:00, None, None,16.81, 11.06,23.45, None, None, None, None, None, 42.48,13
None, 6.247, 48.63, None,2016-03-29 11:00:00, None, None,17.77, 10.89,22.16, None, None, None, None, None, 42.18,13
None, 8.56, 46.21, None,2016-03-29 12:00:00, None, None,17.85, 13.27,26.5, None, None, None, None, None, 41.48,13
None, 9.76, 45.57, None,2016-03-29 13:00:00, None, None,16.78, 15.04,23.26, None, None, None, None, None, 40.36,13
None, 11.03, 42.06, None,2016-03-29 14:00:00, None, None,24.1, 14.08,14.94, None, None, None, None, None, 40.83,13
None, 12.99, 37.87, None,2016-03-29 15:00:00, None, None,21.68, 14.9,9.64, None, None, None, None, None, 40.07,13
None, 13.0, 37.08, None,2016-03-29 16:00:00, None, None,23.64, 16.1,7.179, None, None, None, None, None, 40.22,13
None, 13.83, 37.81, None,2016-03-29 17:00:00, None, None,31.03, 12.25,1.899, None, None, None, None, None, 40.42,13
None, 13.68, 37.19, None,2016-03-29 18:00:00, None, None,32.41, 9.22,349.6, None, None, None, None, None, 39.39,13
None, 10.86, 42.98, None,2016-03-29 19:00:00, None, None,21.85, 10.42,9.33, None, None, None, None, None, 39.32,13
None, 9.97, 45.59, None,2016-03-29 20:00:00, None, None,15.3, 9.63,33.5, None, None, None, None, None, 39.63,13
None, 9.51, 47.39, None,2016-03-29 21:00:00, None, None,14.59, 8.65,26.55, None, None, None, None, None, 38.33,13
None, 9.36, 48.13, None,2016-03-29 22:00:00, None, None,19.14, 7.885,34.09, None, None, None, None, None, 38.94,13
None, 9.09, 48.9, None,2016-03-29 23:00:00, None, None,22.78, 5.035,37.65, None, None, None, None, None, 39.5,13
None, 8.73, 50.39, None,2016-03-30 00:00:00, None, None,19.29, 4.994,57.71, None, None, None, None, None, 39.46,13
None, 7.461, 58.09, None,2016-03-30 01:00:00, None, None,32.26, 6.706,29.78, None, None, None, None, None, 39.72,13
None, 6.307, 63.99, None,2016-03-30 02:00:00, None, None,51.19, 4.541,4.206, None, None, None, None, None, 39.84,13
None, 7.804, 55.13, None,2016-03-30 03:00:00, None, None,32.63, 4.244,28.85, None, None, None, None, None, 39.9,13
None, 7.549, 56.89, None,2016-03-30 04:00:00, None, None,10.04, 10.55,35.82, None, None, None, None, None, 39.92,13
None, 5.543, 67.15, None,2016-03-30 05:00:00, None, None,11.55, 12.84,25.71, None, None, None, None, None, 39.35,13
None, 5.809, 64.62, None,2016-03-30 06:00:00, None, None,10.56, 12.35,36.34, None, None, None, None, None, 39.43,13
None, 6.402, 61.37, None,2016-03-30 07:00:00, None, None,22.62, 9.79,22.92, None, None, None, None, None, 39.32,13
None, 6.752, 59.13, None,2016-03-30 08:00:00, None, None,16.63, 14.36,39.92, None, None, None, None, None, 39.25,13
None, 7.597, 57.73, None,2016-03-30 09:00:00, None, None,16.13, 11.45,35.49, None, None, None, None, None, 39.43,13
None, 10.16, 47.81, None,2016-03-30 10:00:00, None, None,16.36, 11.22,39.96, None, None, None, None, None, 39.24,13
None, 11.48, 44.22, None,2016-03-30 11:00:00, None, None,19.28, 11.06,41.06, None, None, None, None, None, 38.13,13
None, 14.43, 36.62, None,2016-03-30 12:00:00, None, None,18.41, 11.63,40.15, None, None, None, None, None, 38.53,13
None, 16.07, 33.01, None,2016-03-30 13:00:00, None, None,20.78, 8.0,27.33, None, None, None, None, None, 36.84,13
None, 15.36, 40.22, None,2016-03-30 14:00:00, None, None,21.75, 8.91,28.81, None, None, None, None, None, 38.14,13
None, 16.96, 33.06, None,2016-03-30 15:00:00, None, None,52.01, 3.778,12.83, None, None, None, None, None, 36.37,13
None, 17.74, 31.83, None,2016-03-30 16:00:00, None, None,42.99, 6.512,3.866, None, None, None, None, None, 36.9,13
None, 17.83, 30.18, None,2016-03-30 17:00:00, None, None,36.09, 4.124,19.22, None, None, None, None, None, 36.65,13
None, 17.4, 31.69, None,2016-03-30 18:00:00, None, None,33.27, 4.496,9.4, None, None, None, None, None, 35.87,13
None, 14.41, 36.73, None,2016-03-30 19:00:00, None, None,34.36, 5.193,37.0, None, None, None, None, None, 36.15,13
None, 13.13, 39.97, None,2016-03-30 20:00:00, None, None,65.29, 4.423,81.9, None, None, None, None, None, 35.75,13
None, 12.07, 45.28, None,2016-03-30 21:00:00, None, None,19.8, 3.723,144.4, None, None, None, None, None, 36.57,13
None, 10.52, 50.88, None,2016-03-30 22:00:00, None, None,43.38, 2.911,2.274, None, None, None, None, None, 35.73,13
None, 9.8, 52.42, None,2016-03-30 23:00:00, None, None,44.71, 2.794,41.79, None, None, None, None, None, 35.64,13
None, 8.25, 58.24, None,2016-03-31 00:00:00, None, None,18.99, 6.779,16.22, None, None, None, None, None, 35.32,13
None, 8.48, 59.93, None,2016-03-31 01:00:00, None, None,12.6, 8.08,29.69, None, None, None, None, None, 35.41,13
None, 7.997, 62.28, None,2016-03-31 02:00:00, None, None,15.4, 7.347,15.74, None, None, None, None, None, 35.52,13
None, 7.026, 65.67, None,2016-03-31 03:00:00, None, None,21.39, 7.22,23.47, None, None, None, None, None, 35.58,13
None, 6.084, 68.58, None,2016-03-31 04:00:00, None, None,16.39, 8.6,37.75, None, None, None, None, None, 35.63,13
None, 5.152, 73.1, None,2016-03-31 05:00:00, None, None,17.46, 10.38,19.73, None, None, None, None, None, 35.46,13
None, 4.72, 75.4, None,2016-03-31 06:00:00, None, None,21.01, 10.91,15.29, None, None, None, None, None, 35.43,13
None, 4.658, 73.73, None,2016-03-31 07:00:00, None, None,14.33, 11.91,23.07, None, None, None, None, None, 35.45,13
None, 4.287, 76.06, None,2016-03-31 08:00:00, None, None,14.37, 11.85,18.55, None, None, None, None, None, 35.44,13
None, 5.696, 68.75, None,2016-03-31 09:00:00, None, None,13.16, 13.11,17.1, None, None, None, None, None, 35.4,13
None, 7.619, 61.72, None,2016-03-31 10:00:00, None, None,15.28, 11.19,17.99, None, None, None, None, None, 35.37,13
None, 9.88, 52.98, None,2016-03-31 11:00:00, None, None,20.18, 9.6,22.68, None, None, None, None, None, 35.14,13
None, 12.47, 46.12, None,2016-03-31 12:00:00, None, None,20.21, 8.56,15.49, None, None, None, None, None, 34.03,13
None, 15.38, 37.21, None,2016-03-31 13:00:00, None, None,18.14, 12.28,25.44, None, None, None, None, None, 33.46,13
None, 16.43, 33.39, None,2016-03-31 14:00:00, None, None,20.89, 11.0,18.71, None, None, None, None, None, 32.97,13
None, 17.9, 28.76, None,2016-03-31 15:00:00, None, None,19.32, 7.915,5.834, None, None, None, None, None, 33.15,13
None, 17.69, 31.71, None,2016-03-31 16:00:00, None, None,31.46, 5.817,347.4, None, None, None, None, None, 33.52,13
None, 18.93, 30.03, None,2016-03-31 17:00:00, None, None,31.8, 5.942,305.0, None, None, None, None, None, 31.73,13
None, 18.53, 31.08, None,2016-03-31 18:00:00, None, None,35.89, 5.957,269.6, None, None, None, None, None, 31.55,13
None, 14.72, 38.8, None,2016-03-31 19:00:00, None, None,25.21, 9.5,180.6, None, None, None, None, None, 30.69,13
None, 13.73, 42.17, None,2016-03-31 20:00:00, None, None,18.82, 11.48,172.2, None, None, None, None, None, 30.48,13
None, 12.03, 52.55, None,2016-03-31 21:00:00, None, None,13.58, 11.41,169.3, None, None, None, None, None, 30.11,13
None, 10.62, 64.97, None,2016-03-31 22:00:00, None, None,10.46, 16.0,165.2, None, None, None, None, None, 30.01,13
None, 9.61, 71.02, None,2016-03-31 23:00:00, None, None,14.82, 14.4,161.3, None, None, None, None, None, 30.28,13
