RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
96.3, None, None, 19.6, 12.5, 208.3, -5.0, -4.8, None, None, 208.0, None, None, 82.0, None, 82.2, None, None, -4.411, None, -4.1, 96.0, None, 10.78, 12.5, -4.4, 0.7, 2.0,2021-02-05 00:00:00,6
96.6, None, None, 16.0, 10.28, 212.3, -4.0, -4.8, None, None, 212.0, None, None, 82.0, None, 81.6, None, None, -3.991, None, -3.7, 97.0, None, 7.73, 10.3, -4.0, 0.9, -1.0,2021-02-05 01:00:00,6
96.9, None, None, 11.8, 8.92, 217.7, -4.0, -4.8, None, None, 218.0, None, None, 88.0, None, 87.5, None, None, -3.667, None, -3.6, 97.0, None, 7.465, 8.9, -3.7, 1.4, 6.0,2021-02-05 02:00:00,6
96.9, None, None, 13.1, 9.13, 214.4, -4.0, -4.8, None, None, 214.0, None, None, 91.0, None, 90.9, None, None, -3.645, None, -3.6, 97.0, None, 9.52, 9.1, -3.6, 0.7, 4.0,2021-02-05 03:00:00,6
96.8, None, None, 13.8, 7.34, 207.7, -4.0, -4.8, None, None, 208.0, None, None, 91.0, None, 91.1, None, None, -3.687, None, -3.6, 97.0, None, 14.73, 7.3, -3.7, 0.5, 0.0,2021-02-05 04:00:00,6
97.0, None, None, 15.4, 7.353, 209.8, -4.0, -4.8, None, None, 210.0, None, None, 91.0, None, 91.4, None, None, -3.58, None, -3.5, 97.0, None, 15.97, 7.4, -3.6, 0.3, 1.0,2021-02-05 05:00:00,6
97.2, None, None, 17.3, 8.41, 208.7, -4.0, -3.5, None, None, 209.0, None, None, 91.0, None, 90.8, None, None, -3.396, None, -3.3, 97.0, None, 19.73, 8.4, -3.4, 0.3, -1.0,2021-02-05 06:00:00,6
97.4, None, None, 18.2, 8.12, 205.8, -3.0, -3.5, None, None, 206.0, None, None, 91.0, None, 90.7, None, None, -3.204, None, -3.1, 97.0, None, 22.96, 8.1, -3.2, 0.2, 0.0,2021-02-05 07:00:00,6
97.2, None, None, 13.3, 4.743, 192.5, -4.0, -3.6, None, None, 193.0, None, None, 91.0, None, 90.5, None, None, -3.346, None, -3.1, 97.0, None, 63.09, 4.7, -3.3, 0.0, 0.0,2021-02-05 08:00:00,6
96.8, None, None, 11.0, 3.508, 263.1, -4.0, -3.6, None, None, 263.0, None, None, 91.0, None, 90.5, None, None, -3.49, None, -3.1, 97.0, None, 38.92, 3.5, -3.5, 0.4, 0.0,2021-02-05 09:00:00,6
96.4, None, None, 7.8, 1.94, 1.087, -2.0, -3.6, None, None, 1.0, None, None, 90.0, None, 89.9, None, None, -2.624, None, -2.1, 96.0, None, 72.05, 1.9, -2.6, 0.7, -1.0,2021-02-05 10:00:00,6
96.2, None, None, 7.5, 1.838, 148.8, -2.0, -3.6, None, None, 149.0, None, None, 90.0, None, 89.7, None, None, -1.79, None, -0.9, 96.0, None, 60.61, 1.8, -1.8, -0.1, 0.0,2021-02-05 11:00:00,6
