pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
22.2, None, -1.077, 98.1, None, None, None, None, 3.0, None, None, -1.0, -1.1, -2.5, 1.4, -1.0, -0.8, 98.0, None,2021-02-05 00:00:00, 197.0, 197.4,6
24.1, None, -1.142, 98.1, None, None, None, None, 2.0, None, None, -1.0, -1.1, -2.5, 1.9, -1.0, -0.8, 98.0, None,2021-02-05 01:00:00, 198.0, 198.4,6
25.2, None, -0.851, 98.3, None, None, None, None, 2.0, None, None, -1.0, -0.9, -2.5, 2.1, -1.0, -0.7, 98.0, None,2021-02-05 02:00:00, 200.0, 199.5,6
26.1, None, -0.645, 98.5, None, None, None, None, 1.0, None, None, -1.0, -0.6, -2.5, 1.9, -1.0, -0.6, 99.0, None,2021-02-05 03:00:00, 200.0, 200.2,6
25.1, None, -0.86, 98.4, None, None, None, None, 1.0, None, None, 0.0, -0.9, -2.5, 0.1, 0.0, -0.5, 98.0, None,2021-02-05 04:00:00, 201.0, 200.8,6
24.1, None, -0.585, 98.6, None, None, None, None, -1.0, None, None, -1.0, -0.6, -2.5, 0.0, -1.0, -0.4, 99.0, None,2021-02-05 05:00:00, 200.0, 200.3,6
24.1, None, -0.482, 98.8, None, None, None, None, 1.0, None, None, 0.0, -0.5, -2.5, 1.0, 0.0, -0.4, 99.0, None,2021-02-05 06:00:00, 201.0, 200.6,6
23.1, None, -0.725, 98.7, None, None, None, None, 0.0, None, None, -1.0, -0.7, -1.0, 0.0, -1.0, -0.4, 99.0, None,2021-02-05 07:00:00, 200.0, 200.3,6
22.1, None, -1.281, 98.5, None, None, None, None, 2.0, None, None, -2.0, -1.3, -1.4, 0.0, -2.0, -0.4, 99.0, None,2021-02-05 08:00:00, 202.0, 201.5,6
22.1, None, -0.868, 98.4, None, None, None, None, -1.0, None, None, -1.0, -0.9, -1.4, 0.0, -1.0, -0.4, 98.0, None,2021-02-05 09:00:00, 201.0, 200.5,6
21.2, None, 0.32, 98.5, None, None, None, None, -1.0, None, None, 0.0, 0.3, -1.4, 1.0, 0.0, 0.4, 99.0, None,2021-02-05 10:00:00, 200.0, 199.8,6
20.9, None, -0.056, 97.2, None, None, None, None, 0.0, None, None, -1.0, -0.1, -1.4, 0.0, -1.0, 0.9, 97.0, None,2021-02-05 11:00:00, 200.0, 200.0,6
21.0, None, 0.145, 95.1, None, None, None, None, -2.0, None, None, 0.0, 0.1, -1.4, 1.0, 0.0, 0.9, 95.0, None,2021-02-05 12:00:00, 198.0, 198.2,6
None, None, 0.096, 93.9, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None,2021-02-05 13:00:00, None, 199.2,6
19.3, None, -0.31, 94.8, None, None, None, None, 0.0, None, None, -1.0, -0.3, -1.4, 0.3, -1.0, 0.9, 95.0, None,2021-02-05 14:00:00, 199.0, 198.9,6
19.0, None, -0.491, 94.2, None, None, None, None, 0.0, None, None, -1.0, -0.5, -1.4, 0.7, -1.0, 0.9, 94.0, None,2021-02-05 15:00:00, 199.0, 199.0,6
19.0, None, -0.751, 95.7, None, None, None, None, 1.0, None, None, -1.0, -0.8, -1.4, 0.0, -1.0, 0.9, 96.0, None,2021-02-05 16:00:00, 200.0, 199.6,6
18.0, None, -1.34, 96.0, None, None, None, None, 1.0, None, None, -2.0, -1.3, -1.4, 0.0, -2.0, 0.9, 96.0, None,2021-02-05 17:00:00, 200.0, 200.1,6
18.0, None, -1.509, 97.0, None, None, None, None, 2.0, None, None, -2.0, -1.5, -1.7, 1.0, -2.0, 0.9, 97.0, None,2021-02-05 18:00:00, 201.0, 201.4,6
17.0, None, -1.62, 94.0, None, None, None, None, -1.0, None, None, -3.0, -1.6, -1.9, 0.0, -3.0, -1.4, 94.0, None,2021-02-05 19:00:00, 200.0, 200.1,6
17.0, None, -1.618, 97.0, None, None, None, None, 1.0, None, None, -3.0, -1.6, -2.0, 0.1, -3.0, -1.4, 97.0, None,2021-02-05 20:00:00, 201.0, 200.6,6
16.8, None, -1.816, 97.3, None, None, None, None, 1.0, None, None, -2.0, -1.8, -2.0, 0.9, -2.0, -1.4, 97.0, None,2021-02-05 21:00:00, 201.0, 200.9,6
15.3, None, -1.792, 97.4, None, None, None, None, 1.0, None, None, -2.0, -1.8, -2.0, 0.3, -2.0, -1.4, 97.0, None,2021-02-05 22:00:00, 201.0, 201.4,6
14.2, None, -1.724, 97.0, None, None, None, None, 0.0, None, None, -2.0, -1.7, -2.0, 0.7, -2.0, -1.4, 97.0, None,2021-02-05 23:00:00, 202.0, 201.6,6
13.8, None, -1.798, 97.2, None, None, None, None, 1.0, None, None, -2.0, -1.8, -2.1, 1.0, -2.0, -1.4, 97.0, None,2021-02-06 00:00:00, 202.0, 202.0,6
12.9, None, -1.582, 97.1, None, None, None, None, 1.0, None, None, -2.0, -1.6, -2.1, 1.0, -2.0, -1.4, 97.0, None,2021-02-06 01:00:00, 203.0, 202.7,6
11.8, None, -1.642, 97.0, None, None, None, None, 1.0, None, None, -3.0, -1.6, -2.1, 1.0, -3.0, -1.4, 97.0, None,2021-02-06 02:00:00, 203.0, 202.9,6
11.9, None, -2.085, 97.2, None, None, None, None, 2.0, None, None, -2.0, -2.1, -2.1, 2.0, -2.0, -1.4, 97.0, None,2021-02-06 03:00:00, 205.0, 204.8,6
13.9, None, -1.802, 97.2, None, None, None, None, 4.0, None, None, -2.0, -1.8, -2.1, 2.0, -2.0, -1.4, 97.0, None,2021-02-06 04:00:00, 208.0, 207.8,6
14.9, None, -2.148, 96.2, None, None, None, None, 2.0, None, None, -3.0, -2.1, -2.4, 1.0, -3.0, -1.4, 96.0, None,2021-02-06 05:00:00, 209.0, 208.8,6
14.9, None, -2.681, 95.4, None, None, None, None, 2.0, None, None, -3.0, -2.7, -2.7, 1.0, -3.0, -1.4, 95.0, None,2021-02-06 06:00:00, 210.0, 210.2,6
15.7, None, -2.638, 95.9, None, None, None, None, 1.0, None, None, -4.0, -2.6, -2.9, 0.8, -4.0, -2.4, 96.0, None,2021-02-06 07:00:00, 211.0, 211.0,6
16.8, None, -2.472, 95.4, None, None, None, None, 1.0, None, None, -3.0, -2.5, -2.9, 1.1, -3.0, -2.3, 95.0, None,2021-02-06 08:00:00, 212.0, 211.6,6
17.8, None, -2.077, 94.6, None, None, None, None, -1.0, None, None, -2.0, -2.1, -2.9, 1.0, -2.0, -1.8, 95.0, None,2021-02-06 09:00:00, 210.0, 210.4,6
17.9, None, -2.002, 95.7, None, None, None, None, 2.0, None, None, -2.0, -2.0, -2.9, 1.1, -2.0, -1.6, 96.0, None,2021-02-06 10:00:00, 212.0, 212.1,6
18.9, None, -1.727, 95.7, None, None, None, None, 1.0, None, None, -2.0, -1.7, -2.9, 1.0, -2.0, -1.5, 96.0, None,2021-02-06 11:00:00, 212.0, 212.4,6
19.4, None, -0.89, 95.7, None, None, None, None, 2.0, None, None, -2.0, -0.9, -2.9, 1.5, -2.0, -0.8, 96.0, None,2021-02-06 12:00:00, 214.0, 213.8,6
19.9, None, -0.123, 96.3, None, None, None, None, -4.0, None, None, 0.0, -0.1, -2.9, 0.5, 0.0, -0.3, 96.0, None,2021-02-06 13:00:00, 210.0, 210.2,6
20.6, None, -0.085, 94.8, None, None, None, None, 4.0, None, None, -1.0, -0.1, -2.9, 1.0, -1.0, 0.2, 95.0, None,2021-02-06 14:00:00, 213.0, 213.2,6
