CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -7.654, 96.1, None, None, None, 1.1, 26.16, 2.0, 0.179, 196.5, -8.0, 0.2, -7.7, -8.5, None, None, 197.0, -7.6, None, None, 96.0, None,2021-02-05 00:00:00, 214.0, None, 214.1,6
None, -7.333, 96.5, None, None, None, 14.0, 29.7, 1.0, 2.661, 213.0, -8.0, 2.7, -7.3, -8.5, None, None, 213.0, -7.2, None, None, 97.0, None,2021-02-05 01:00:00, 215.0, None, 215.0,6
None, -7.302, 96.6, None, None, None, 15.2, 21.45, 2.0, 4.267, 236.2, -8.0, 4.3, -7.3, -8.5, None, None, 236.0, -7.2, None, None, 97.0, None,2021-02-05 02:00:00, 216.0, None, 216.1,6
None, -7.018, 96.9, None, None, None, 17.2, 21.91, 1.0, 4.893, 232.9, -7.0, 4.9, -7.0, -8.5, None, None, 233.0, -7.0, None, None, 97.0, None,2021-02-05 03:00:00, 217.0, None, 216.6,6
None, -7.001, 96.9, None, None, None, 12.6, 17.75, 0.0, 3.144, 242.2, -7.0, 3.1, -7.0, -8.5, None, None, 242.0, -7.0, None, None, 97.0, None,2021-02-05 04:00:00, 216.0, None, 216.4,6
None, -6.876, 97.1, None, None, None, 7.4, 13.95, 2.0, 1.957, 238.7, -7.0, 2.0, -6.9, -8.5, None, None, 239.0, -6.8, None, None, 97.0, None,2021-02-05 05:00:00, 218.0, None, 217.8,6
None, -6.612, 97.3, None, None, None, 11.2, 16.6, 0.0, 3.018, 262.8, -7.0, 3.0, -6.6, -8.5, None, None, 263.0, -6.5, None, None, 97.0, None,2021-02-05 06:00:00, 218.0, None, 217.8,6
None, -6.635, 97.4, None, None, None, 13.3, 17.14, 0.0, 4.086, 277.7, -7.0, 4.1, -6.6, -6.7, None, None, 278.0, -6.4, None, None, 97.0, None,2021-02-05 07:00:00, 218.0, None, 217.7,6
None, -6.547, 97.3, None, None, None, 13.6, 19.15, 0.0, 4.856, 280.8, -7.0, 4.9, -6.5, -6.7, None, None, 281.0, -6.4, None, None, 97.0, None,2021-02-05 08:00:00, 218.0, None, 217.6,6
None, -6.634, 97.1, None, None, None, 13.9, 21.46, 0.0, 5.735, 280.6, -7.0, 5.7, -6.6, -6.9, None, None, 281.0, -6.4, None, None, 97.0, None,2021-02-05 09:00:00, 218.0, None, 217.5,6
None, -6.658, 97.2, None, None, None, 16.7, 19.57, 0.0, 5.895, 284.8, -7.0, 5.9, -6.7, -6.9, None, None, 285.0, -6.4, None, None, 97.0, None,2021-02-05 10:00:00, 217.0, None, 217.2,6
None, -6.84, 96.7, None, None, None, 15.9, 24.07, 0.0, 5.301, 281.7, -7.0, 5.3, -6.8, -7.0, None, None, 282.0, -6.4, None, None, 97.0, None,2021-02-05 11:00:00, 217.0, None, 216.9,6
None, -6.659, 96.9, None, None, None, 17.7, 25.03, 0.0, 6.146, 280.0, -7.0, 6.1, -6.7, -7.0, None, None, 280.0, -6.4, None, None, 97.0, None,2021-02-05 12:00:00, 217.0, None, 216.7,6
None, -7.462, 96.4, None, None, None, None, 29.65, None, 8.01, 280.0, None, None, None, None, None, None, None, None, None, None, None, None,2021-02-05 13:00:00, None, None, 216.8,6
None, -7.246, 96.2, None, None, None, 29.6, 28.1, 0.0, 8.33, 275.5, -8.0, 8.3, -7.2, -7.7, None, None, 276.0, -6.4, None, None, 96.0, None,2021-02-05 14:00:00, 216.0, None, 216.4,6
None, -7.712, 95.9, None, None, None, 29.9, 30.81, 1.0, 9.78, 275.6, -8.0, 9.8, -7.7, -7.9, None, None, 276.0, -6.4, None, None, 96.0, None,2021-02-05 15:00:00, 217.0, None, 216.9,6
None, -8.11, 95.1, None, None, None, 26.2, 32.68, 0.0, 9.56, 283.8, -9.0, 9.6, -8.1, -8.0, None, None, 284.0, -6.4, None, None, 95.0, None,2021-02-05 16:00:00, 217.0, None, 216.8,6
None, -8.43, 95.3, None, None, None, 30.8, 31.01, 0.0, 10.94, 286.4, -9.0, 10.9, -8.4, -8.7, None, None, 286.0, -6.4, None, None, 95.0, None,2021-02-05 17:00:00, 217.0, None, 217.0,6
None, -8.73, 95.0, None, None, None, 24.4, 27.39, 0.0, 8.79, 282.4, -9.0, 8.8, -8.7, -8.8, None, None, 282.0, -6.4, None, None, 95.0, None,2021-02-05 18:00:00, 217.0, None, 216.8,6
None, -8.66, 94.9, None, None, None, 24.3, 26.22, 0.0, 9.15, 283.0, -9.0, 9.2, -8.7, -8.8, None, None, 283.0, -8.5, None, None, 95.0, None,2021-02-05 19:00:00, 217.0, None, 216.6,6
None, -8.87, 94.4, None, None, None, 32.8, 28.36, 0.0, 11.41, 285.9, -10.0, 11.4, -8.9, -8.9, None, None, 286.0, -8.5, None, None, 94.0, None,2021-02-05 20:00:00, 216.0, None, 216.4,6
