RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
93.1, None, None, 33.8, 12.21, 251.4, -4.0, -4.2, -4.0, None, 251.0, None, None, 86.0, None, 85.8, None, None, -2.87, None, -2.8, 93.0, None, 35.68, 12.2, -2.9, 0.1, 1.0,2021-02-05 00:00:00,6
93.1, None, None, 37.3, 14.55, 258.9, -4.0, -4.2, -4.0, None, 259.0, None, None, 85.0, None, 85.2, None, None, -2.819, None, -2.8, 93.0, None, 30.19, 14.6, -2.8, 0.2, -1.0,2021-02-05 01:00:00,6
93.4, None, None, 18.8, 5.281, 304.2, -4.0, -4.2, -4.0, None, 304.0, None, None, 86.0, None, 85.9, None, None, -2.743, None, -2.7, 93.0, None, 62.38, 5.3, -2.7, 1.2, 1.0,2021-02-05 02:00:00,6
93.5, None, None, 16.2, 4.672, 331.8, -4.0, -4.2, -4.0, None, 332.0, None, None, 87.0, None, 86.8, None, None, -2.695, None, -2.7, 94.0, None, 48.49, 4.7, -2.7, 0.7, 1.0,2021-02-05 03:00:00,6
93.5, None, None, 13.3, 4.11, 329.5, -3.0, -4.2, -3.0, None, 330.0, None, None, 88.0, None, 88.3, None, None, -2.666, None, -2.7, 94.0, None, 46.62, 4.1, -2.7, 0.7, 2.0,2021-02-05 04:00:00,6
93.4, None, None, 23.4, 5.265, 315.8, -3.0, -4.2, -3.0, None, 316.0, None, None, 89.0, None, 89.1, None, None, -2.686, None, -2.6, 93.0, None, 48.28, 5.3, -2.7, 0.4, 1.0,2021-02-05 05:00:00,6
93.0, None, None, 21.7, 5.736, 311.4, -4.0, -4.2, -4.0, None, 311.0, None, None, 90.0, None, 89.5, None, None, -2.94, None, -2.6, 93.0, None, 45.5, 5.7, -2.9, 0.4, 1.0,2021-02-05 06:00:00,6
92.4, None, None, 24.6, 5.497, 326.7, -5.0, -3.6, -5.0, None, 327.0, None, None, 90.0, None, 89.6, None, None, -3.626, None, -2.9, 92.0, None, 46.13, 5.5, -3.6, 0.2, 0.0,2021-02-05 07:00:00,6
92.1, None, None, 25.5, 5.964, 320.8, -5.0, -4.0, -5.0, None, 321.0, None, None, 90.0, None, 89.5, 8.4, None, -4.046, None, -2.9, 92.0, None, 46.07, 6.0, -4.0, 0.0, 0.0,2021-02-05 08:00:00,6
91.8, None, None, 21.5, 4.784, 320.8, -5.0, -4.2, -5.0, None, 321.0, None, None, 89.0, None, 89.3, 8.4, None, -4.045, None, -2.9, 92.0, None, 45.36, 4.8, -4.0, 0.0, 0.0,2021-02-05 09:00:00,6
91.9, None, None, 19.5, 4.524, 315.1, -5.0, -4.2, -5.0, None, 315.0, None, None, 89.0, None, 89.1, 8.0, None, -3.878, None, -2.9, 92.0, None, 43.83, 4.5, -3.9, 0.0, 0.0,2021-02-05 10:00:00,6
90.4, None, None, 23.9, 7.737, 297.5, -4.0, -4.2, -4.0, None, 298.0, None, None, 89.0, None, 89.0, 7.6, None, -3.146, None, -2.9, 90.0, None, 34.02, 7.7, -3.1, 0.0, 0.0,2021-02-05 11:00:00,6
