time,HUMIDITY,week_of_year
2022-03-05 00:00:00,93.7,10
2022-03-05 01:00:00,95.0,10
2022-03-05 02:00:00,93.6,10
2022-03-05 03:00:00,92.8,10
2022-03-05 04:00:00,92.2,10
2022-03-05 05:00:00,90.4,10
2022-03-05 06:00:00,90.2,10
2022-03-05 07:00:00,89.4,10
2022-03-05 08:00:00,89.8,10
2022-03-05 09:00:00,90.4,10
2022-03-05 10:00:00,91.0,10
2022-03-05 11:00:00,91.4,10
2022-03-05 12:00:00,89.1,10
2022-03-05 13:00:00,76.6,10
2022-03-05 14:00:00,55.7,10
2022-03-05 15:00:00,49.9,10
2022-03-05 16:00:00,46.7,10
2022-03-05 17:00:00,47.2,10
2022-03-05 18:00:00,53.6,10
2022-03-05 19:00:00,72.8,10
2022-03-05 20:00:00,82.5,10
2022-03-05 21:00:00,82.5,10
2022-03-05 22:00:00,82.3,10
2022-03-05 23:00:00,77.5,10
2022-03-06 00:00:00,76.7,10
2022-03-06 01:00:00,77.7,10
2022-03-06 02:00:00,76.4,10
2022-03-06 03:00:00,76.1,10
2022-03-06 04:00:00,70.5,10
2022-03-06 05:00:00,72.0,10
2022-03-06 06:00:00,77.4,10
2022-03-06 07:00:00,86.4,10
2022-03-06 08:00:00,80.4,10
2022-03-06 09:00:00,66.2,10
2022-03-06 10:00:00,69.2,10
2022-03-06 11:00:00,57.9,10
2022-03-06 12:00:00,50.5,10
2022-03-06 13:00:00,45.1,10
2022-03-06 14:00:00,41.5,10
2022-03-06 15:00:00,37.7,10
2022-03-06 16:00:00,39.0,10
2022-03-06 17:00:00,38.6,10
2022-03-06 18:00:00,41.1,10
2022-03-06 19:00:00,45.9,10
2022-03-06 20:00:00,47.4,10
2022-03-06 21:00:00,45.4,10
2022-03-06 22:00:00,46.8,10
2022-03-06 23:00:00,61.3,10
2022-03-07 00:00:00,66.0,10
2022-03-07 01:00:00,66.2,10
2022-03-07 02:00:00,68.2,10
2022-03-07 03:00:00,73.3,10
2022-03-07 04:00:00,59.2,10
2022-03-07 05:00:00,56.0,10
2022-03-07 06:00:00,51.5,10
2022-03-07 07:00:00,55.6,10
2022-03-07 08:00:00,53.6,10
2022-03-07 09:00:00,64.4,10
2022-03-07 10:00:00,62.8,10
2022-03-07 11:00:00,50.3,10
2022-03-07 12:00:00,41.1,10
2022-03-07 13:00:00,36.3,10
2022-03-07 14:00:00,34.1,10
2022-03-07 15:00:00,34.0,10
2022-03-07 16:00:00,33.5,10
2022-03-07 17:00:00,40.4,10
2022-03-07 18:00:00,38.9,10
2022-03-07 19:00:00,42.0,10
2022-03-07 20:00:00,47.7,10
2022-03-07 21:00:00,53.0,10
2022-03-07 22:00:00,57.2,10
2022-03-07 23:00:00,66.2,10
2022-03-08 00:00:00,70.2,10
2022-03-08 01:00:00,74.8,10
2022-03-08 02:00:00,74.7,10
2022-03-08 03:00:00,76.0,10
2022-03-08 04:00:00,74.6,10
2022-03-08 05:00:00,72.3,10
2022-03-08 06:00:00,65.7,10
2022-03-08 07:00:00,63.1,10
2022-03-08 08:00:00,77.9,10
2022-03-08 09:00:00,71.4,10
2022-03-08 10:00:00,63.1,10
2022-03-08 11:00:00,63.5,10
2022-03-08 12:00:00,65.6,10
2022-03-08 13:00:00,64.3,10
2022-03-08 14:00:00,61.9,10
2022-03-08 15:00:00,56.4,10
2022-03-08 16:00:00,52.3,10
