WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
266.0, None,72.0, None,2022-03-05 00:00:00, None,10
286.4, None,74.0, None,2022-03-05 01:00:00, None,10
271.0, None,76.9, None,2022-03-05 02:00:00, None,10
299.3, None,77.4, None,2022-03-05 03:00:00, None,10
148.2, None,78.8, None,2022-03-05 04:00:00, None,10
87.4, None,81.3, None,2022-03-05 05:00:00, None,10
231.7, None,81.6, None,2022-03-05 06:00:00, None,10
236.1, None,82.9, None,2022-03-05 07:00:00, None,10
119.4, None,84.0, None,2022-03-05 08:00:00, None,10
243.1, None,80.7, None,2022-03-05 09:00:00, None,10
268.6, None,76.3, None,2022-03-05 10:00:00, None,10
263.7, None,66.5, None,2022-03-05 11:00:00, None,10
253.8, None,55.3, None,2022-03-05 12:00:00, None,10
256.6, None,50.6, None,2022-03-05 13:00:00, None,10
253.0, None,48.1, None,2022-03-05 14:00:00, None,10
244.9, None,45.7, None,2022-03-05 15:00:00, None,10
246.6, None,45.1, None,2022-03-05 16:00:00, None,10
259.3, None,47.6, None,2022-03-05 17:00:00, None,10
250.6, None,52.4, None,2022-03-05 18:00:00, None,10
268.6, None,58.0, None,2022-03-05 19:00:00, None,10
280.0, None,65.1, None,2022-03-05 20:00:00, None,10
279.3, None,68.9, None,2022-03-05 21:00:00, None,10
280.1, None,66.9, None,2022-03-05 22:00:00, None,10
70.6, None,75.0, None,2022-03-05 23:00:00, None,10
72.8, None,79.7, None,2022-03-06 00:00:00, None,10
73.9, None,83.7, None,2022-03-06 01:00:00, None,10
69.1, None,85.0, None,2022-03-06 02:00:00, None,10
91.5, None,86.2, None,2022-03-06 03:00:00, None,10
100.7, None,87.5, None,2022-03-06 04:00:00, None,10
115.7, None,88.8, None,2022-03-06 05:00:00, None,10
96.4, None,89.3, None,2022-03-06 06:00:00, None,10
222.7, None,89.7, None,2022-03-06 07:00:00, None,10
10.3, None,89.8, None,2022-03-06 08:00:00, None,10
247.7, None,89.8, None,2022-03-06 09:00:00, None,10
280.6, None,85.9, None,2022-03-06 10:00:00, None,10
286.6, None,73.0, None,2022-03-06 11:00:00, None,10
262.4, None,64.4, None,2022-03-06 12:00:00, None,10
278.4, None,59.1, None,2022-03-06 13:00:00, None,10
295.2, None,58.5, None,2022-03-06 14:00:00, None,10
173.9, None,55.0, None,2022-03-06 15:00:00, None,10
173.2, None,48.2, None,2022-03-06 16:00:00, None,10
197.3, None,43.5, None,2022-03-06 17:00:00, None,10
274.7, None,51.2, None,2022-03-06 18:00:00, None,10
231.4, None,45.2, None,2022-03-06 19:00:00, None,10
227.1, None,26.8, None,2022-03-06 20:00:00, None,10
219.4, None,26.8, None,2022-03-06 21:00:00, None,10
260.4, None,30.7, None,2022-03-06 22:00:00, None,10
55.2, None,36.7, None,2022-03-06 23:00:00, None,10
49.1, None,38.8, None,2022-03-07 00:00:00, None,10
50.8, None,40.1, None,2022-03-07 01:00:00, None,10
223.6, None,46.0, None,2022-03-07 02:00:00, None,10
273.0, None,50.0, None,2022-03-07 03:00:00, None,10
266.9, None,51.8, None,2022-03-07 04:00:00, None,10
250.2, None,55.7, None,2022-03-07 05:00:00, None,10
269.1, None,74.8, None,2022-03-07 06:00:00, None,10
248.5, None,77.9, None,2022-03-07 07:00:00, None,10
293.5, None,78.5, None,2022-03-07 08:00:00, None,10
262.0, None,67.4, None,2022-03-07 09:00:00, None,10
265.5, None,53.8, None,2022-03-07 10:00:00, None,10
277.5, None,45.4, None,2022-03-07 11:00:00, None,10
317.4, None,41.7, None,2022-03-07 12:00:00, None,10
285.3, None,38.6, None,2022-03-07 13:00:00, None,10
261.9, None,36.1, None,2022-03-07 14:00:00, None,10
303.9, None,32.9, None,2022-03-07 15:00:00, None,10
322.8, None,28.2, None,2022-03-07 16:00:00, None,10
312.8, None,27.2, None,2022-03-07 17:00:00, None,10
286.4, None,28.7, None,2022-03-07 18:00:00, None,10
85.3, None,39.3, None,2022-03-07 19:00:00, None,10
87.6, None,47.5, None,2022-03-07 20:00:00, None,10
87.3, None,53.1, None,2022-03-07 21:00:00, None,10
82.2, None,55.2, None,2022-03-07 22:00:00, None,10
82.5, None,55.5, None,2022-03-07 23:00:00, None,10
112.0, None,54.9, None,2022-03-08 00:00:00, None,10
103.5, None,57.5, None,2022-03-08 01:00:00, None,10
88.5, None,50.7, None,2022-03-08 02:00:00, None,10
97.9, None,42.8, None,2022-03-08 03:00:00, None,10
89.3, None,44.3, None,2022-03-08 04:00:00, None,10
76.6, None,54.3, None,2022-03-08 05:00:00, None,10
72.4, None,65.6, None,2022-03-08 06:00:00, None,10
71.0, None,70.0, None,2022-03-08 07:00:00, None,10
69.2, None,69.0, None,2022-03-08 08:00:00, None,10
93.8, None,55.2, None,2022-03-08 09:00:00, None,10
67.9, None,44.4, None,2022-03-08 10:00:00, None,10
66.7, None,36.2, None,2022-03-08 11:00:00, None,10
76.5, None,32.8, None,2022-03-08 12:00:00, None,10
65.7, None,31.9, None,2022-03-08 13:00:00, None,10
107.0, None,28.9, None,2022-03-08 14:00:00, None,10
356.0, None,27.8, None,2022-03-08 15:00:00, None,10
61.4, None,27.7, None,2022-03-08 16:00:00, None,10
87.4, None,38.3, None,2022-03-08 17:00:00, None,10
90.5, None,42.2, None,2022-03-08 18:00:00, None,10
79.5, None,45.9, None,2022-03-08 19:00:00, None,10
74.9, None,53.1, None,2022-03-08 20:00:00, None,10
50.7, None,60.7, None,2022-03-08 21:00:00, None,10
73.3, None,69.3, None,2022-03-08 22:00:00, None,10
77.8, None,68.4, None,2022-03-08 23:00:00, None,10
78.2, None,74.6, None,2022-03-09 00:00:00, None,10
72.1, None,75.2, None,2022-03-09 01:00:00, None,10
78.4, None,76.0, None,2022-03-09 02:00:00, None,10
72.9, None,77.6, None,2022-03-09 03:00:00, None,10
70.0, None,74.9, None,2022-03-09 04:00:00, None,10
71.9, None,77.4, None,2022-03-09 05:00:00, None,10
76.6, None,78.9, None,2022-03-09 06:00:00, None,10
64.7, None,78.6, None,2022-03-09 07:00:00, None,10
71.2, None,75.7, None,2022-03-09 08:00:00, None,10
77.5, None,68.1, None,2022-03-09 09:00:00, None,10
78.0, None,56.2, None,2022-03-09 10:00:00, None,10
74.6, None,42.6, None,2022-03-09 11:00:00, None,10
181.2, None,35.6, None,2022-03-09 12:00:00, None,10
232.9, None,31.9, None,2022-03-09 13:00:00, None,10
230.1, None,29.6, None,2022-03-09 14:00:00, None,10
191.0, None,27.8, None,2022-03-09 15:00:00, None,10
233.1, None,25.7, None,2022-03-09 16:00:00, None,10
229.9, None,24.9, None,2022-03-09 17:00:00, None,10
122.9, None,31.2, None,2022-03-09 18:00:00, None,10
70.2, None,40.6, None,2022-03-09 19:00:00, None,10
229.9, None,43.2, None,2022-03-09 20:00:00, None,10
91.1, None,48.9, None,2022-03-09 21:00:00, None,10
153.7, None,53.2, None,2022-03-09 22:00:00, None,10
251.1, None,59.0, None,2022-03-09 23:00:00, None,10
255.5, None,59.3, None,2022-03-10 00:00:00, None,10
228.6, None,54.8, None,2022-03-10 01:00:00, None,10
247.1, None,53.2, None,2022-03-10 02:00:00, None,10
238.1, None,56.4, None,2022-03-10 03:00:00, None,10
245.1, None,59.8, None,2022-03-10 04:00:00, None,10
240.9, None,60.1, None,2022-03-10 05:00:00, None,10
232.2, None,60.7, None,2022-03-10 06:00:00, None,10
85.6, None,62.4, None,2022-03-10 07:00:00, None,10
289.7, None,63.6, None,2022-03-10 08:00:00, None,10
81.2, None,58.2, None,2022-03-10 09:00:00, None,10
100.0, None,47.6, None,2022-03-10 10:00:00, None,10
84.5, None,33.9, None,2022-03-10 11:00:00, None,10
244.6, None,29.0, None,2022-03-10 12:00:00, None,10
354.7, None,25.5, None,2022-03-10 13:00:00, None,10
214.3, None,29.1, None,2022-03-10 14:00:00, None,10
230.2, None,37.1, None,2022-03-10 15:00:00, None,10
224.8, None,44.0, None,2022-03-10 16:00:00, None,10
209.0, None,50.7, None,2022-03-10 17:00:00, None,10
218.5, None,56.3, None,2022-03-10 18:00:00, None,10
226.5, None,62.7, None,2022-03-10 19:00:00, None,10
268.0, None,71.0, None,2022-03-10 20:00:00, None,10
50.4, None,76.2, None,2022-03-10 21:00:00, None,10
86.1, None,82.4, None,2022-03-10 22:00:00, None,10
70.1, None,84.7, None,2022-03-10 23:00:00, None,10
30.1, None,85.6, None,2022-03-11 00:00:00, None,10
84.4, None,88.3, None,2022-03-11 01:00:00, None,10
79.1, None,90.7, None,2022-03-11 02:00:00, None,10
79.5, None,92.2, None,2022-03-11 03:00:00, None,10
83.2, None,93.3, None,2022-03-11 04:00:00, None,10
67.2, None,94.0, None,2022-03-11 05:00:00, None,10
67.7, None,94.3, None,2022-03-11 06:00:00, None,10
70.9, None,94.5, None,2022-03-11 07:00:00, None,10
82.1, None,94.4, None,2022-03-11 08:00:00, None,10
73.7, None,93.9, None,2022-03-11 09:00:00, None,10
66.8, None,92.7, None,2022-03-11 10:00:00, None,10
70.7, None,89.1, None,2022-03-11 11:00:00, None,10
74.9, None,80.6, None,2022-03-11 12:00:00, None,10
169.9, None,77.0, None,2022-03-11 13:00:00, None,10
236.3, None,64.7, None,2022-03-11 14:00:00, None,10
248.4, None,53.4, None,2022-03-11 15:00:00, None,10
240.8, None,52.2, None,2022-03-11 16:00:00, None,10
230.7, None,47.5, None,2022-03-11 17:00:00, None,10
235.1, None,50.2, None,2022-03-11 18:00:00, None,10
235.2, None,55.8, None,2022-03-11 19:00:00, None,10
233.4, None,61.7, None,2022-03-11 20:00:00, None,10
228.6, None,64.4, None,2022-03-11 21:00:00, None,10
245.4, None,65.5, None,2022-03-11 22:00:00, None,10
251.7, None,68.8, None,2022-03-11 23:00:00, None,10
