WDIR_VECT,time,week_of_year
189.0,2022-03-05 00:00:00,10
171.8,2022-03-05 01:00:00,10
270.9,2022-03-05 02:00:00,10
336.5,2022-03-05 03:00:00,10
358.0,2022-03-05 04:00:00,10
17.0,2022-03-05 05:00:00,10
1.5,2022-03-05 06:00:00,10
352.6,2022-03-05 07:00:00,10
349.8,2022-03-05 08:00:00,10
3.3,2022-03-05 09:00:00,10
4.6,2022-03-05 10:00:00,10
3.2,2022-03-05 11:00:00,10
107.9,2022-03-05 12:00:00,10
161.2,2022-03-05 13:00:00,10
172.3,2022-03-05 14:00:00,10
183.0,2022-03-05 15:00:00,10
165.0,2022-03-05 16:00:00,10
219.1,2022-03-05 17:00:00,10
242.8,2022-03-05 18:00:00,10
309.9,2022-03-05 19:00:00,10
308.6,2022-03-05 20:00:00,10
317.3,2022-03-05 21:00:00,10
312.8,2022-03-05 22:00:00,10
347.0,2022-03-05 23:00:00,10
290.1,2022-03-06 00:00:00,10
331.5,2022-03-06 01:00:00,10
321.6,2022-03-06 02:00:00,10
313.7,2022-03-06 03:00:00,10
312.7,2022-03-06 04:00:00,10
335.6,2022-03-06 05:00:00,10
330.1,2022-03-06 06:00:00,10
331.2,2022-03-06 07:00:00,10
329.4,2022-03-06 08:00:00,10
332.5,2022-03-06 09:00:00,10
88.6,2022-03-06 10:00:00,10
133.7,2022-03-06 11:00:00,10
161.2,2022-03-06 12:00:00,10
158.7,2022-03-06 13:00:00,10
172.3,2022-03-06 14:00:00,10
199.7,2022-03-06 15:00:00,10
184.7,2022-03-06 16:00:00,10
216.3,2022-03-06 17:00:00,10
276.7,2022-03-06 18:00:00,10
293.7,2022-03-06 19:00:00,10
291.2,2022-03-06 20:00:00,10
297.2,2022-03-06 21:00:00,10
284.4,2022-03-06 22:00:00,10
310.5,2022-03-06 23:00:00,10
314.8,2022-03-07 00:00:00,10
311.0,2022-03-07 01:00:00,10
319.7,2022-03-07 02:00:00,10
318.8,2022-03-07 03:00:00,10
335.6,2022-03-07 04:00:00,10
316.0,2022-03-07 05:00:00,10
331.3,2022-03-07 06:00:00,10
299.9,2022-03-07 07:00:00,10
311.6,2022-03-07 08:00:00,10
342.1,2022-03-07 09:00:00,10
9.6,2022-03-07 10:00:00,10
44.4,2022-03-07 11:00:00,10
109.8,2022-03-07 12:00:00,10
172.3,2022-03-07 13:00:00,10
177.6,2022-03-07 14:00:00,10
168.4,2022-03-07 15:00:00,10
171.5,2022-03-07 16:00:00,10
92.0,2022-03-07 17:00:00,10
24.2,2022-03-07 18:00:00,10
0.1,2022-03-07 19:00:00,10
334.0,2022-03-07 20:00:00,10
8.4,2022-03-07 21:00:00,10
347.1,2022-03-07 22:00:00,10
349.3,2022-03-07 23:00:00,10
351.9,2022-03-08 00:00:00,10
335.5,2022-03-08 01:00:00,10
343.6,2022-03-08 02:00:00,10
342.6,2022-03-08 03:00:00,10
347.3,2022-03-08 04:00:00,10
336.4,2022-03-08 05:00:00,10
315.2,2022-03-08 06:00:00,10
5.0,2022-03-08 07:00:00,10
359.5,2022-03-08 08:00:00,10
6.7,2022-03-08 09:00:00,10
13.9,2022-03-08 10:00:00,10
30.6,2022-03-08 11:00:00,10
42.6,2022-03-08 12:00:00,10
70.4,2022-03-08 13:00:00,10
177.9,2022-03-08 14:00:00,10
166.4,2022-03-08 15:00:00,10
175.7,2022-03-08 16:00:00,10
181.6,2022-03-08 17:00:00,10
175.7,2022-03-08 18:00:00,10
173.2,2022-03-08 19:00:00,10
173.3,2022-03-08 20:00:00,10
193.4,2022-03-08 21:00:00,10
260.5,2022-03-08 22:00:00,10
297.6,2022-03-08 23:00:00,10
307.7,2022-03-09 00:00:00,10
308.2,2022-03-09 01:00:00,10
336.3,2022-03-09 02:00:00,10
316.1,2022-03-09 03:00:00,10
318.5,2022-03-09 04:00:00,10
344.6,2022-03-09 05:00:00,10
339.0,2022-03-09 06:00:00,10
335.1,2022-03-09 07:00:00,10
340.2,2022-03-09 08:00:00,10
333.5,2022-03-09 09:00:00,10
55.2,2022-03-09 10:00:00,10
107.3,2022-03-09 11:00:00,10
167.8,2022-03-09 12:00:00,10
181.4,2022-03-09 13:00:00,10
177.8,2022-03-09 14:00:00,10
189.9,2022-03-09 15:00:00,10
183.0,2022-03-09 16:00:00,10
211.6,2022-03-09 17:00:00,10
271.6,2022-03-09 18:00:00,10
292.5,2022-03-09 19:00:00,10
296.9,2022-03-09 20:00:00,10
304.1,2022-03-09 21:00:00,10
304.0,2022-03-09 22:00:00,10
305.2,2022-03-09 23:00:00,10
329.1,2022-03-10 00:00:00,10
324.4,2022-03-10 01:00:00,10
329.0,2022-03-10 02:00:00,10
327.4,2022-03-10 03:00:00,10
332.8,2022-03-10 04:00:00,10
336.5,2022-03-10 05:00:00,10
341.8,2022-03-10 06:00:00,10
321.3,2022-03-10 07:00:00,10
321.6,2022-03-10 08:00:00,10
16.3,2022-03-10 09:00:00,10
78.4,2022-03-10 10:00:00,10
141.9,2022-03-10 11:00:00,10
163.5,2022-03-10 12:00:00,10
156.8,2022-03-10 13:00:00,10
170.0,2022-03-10 14:00:00,10
166.2,2022-03-10 15:00:00,10
173.3,2022-03-10 16:00:00,10
184.6,2022-03-10 17:00:00,10
287.9,2022-03-10 18:00:00,10
298.5,2022-03-10 19:00:00,10
300.8,2022-03-10 20:00:00,10
306.4,2022-03-10 21:00:00,10
318.7,2022-03-10 22:00:00,10
320.4,2022-03-10 23:00:00,10
318.7,2022-03-11 00:00:00,10
310.4,2022-03-11 01:00:00,10
329.7,2022-03-11 02:00:00,10
298.2,2022-03-11 03:00:00,10
290.8,2022-03-11 04:00:00,10
305.1,2022-03-11 05:00:00,10
294.2,2022-03-11 06:00:00,10
299.2,2022-03-11 07:00:00,10
211.3,2022-03-11 08:00:00,10
149.4,2022-03-11 09:00:00,10
152.7,2022-03-11 10:00:00,10
