WDIR_VECT,time,week_of_year
8.2,2022-03-05 00:00:00,10
357.8,2022-03-05 01:00:00,10
7.8,2022-03-05 02:00:00,10
5.1,2022-03-05 03:00:00,10
348.9,2022-03-05 04:00:00,10
11.1,2022-03-05 05:00:00,10
16.2,2022-03-05 06:00:00,10
3.8,2022-03-05 07:00:00,10
61.4,2022-03-05 08:00:00,10
100.0,2022-03-05 09:00:00,10
106.5,2022-03-05 10:00:00,10
260.5,2022-03-05 11:00:00,10
260.6,2022-03-05 12:00:00,10
267.5,2022-03-05 13:00:00,10
260.3,2022-03-05 14:00:00,10
267.4,2022-03-05 15:00:00,10
274.7,2022-03-05 16:00:00,10
267.6,2022-03-05 17:00:00,10
235.4,2022-03-05 18:00:00,10
9.2,2022-03-05 19:00:00,10
16.4,2022-03-05 20:00:00,10
15.1,2022-03-05 21:00:00,10
28.4,2022-03-05 22:00:00,10
354.3,2022-03-05 23:00:00,10
24.8,2022-03-06 00:00:00,10
3.9,2022-03-06 01:00:00,10
18.0,2022-03-06 02:00:00,10
16.7,2022-03-06 03:00:00,10
11.2,2022-03-06 04:00:00,10
351.2,2022-03-06 05:00:00,10
6.0,2022-03-06 06:00:00,10
355.2,2022-03-06 07:00:00,10
60.7,2022-03-06 08:00:00,10
98.4,2022-03-06 09:00:00,10
172.5,2022-03-06 10:00:00,10
244.1,2022-03-06 11:00:00,10
275.3,2022-03-06 12:00:00,10
265.6,2022-03-06 13:00:00,10
264.8,2022-03-06 14:00:00,10
253.1,2022-03-06 15:00:00,10
249.7,2022-03-06 16:00:00,10
236.6,2022-03-06 17:00:00,10
236.6,2022-03-06 18:00:00,10
278.1,2022-03-06 19:00:00,10
334.5,2022-03-06 20:00:00,10
354.7,2022-03-06 21:00:00,10
3.1,2022-03-06 22:00:00,10
26.9,2022-03-06 23:00:00,10
17.0,2022-03-07 00:00:00,10
39.7,2022-03-07 01:00:00,10
64.1,2022-03-07 02:00:00,10
48.4,2022-03-07 03:00:00,10
41.1,2022-03-07 04:00:00,10
354.6,2022-03-07 05:00:00,10
15.2,2022-03-07 06:00:00,10
33.6,2022-03-07 07:00:00,10
44.0,2022-03-07 08:00:00,10
50.4,2022-03-07 09:00:00,10
63.4,2022-03-07 10:00:00,10
95.7,2022-03-07 11:00:00,10
90.4,2022-03-07 12:00:00,10
97.3,2022-03-07 13:00:00,10
95.3,2022-03-07 14:00:00,10
99.2,2022-03-07 15:00:00,10
101.8,2022-03-07 16:00:00,10
92.8,2022-03-07 17:00:00,10
78.6,2022-03-07 18:00:00,10
117.4,2022-03-07 19:00:00,10
126.7,2022-03-07 20:00:00,10
118.8,2022-03-07 21:00:00,10
111.9,2022-03-07 22:00:00,10
117.7,2022-03-07 23:00:00,10
68.1,2022-03-08 00:00:00,10
58.7,2022-03-08 01:00:00,10
32.3,2022-03-08 02:00:00,10
11.7,2022-03-08 03:00:00,10
46.5,2022-03-08 04:00:00,10
44.4,2022-03-08 05:00:00,10
354.4,2022-03-08 06:00:00,10
8.3,2022-03-08 07:00:00,10
2.0,2022-03-08 08:00:00,10
341.5,2022-03-08 09:00:00,10
252.9,2022-03-08 10:00:00,10
258.4,2022-03-08 11:00:00,10
260.9,2022-03-08 12:00:00,10
267.4,2022-03-08 13:00:00,10
264.8,2022-03-08 14:00:00,10
268.2,2022-03-08 15:00:00,10
258.8,2022-03-08 16:00:00,10
255.3,2022-03-08 17:00:00,10
240.6,2022-03-08 18:00:00,10
6.4,2022-03-08 19:00:00,10
41.2,2022-03-08 20:00:00,10
28.9,2022-03-08 21:00:00,10
0.7,2022-03-08 22:00:00,10
11.2,2022-03-08 23:00:00,10
17.7,2022-03-09 00:00:00,10
17.4,2022-03-09 01:00:00,10
35.6,2022-03-09 02:00:00,10
49.6,2022-03-09 03:00:00,10
27.2,2022-03-09 04:00:00,10
40.8,2022-03-09 05:00:00,10
35.9,2022-03-09 06:00:00,10
46.4,2022-03-09 07:00:00,10
