pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None,-20.5,81.9, None, None,60.75,0.283,326.6, None, None, None, None,-23.0, None, None, None, None,2019-12-24 00:00:00, None, None,52
None,-20.15,82.2, None, None,55.68,0.375,310.4, None, None, None, None,-22.0, None, None, None, None,2019-12-24 01:00:00, None, None,52
None,-19.95,82.1, None, None,70.74,1.273,205.7, None, None, None, None,-22.0, None, None, None, None,2019-12-24 02:00:00, None, None,52
None,-20.31,81.6, None, None,68.55,0.494,298.3, None, None, None, None,-22.0, None, None, None, None,2019-12-24 03:00:00, None, None,52
None,-20.67,81.5, None, None,50.43,0.26,316.9, None, None, None, None,-23.0, None, None, None, None,2019-12-24 04:00:00, None, None,52
None,-20.98,81.1, None, None,56.46,0.627,322.4, None, None, None, None,-23.0, None, None, None, None,2019-12-24 05:00:00, None, None,52
None,-20.87,81.2, None, None,58.85,0.526,290.7, None, None, None, None,-23.0, None, None, None, None,2019-12-24 06:00:00, None, None,52
None,-20.71,81.7, None, None,64.67,0.795,274.3, None, None, None, None,-23.0, None, None, None, None,2019-12-24 07:00:00, None, None,52
None,-20.37,81.9, None, None,73.45,1.039,217.5, None, None, None, None,-22.0, None, None, None, None,2019-12-24 08:00:00, None, None,52
None,-19.04,82.1, None, None,46.9,2.009,189.1, None, None, None, None,-21.0, None, None, None, None,2019-12-24 09:00:00, None, None,52
None,-16.8,84.0, None, None,50.38,2.9,193.4, None, None, None, None,-19.0, None, None, None, None,2019-12-24 10:00:00, None, None,52
None,-14.03,85.3, None, None,55.29,2.331,184.9, None, None, None, None,-16.0, None, None, None, None,2019-12-24 11:00:00, None, None,52
None,-13.04,84.8, None, None,35.46,2.849,185.8, None, None, None, None,-15.0, None, None, None, None,2019-12-24 12:00:00, None, None,52
None,-11.39,85.1, None, None,63.53,0.68,321.5, None, None, None, None,-13.0, None, None, None, None,2019-12-24 13:00:00, None, None,52
None,-10.58,85.7, None, None,64.05,1.958,225.6, None, None, None, None,-12.0, None, None, None, None,2019-12-24 14:00:00, None, None,52
None,-10.6,86.3, None, None,49.84,1.932,217.2, None, None, None, None,-12.0, None, None, None, None,2019-12-24 15:00:00, None, None,52
None,-12.34,86.7, None, None,64.52,0.783,296.0, None, None, None, None,-14.0, None, None, None, None,2019-12-24 16:00:00, None, None,52
None,-13.66,86.7, None, None,43.18,0.258,334.4, None, None, None, None,-15.0, None, None, None, None,2019-12-24 17:00:00, None, None,52
None,-14.63,86.2, None, None,41.6,0.219,324.9, None, None, None, None,-16.0, None, None, None, None,2019-12-24 18:00:00, None, None,52
None,-15.75,85.5, None, None,32.7,0.196,338.2, None, None, None, None,-17.0, None, None, None, None,2019-12-24 19:00:00, None, None,52
None,-16.27,85.1, None, None,37.54,0.085,325.9, None, None, None, None,-18.0, None, None, None, None,2019-12-24 20:00:00, None, None,52
None,-16.84,84.7, None, None,25.08,0.068,333.6, None, None, None, None,-19.0, None, None, None, None,2019-12-24 21:00:00, None, None,52
None,-17.42,84.1, None, None,26.01,0.052,337.7, None, None, None, None,-19.0, None, None, None, None,2019-12-24 22:00:00, None, None,52
None,-17.04,84.5, None, None,54.38,0.547,312.2, None, None, None, None,-19.0, None, None, None, None,2019-12-24 23:00:00, None, None,52
None,-17.07,84.5, None, None,11.61,0.361,337.2, None, None, None, None,-19.0, None, None, None, None,2019-12-25 00:00:00, None, None,52
None,-17.17,84.3, None, None,13.37,0.253,331.6, None, None, None, None,-19.0, None, None, None, None,2019-12-25 01:00:00, None, None,52
None,-15.51,87.0, None, None,10.09,1.603,334.6, None, None, None, None,-17.0, None, None, None, None,2019-12-25 02:00:00, None, None,52
None,-15.27,85.7, None, None,17.77,0.425,334.3, None, None, None, None,-17.0, None, None, None, None,2019-12-25 03:00:00, None, None,52
None,-14.41,86.3, None, None,16.54,0.954,336.4, None, None, None, None,-16.0, None, None, None, None,2019-12-25 04:00:00, None, None,52
None,-15.88,84.9, None, None,36.06,0.808,339.1, None, None, None, None,-17.0, None, None, None, None,2019-12-25 05:00:00, None, None,52
None,-17.08,83.9, None, None,34.47,0.413,333.9, None, None, None, None,-19.0, None, None, None, None,2019-12-25 06:00:00, None, None,52
None,-18.14,83.4, None, None,30.94,0.16,334.0, None, None, None, None,-20.0, None, None, None, None,2019-12-25 07:00:00, None, None,52
None,-18.48,83.6, None, None,9.26,0.032,332.4, None, None, None, None,-21.0, None, None, None, None,2019-12-25 08:00:00, None, None,52
None,-18.7,83.2, None, None,23.68,0.104,338.2, None, None, None, None,-20.0, None, None, None, None,2019-12-25 09:00:00, None, None,52
None,-18.5,82.6, None, None,25.67,0.081,333.8, None, None, None, None,-21.0, None, None, None, None,2019-12-25 10:00:00, None, None,52
None,-17.64,83.6, None, None,10.32,0.266,343.5, None, None, None, None,-20.0, None, None, None, None,2019-12-25 11:00:00, None, None,52
None,-16.58,83.8, None, None,14.87,0.167,335.6, None, None, None, None,-19.0, None, None, None, None,2019-12-25 12:00:00, None, None,52
None,-15.53,84.6, None, None,53.71,0.55,330.9, None, None, None, None,-18.0, None, None, None, None,2019-12-25 13:00:00, None, None,52
None,-15.07,85.5, None, None,67.81,1.103,284.4, None, None, None, None,-17.0, None, None, None, None,2019-12-25 14:00:00, None, None,52
None,-14.8,85.3, None, None,66.9,0.871,288.7, None, None, None, None,-16.0, None, None, None, None,2019-12-25 15:00:00, None, None,52
None,-14.9,85.8, None, None,71.38,0.996,291.0, None, None, None, None,-16.0, None, None, None, None,2019-12-25 16:00:00, None, None,52
None,-16.25,85.2, None, None,40.01,0.222,339.1, None, None, None, None,-18.0, None, None, None, None,2019-12-25 17:00:00, None, None,52
None,-16.21,85.2, None, None,54.62,0.759,333.6, None, None, None, None,-18.0, None, None, None, None,2019-12-25 18:00:00, None, None,52
None,-17.12,84.8, None, None,14.42,0.09,340.5, None, None, None, None,-19.0, None, None, None, None,2019-12-25 19:00:00, None, None,52
None,-17.83,83.8, None, None,9.14,0.044,341.3, None, None, None, None,-20.0, None, None, None, None,2019-12-25 20:00:00, None, None,52
None,-18.79,82.9, None, None,20.25,0.028,333.4, None, None, None, None,-21.0, None, None, None, None,2019-12-25 21:00:00, None, None,52
None,-19.08,82.6, None, None,24.13,0.025,337.0, None, None, None, None,-21.0, None, None, None, None,2019-12-25 22:00:00, None, None,52
None,-19.29,83.0, None, None,30.38,0.074,331.4, None, None, None, None,-22.0, None, None, None, None,2019-12-25 23:00:00, None, None,52
None,-20.43,81.8, None, None,22.76,0.191,331.9, None, None, None, None,-23.0, None, None, None, None,2019-12-26 00:00:00, None, None,52
None,-20.93,81.4, None, None,20.9,0.018,337.8, None, None, None, None,-23.0, None, None, None, None,2019-12-26 01:00:00, None, None,52
None,-21.12,81.5, None, None,30.44,0.069,319.5, None, None, None, None,-23.0, None, None, None, None,2019-12-26 02:00:00, None, None,52
None,-21.48,81.2, None, None,35.48,0.116,326.5, None, None, None, None,-23.0, None, None, None, None,2019-12-26 03:00:00, None, None,52
None,-22.37,79.93, None, None,30.11,0.134,331.3, None, None, None, None,-25.0, None, None, None, None,2019-12-26 04:00:00, None, None,52
None,-22.52,79.92, None, None,24.94,0.013,329.4, None, None, None, None,-25.0, None, None, None, None,2019-12-26 05:00:00, None, None,52
None,-22.67,79.98, None, None,50.82,0.563,325.7, None, None, None, None,-25.0, None, None, None, None,2019-12-26 06:00:00, None, None,52
None,-23.15,79.5, None, None,12.29,0.008,342.0, None, None, None, None,-26.0, None, None, None, None,2019-12-26 07:00:00, None, None,52
None,-22.68,79.79, None, None,57.78,0.911,229.5, None, None, None, None,-25.0, None, None, None, None,2019-12-26 08:00:00, None, None,52
None,-23.02,79.51, None, None,17.0,0.014,338.5, None, None, None, None,-26.0, None, None, None, None,2019-12-26 09:00:00, None, None,52
None,-22.22,80.1, None, None,55.48,0.381,314.9, None, None, None, None,-24.0, None, None, None, None,2019-12-26 10:00:00, None, None,52
None,-21.22,80.6, None, None,64.77,0.682,304.6, None, None, None, None,-23.0, None, None, None, None,2019-12-26 11:00:00, None, None,52
None,-19.51,82.0, None, None,53.37,0.425,324.7, None, None, None, None,-22.0, None, None, None, None,2019-12-26 12:00:00, None, None,52
None,-16.63,82.9, None, None,44.56,0.359,338.8, None, None, None, None,-19.0, None, None, None, None,2019-12-26 13:00:00, None, None,52
None,-15.66,83.4, None, None,19.95,0.507,337.6, None, None, None, None,-18.0, None, None, None, None,2019-12-26 14:00:00, None, None,52
None,-14.46,85.2, None, None,42.02,1.076,332.6, None, None, None, None,-16.0, None, None, None, None,2019-12-26 15:00:00, None, None,52
None,-15.37,84.5, None, None,45.46,0.663,336.7, None, None, None, None,-17.0, None, None, None, None,2019-12-26 16:00:00, None, None,52
None,-15.89,84.1, None, None,54.53,1.764,327.9, None, None, None, None,-18.0, None, None, None, None,2019-12-26 17:00:00, None, None,52
None,-15.93,85.1, None, None,55.77,0.591,330.5, None, None, None, None,-18.0, None, None, None, None,2019-12-26 18:00:00, None, None,52
None,-13.87,87.3, None, None,58.11,0.766,321.4, None, None, None, None,-15.0, None, None, None, None,2019-12-26 19:00:00, None, None,52
None,-9.51,86.5, None, None,42.88,4.512,332.4, None, None, None, None,-11.0, None, None, None, None,2019-12-26 20:00:00, None, None,52
None,-8.75,86.5, None, None,26.81,6.444,340.0, None, None, None, None,-10.0, None, None, None, None,2019-12-26 21:00:00, None, None,52
None,-7.847,86.7, None, None,54.28,1.444,332.9, None, None, None, None,-10.0, None, None, None, None,2019-12-26 22:00:00, None, None,52
None,-7.525,85.8, None, None,17.69,6.747,335.7, None, None, None, None,-9.0, None, None, None, None,2019-12-26 23:00:00, None, None,52
None,-7.853,83.0, None, None,16.39,7.066,332.6, None, None, None, None,-10.0, None, None, None, None,2019-12-27 00:00:00, None, None,52
None,-7.916,83.4, None, None,16.02,8.29,340.4, None, None, None, None,-10.0, None, None, None, None,2019-12-27 01:00:00, None, None,52
None,-7.837,84.3, None, None,15.34,7.811,336.4, None, None, None, None,-10.0, None, None, None, None,2019-12-27 02:00:00, None, None,52
None,-7.928,83.4, None, None,17.23,8.88,342.7, None, None, None, None,-10.0, None, None, None, None,2019-12-27 03:00:00, None, None,52
None,-7.692,85.3, None, None,15.27,7.534,343.5, None, None, None, None,-9.0, None, None, None, None,2019-12-27 04:00:00, None, None,52
None,-6.384,81.0, None, None,19.1,5.952,331.0, None, None, None, None,-9.0, None, None, None, None,2019-12-27 05:00:00, None, None,52
None,-6.237,79.06, None, None,23.62,7.028,342.2, None, None, None, None,-9.0, None, None, None, None,2019-12-27 06:00:00, None, None,52
None,-7.152,81.3, None, None,18.82,7.066,337.3, None, None, None, None,-9.0, None, None, None, None,2019-12-27 07:00:00, None, None,52
None,-6.98,77.44, None, None,18.29,9.99,334.9, None, None, None, None,-10.0, None, None, None, None,2019-12-27 08:00:00, None, None,52
None,-7.35,77.12, None, None,24.56,9.36,333.3, None, None, None, None,-10.0, None, None, None, None,2019-12-27 09:00:00, None, None,52
None,-8.63,81.6, None, None,50.1,7.896,334.2, None, None, None, None,-11.0, None, None, None, None,2019-12-27 10:00:00, None, None,52
None,-7.032,78.93, None, None,40.69,4.048,342.3, None, None, None, None,-10.0, None, None, None, None,2019-12-27 11:00:00, None, None,52
None,-6.156,79.91, None, None,28.6,3.015,335.6, None, None, None, None,-9.0, None, None, None, None,2019-12-27 12:00:00, None, None,52
None,-5.338,78.55, None, None,30.37,3.222,343.6, None, None, None, None,-8.0, None, None, None, None,2019-12-27 13:00:00, None, None,52
None,-5.227,76.87, None, None,21.9,8.02,348.0, None, None, None, None,-8.0, None, None, None, None,2019-12-27 14:00:00, None, None,52
None,-6.263,81.3, None, None,23.29,6.305,337.7, None, None, None, None,-9.0, None, None, None, None,2019-12-27 15:00:00, None, None,52
None,-7.724,86.5, None, None,23.34,2.488,336.5, None, None, None, None,-9.0, None, None, None, None,2019-12-27 16:00:00, None, None,52
None,-8.39,88.2, None, None,29.08,1.846,329.8, None, None, None, None,-10.0, None, None, None, None,2019-12-27 17:00:00, None, None,52
None,-8.73,88.9, None, None,20.18,2.45,334.6, None, None, None, None,-10.0, None, None, None, None,2019-12-27 18:00:00, None, None,52
None,-7.785,87.4, None, None,17.96,5.64,341.9, None, None, None, None,-9.0, None, None, None, None,2019-12-27 19:00:00, None, None,52
None,-8.35,88.1, None, None,44.04,4.653,343.1, None, None, None, None,-9.0, None, None, None, None,2019-12-27 20:00:00, None, None,52
None,-10.48,88.7, None, None,71.95,1.191,334.9, None, None, None, None,-12.0, None, None, None, None,2019-12-27 21:00:00, None, None,52
None,-12.08,88.8, None, None,71.65,0.94,307.1, None, None, None, None,-13.0, None, None, None, None,2019-12-27 22:00:00, None, None,52
None,-12.6,88.3, None, None,74.6,1.214,313.2, None, None, None, None,-14.0, None, None, None, None,2019-12-27 23:00:00, None, None,52
None,-13.38,87.5, None, None,51.93,0.465,343.3, None, None, None, None,-15.0, None, None, None, None,2019-12-28 00:00:00, None, None,52
None,-12.35,88.9, None, None,49.84,1.353,323.2, None, None, None, None,-14.0, None, None, None, None,2019-12-28 01:00:00, None, None,52
None,-14.01,86.7, None, None,59.85,0.699,313.7, None, None, None, None,-15.0, None, None, None, None,2019-12-28 02:00:00, None, None,52
None,-14.48,86.8, None, None,51.33,0.266,315.6, None, None, None, None,-16.0, None, None, None, None,2019-12-28 03:00:00, None, None,52
None,-15.21,86.3, None, None,25.99,0.013,336.5, None, None, None, None,-17.0, None, None, None, None,2019-12-28 04:00:00, None, None,52
None,-15.36,86.1, None, None,20.51,0.102,342.9, None, None, None, None,-17.0, None, None, None, None,2019-12-28 05:00:00, None, None,52
None,-13.84,87.4, None, None,64.37,1.337,251.7, None, None, None, None,-15.0, None, None, None, None,2019-12-28 06:00:00, None, None,52
None,-15.25,85.9, None, None,59.53,0.634,317.2, None, None, None, None,-17.0, None, None, None, None,2019-12-28 07:00:00, None, None,52
None,-14.86,86.0, None, None,62.03,0.655,316.9, None, None, None, None,-16.0, None, None, None, None,2019-12-28 08:00:00, None, None,52
None,-14.75,85.7, None, None,63.97,1.09,264.1, None, None, None, None,-16.0, None, None, None, None,2019-12-28 09:00:00, None, None,52
None,-12.44,87.2, None, None,69.89,1.257,235.4, None, None, None, None,-14.0, None, None, None, None,2019-12-28 10:00:00, None, None,52
None,-10.67,87.6, None, None,64.38,0.663,335.2, None, None, None, None,-12.0, None, None, None, None,2019-12-28 11:00:00, None, None,52
None,-8.6,86.0, None, None,37.73,0.608,348.9, None, None, None, None,-11.0, None, None, None, None,2019-12-28 12:00:00, None, None,52
None,-7.386,83.9, None, None,73.45,1.11,294.9, None, None, None, None,-9.0, None, None, None, None,2019-12-28 13:00:00, None, None,52
None,-7.266,83.8, None, None,72.57,2.382,207.1, None, None, None, None,-9.0, None, None, None, None,2019-12-28 14:00:00, None, None,52
None,-7.179,87.0, None, None,53.26,0.372,321.1, None, None, None, None,-9.0, None, None, None, None,2019-12-28 15:00:00, None, None,52
None,-7.237,88.4, None, None,55.08,1.291,328.6, None, None, None, None,-9.0, None, None, None, None,2019-12-28 16:00:00, None, None,52
None,-7.413,89.5, None, None,64.3,1.716,328.9, None, None, None, None,-9.0, None, None, None, None,2019-12-28 17:00:00, None, None,52
None,-7.272,88.9, None, None,58.62,0.799,322.7, None, None, None, None,-8.0, None, None, None, None,2019-12-28 18:00:00, None, None,52
None,-7.471,90.3, None, None,48.02,0.482,333.7, None, None, None, None,-9.0, None, None, None, None,2019-12-28 19:00:00, None, None,52
None,-7.61,91.0, None, None,57.6,0.676,331.0, None, None, None, None,-8.0, None, None, None, None,2019-12-28 20:00:00, None, None,52
None,-7.661,90.4, None, None,75.11,2.087,247.2, None, None, None, None,-9.0, None, None, None, None,2019-12-28 21:00:00, None, None,52
None,-8.23,90.2, None, None,47.43,0.843,343.8, None, None, None, None,-9.0, None, None, None, None,2019-12-28 22:00:00, None, None,52
None,-8.21,90.5, None, None,64.0,1.042,333.5, None, None, None, None,-9.0, None, None, None, None,2019-12-28 23:00:00, None, None,52
None,-8.66,90.8, None, None,44.35,0.383,345.8, None, None, None, None,-10.0, None, None, None, None,2019-12-29 00:00:00, None, None,52
None,-10.16,90.5, None, None,16.78,0.043,343.4, None, None, None, None,-11.0, None, None, None, None,2019-12-29 01:00:00, None, None,52
None,-11.01,89.8, None, None,6.532,0.103,344.6, None, None, None, None,-12.0, None, None, None, None,2019-12-29 02:00:00, None, None,52
None,-11.28,89.6, None, None,46.28,0.26,344.0, None, None, None, None,-12.0, None, None, None, None,2019-12-29 03:00:00, None, None,52
None,-11.48,89.1, None, None,53.67,0.323,341.0, None, None, None, None,-13.0, None, None, None, None,2019-12-29 04:00:00, None, None,52
None,-11.69,88.7, None, None,45.29,0.369,343.4, None, None, None, None,-13.0, None, None, None, None,2019-12-29 05:00:00, None, None,52
None,-12.45,88.2, None, None,73.47,1.679,235.0, None, None, None, None,-14.0, None, None, None, None,2019-12-29 06:00:00, None, None,52
None,-13.61,87.4, None, None,59.91,0.502,338.6, None, None, None, None,-15.0, None, None, None, None,2019-12-29 07:00:00, None, None,52
None,-13.59,87.0, None, None,67.11,1.283,282.9, None, None, None, None,-15.0, None, None, None, None,2019-12-29 08:00:00, None, None,52
None,-12.16,88.0, None, None,55.96,0.51,331.8, None, None, None, None,-13.0, None, None, None, None,2019-12-29 09:00:00, None, None,52
None,-11.24,88.7, None, None,68.99,1.111,307.2, None, None, None, None,-13.0, None, None, None, None,2019-12-29 10:00:00, None, None,52
None,-11.17,87.8, None, None,66.11,2.241,221.5, None, None, None, None,-12.0, None, None, None, None,2019-12-29 11:00:00, None, None,52
None,-10.53,88.5, None, None,77.16,1.49,321.4, None, None, None, None,-12.0, None, None, None, None,2019-12-29 12:00:00, None, None,52
None,-10.12,88.5, None, None,61.5,2.253,200.1, None, None, None, None,-11.0, None, None, None, None,2019-12-29 13:00:00, None, None,52
None,-9.74,89.1, None, None,42.7,3.144,187.8, None, None, None, None,-11.0, None, None, None, None,2019-12-29 14:00:00, None, None,52
None,-9.23,89.9, None, None,35.98,3.604,184.2, None, None, None, None,-10.0, None, None, None, None,2019-12-29 15:00:00, None, None,52
None,-10.22,88.5, None, None,65.21,2.165,212.0, None, None, None, None,-12.0, None, None, None, None,2019-12-29 16:00:00, None, None,52
None,-11.48,88.6, None, None,58.98,0.876,334.2, None, None, None, None,-13.0, None, None, None, None,2019-12-29 17:00:00, None, None,52
None,-11.83,88.2, None, None,53.65,0.374,329.4, None, None, None, None,-13.0, None, None, None, None,2019-12-29 18:00:00, None, None,52
None,-11.53,88.9, None, None,45.46,0.366,339.7, None, None, None, None,-13.0, None, None, None, None,2019-12-29 19:00:00, None, None,52
