AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
0.7,0.0, 15.5,2018-03-26 00:00:00, 205.0,100.0,13
0.5,0.0, 12.9,2018-03-26 00:15:00, 205.0,100.0,13
0.4,0.0, 12.7,2018-03-26 00:30:00, 192.0,100.0,13
0.3,0.0, 13.3,2018-03-26 00:45:00, 188.0,100.0,13
0.2,0.0, 8.8,2018-03-26 01:00:00, 192.0,100.0,13
0.1,0.0, 8.4,2018-03-26 01:15:00, 186.0,100.0,13
0.1,0.0, 7.2,2018-03-26 01:30:00, 183.0,100.0,13
0.1,0.0, 7.3,2018-03-26 01:45:00, 165.0,100.0,13
0.1,0.0, 7.1,2018-03-26 02:00:00, 171.0,100.0,13
0.1,0.0, 9.3,2018-03-26 02:15:00, 162.0,100.0,13
0.1,0.0, 15.3,2018-03-26 02:30:00, 162.0,100.0,13
0.1,0.0, 14.0,2018-03-26 02:45:00, 161.0,100.0,13
0.1,0.0, 11.3,2018-03-26 03:00:00, 168.0,100.0,13
0.3,0.0, 14.0,2018-03-26 03:15:00, 170.0,100.0,13
0.3,0.0, 19.3,2018-03-26 03:30:00, 184.0,100.0,13
0.5,0.0, 12.7,2018-03-26 03:45:00, 201.0,100.0,13
0.6,0.0, 15.8,2018-03-26 04:00:00, 219.0,100.0,13
0.8,0.0, 22.2,2018-03-26 04:15:00, 218.0,100.0,13
1.0,0.0, 16.3,2018-03-26 04:30:00, 221.0,100.0,13
1.2,0.0, 15.0,2018-03-26 04:45:00, 228.0,100.0,13
1.3,0.0, 19.7,2018-03-26 05:00:00, 224.0,99.0,13
1.3,0.0, 18.9,2018-03-26 05:15:00, 223.0,99.0,13
1.4,0.0, 21.8,2018-03-26 05:30:00, 222.0,99.0,13
1.4,0.0, 22.7,2018-03-26 05:45:00, 227.0,99.0,13
1.5,0.0, 25.5,2018-03-26 06:00:00, 233.0,99.0,13
1.6,0.0, 24.6,2018-03-26 06:15:00, 237.0,99.0,13
1.6,0.762, 23.4,2018-03-26 06:30:00, 241.0,99.0,13
1.6,0.508, 24.3,2018-03-26 06:45:00, 240.0,99.0,13
1.4,0.762, 27.0,2018-03-26 07:00:00, 244.0,100.0,13
1.3,0.254, 26.7,2018-03-26 07:15:00, 238.0,100.0,13
1.4,0.508, 26.3,2018-03-26 07:30:00, 236.0,99.0,13
1.4,0.254, 24.9,2018-03-26 07:45:00, 234.0,99.0,13
1.5,0.254, 24.8,2018-03-26 08:00:00, 233.0,99.0,13
1.6,0.254, 22.4,2018-03-26 08:15:00, 230.0,99.0,13
1.7,0.254, 18.8,2018-03-26 08:30:00, 224.0,99.0,13
1.8,0.254, 22.4,2018-03-26 08:45:00, 221.0,99.0,13
1.7,0.0, 24.3,2018-03-26 09:00:00, 224.0,99.0,13
1.8,0.254, 23.1,2018-03-26 09:15:00, 224.0,99.0,13
1.9,0.254, 25.7,2018-03-26 09:30:00, 227.0,99.0,13
1.9,0.0, 25.9,2018-03-26 09:45:00, 227.0,99.0,13
2.0,0.0, 28.9,2018-03-26 10:00:00, 233.0,99.0,13
2.0,0.254, 23.1,2018-03-26 10:15:00, 226.0,99.0,13
2.1,0.0, 22.8,2018-03-26 10:30:00, 225.0,99.0,13
2.2,0.0, 21.2,2018-03-26 10:45:00, 219.0,99.0,13
2.4,0.0, 22.3,2018-03-26 11:00:00, 220.0,98.0,13
2.4,0.254, 25.0,2018-03-26 11:15:00, 218.0,98.0,13
2.6,0.254, 20.7,2018-03-26 11:30:00, 216.0,98.0,13
2.7,0.0, 22.5,2018-03-26 11:45:00, 217.0,98.0,13
2.7,0.0, 23.8,2018-03-26 12:00:00, 217.0,98.0,13
2.9,0.254, 23.7,2018-03-26 12:15:00, 211.0,98.0,13
3.0,0.254, 21.5,2018-03-26 12:30:00, 203.0,98.0,13
3.1,0.0, 20.3,2018-03-26 12:45:00, 203.0,97.0,13
3.3,0.254, 22.3,2018-03-26 13:00:00, 204.0,98.0,13
3.6,0.0, 25.1,2018-03-26 13:15:00, 210.0,97.0,13
4.0,0.254, 24.5,2018-03-26 13:30:00, 214.0,97.0,13
4.2,0.0, 21.9,2018-03-26 13:45:00, 215.0,96.0,13
4.5,0.254, 24.0,2018-03-26 14:00:00, 222.0,96.0,13
4.5,0.0, 24.5,2018-03-26 14:15:00, 228.0,96.0,13
4.5,0.0, 25.2,2018-03-26 14:30:00, 228.0,96.0,13
4.5,0.254, 25.0,2018-03-26 14:45:00, 229.0,96.0,13
4.4,0.0, 23.6,2018-03-26 15:00:00, 229.0,97.0,13
4.4,0.0, 26.6,2018-03-26 15:15:00, 228.0,97.0,13
4.5,0.0, 25.5,2018-03-26 15:30:00, 223.0,97.0,13
4.3,0.0, 29.9,2018-03-26 15:45:00, 225.0,97.0,13
4.1,0.0, 21.8,2018-03-26 16:00:00, 224.0,97.0,13
4.1,0.0, 23.5,2018-03-26 16:15:00, 225.0,97.0,13
4.1,0.0, 24.7,2018-03-26 16:30:00, 228.0,97.0,13
4.1,0.0, 24.8,2018-03-26 16:45:00, 230.0,96.0,13
4.0,0.0, 24.7,2018-03-26 17:00:00, 227.0,97.0,13
3.9,0.0, 27.7,2018-03-26 17:15:00, 226.0,97.0,13
4.0,0.254, 26.5,2018-03-26 17:30:00, 225.0,96.0,13
4.0,0.0, 26.8,2018-03-26 17:45:00, 222.0,96.0,13
4.1,0.0, 25.8,2018-03-26 18:00:00, 222.0,96.0,13
4.1,0.0, 27.3,2018-03-26 18:15:00, 223.0,95.0,13
4.2,0.0, 26.5,2018-03-26 18:30:00, 224.0,95.0,13
4.2,0.254, 26.8,2018-03-26 18:45:00, 224.0,95.0,13
4.2,0.0, 31.6,2018-03-26 19:00:00, 226.0,95.0,13
4.2,0.0, 27.2,2018-03-26 19:15:00, 227.0,95.0,13
4.2,0.254, 27.9,2018-03-26 19:30:00, 229.0,95.0,13
4.2,0.0, 28.2,2018-03-26 19:45:00, 228.0,94.0,13
4.3,0.254, 28.9,2018-03-26 20:00:00, 225.0,95.0,13
4.3,0.254, 28.4,2018-03-26 20:15:00, 219.0,95.0,13
4.3,0.0, 32.4,2018-03-26 20:30:00, 227.0,95.0,13
4.3,0.0, 26.4,2018-03-26 20:45:00, 227.0,95.0,13
4.3,0.254, 27.4,2018-03-26 21:00:00, 227.0,95.0,13
4.3,0.0, 27.5,2018-03-26 21:15:00, 226.0,95.0,13
