pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
11.3, 0.5, 0.479, 95.1, 0.7, 1.0, 3.6, 95.0, 0.5,2020-10-14 00:00:00, -6999.0, 0.0,42
12.0, 0.9, 0.934, 92.3, 0.7, 1.0, 3.6, 92.0, 0.4,2020-10-14 01:00:00, -6999.0, 0.0,42
12.5, 0.9, 0.869, 93.0, 0.5, 0.0, 3.6, 93.0, 0.4,2020-10-14 02:00:00, -6999.0, 0.0,42
12.5, 1.4, 1.354, 87.1, 0.0, 0.0, 3.6, 87.0, 0.4,2020-10-14 03:00:00, -6999.0, -1.0,42
11.8, 1.8, 1.807, 82.0, 0.0, 0.0, 3.6, 82.0, 0.4,2020-10-14 04:00:00, -6999.0, -1.0,42
11.1, 1.4, 1.41, 80.5, 0.0, 0.0, 3.6, 81.0, 0.4,2020-10-14 05:00:00, -6999.0, -1.0,42
10.2, 0.1, 0.106, 93.3, 0.0, 0.0, 3.6, 93.0, 0.2,2020-10-14 06:00:00, -6999.0, -1.0,42
8.7, 0.3, 0.324, 86.7, 0.0, 0.0, 0.2, 87.0, -0.6,2020-10-14 07:00:00, -6999.0, -2.0,42
7.3, 0.8, 0.782, 83.0, 0.0, 0.0, 1.0, 83.0, -0.6,2020-10-14 08:00:00, -6999.0, -2.0,42
6.3, 3.2, 3.185, 71.02, 0.0, 0.0, 3.1, 71.0, -0.6,2020-10-14 09:00:00, -6999.0, -2.0,42
5.9, 4.2, 4.218, 64.82, 0.0, 0.0, 4.3, 65.0, -0.6,2020-10-14 10:00:00, -6999.0, -2.0,42
4.6, 5.3, 5.334, 63.15, 0.0, 0.0, 5.3, 63.0, -0.6,2020-10-14 11:00:00, -6999.0, -1.0,42
4.1, 6.0, 5.994, 55.43, 0.0, 0.0, 6.3, 55.0, -0.6,2020-10-14 12:00:00, -6999.0, -2.0,42
4.1, 5.8, 5.763, 55.72, 0.0, 0.0, 6.9, 56.0, -0.6,2020-10-14 13:00:00, -6999.0, -2.0,42
4.2, 4.9, 4.929, 68.66, 0.3, 0.0, 6.9, 69.0, -0.6,2020-10-14 14:00:00, -6999.0, 0.0,42
4.2, 4.9, 4.885, 65.57, 0.1, 0.0, 6.9, 66.0, -0.6,2020-10-14 15:00:00, -6999.0, -1.0,42
3.8, 6.8, 6.792, 55.21, 0.0, 0.0, 6.9, 55.0, -0.6,2020-10-14 16:00:00, -6999.0, -1.0,42
3.6, 4.8, 4.841, 61.27, 0.0, 0.0, 6.9, 61.0, -0.6,2020-10-14 17:00:00, -6999.0, -2.0,42
3.4, 3.4, 3.424, 67.86, 0.0, 0.0, 6.9, 68.0, -0.6,2020-10-14 18:00:00, -6999.0, -2.0,42
3.2, 2.2, 2.164, 73.88, 0.0, 0.0, 3.5, 74.0, 2.2,2020-10-14 19:00:00, -6999.0, -2.0,42
3.2, 2.0, 1.956, 73.35, 0.0, 0.0, 3.5, 73.0, 2.0,2020-10-14 20:00:00, -6999.0, -2.0,42
3.2, 2.8, 2.831, 69.62, 0.0, 0.0, 3.5, 70.0, 1.9,2020-10-14 21:00:00, -6999.0, -2.0,42
3.2, 2.9, 2.903, 70.26, 0.0, 0.0, 3.5, 70.0, 1.9,2020-10-14 22:00:00, -6999.0, -2.0,42
2.2, 2.4, 2.37, 73.18, 0.0, 0.0, 3.5, 73.0, 1.9,2020-10-14 23:00:00, -6999.0, -2.0,42
1.5, 1.1, 1.139, 81.4, 0.0, 0.0, 3.5, 81.0, 1.0,2020-10-15 00:00:00, -6999.0, -2.0,42
0.8, 1.4, 1.426, 83.7, 0.0, 0.0, 3.5, 84.0, 0.4,2020-10-15 01:00:00, -6999.0, -1.0,42
0.3, 1.2, 1.168, 83.2, 0.0, 0.0, 3.5, 83.0, 0.4,2020-10-15 02:00:00, -6999.0, -1.0,42
