pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
7.0, 2.951, 89.7, 6.6, 15.6, 49.0, 3.95, 291.8, 1.0, 4.0, 3.0, 2.9, 1.0, 0.0, 292.0, 0.0, 90.0,2020-10-14 00:00:00, -6999.0,42
7.0, 2.928, 91.5, 6.6, 4.9, 65.24, 1.578, 206.0, 1.0, 1.6, 2.9, 2.8, 1.0, 0.0, 206.0, 0.0, 92.0,2020-10-14 01:00:00, -6999.0,42
7.0, 2.645, 92.1, 6.6, 7.3, 59.97, 2.705, 181.8, 1.0, 2.7, 2.6, 2.7, 1.0, 0.0, 182.0, 0.0, 92.0,2020-10-14 02:00:00, -6999.0,42
7.0, 4.22, 77.07, 6.6, 14.4, 63.45, 2.475, 140.6, 1.0, 2.5, 4.2, 2.5, 1.0, 0.0, 141.0, 0.0, 77.0,2020-10-14 03:00:00, -6999.0,42
6.8, 3.878, 78.27, 6.6, 13.3, 50.85, 3.872, 93.4, 0.0, 3.9, 3.9, 2.5, 0.0, 0.0, 93.0, 0.0, 78.0,2020-10-14 04:00:00, -6999.0,42
6.6, 3.913, 75.67, 6.6, 14.6, 41.33, 4.773, 89.2, 0.0, 4.8, 3.9, 2.5, 0.0, 0.0, 89.0, 0.0, 76.0,2020-10-14 05:00:00, -6999.0,42
5.9, 2.946, 78.56, 6.6, 15.3, 47.17, 5.345, 123.0, -1.0, 5.3, 2.9, 2.5, -1.0, 0.0, 123.0, 0.0, 79.0,2020-10-14 06:00:00, -6999.0,42
4.9, 3.124, 76.33, 3.5, 15.1, 27.31, 5.659, 123.8, -1.0, 5.7, 3.1, 2.9, -1.0, 0.0, 124.0, 0.0, 76.0,2020-10-14 07:00:00, -6999.0,42
4.0, 3.057, 76.57, 3.5, 16.3, 28.57, 5.815, 123.0, 0.0, 5.8, 3.1, 2.3, 0.0, 0.0, 123.0, 0.0, 77.0,2020-10-14 08:00:00, -6999.0,42
3.2, 4.091, 72.61, 4.0, 16.0, 11.6, 10.11, 112.8, 0.0, 10.1, 4.1, 2.3, 0.0, 0.0, 113.0, 0.0, 73.0,2020-10-14 09:00:00, -6999.0,42
2.4, 6.415, 59.13, 6.6, 16.3, 66.8, 6.285, 110.2, -1.0, 6.3, 6.4, 2.3, -1.0, 0.0, 110.0, 0.0, 59.0,2020-10-14 10:00:00, -6999.0,42
2.2, 7.608, 50.67, 7.6, 15.2, 53.06, 3.885, 284.6, -2.0, 3.9, 7.6, 2.3, -2.0, 0.0, 285.0, 0.0, 51.0,2020-10-14 11:00:00, -6999.0,42
2.2, 8.59, 45.56, 8.6, 16.7, 46.18, 5.69, 291.7, -2.0, 5.7, 8.6, 2.3, -2.0, 0.0, 292.0, 0.0, 46.0,2020-10-14 12:00:00, -6999.0,42
0.8, 8.82, 41.97, 9.1, 21.9, 27.29, 9.47, 295.2, -4.0, 9.5, 8.8, 2.3, -4.0, 0.0, 295.0, 0.0, 42.0,2020-10-14 13:00:00, -6999.0,42
0.4, 8.81, 41.84, 9.4, 21.8, 31.45, 9.01, 288.5, -3.0, 9.0, 8.8, 2.3, -3.0, 0.0, 289.0, 0.0, 42.0,2020-10-14 14:00:00, -6999.0,42
0.0, 8.99, 38.92, 9.4, 21.9, 27.28, 9.55, 294.7, -4.0, 9.6, 9.0, 2.3, -4.0, 0.0, 295.0, 0.0, 39.0,2020-10-14 15:00:00, -6999.0,42
0.0, 8.05, 49.83, 9.4, 20.9, 29.51, 8.56, 291.0, -2.0, 8.6, 8.1, 2.3, -2.0, 0.0, 291.0, 0.0, 50.0,2020-10-14 16:00:00, -6999.0,42
0.0, 7.44, 54.22, 9.4, 29.7, 52.58, 6.33, 284.6, -2.0, 6.3, 7.4, 2.3, -2.0, 0.0, 285.0, 0.0, 54.0,2020-10-14 17:00:00, -6999.0,42
0.0, 5.633, 62.33, 9.4, 12.2, 32.59, 4.468, 126.2, -1.0, 4.5, 5.6, 2.3, -1.0, 0.0, 126.0, 0.0, 62.0,2020-10-14 18:00:00, -6999.0,42
0.0, 5.047, 64.29, 5.9, 13.3, 24.32, 4.409, 133.6, -1.0, 4.4, 5.0, 4.9, -1.0, 0.0, 134.0, 0.0, 64.0,2020-10-14 19:00:00, -6999.0,42
0.0, 4.61, 69.23, 5.9, 14.3, 22.18, 6.422, 121.5, 0.0, 6.4, 4.6, 4.2, 0.0, 0.0, 122.0, 0.0, 69.0,2020-10-14 20:00:00, -6999.0,42
0.0, 4.375, 70.87, 5.9, 11.6, 34.58, 3.809, 131.3, 0.0, 3.8, 4.4, 3.9, 0.0, 0.0, 131.0, 0.0, 71.0,2020-10-14 21:00:00, -6999.0,42
0.0, 4.145, 71.12, 5.9, 9.8, 41.18, 2.605, 161.9, -1.0, 2.6, 4.1, 3.7, -1.0, 0.0, 162.0, 0.0, 71.0,2020-10-14 22:00:00, -6999.0,42
0.0, 2.77, 75.87, 5.9, 9.7, 32.31, 3.021, 150.0, -1.0, 3.0, 2.8, 3.0, -1.0, 0.0, 150.0, 0.0, 76.0,2020-10-14 23:00:00, -6999.0,42
0.0, 1.175, 85.8, 5.9, 8.2, 42.81, 2.155, 176.4, -1.0, 2.2, 1.2, 1.1, -1.0, 0.0, 176.0, 0.0, 86.0,2020-10-15 00:00:00, -6999.0,42
0.0, 0.416, 89.7, 5.9, 3.7, 49.34, 1.238, 166.5, -1.0, 1.2, 0.4, 0.4, -1.0, 0.0, 167.0, 0.0, 90.0,2020-10-15 01:00:00, -6999.0,42
0.0, -0.407, 92.6, 5.9, 6.0, 62.65, 1.047, 181.0, -2.0, 1.0, -0.4, -0.5, -2.0, 0.0, 181.0, 0.0, 93.0,2020-10-15 02:00:00, -6999.0,42
0.0, -0.22, 92.8, 5.9, 7.5, 64.88, 1.373, 216.8, -1.0, 1.4, -0.2, -0.7, -1.0, 0.0, 217.0, 0.0, 93.0,2020-10-15 03:00:00, -6999.0,42
0.0, -0.89, 94.2, 5.9, 4.3, 61.31, 1.338, 203.5, -1.0, 1.3, -0.9, -1.0, -1.0, 0.0, 204.0, 0.0, 94.0,2020-10-15 04:00:00, -6999.0,42
0.0, -0.936, 94.7, 5.9, 3.5, 47.93, 0.779, 187.1, -2.0, 0.8, -0.9, -1.2, -2.0, 0.0, 187.0, 0.0, 95.0,2020-10-15 05:00:00, -6999.0,42
0.0, -0.677, 95.3, 5.9, 4.4, 58.33, 1.27, 190.6, -2.0, 1.3, -0.7, -1.5, -2.0, 0.0, 191.0, 0.0, 95.0,2020-10-15 06:00:00, -6999.0,42
0.0, -1.607, 95.5, -0.6, 3.7, 59.37, 0.615, 182.3, -2.0, 0.6, -1.6, -1.8, -2.0, 0.0, 182.0, 0.0, 96.0,2020-10-15 07:00:00, -6999.0,42
0.0, -1.647, 94.9, -0.6, 5.5, 71.39, 1.129, 311.3, -2.0, 1.1, -1.6, -1.9, -2.0, 0.0, 311.0, 0.0, 95.0,2020-10-15 08:00:00, -6999.0,42
0.0, 1.065, 87.1, 0.9, 16.8, 75.69, 2.92, 200.9, -1.0, 2.9, 1.1, -1.9, -1.0, 0.0, 201.0, 0.0, 87.0,2020-10-15 09:00:00, -6999.0,42
0.0, 4.812, 69.29, 4.9, 13.8, 62.85, 5.093, 106.6, 0.0, 5.1, 4.8, -1.9, 0.0, 0.0, 107.0, 0.0, 69.0,2020-10-15 10:00:00, -6999.0,42
0.0, 6.214, 62.48, 6.2, 12.4, 38.93, 4.831, 101.7, 0.0, 4.8, 6.2, -1.9, 0.0, 0.0, 102.0, 0.0, 62.0,2020-10-15 11:00:00, -6999.0,42
0.0, 6.566, 60.74, 6.6, 12.4, 64.98, 4.263, 266.9, -1.0, 4.3, 6.6, -1.9, -1.0, 0.0, 267.0, 0.0, 61.0,2020-10-15 12:00:00, -6999.0,42
0.0, 7.744, 52.12, 7.8, 12.8, 68.7, 3.693, 294.4, -1.0, 3.7, 7.7, -1.9, -1.0, 0.0, 294.0, 0.0, 52.0,2020-10-15 13:00:00, -6999.0,42
0.0, 7.546, 52.12, 7.8, 16.6, 80.3, 4.457, 309.2, -2.0, 4.5, 7.5, -1.9, -2.0, 0.0, 309.0, 0.0, 52.0,2020-10-15 14:00:00, -6999.0,42
0.0, 7.263, 53.38, 8.1, 20.0, 62.94, 5.046, 82.2, -2.0, 5.0, 7.3, -1.9, -2.0, 0.0, 82.0, 0.0, 53.0,2020-10-15 15:00:00, -6999.0,42
0.0, 6.63, 58.43, 8.1, 18.9, 49.03, 6.503, 101.0, -1.0, 6.5, 6.6, -1.9, -1.0, 0.0, 101.0, 0.0, 58.0,2020-10-15 16:00:00, -6999.0,42
0.0, 6.27, 61.2, 8.1, 17.3, 36.17, 5.951, 106.7, 0.0, 6.0, 6.3, -1.9, 0.0, 0.0, 107.0, 0.0, 61.0,2020-10-15 17:00:00, -6999.0,42
0.4, 3.548, 85.7, 8.1, 16.8, 26.59, 7.218, 101.2, 1.0, 7.2, 3.5, -1.9, 1.0, 0.4, 101.0, 0.0, 86.0,2020-10-15 18:00:00, -6999.0,42
0.8, 2.675, 91.4, 3.6, 16.0, 16.45, 7.999, 112.5, 1.0, 8.0, 2.7, 2.7, 1.0, 0.4, 113.0, 0.0, 91.0,2020-10-15 19:00:00, -6999.0,42
