CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
-0.612, None, None, None, None, None, None, None, None, -0.6, -0.9, None, 0.0, None, -0.6, None, None,2020-10-14 00:00:00, None, None, None,42
-0.631, None, None, None, None, None, None, None, None, -0.6, -0.9, None, 0.0, None, -0.6, None, None,2020-10-14 01:00:00, None, None, None,42
-1.65, None, None, None, None, None, None, None, None, -1.7, -1.7, None, 0.0, None, -0.6, None, None,2020-10-14 02:00:00, None, None, None,42
-1.687, None, None, None, None, None, None, None, None, -1.7, -1.8, None, -0.1, None, -0.6, None, None,2020-10-14 03:00:00, None, None, None,42
-1.609, None, None, None, None, None, None, None, None, -1.6, -1.8, None, -0.1, None, -0.6, None, None,2020-10-14 04:00:00, None, None, None,42
-1.582, None, None, None, None, None, None, None, None, -1.6, -1.8, None, -0.1, None, -0.6, None, None,2020-10-14 05:00:00, None, None, None,42
-1.601, None, None, None, None, None, None, None, None, -1.6, -1.8, None, 0.0, None, -0.6, None, None,2020-10-14 06:00:00, None, None, None,42
-1.675, None, None, None, None, None, None, None, None, -1.7, -1.7, None, 0.0, None, -1.6, None, None,2020-10-14 07:00:00, None, None, None,42
-1.552, None, None, None, None, None, None, None, None, -1.6, -1.7, None, 0.0, None, -1.6, None, None,2020-10-14 08:00:00, None, None, None,42
-1.433, None, None, None, None, None, None, None, None, -1.4, -1.7, None, 0.0, None, -1.4, None, None,2020-10-14 09:00:00, None, None, None,42
-0.753, None, None, None, None, None, None, None, None, -0.8, -1.7, None, 0.1, None, -0.8, None, None,2020-10-14 10:00:00, None, None, None,42
-0.225, None, None, None, None, None, None, None, None, -0.2, -1.7, None, 1.0, None, -0.2, None, None,2020-10-14 11:00:00, None, None, None,42
0.473, None, None, None, None, None, None, None, None, 0.5, -1.7, None, 1.0, None, 0.9, None, None,2020-10-14 12:00:00, None, None, None,42
0.963, None, None, None, None, None, None, None, None, 1.0, -1.7, None, 0.1, None, 1.4, None, None,2020-10-14 13:00:00, None, None, None,42
0.755, None, None, None, None, None, None, None, None, 0.8, -1.7, None, 0.0, None, 1.4, None, None,2020-10-14 14:00:00, None, None, None,42
1.972, None, None, None, None, None, None, None, None, 2.0, -1.7, None, 0.0, None, 2.6, None, None,2020-10-14 15:00:00, None, None, None,42
0.888, None, None, None, None, None, None, None, None, 0.9, -1.7, None, 0.1, None, 3.7, None, None,2020-10-14 16:00:00, None, None, None,42
-0.036, None, None, None, None, None, None, None, None, 0.0, -1.7, None, 1.0, None, 3.7, None, None,2020-10-14 17:00:00, None, None, None,42
-0.706, None, None, None, None, None, None, None, None, -0.7, -1.7, None, -1.0, None, 3.7, None, None,2020-10-14 18:00:00, None, None, None,42
-1.168, None, None, None, None, None, None, None, None, -1.2, -1.2, None, -1.0, None, -0.5, None, None,2020-10-14 19:00:00, None, None, None,42
-1.32, None, None, None, None, None, None, None, None, -1.3, -1.3, None, -1.0, None, -0.5, None, None,2020-10-14 20:00:00, None, None, None,42
-1.779, None, None, None, None, None, None, None, None, -1.8, -1.8, None, -0.1, None, -0.5, None, None,2020-10-14 21:00:00, None, None, None,42
-1.287, None, None, None, None, None, None, None, None, -1.3, -1.8, None, -0.1, None, -0.5, None, None,2020-10-14 22:00:00, None, None, None,42
-1.447, None, None, None, None, None, None, None, None, -1.4, -1.8, None, 0.0, None, -0.5, None, None,2020-10-14 23:00:00, None, None, None,42
-1.654, None, None, None, None, None, None, None, None, -1.7, -1.8, None, 0.0, None, -0.5, None, None,2020-10-15 00:00:00, None, None, None,42
-1.92, None, None, None, None, None, None, None, None, -1.9, -1.9, None, -0.1, None, -0.5, None, None,2020-10-15 01:00:00, None, None, None,42
-1.523, None, None, None, None, None, None, None, None, -1.5, -2.0, None, 0.0, None, -0.5, None, None,2020-10-15 02:00:00, None, None, None,42
