pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
366.0, 870.0, None, None,2020-03-18 00:00:00,-1.2, None, None,12
366.0, 870.0, None, None,2020-03-18 01:00:00,-3.2, None, None,12
366.0, 870.0, None, None,2020-03-18 02:00:00,-7.0, None, None,12
366.0, 870.0, None, None,2020-03-18 03:00:00,-7.6, None, None,12
366.0, 870.0, None, None,2020-03-18 04:00:00,-7.4, None, None,12
366.0, 870.0, None, None,2020-03-18 05:00:00,-7.5, None, None,12
366.0, 870.0, None, None,2020-03-18 06:00:00,-7.9, None, None,12
366.0, 870.0, None, None,2020-03-18 07:00:00,-8.2, None, None,12
366.0, 870.0, None, None,2020-03-18 08:00:00,-7.8, None, None,12
366.0, 870.0, None, None,2020-03-18 09:00:00,-7.4, None, None,12
366.0, 870.0, None, None,2020-03-18 10:00:00,-8.2, None, None,12
366.0, 870.0, None, None,2020-03-18 11:00:00,-9.5, None, None,12
366.0, 870.0, None, None,2020-03-18 12:00:00,-10.0, None, None,12
366.0, 870.0, None, None,2020-03-18 13:00:00,-10.4, None, None,12
366.0, 870.0, None, None,2020-03-18 14:00:00,-10.3, None, None,12
366.0, 870.0, None, None,2020-03-18 15:00:00,-8.3, None, None,12
366.0, 870.0, None, None,2020-03-18 16:00:00,-6.9, None, None,12
366.0, 870.0, None, None,2020-03-18 17:00:00,-3.8, None, None,12
366.0, 870.0, None, None,2020-03-18 18:00:00,-3.2, None, None,12
366.0, 870.0, None, None,2020-03-18 19:00:00,-1.8, None, None,12
366.0, 869.0, None, None,2020-03-18 20:00:00,-1.2, None, None,12
366.0, 869.0, None, None,2020-03-18 21:00:00,-1.5, None, None,12
366.0, 869.0, None, None,2020-03-18 22:00:00,-1.7, None, None,12
366.0, 869.0, None, None,2020-03-18 23:00:00,-1.8, None, None,12
366.0, 869.0, None, None,2020-03-19 00:00:00,-2.4, None, None,12
366.0, 869.0, None, None,2020-03-19 01:00:00,-4.3, None, None,12
366.0, 869.0, None, None,2020-03-19 02:00:00,-6.6, None, None,12
366.0, 869.0, None, None,2020-03-19 03:00:00,-7.1, None, None,12
366.0, 869.0, None, None,2020-03-19 04:00:00,-7.7, None, None,12
366.0, 869.0, None, None,2020-03-19 05:00:00,-8.3, None, None,12
366.0, 869.0, None, None,2020-03-19 06:00:00,-8.5, None, None,12
366.0, 869.0, None, None,2020-03-19 07:00:00,-8.9, None, None,12
366.0, 869.0, None, None,2020-03-19 08:00:00,-9.4, None, None,12
366.0, 869.0, None, None,2020-03-19 09:00:00,-8.9, None, None,12
366.0, 869.0, None, None,2020-03-19 10:00:00,-9.5, None, None,12
366.0, 869.0, None, None,2020-03-19 11:00:00,-9.1, None, None,12
366.0, 869.0, None, None,2020-03-19 12:00:00,-9.9, None, None,12
366.0, 869.0, None, None,2020-03-19 13:00:00,-11.2, None, None,12
366.0, 869.0, None, None,2020-03-19 14:00:00,-10.7, None, None,12
366.0, 869.0, None, None,2020-03-19 15:00:00,-9.2, None, None,12
366.0, 869.0, None, None,2020-03-19 16:00:00,-6.8, None, None,12
366.0, 869.0, None, None,2020-03-19 17:00:00,-5.2, None, None,12
366.0, 866.0, None, None,2020-03-19 18:00:00,-5.3, None, None,12
366.0, 865.0, None, None,2020-03-19 19:00:00,-6.2, None, None,12
366.0, 865.0, None, None,2020-03-19 20:00:00,-4.5, None, None,12
366.0, 865.0, None, None,2020-03-19 21:00:00,-4.4, None, None,12
366.0, 865.0, None, None,2020-03-19 22:00:00,-4.3, None, None,12
366.0, 865.0, None, None,2020-03-19 23:00:00,-2.9, None, None,12
366.0, 865.0, None, None,2020-03-20 00:00:00,-3.9, None, None,12
366.0, 865.0, None, None,2020-03-20 01:00:00,-5.7, None, None,12
366.0, 865.0, None, None,2020-03-20 02:00:00,-7.5, None, None,12
366.0, 865.0, None, None,2020-03-20 03:00:00,-7.9, None, None,12
366.0, 865.0, None, None,2020-03-20 04:00:00,-7.8, None, None,12
366.0, 865.0, None, None,2020-03-20 05:00:00,-7.8, None, None,12
366.0, 865.0, None, None,2020-03-20 06:00:00,-7.8, None, None,12
366.0, 865.0, None, None,2020-03-20 07:00:00,-8.4, None, None,12
366.0, 865.0, None, None,2020-03-20 08:00:00,-8.1, None, None,12
