ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
1.4,1.4,-3.9,0.0,2016-02-26,0.0,7.7,9,,,,,,
0.2,0.2,1.7,0.0,2016-02-27,0.0,13.5,9,,,,,,
1.6,1.6,-1.2,0.0,2016-02-28,0.0,8.0,9,,,,,,
0.0,0.0,4.0,0.0,2016-02-29,0.0,12.1,9,,,,,,
6.0,3.0,0.1,3.0,2016-03-01,0.0,2.4,9,,,,,,
1.8,1.8,-0.2,0.0,2016-03-02,0.0,10.4,9,,,,,,
0.2,0.2,-0.8,0.0,2016-03-03,0.0,12.2,9,,,,,,
,,,,2016-02-26 00:00:00,,,9,, None,2.085, None,78.67,0.782
,,,,2016-02-26 01:00:00,,,9,, None,1.676, None,79.28,0.497
,,,,2016-02-26 02:00:00,,,9,, None,1.899, None,82.2,-0.163
,,,,2016-02-26 03:00:00,,,9,, None,2.212, None,84.0,-0.634
,,,,2016-02-26 04:00:00,,,9,, None,1.485, None,85.1,-1.006
,,,,2016-02-26 05:00:00,,,9,, None,2.055, None,86.6,-1.436
,,,,2016-02-26 06:00:00,,,9,, None,2.052, None,87.2,-1.607
,,,,2016-02-26 07:00:00,,,9,, None,1.836, None,86.1,-1.109
,,,,2016-02-26 08:00:00,,,9,, None,1.903, None,84.6,-0.695
,,,,2016-02-26 09:00:00,,,9,, None,0.559, None,76.1,1.715
,,,,2016-02-26 10:00:00,,,9,, None,0.808, None,72.75,3.267
,,,,2016-02-26 11:00:00,,,9,, None,0.864, None,69.67,4.149
,,,,2016-02-26 12:00:00,,,9,, None,1.04, None,61.07,5.525
,,,,2016-02-26 13:00:00,,,9,, None,1.235, None,56.49,6.608
,,,,2016-02-26 14:00:00,,,9,, None,1.858, None,59.82,6.157
,,,,2016-02-26 15:00:00,,,9,, None,1.329, None,58.42,6.318
,,,,2016-02-26 16:00:00,,,9,, None,1.151, None,59.81,6.389
,,,,2016-02-26 17:00:00,,,9,, None,0.591, None,57.34,6.598
,,,,2016-02-26 18:00:00,,,9,, None,0.553, None,59.26,6.402
,,,,2016-02-26 19:00:00,,,9,, None,0.846, None,63.12,5.645
,,,,2016-02-26 20:00:00,,,9,, None,0.691, None,65.57,5.548
,,,,2016-02-26 21:00:00,,,9,, None,1.1, None,73.48,5.084
,,,,2016-02-26 22:00:00,,,9,, None,0.915, None,74.72,5.113
,,,,2016-02-26 23:00:00,,,9,, None,1.141, None,81.4,4.721
,,,,2016-02-27 00:00:00,,,9,, None,0.288, None,87.2,4.517
,,,,2016-02-27 01:00:00,,,9,, None,0.473, None,91.9,4.12
,,,,2016-02-27 02:00:00,,,9,, None,1.042, None,90.5,4.072
