AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
21.9,0.0, 3.5,2019-08-06 00:00:00, 250.0,44.0,32
22.0,0.0, 2.8,2019-08-06 00:15:00, 203.0,44.0,32
22.0,0.0, 3.3,2019-08-06 00:30:00, 167.0,43.0,32
22.0,0.0, 5.6,2019-08-06 00:45:00, 172.0,43.0,32
21.5,0.0, 5.8,2019-08-06 01:00:00, 197.0,44.0,32
21.7,0.0, 3.5,2019-08-06 01:15:00, 190.0,43.0,32
21.3,0.0, 3.4,2019-08-06 01:30:00, 75.0,46.0,32
21.3,0.0, 6.9,2019-08-06 01:45:00, 84.0,46.0,32
20.7,0.0, 10.2,2019-08-06 02:00:00, 60.0,48.0,32
20.4,0.0, 10.8,2019-08-06 02:15:00, 61.0,49.0,32
20.0,0.0, 11.5,2019-08-06 02:30:00, 24.0,51.0,32
19.5,0.0, 11.6,2019-08-06 02:45:00, 26.0,53.0,32
19.4,0.0, 11.0,2019-08-06 03:00:00, 23.0,53.0,32
19.2,0.0, 11.8,2019-08-06 03:15:00, 19.0,55.0,32
18.8,0.0, 12.1,2019-08-06 03:30:00, 22.0,56.0,32
18.5,0.0, 11.6,2019-08-06 03:45:00, 26.0,57.0,32
18.2,0.0, 11.8,2019-08-06 04:00:00, 25.0,59.0,32
17.7,0.0, 12.5,2019-08-06 04:15:00, 30.0,61.0,32
17.6,0.0, 12.4,2019-08-06 04:30:00, 44.0,59.0,32
17.7,0.0, 12.7,2019-08-06 04:45:00, 46.0,59.0,32
17.9,0.0, 11.7,2019-08-06 05:00:00, 51.0,58.0,32
18.0,0.0, 12.2,2019-08-06 05:15:00, 51.0,58.0,32
17.9,0.0, 12.4,2019-08-06 05:30:00, 47.0,59.0,32
17.9,0.0, 11.1,2019-08-06 05:45:00, 51.0,59.0,32
18.2,0.0, 11.0,2019-08-06 06:00:00, 52.0,58.0,32
19.0,0.0, 10.1,2019-08-06 06:15:00, 53.0,56.0,32
20.1,0.0, 10.4,2019-08-06 06:30:00, 52.0,54.0,32
20.7,0.0, 9.1,2019-08-06 06:45:00, 43.0,53.0,32
21.4,0.0, 8.3,2019-08-06 07:00:00, 32.0,49.0,32
22.3,0.0, 4.7,2019-08-06 07:15:00, 46.0,49.0,32
22.6,0.0, 4.2,2019-08-06 07:30:00, 38.0,48.0,32
23.2,0.0, 4.3,2019-08-06 07:45:00, 51.0,43.0,32
22.5,0.0, 6.2,2019-08-06 08:00:00, 7.0,46.0,32
23.2,0.0, 4.3,2019-08-06 08:15:00, 41.0,46.0,32
23.6,0.0, 3.9,2019-08-06 08:30:00, 38.0,45.0,32
24.0,0.0, 5.3,2019-08-06 08:45:00, 46.0,45.0,32
24.3,0.0, 3.4,2019-08-06 09:00:00, 45.0,47.0,32
24.4,0.0, 3.3,2019-08-06 09:15:00, 37.0,43.0,32
24.8,0.0, 5.8,2019-08-06 09:30:00, 41.0,43.0,32
25.3,0.0, 4.6,2019-08-06 09:45:00, 66.0,42.0,32
25.4,0.0, 6.1,2019-08-06 10:00:00, 49.0,42.0,32
25.6,0.0, 6.4,2019-08-06 10:15:00, 53.0,39.0,32
25.6,0.0, 6.2,2019-08-06 10:30:00, 37.0,35.0,32
25.8,0.0, 5.6,2019-08-06 10:45:00, 42.0,38.0,32
26.2,0.0, 5.0,2019-08-06 11:00:00, 45.0,38.0,32
26.2,0.0, 5.6,2019-08-06 11:15:00, 308.0,41.0,32
26.3,0.0, 4.0,2019-08-06 11:30:00, 285.0,41.0,32
26.5,0.0, 3.8,2019-08-06 11:45:00, 160.0,41.0,32
26.5,0.0, 4.3,2019-08-06 12:00:00, 333.0,40.0,32
26.8,0.0, 6.3,2019-08-06 12:15:00, 340.0,41.0,32
27.4,0.0, 6.0,2019-08-06 12:30:00, 326.0,41.0,32
27.8,0.0, 6.2,2019-08-06 12:45:00, 285.0,39.0,32
28.1,0.0, 7.8,2019-08-06 13:00:00, 56.0,39.0,32
28.0,0.0, 6.0,2019-08-06 13:15:00, 43.0,39.0,32
28.3,0.0, 6.1,2019-08-06 13:30:00, 35.0,38.0,32
27.7,0.0, 5.3,2019-08-06 13:45:00, 45.0,39.0,32
27.9,0.0, 9.2,2019-08-06 14:00:00, 315.0,39.0,32
28.5,0.0, 7.2,2019-08-06 14:15:00, 270.0,35.0,32
28.2,0.0, 7.9,2019-08-06 14:30:00, 233.0,36.0,32
27.5,0.0, 9.1,2019-08-06 14:45:00, 199.0,37.0,32
28.4,0.0, 9.7,2019-08-06 15:00:00, 238.0,34.0,32
28.4,0.0, 10.8,2019-08-06 15:15:00, 241.0,34.0,32
28.3,0.0, 10.5,2019-08-06 15:30:00, 240.0,34.0,32
28.1,0.0, 10.7,2019-08-06 15:45:00, 243.0,34.0,32
27.8,0.0, 11.3,2019-08-06 16:00:00, 247.0,34.0,32
27.6,0.0, 9.2,2019-08-06 16:15:00, 245.0,35.0,32
27.3,0.0, 9.7,2019-08-06 16:30:00, 253.0,36.0,32
27.0,0.0, 8.6,2019-08-06 16:45:00, 247.0,37.0,32
27.2,0.0, 9.3,2019-08-06 17:00:00, 239.0,35.0,32
27.3,0.0, 10.4,2019-08-06 17:15:00, 239.0,35.0,32
27.7,0.0, 8.5,2019-08-06 17:30:00, 237.0,35.0,32
27.7,0.0, 7.8,2019-08-06 17:45:00, 239.0,33.0,32
