ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
38.0,38.0,0.0,2020-01-22, 0.0,4
15.4,15.4,0.0,2020-01-23, 0.0,4
11.0,11.0,0.0,2020-01-24, 0.0,4
6.0,6.0,0.0,2020-01-25, 0.0,4
6.2,6.2,0.0,2020-01-26, 0.0,4
6.8,6.8,0.0,2020-01-27, 0.0,4
17.4,17.4,0.0,2020-01-28, 0.0,4
