wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
122.0, None, None,0.0, None,0.0, None,0.2, None, None,97.0,2018-11-19 00:00:00, None,47
100.0, None, None,0.0, None,3.2, None,0.3, None, None,98.0,2018-11-19 01:00:00, None,47
55.0, None, None,0.0, None,1.7, None,0.8, None, None,98.0,2018-11-19 02:00:00, None,47
133.0, None, None,0.0, None,2.0, None,0.2, None, None,98.0,2018-11-19 03:00:00, None,47
145.0, None, None,0.0, None,2.1, None,0.0, None, None,99.0,2018-11-19 04:00:00, None,47
130.0, None, None,0.0, None,1.6, None,0.6, None, None,100.0,2018-11-19 05:00:00, None,47
113.0, None, None,0.0, None,0.0, None,0.3, None, None,100.0,2018-11-19 06:00:00, None,47
91.0, None, None,0.0, None,0.0, None,0.3, None, None,100.0,2018-11-19 07:00:00, None,47
147.0, None, None,0.0, None,1.6, None,1.0, None, None,100.0,2018-11-19 08:00:00, None,47
108.0, None, None,0.0, None,1.6, None,1.0, None, None,100.0,2018-11-19 09:00:00, None,47
97.0, None, None,0.0, None,2.3, None,1.7, None, None,100.0,2018-11-19 10:00:00, None,47
195.0, None, None,0.2, None,1.7, None,6.9, None, None,75.0,2018-11-19 11:00:00, None,47
19.0, None, None,0.0, None,1.6, None,6.5, None, None,81.0,2018-11-19 12:00:00, None,47
281.0, None, None,0.0, None,2.7, None,7.0, None, None,78.0,2018-11-19 13:00:00, None,47
350.0, None, None,0.0, None,2.3, None,6.1, None, None,81.0,2018-11-19 14:00:00, None,47
139.0, None, None,0.0, None,1.9, None,3.7, None, None,96.0,2018-11-19 15:00:00, None,47
79.0, None, None,0.0, None,2.1, None,2.7, None, None,99.0,2018-11-19 16:00:00, None,47
120.0, None, None,0.0, None,2.7, None,2.2, None, None,99.0,2018-11-19 17:00:00, None,47
117.0, None, None,0.0, None,1.7, None,2.1, None, None,100.0,2018-11-19 18:00:00, None,47
99.0, None, None,0.0, None,1.6, None,2.4, None, None,100.0,2018-11-19 19:00:00, None,47
90.0, None, None,0.0, None,2.1, None,3.1, None, None,100.0,2018-11-19 20:00:00, None,47
124.0, None, None,0.0, None,0.0, None,2.9, None, None,99.0,2018-11-19 21:00:00, None,47
143.0, None, None,0.0, None,2.9, None,3.8, None, None,99.0,2018-11-19 22:00:00, None,47
133.0, None, None,0.0, None,1.8, None,3.3, None, None,96.0,2018-11-19 23:00:00, None,47
133.0, None, None,0.0, None,2.5, None,3.5, None, None,98.0,2018-11-20 00:00:00, None,47
122.0, None, None,0.0, None,2.2, None,4.1, None, None,97.0,2018-11-20 01:00:00, None,47
102.0, None, None,0.0, None,0.0, None,4.0, None, None,97.0,2018-11-20 02:00:00, None,47
109.0, None, None,0.0, None,2.4, None,4.4, None, None,95.0,2018-11-20 03:00:00, None,47
121.0, None, None,0.0, None,2.0, None,4.7, None, None,94.0,2018-11-20 04:00:00, None,47
119.0, None, None,0.0, None,2.1, None,3.7, None, None,94.0,2018-11-20 05:00:00, None,47
126.0, None, None,0.0, None,2.9, None,3.3, None, None,96.0,2018-11-20 06:00:00, None,47
59.0, None, None,0.0, None,0.0, None,3.4, None, None,94.0,2018-11-20 07:00:00, None,47
80.0, None, None,0.0, None,2.5, None,3.3, None, None,99.0,2018-11-20 08:00:00, None,47
111.0, None, None,0.0, None,2.4, None,4.2, None, None,99.0,2018-11-20 09:00:00, None,47
274.0, None, None,0.0, None,1.7, None,6.8, None, None,91.0,2018-11-20 10:00:00, None,47
340.0, None, None,0.0, None,2.0, None,7.8, None, None,84.0,2018-11-20 11:00:00, None,47
167.0, None, None,0.0, None,0.0, None,8.7, None, None,80.0,2018-11-20 12:00:00, None,47
325.0, None, None,0.0, None,0.0, None,9.2, None, None,89.0,2018-11-20 13:00:00, None,47
109.0, None, None,0.0, None,2.1, None,7.9, None, None,94.0,2018-11-20 14:00:00, None,47
98.0, None, None,0.0, None,2.0, None,6.6, None, None,95.0,2018-11-20 15:00:00, None,47
69.0, None, None,0.0, None,1.6, None,5.7, None, None,96.0,2018-11-20 16:00:00, None,47
101.0, None, None,0.0, None,2.2, None,5.1, None, None,95.0,2018-11-20 17:00:00, None,47
126.0, None, None,0.0, None,2.7, None,4.9, None, None,95.0,2018-11-20 18:00:00, None,47
133.0, None, None,0.0, None,3.2, None,5.5, None, None,92.0,2018-11-20 19:00:00, None,47
79.0, None, None,0.0, None,2.3, None,5.5, None, None,91.0,2018-11-20 20:00:00, None,47
121.0, None, None,0.0, None,2.7, None,4.7, None, None,92.0,2018-11-20 21:00:00, None,47
123.0, None, None,0.0, None,1.7, None,5.1, None, None,91.0,2018-11-20 22:00:00, None,47
150.0, None, None,0.0, None,2.4, None,5.6, None, None,91.0,2018-11-20 23:00:00, None,47
111.0, None, None,0.0, None,4.4, None,5.7, None, None,92.0,2018-11-21 00:00:00, None,47
97.0, None, None,0.0, None,3.7, None,5.8, None, None,84.0,2018-11-21 01:00:00, None,47
124.0, None, None,0.0, None,4.1, None,6.3, None, None,82.0,2018-11-21 02:00:00, None,47
193.0, None, None,0.0, None,4.4, None,6.8, None, None,90.0,2018-11-21 03:00:00, None,47
122.0, None, None,0.4, None,4.5, None,6.7, None, None,97.0,2018-11-21 04:00:00, None,47
76.0, None, None,0.6, None,5.2, None,6.5, None, None,98.0,2018-11-21 05:00:00, None,47
106.0, None, None,0.4, None,4.4, None,6.5, None, None,97.0,2018-11-21 06:00:00, None,47
78.0, None, None,1.0, None,3.5, None,6.6, None, None,97.0,2018-11-21 07:00:00, None,47
35.0, None, None,4.8, None,9.1, None,6.5, None, None,93.0,2018-11-21 08:00:00, None,47
132.0, None, None,0.8, None,3.1, None,6.5, None, None,99.0,2018-11-21 09:00:00, None,47
186.0, None, None,0.4, None,3.0, None,6.9, None, None,100.0,2018-11-21 10:00:00, None,47
111.0, None, None,2.4, None,3.1, None,6.9, None, None,100.0,2018-11-21 11:00:00, None,47
191.0, None, None,2.2, None,3.9, None,6.8, None, None,100.0,2018-11-21 12:00:00, None,47
